timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,session_session_length,platform_platform_share,ccu_playing,ratings_like_ratio,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2022-02-07 00:00:00+00:00,0,0,0,3191268194,0,0.0,0.1173835098743438,4543,96.03580474853516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4543.0,0.0,96.03580474853516,0.1173835098743438,0.0,0.0,4543.0,0.0,96.03580474853516,0.1173835098743438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4543.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2022-02-08 00:00:00+00:00,0,0,0,3191268194,237674,0.0,0.1237840875983238,4573,95.9451141357422,0.0,0.0,0.0,0.0,4543.0,0.0,96.03580474853516,0.1173835098743438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4558.0,118837.0,95.99045944213867,0.12058379873633379,0.0,0.0,4558.0,118837.0,95.99045944213867,0.12058379873633379,0.0,0.0,0.0,0.0,0.6603565925599852,0.0,inf,0.0,5.45270603241601,0.0,-0.0944341675799154,0.0,0.0,0.0,0.0,0.01924055958767224,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21.213203435596427,21.213203435596427,168060.8971117315,168060.8971117315,0,0.0
2022-02-09 00:00:00+00:00,0,0,0,3191268194,227712,0.0,0.1257520467042923,4447,95.86150360107422,0.0,0.0,0.0,0.0,4573.0,237674.0,95.9451141357422,0.1237840875983238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4521.0,155128.66666666666,95.94747416178386,0.12230654805898662,0.0,0.0,4521.0,155128.66666666666,95.94747416178386,0.12230654805898662,0.0,0.0,0.0,0.0,-2.7553028646402744,0.0,-4.191455523111487,0.0,1.5898320568912494,0.0,-0.08714412966323026,0.0,0.0,0.0,0.0,0.019528968482256173,0.0,-0.08715057373046423,0.0,1.0,0.0,1.0,0.0,0.0,65.81793068761733,65.81793068761733,134437.67246323975,134437.67246323975,0,0.0
2022-02-10 00:00:00+00:00,0,0,0,3191268194,280236,0.0,0.1474883407354354,5388,95.7200927734375,0.0,0.0,0.0,0.0,4447.0,227712.0,95.86150360107422,0.1257520467042923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4737.75,186405.5,95.89062881469727,0.1286019962280988,0.0,0.0,4737.75,186405.5,95.89062881469727,0.1286019962280988,0.0,0.0,0.0,0.0,21.16033280863503,0.0,23.06597807757167,0.0,17.285041954232618,0.0,-0.14751576214075968,0.0,0.0,0.0,0.0,0.019226583213494294,0.0,-0.10307464599611023,0.0,1.0,0.0,1.0,0.0,0.0,436.81832608076326,436.81832608076326,126340.62317797866,126340.62317797866,0,0.0
2022-02-11 00:00:00+00:00,0,0,0,3191268194,377525,0.0,0.2281698435544967,8037,95.49469757080078,0.0,0.0,0.0,0.0,5388.0,280236.0,95.7200927734375,0.1474883407354354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5397.6,224629.4,95.81144256591797,0.1485155656933784,0.0,0.0,5397.6,224629.4,95.81144256591797,0.1485155656933784,0.0,0.0,0.0,0.0,49.16481069042315,0.0,34.716810117186945,0.0,54.70364804211052,0.0,-0.2354732388007763,0.0,0.0,0.0,0.0,0.021288599990464233,0.0,-0.13072357177735455,-0.13072357177735455,1.0,0.0,1.0,0.0,0.0,1523.1932904263988,1523.1932904263988,138840.90699358025,138840.90699358025,0,0.0
2022-02-12 00:00:00+00:00,0,1,0,3191268194,536331,0.0,0.2017565667629242,8891,95.3666000366211,0.0,0.0,0.0,0.0,8037.0,377525.0,95.49469757080078,0.2281698435544967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5979.833333333333,276579.6666666667,95.73730214436848,0.15738906587163604,0.0,0.0,5979.833333333333,276579.6666666667,95.73730214436848,0.15738906587163604,0.0,0.0,0.0,0.0,10.625855418688568,0.0,42.06502880603933,0.0,-11.576147127989723,0.0,-0.13414099152961878,0.0,0.0,0.0,0.0,0.016577418464682324,0.0,-0.13824811662945322,-0.13824811662945322,1.0,0.0,1.0,0.0,0.0,1972.3255731918769,1972.3255731918769,177804.4409014203,177804.4409014203,0,0.0
2022-02-13 00:00:00+00:00,0,1,0,3191268194,562724,0.0,0.1871013343334198,10376,95.1667251586914,0.0,0.0,0.0,0.0,8891.0,536331.0,95.3666000366211,0.2017565667629242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6607.857142857143,317457.4285714286,95.65579114641461,0.16163367565189085,0.0,0.0,6607.857142857143,317457.4285714286,95.65579114641461,0.16163367565189085,0.0,0.0,0.0,0.0,16.702283207738166,0.0,4.921028245616976,0.0,-7.263819297007146,0.0,-0.20958582758842104,0.0,0.0,0.0,0.0,0.018438846683548803,0.0,-0.14753832135881462,-0.14753832135881462,1.0,0.0,1.0,0.0,0.0,2450.0246548808054,2450.0246548808054,195044.326411423,195044.326411423,0,0.0
2022-02-14 00:00:00+00:00,0,0,0,3191268194,214158,0.0,0.15891033411026,5012,95.04436492919922,0.0,0.0,0.0,0.0,10376.0,562724.0,95.1667251586914,0.1871013343334198,0.0,0.0,4543.0,0.0,96.03580474853516,0.1173835098743438,0.0,0.0,6674.857142857143,348051.4285714286,95.51415688650948,0.1675660791141646,0.0,0.0,6408.375,304545.0,95.5793628692627,0.161293257959187,0.0,0.0,0.0,10.323574730354391,-51.69622205088666,inf,-61.94262196032159,35.37705106992428,-15.067236331368239,-1.0323647747129017,-0.1285745929453297,0.0,0.0,0.0,0.0,0.02340317240928469,0.0,-0.15876061575753445,-0.14931106567382846,0.9993177817805461,0.0,1.0388907833740009,0.0,0.0,2337.4020949702744,2337.4020949702744,184232.25289291775,184232.25289291775,0,0.0
2022-02-15 00:00:00+00:00,0,0,0,3191268194,437800,0.0,0.2256054282188415,8278,94.80093383789062,0.0,0.0,0.0,0.0,5012.0,214158.0,95.04436492919922,0.15891033411026,0.0,0.0,4573.0,237674.0,95.9451141357422,0.1237840875983238,0.0,0.0,7204.142857142857,376640.85714285716,95.35070255824498,0.1821119849170957,0.0,0.0,6616.111111111111,319351.1111111111,95.4928707546658,0.16843905465470418,0.0,0.0,0.0,81.01902471025586,65.1636073423783,84.20188998375926,104.42850605627623,82.2572130199201,41.970268631053955,-1.1925362830178088,-0.25612364445796176,0.0,0.0,0.0,0.0,0.01890813406090895,0.0,-0.17361204964773624,-0.1564130147298201,0.9985112166458365,0.0,1.0811743469495283,0.0,0.0,2273.5228415635306,2273.5228415635306,177965.78594314447,177965.78594314447,0,0.0
2022-02-16 00:00:00+00:00,0,0,0,3191268194,486930,0.0,0.2502319514751434,9281,94.72396850585938,0.0,0.0,0.0,0.0,8278.0,437800.0,94.80093383789062,0.2256054282188415,0.0,0.0,4447.0,227712.0,95.86150360107422,0.1257520467042923,0.0,0.0,7894.714285714285,413672.0,95.18819754464286,0.19989482845578874,0.0,0.0,6882.6,336109.0,95.41598052978516,0.17661834433674808,0.0,0.0,0.0,108.70249606476277,12.116453249577198,113.83589797639124,11.222019186843312,98.98837278057772,10.915749435077293,-1.186644327997055,-0.0811862593704582,0.0,0.0,0.0,0.0,0.019060195387026087,0.0,-0.16779054914201752,-0.1556950424656738,0.9976127375741719,0.0,1.1317897311655278,0.0,0.0,2303.203527456679,2303.203527456679,175957.37594087952,175957.37594087952,0,0.0
