timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,session_session_length,sort_sort_position,visits_visits_gained,ratings_like_ratio,daily_rpv,ccu_playing,platform_platform_share,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-24 00:00:00+00:00,1,1,0,8355361302,81229,8.951808725084577,496,211734,92.57184600830078,0.0137366079913427,3294,0.0233539119362831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81229.0,3294.0,211734.0,92.57184600830078,0.0233539119362831,8.951808725084577,81229.0,3294.0,211734.0,92.57184600830078,0.0233539119362831,8.951808725084577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.652200303490137,0.38363520438283705,0.01555718232696531,0.00011020323433564665,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-25 00:00:00+00:00,1,0,0,8355361302,81648,9.655482729276022,488,678575,92.71442413330078,0.0129129562364615,5574,0.0426869243383407,81229.0,3294.0,211734.0,92.57184600830078,0.0233539119362831,8.951808725084577,0.0,0.0,0.0,0.0,0.0,0.0,81438.5,4434.0,445154.5,92.64313507080078,0.0330204181373119,9.3036457271803,81438.5,4434.0,445154.5,92.64313507080078,0.0330204181373119,9.3036457271803,0.0,0.5158256287778995,0.0,69.2167577413479,0.0,220.48466472082896,0.0,82.78275800133272,0.0,0.15401888495041316,0.0036380549901725034,0.0036380549901725034,14.645381165919282,0.12032255782697884,0.008214260451298012,0.00011825598267310098,0.0,0.0,1.0,1.0,1.0,296.2777413171634,296.2777413171634,1612.2034611053284,1612.2034611053284,330106.43683590903,330106.43683590903,2,1.0
2025-08-26 00:00:00+00:00,1,0,0,8355361302,144307,9.106201926867168,450,856692,92.5971908569336,0.0202978431422295,4869,0.0391642674803733,81648.0,5574.0,678575.0,92.71442413330078,0.0426869243383407,9.655482729276022,0.0,0.0,0.0,0.0,0.0,0.0,102394.66666666667,4579.0,582333.6666666666,92.62782033284505,0.035068367918332365,9.237831127075923,102394.66666666667,4579.0,582333.6666666666,92.62782033284505,0.035068367918332365,9.237831127075923,0.0,76.7428473446992,0.0,-12.648008611410122,0.0,26.24868290166893,0.0,-8.252308903884664,0.0,-0.12644556385167371,0.3544886776976251,0.3544886776976251,29.63182751540041,0.16844657304308544,0.005683482881265517,6.310254405069136e-05,0.012672424316401646,0.0,1.0,1.0,1.0,36297.74998995576,36297.74998995576,1167.3367123499543,1167.3367123499543,333075.8188796259,333075.8188796259,3,1.0
2025-08-27 00:00:00+00:00,1,0,0,8355361302,153336,8.39633552233378,414,705129,92.59944152832033,0.0193929385943367,4120,0.0341335050761699,144307.0,4869.0,856692.0,92.5971908569336,0.0391642674803733,9.106201926867168,0.0,0.0,0.0,0.0,0.0,0.0,115130.0,4464.25,613032.5,92.62072563171387,0.03483465220779175,9.027457225890387,115130.0,4464.25,613032.5,92.62072563171387,0.03483465220779175,9.027457225890387,0.0,6.256799739444374,0.0,-15.383035530909838,0.0,-17.691655810956565,0.0,-12.845286603980288,0.0,0.0024306043908017827,0.33942676256682636,0.33942676256682636,37.20844455229313,0.21745777374384864,0.005842894218087445,5.475740051216458e-05,-0.0034446716308615343,0.0,1.0,1.0,1.0,39078.20317431872,39078.20317431872,980.3674056189343,980.3674056189343,278799.82225066074,278799.82225066074,4,1.0
2025-08-28 00:00:00+00:00,1,0,0,8355361302,163920,9.06910232702891,370,753921,92.59138488769533,0.0189762466924018,4465,0.0379590131342411,153336.0,4120.0,705129.0,92.59944152832033,0.0341335050761699,8.39633552233378,0.0,0.0,0.0,0.0,0.0,0.0,124888.0,4464.4,641210.2,92.61485748291015,0.03545952439308162,9.035786246118091,124888.0,4464.4,641210.2,92.61485748291015,0.03545952439308162,9.035786246118091,0.0,6.902488652371264,0.0,8.373786407766982,0.0,6.919584927013345,0.0,11.207486748092421,0.0,-0.00870052830992396,0.32242399821650736,0.32242399821650736,36.70398566950291,0.21742302254079335,0.005922363321404602,5.532605539881351e-05,-0.007590484619140106,-0.007590484619140106,1.0,1.0,1.0,40266.888289263174,40266.888289263174,849.0231445608536,849.0231445608536,249533.40367914675,249533.40367914675,5,1.0
2025-08-29 00:00:00+00:00,1,0,0,8355361302,167416,12.96829879283905,360,835144,92.62328338623048,0.0178128332013914,4924,0.0352075435221195,163920.0,4465.0,753921.0,92.59138488769533,0.0379590131342411,9.06910232702891,0.0,0.0,0.0,0.0,0.0,0.0,131976.0,4541.0,673532.5,92.6162618001302,0.0354175275812546,9.691205003904917,131976.0,4541.0,673532.5,92.6162618001302,0.0354175275812546,9.691205003904917,0.0,2.132747681795988,0.0,10.279955207166847,0.0,10.773409946134937,0.0,-7.248527780190416,0.0,0.034450827767451564,0.302950534675965,0.302950534675965,33.993096446700505,0.20046339258452125,0.005895982134838861,7.74610630511779e-05,-0.003133719308025924,-0.003133719308025924,1.0,1.0,1.0,39982.199764395154,39982.199764395154,782.2260542835428,782.2260542835428,236816.2201055916,236816.2201055916,6,1.0
2025-08-30 00:00:00+00:00,1,1,0,8355361302,142971,8.522967398166656,358,1044249,92.52056884765624,0.0137487537229254,5207,0.0341797843575477,167416.0,4924.0,835144.0,92.62328338623048,0.0352075435221195,12.96829879283905,0.0,0.0,0.0,0.0,0.0,0.0,133546.7142857143,4636.142857142857,726492.0,92.60259137834821,0.03524070712072504,9.524313917370879,133546.7142857143,4636.142857142857,726492.0,92.60259137834821,0.03524070712072504,9.524313917370879,0.0,-14.601352319969418,0.0,5.747359870024371,0.0,25.038197005546348,0.0,-2.919144767728832,0.0,-0.11089494435857494,0.2750678723025784,0.2750678723025784,27.452188940092167,0.13691261671055782,0.004986353842470673,5.9612843061345274e-05,-0.012211390904011637,-0.012211390904011637,1.0,1.0,1.0,36734.41055157178,36734.41055157178,757.141428570081,757.141428570081,257619.67232595678,257619.67232595678,6,0.8539864768003058
2025-08-31 00:00:00+00:00,1,1,0,8355361302,172513,9.25797269741694,345,930030,92.5805892944336,0.0151396653682865,4227,0.0328335762023925,142971.0,5207.0,1044249.0,92.52056884765624,0.0341797843575477,8.522967398166656,81229.0,3294.0,211734.0,92.57184600830078,0.0233539119362831,8.951808725084577,146587.2857142857,4769.428571428572,829105.7142857143,92.60384041922433,0.036594944873026385,9.568051627704076,138417.5,4585.0,751934.25,92.59984111785889,0.034939815755933475,9.491021264876638,112.37858400325007,20.662931643480142,28.324225865209463,-18.820818129441143,339.24452378928277,-10.93790848734354,40.59133344329182,-3.938609269949711,0.009444865269325753,0.06487254404605736,0.2650955399150867,0.2650955399150867,40.80250709555345,0.1854916664068187,0.004545009789996247,5.366505151707653e-05,-0.018960952758783498,-0.009974434262230051,1.0000431890737302,1.0590227804597374,1.0473708598996214,36693.86189619652,36693.86189619652,715.746563286994,715.746563286994,249128.9471566023,249128.9471566023,7,1.0
2025-09-01 00:00:00+00:00,0,0,1,8355361302,175967,9.09699143966039,319,692912,92.64127349853516,0.0144286727784711,4327,0.0349725373089313,172513.0,4227.0,930030.0,92.5805892944336,0.0328335762023925,9.25797269741694,81648.0,5574.0,678575.0,92.71442413330078,0.0426869243383407,9.655482729276022,160061.42857142858,4591.285714285715,831153.8571428572,92.59339032854352,0.035492889583110754,9.488267157758985,142589.66666666666,4556.333333333333,745376.2222222222,92.60444471571181,0.03494345148404435,9.447240173185943,115.51905741720559,2.0021679525600966,-22.371725870111227,2.3657440264963414,2.112809932579296,-25.495736696665695,-18.07201420337623,6.514554166606246,-0.07889887193869294,0.0655474377124321,0.2562238849179058,0.2562238849179058,40.65780961182995,0.25395251640537847,0.006244651204408057,5.169685078912297e-05,0.0008474077497266743,-0.004219945271810961,0.9998806278985612,1.122531753620028,1.015723635637919,36534.878342482545,36534.878342482545,675.0203700630078,675.0203700630078,233867.7998943943,233867.7998943943,8,1.0
2025-09-02 00:00:00+00:00,0,0,0,8355361302,182509,9.481121142705282,304,731092,92.60424041748048,0.0141392468760644,5026,0.0457492880523204,175967.0,4327.0,692912.0,92.64127349853516,0.0349725373089313,9.09699143966039,144307.0,4869.0,856692.0,92.5971908569336,0.0391642674803733,9.106201926867168,165518.85714285713,4613.714285714285,813211.0,92.59439740862165,0.036433606807674636,9.541827045735857,146581.6,4603.3,743947.8,92.60442428588867,0.03602403514087195,9.450628270137878,26.47272828067939,3.717742531270063,3.224481413021163,16.15437947769818,-14.661045043025966,5.510079201976592,16.813848427644153,30.81489526536847,0.007613147312190982,-0.03997471068363234,0.25027504872387013,0.25027504872387013,36.305748955639544,0.24963855487605544,0.006874638383899175,5.1948502233879144e-05,0.002552849905835976,-0.003080194646664458,0.9998917235613272,1.1291925940422067,1.011369400046415,36685.71708202284,36685.71708202284,653.5159693704679,653.5159693704679,220538.94030649352,220538.94030649352,9,1.0
