timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_rpv,ccu_playing,platform_platform_share,daily_Estimated Revenue,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-31 00:00:00+00:00,1,0,0,7007827767,78.0499038696289,0.0016881591957039,365,0.0027856330852955,13264.0,15.617321650187174,43085,0.0,9308.0,232.0,28178.0,78.11944580078125,0.0016711169155314,17.65431002775828,11662.0,292.0,34220.0,78.27531433105469,0.0022777772974222,14.673468470573424,10354.57142857143,247.57142857142858,31588.285714285714,78.154543195452,0.0018274434675861287,15.481977882839386,7245.833333333333,174.6,23557.266666666666,78.49094060262044,0.0013302203403630032,14.490969761212666,13.736923340764884,42.50107434464976,25.0,57.327586206896555,25.905902980713023,52.90297395130954,22.296112462269633,66.69289021047899,-0.28797132704244666,-0.08902000064067161,0.20649175807536704,0.3630706189205177,36.240437158469945,0.30784941744418143,0.008471429234554148,0.0011773329551592292,-0.0295878819056904,-0.025081557294020448,0.9957141881013819,1.4290380349954819,1.3737900497653182,1942.2319776343202,2630.749192928251,53.93137682827166,64.08916202959077,6361.932960548048,7320.8835623398345,3,0.17041395791042474
2025-08-01 00:00:00+00:00,1,0,0,7007827767,78.00419616699219,0.0017940942899243,273,0.0020553809590637,14182.0,15.22989296913147,42957,0.0,13264.0,365.0,43085.0,78.0499038696289,0.0027856330852955,15.617321650187174,11469.0,211.0,34442.0,78.26202392578125,0.0015895314281806,13.375972668329874,10742.142857142857,256.42857142857144,32804.71428571428,78.11771065848214,0.0018939934005694284,15.746823640096755,7626.6,178.9,24652.233333333334,78.46777013142903,0.0013601473357993533,14.493618589639663,23.655070189205695,6.920989143546441,29.383886255924164,-25.205479452054792,24.722722257708618,-0.29708715330161173,29.307349488290257,-26.214943026293604,-0.3294417213559053,-0.05856215109895091,0.20006467401102634,0.3646844360024782,51.75912408759124,0.33013641230969787,0.006355044462032683,0.001073813224926424,-0.030342102050777496,-0.026784811560914102,0.9955388120197558,1.4085100643986648,1.3924913505464729,2004.2336139086037,2781.3023196165004,52.619356735866106,66.25621636417611,6433.704504276968,7687.345327553696,3,0.18220828943649306
2025-08-02 00:00:00+00:00,1,1,0,7007827767,77.9376220703125,0.0016662171561878,348,0.0022267294116318,13239.0,17.45792031288147,39179,0.0,14182.0,273.0,42957.0,78.00419616699219,0.0020553809590637,15.22989296913147,9777.0,231.0,29427.0,78.19554138183594,0.0016413910780102,16.254087567329407,11236.714285714286,273.14285714285717,34197.857142857145,78.08086504255023,0.0019776131625153714,15.918799746604194,7826.1,185.36666666666667,24952.633333333335,78.44238052368163,0.0013892073669315066,14.779153383440441,35.40963485731821,-6.649273727259908,50.64935064935065,27.472527472527464,33.13963366975907,-8.794841352980887,35.66111339725235,8.336578764753932,-0.3298388974174338,-0.08534681459593241,0.18555983940181672,0.37852917396155117,37.93409742120344,0.3379019908116386,0.00888208269525268,0.001318574041758419,-0.03851863316127087,-0.028608292865010182,0.9953913244509164,1.435799987952401,1.4235550498724612,1944.4948113658807,2962.407168340496,54.802392263493736,72.87849279892967,6091.807464235942,8076.509490527381,3,0.17009276151810263
2025-08-03 00:00:00+00:00,1,1,0,7007827767,77.88003540039062,0.0016828439230151,271,0.0021718952339142,13438.0,16.64940134684245,39379,0.0,13239.0,348.0,39179.0,77.9376220703125,0.0022267294116318,17.45792031288147,9616.0,205.0,29099.0,78.17809295654297,0.0015883507439866,15.545849442481996,11782.714285714286,282.57142857142856,35666.42857142857,78.03828539167132,0.002060976661076457,16.076450018655688,7985.8,189.8,25308.166666666668,78.41507136027018,0.0014277046216496002,14.939481708076265,39.74625623960066,1.5031346778457522,32.19512195121952,-22.126436781609193,35.32767449053231,0.5104775517496662,36.73901952304075,-2.46254338004257,-0.3812545751378571,-0.07388815361843992,0.17983016448826716,0.39225195074084673,49.404411764705884,0.34123920771965466,0.0068816658202133065,0.0012388869221551045,-0.0461463928222659,-0.030464396407792145,0.9951949802243022,1.4754582240619958,1.4435595639489918,1954.3043125762435,3132.445628226254,51.988164333518014,73.93538651627048,6091.069155414834,8472.791625951018,3,0.1726494848009867
2025-08-04 00:00:00+00:00,1,0,0,7007827767,77.85961151123047,0.001504078998539,300,0.0024502859450876,12064.0,15.421832283337912,34037,0.0,13438.0,271.0,39379.0,77.88003540039062,0.0021718952339142,16.64940134684245,9528.0,245.0,28208.0,78.13861083984375,0.001702690962702,14.109989205996197,12145.0,290.42857142857144,36499.142857142855,77.99842834472656,0.0021677759442744,16.263856172561646,8255.166666666666,195.3,25692.333333333332,78.38708140055338,0.0014775682124308668,15.118019887473848,26.616288832913515,-10.224735823783304,22.44897959183674,10.701107011070121,20.664350538854226,-13.565606033672772,43.90667471443215,12.817870163639666,-0.3570569346121766,-0.02622480723738496,0.16466253588918278,0.37840620619357357,40.079734219269106,0.354427404665374,0.008813678829543451,0.001278228950131613,-0.050957815987720076,-0.03208773976836258,0.9950418736240373,1.4711998546364904,1.4671241070542635,1833.2938665416293,3123.806299828982,52.96837123839091,75.83109634189498,5794.878275276947,8601.932827441758,3,0.1549965310789629
2025-08-05 00:00:00+00:00,1,0,0,7007827767,77.82693481445312,0.0016205699922674,326,0.0026700638700276,13057.0,16.251502712567646,36733,0.0,12064.0,300.0,34037.0,77.85961151123047,0.0024502859450876,15.421832283337912,9520.0,244.0,28679.0,78.13818359375,0.0018133900593966,15.816314617792765,12650.285714285714,302.14285714285717,37649.71428571428,77.95396423339844,0.0022901579172216855,16.326025900386632,8474.3,201.86666666666667,26130.8,78.35800221761068,0.00153449260008826,15.27987740106053,37.153361344537814,8.231100795755975,33.606557377049185,8.666666666666668,28.083266501621384,7.920792079207928,47.24156318117547,8.969480700022658,-0.3983312191067734,-0.0419687385322165,0.15751846006138004,0.38046469083100776,39.92966360856269,0.35544726955953615,0.008874612076005881,0.0012445629279037866,-0.04936708722795356,-0.033548285937281944,0.9948436921210655,1.4927823789912695,1.4924528910012087,1798.4895203879582,3224.171929509209,49.49464395487082,78.3787151496228,5590.554784339858,8822.90661856987,3,0.16775445178199758
2025-08-06 00:00:00+00:00,1,0,0,7007827767,77.80663299560547,0.0015040045044079,311,0.0024472610093653,12171.0,17.261364539464314,35158,0.0,13057.0,326.0,36733.0,77.82693481445312,0.0026700638700276,16.251502712567646,9308.0,232.0,28178.0,78.11944580078125,0.0016711169155314,17.65431002775828,13059.285714285714,313.42857142857144,38646.857142857145,77.9092766898019,0.002401035644912243,16.26989083063035,8671.333333333334,208.2,26607.366666666665,78.32824630737305,0.0015848191571421334,15.52096188267072,30.758487322733142,-6.785632227923721,34.051724137931025,-4.601226993865026,24.771098019731696,-4.287697710505545,46.44463152879359,-8.344476818076906,-0.4004288586141658,-0.026085851763346657,0.15001736199712884,0.3764759712793207,39.00961538461539,0.34617025512671007,0.008845530305185017,0.0014181206489865521,-0.04151235307965315,-0.034751657861490134,0.9946511043292474,1.5060297202605188,1.5150218459259248,1739.076268951716,3264.5486389534162,50.307406659803256,79.29012635839976,5298.619814589682,8914.097376253936,3,0.1563712516381016
2025-08-07 00:00:00+00:00,1,0,0,7007827767,77.7677001953125,0.0016796086152167,316,0.0024703745730221,13658.0,17.496057748794556,38306,0.0,12171.0,311.0,35158.0,77.80663299560547,0.0024472610093653,17.261364539464314,13264.0,365.0,43085.0,78.0499038696289,0.0027856330852955,15.617321650187174,13115.57142857143,306.42857142857144,37964.142857142855,77.86896187918526,0.0023559987145874714,16.538281701859976,8950.9,214.16666666666666,27198.3,78.29719263712565,0.0016304776809798601,15.676162719064289,2.970446320868514,12.217566346232855,-13.424657534246576,1.6077170418006492,-11.092027387721949,8.953865407588601,-11.317302122004246,0.9444666330378215,-0.3615682535468401,-0.050037893678256395,0.15550916379307073,0.37112778778570554,43.08517350157729,0.3565405800506435,0.00824914506487065,0.0012809179111790436,-0.036591666085378324,-0.035809022353938874,0.9945307009930094,1.4652796287045358,1.4449745262208058,1824.911144909099,3321.9277156910716,51.31951195882478,80.47363386306351,5394.601121328963,9086.559840472448,3,0.1754760130534214
2025-08-08 00:00:00+00:00,1,0,0,7007827767,77.7634048461914,0.0014805065520287,291,0.0019894740544259,12094.0,16.59014077981313,33325,0.0,13658.0,316.0,38306.0,77.7677001953125,0.0024703745730221,17.496057748794556,14182.0,273.0,42957.0,78.00419616699219,0.0020553809590637,15.22989296913147,12817.285714285714,309.0,36588.142857142855,77.83456311907086,0.0023465834424963574,16.73260281767164,9218.433333333332,220.16666666666666,27695.766666666666,78.26599578857422,0.0016663812256107165,15.82420639263259,-14.722888168100411,-11.451164152877435,6.593406593406592,-7.911392405063289,-22.42242242242243,-13.003184879653318,-3.206554208219514,-19.466704517116874,-0.3086902149280424,-0.005523307376076314,0.15497371906198742,0.3511691963842395,41.417808219178085,0.36289983796435216,0.008731921022624977,0.0013716528135438717,-0.02858216421944235,-0.03647958927345403,0.994487610294146,1.3903973973472408,1.4081912388543334,1825.5461323447655,3237.2298255883525,47.73392370764347,79.21689271837155,5408.167466033323,8996.400229070128,3,0.15538196674974947
2025-08-09 00:00:00+00:00,1,1,0,7007827767,77.73114776611328,0.001527730379513,281,0.0019291515927761,12534.0,15.69906493028005,35903,0.0,12094.0,291.0,33325.0,77.7634048461914,0.0019894740544259,16.59014077981313,13239.0,348.0,39179.0,77.9376220703125,0.0022267294116318,17.45792031288147,12716.57142857143,299.42857142857144,36120.142857142855,77.80506678989956,0.0023040723255169713,16.48133776301429,9453.233333333334,225.83333333333334,28269.866666666665,78.23372370402018,0.0016984610158639066,16.003630281156962,-5.325175617493771,3.638167686456084,-19.252873563218387,-3.436426116838487,-8.361622297659466,7.73593398349588,-13.363896722306645,-3.0320808414466827,-0.26492250945627793,-0.04148105415642256,0.14524659137389176,0.3398667840792803,44.4468085106383,0.3490975935828877,0.007826426024955436,0.0012524184228384562,-0.024939673287525447,-0.03694184571670337,0.9945208166782097,1.345208668840442,1.3565647394886047,1739.566551102468,3212.840012151055,45.379474471354996,77.19303315595299,5195.5669269396985,8950.646675668047,3,0.1610350232546188
2025-08-10 00:00:00+00:00,1,1,0,7007827767,77.71045684814453,0.001798726591129,304,0.0024857786484062,14826.0,21.698508898417156,42565,0.0,12534.0,281.0,35903.0,77.73114776611328,0.0019291515927761,15.69906493028005,13438.0,271.0,39379.0,77.88003540039062,0.0021718952339142,16.64940134684245,12914.857142857143,304.14285714285717,36575.28571428572,77.78084128243583,0.0023489128133015427,17.20263884181068,9800.633333333333,231.96666666666667,29079.333333333332,78.20076192220053,0.00175325061621449,16.32602077325185,10.328917993749066,18.28626136907612,12.177121771217703,8.185053380782925,8.09060666852892,18.55555246079714,14.452051350852567,28.8534637565262,-0.21774329117117963,-0.026618567412650673,0.14195268163484942,0.32768340536597007,48.609836065573774,0.34830615984588637,0.007141850303058779,0.001463445666582394,-0.024366651262552406,-0.03710681885580215,0.9946302231660804,1.317757404404866,1.3397473193953124,1752.9432470769766,3211.504905409905,39.004155878878294,75.79122109718423,5233.720339625386,9112.750621248297,3,0.1904823085027109
2025-08-11 00:00:00+00:00,1,0,0,7007827767,77.60169219970703,0.0021998817269113,653,0.0053703999146819,18232.0,17.188337047894795,57159,0.0,14826.0,304.0,42565.0,77.71045684814453,0.0024857786484062,21.698508898417156,12064.0,300.0,34037.0,77.85961151123047,0.0024502859450876,15.421832283337912,13796.0,354.57142857142856,39878.42857142857,77.7439956665039,0.0027660719518150145,17.454996665318806,10207.633333333333,249.1,30306.8,78.1641746520996,0.00190218700251226,16.35971706840727,51.12732095490715,22.97315526777284,117.66666666666667,114.80263157894738,67.9319564003878,34.28638552801597,119.17441617165636,116.04497721972247,-0.33126200672891626,-0.1399614065453747,0.16726829627682632,0.3407941246754393,27.877675840978593,0.318964310706788,0.01142407277816655,0.0009427048235559039,-0.03230830601283211,-0.03753352011403632,0.9946244044990449,1.351537574821457,1.4541535338858917,2169.553436858576,3478.70146684117,101.86397415558116,106.09116119054681,7212.250893483339,10297.352479960826,3,0.23424210499267673
2025-08-12 00:00:00+00:00,1,0,0,7007827767,77.43086242675781,0.0035250541321417,639,0.0052839634008705,29483.0,15.975756963094076,87407,0.0,18232.0,653.0,57159.0,77.60169219970703,0.0053703999146819,17.188337047894795,13057.0,326.0,36733.0,77.82693481445312,0.0026700638700276,16.251502712567646,16142.57142857143,399.2857142857143,47117.57142857143,77.68741389683315,0.0031394861705068577,17.41560441539401,11033.866666666667,266.06666666666666,32640.266666666666,78.12189305623373,0.00204255148613199,16.418870446417067,125.80225166577317,61.71017990346643,96.0122699386503,-2.143950995405819,137.9522500204176,52.91905036827096,97.89651701537312,-1.6094986441343995,-0.5089142835184024,-0.22013665953262151,0.3300379258996462,0.43614964276531193,46.0671875,0.3373032216730734,0.007310543657331137,0.0005418449655099063,-0.054009846278596375,-0.038573976035111854,0.9944384455828812,1.4630022200049027,1.5370413876088624,4751.367426076692,4812.41700498675,129.4238288435602,125.34172141165426,14575.681383239546,14390.611594521313,3,0.3787933293933243
2025-08-13 00:00:00+00:00,1,0,0,7007827767,77.31390380859375,0.0029660780816418,576,0.0046527725644409,25060.0,15.879186352094017,72270,0.0,29483.0,639.0,87407.0,77.43086242675781,0.0052839634008705,15.975756963094076,12171.0,311.0,35158.0,77.80663299560547,0.0024472610093653,17.261364539464314,17983.85714285714,437.14285714285717,52419.28571428572,77.61702401297433,0.0034545592498033714,17.218150388626825,11700.1,281.2,34520.4,78.07571283976237,0.002164372999686693,16.39845928086175,105.89926875359458,-15.001865481803078,85.20900321543408,-9.859154929577462,105.55776779111441,-17.31783495601039,90.12163176038186,-11.945405154123812,-0.6332740128204062,-0.15104909657269738,0.340715048453577,0.45434678056314226,43.4315424610052,0.34675042548186685,0.007970001798785127,0.0006336214178242694,-0.07699748447963133,-0.039804621983953355,0.994125076671033,1.5370686697427494,1.5961016194082263,5288.432961361371,5315.902767266821,137.55134905326565,134.4258287989173,15967.239997831593,15744.39589537649,3,0.32196726366369455
2025-08-14 00:00:00+00:00,1,0,0,7007827767,77.22822570800781,0.0025678214321317,529,0.0040622660890221,21860.0,16.782653490702312,61871,0.0,25060.0,576.0,72270.0,77.31390380859375,0.0046527725644409,15.879186352094017,13658.0,316.0,38306.0,77.7677001953125,0.0024703745730221,17.496057748794556,19155.571428571428,467.57142857142856,55785.71428571428,77.53995622907367,0.0036819723235176566,17.116235494613647,12244.466666666667,295.3666666666667,36105.7,78.02667668660482,0.0022690402964750367,16.428972748915353,60.05271635671401,-12.76935355147646,67.40506329113924,-8.159722222222221,61.51777789380253,-14.38909644389097,64.43927707904558,-12.691496677309821,-0.6936999370558805,-0.11081848977391173,0.34091766672504886,0.44880006181034765,41.24528301886792,0.3533100594776312,0.008549909490561159,0.0007676983436577609,-0.0971292768205899,-0.0409716087400707,0.9937621275415065,1.5644267692539835,1.6227002796017398,5500.901362703935,5495.317396834742,143.46428126889182,137.46760956007375,16525.301158500024,16031.19229792677,3,0.280854125446463
