timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,visits_visits_gained,ratings_like_ratio,session_session_length,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2020-12-14 00:00:00+00:00,0,0,0,66654135,2.82167911529541,81002,4565929,92.4996337890625,0.0,0.0,0.0,0.0,0.0,78901.0,4652781.0,92.49769592285156,2.288771390914917,0.0,0.0,66130.0,3473591.0,92.5010223388672,2.3606457710266113,0.0,0.0,72552.0,3994415.8571428573,92.50115421840123,2.4208807264055525,0.0,0.0,62672.6,3467346.3666666667,92.5142702738444,2.0718909978866575,0.0,0.0,0.0,22.489036745803716,2.662830635860125,31.446937765557315,-1.866668558008644,19.529967177934626,23.28357154829115,-0.001501118333169238,0.0020950426836030545,0.0,0.0,0.0,0.0,0.017740526026461204,0.0,-0.0006896427699417199,-0.0014227692091686695,0.9998582266778482,0.0,1.1684401973245053,0.0,0.0,8833.740737201078,10221.123946564583,730291.2319490211,639564.9216488437,0,0.0
2020-12-15 00:00:00+00:00,0,0,0,66654135,1.7120633125305176,60740,4021581,92.49862670898438,0.0,0.0,0.0,0.0,0.0,81002.0,4565929.0,92.4996337890625,2.82167911529541,0.0,0.0,65456.0,3465563.0,92.50271606445312,2.4466001987457275,0.0,0.0,71878.28571428571,4073847.0,92.50057002476284,2.3159468855176653,0.0,0.0,62799.1,3481586.1,92.5129763285319,2.071711866060893,0.0,0.0,0.0,-7.204839892446834,-25.014197180316533,16.04408865168516,-11.921954984407336,-30.02275919832661,-39.3246629905585,-0.00442079502389614,-0.0010887395299530311,0.0,0.0,0.0,0.0,0.015103509017098246,0.0,-0.000737326485773832,-0.0013638692650041603,0.999865896609736,0.0,1.11789043807581,0.0,0.0,8403.643826693982,10171.154853733284,717287.695787116,647201.0954086568,0,0.0
2020-12-16 00:00:00+00:00,0,0,0,66654135,2.0786757469177246,68022,3722477,92.4980697631836,0.0,0.0,0.0,0.0,0.0,60740.0,4021581.0,92.49862670898438,1.7120633125305176,0.0,0.0,66432.0,3518211.0,92.50165557861328,2.4654219150543213,0.0,0.0,72105.42857142857,4103027.8571428573,92.50005776541573,2.260697432926723,0.0,0.0,63548.73333333333,3516953.066666667,92.51172688802083,2.082720188299815,0.0,0.0,0.0,2.393424855491322,11.988804741521243,5.805962177936452,-7.437472973937364,-15.686814730373456,21.41348580417479,-0.0038764878393382496,-0.0006021125076083322,0.0,0.0,0.0,0.0,0.01827331148767031,0.0,-0.0008501325334743357,-0.001304339619975165,0.9998738633144398,0.0,1.0854542274217815,0.0,0.0,7552.582034285553,9671.182418645305,689009.1503020293,629589.864771475,0,0.0
2020-12-17 00:00:00+00:00,0,0,0,66654135,2.186615228652954,69408,3795221,92.49800872802734,0.0,0.0,0.0,0.0,0.0,68022.0,3722477.0,92.4980697631836,2.0786757469177246,0.0,0.0,63971.0,3456859.0,92.50291442871094,2.292362928390503,0.0,0.0,72882.14285714286,4151365.285714286,92.49935695103237,2.2455906186785017,0.0,0.0,64293.666666666664,3551909.4,92.51045557657878,2.0944182515144347,0.0,0.0,0.0,8.499163683544108,2.0375760783275965,9.788134257139202,1.9541826584825062,-4.613043529359273,5.192704148075178,-0.005303293105829443,-6.598532964474657e-05,0.0,0.0,0.0,0.0,0.018288258236277086,0.0,-0.000661577497206286,-0.0012244219244242226,0.9998800284197366,0.0,1.0721786906959758,0.0,0.0,6560.960547221344,9206.868164707268,652051.4995186432,614265.5570167908,0,0.0
2020-12-18 00:00:00+00:00,0,0,0,66654135,2.290890693664551,75269,4030448,92.4969711303711,0.0,0.0,0.0,0.0,0.0,69408.0,3795221.0,92.49800872802734,2.186615228652954,0.0,0.0,71426.0,3710962.0,92.50269317626952,2.359283924102783,0.0,0.0,73431.14285714286,4197006.142857143,92.49853951590401,2.2358201571873257,0.0,0.0,65263.9,3596769.5,92.50924580891929,2.112672515710195,0.0,0.0,0.0,5.38039369417298,8.444271553711392,8.609250108192978,6.19797898462302,-2.8988978282570077,4.768807225212401,-0.006185815463255473,-0.001121751344179689,0.0,0.0,0.0,0.0,0.018675090542021495,0.0,-0.0004405975341788356,-0.0011541177751726692,0.9998842678596971,0.0,1.0582899813205235,0.0,0.0,6414.537791370475,8752.70646753893,436787.5355902429,597662.7424190406,0,0.0
2020-12-19 00:00:00+00:00,0,1,0,66654135,2.131217241287231,77368,4542755,92.49455261230467,0.0,0.0,0.0,0.0,0.0,75269.0,4030448.0,92.4969711303711,2.290890693664551,0.0,0.0,80676.0,4590606.0,92.50077056884766,2.272045612335205,0.0,0.0,72958.57142857143,4190170.285714286,92.49765123639789,2.2157018184661865,0.0,0.0,66353.03333333334,3662526.8666666667,92.5079907735189,2.1266778429349262,0.0,0.0,0.0,-4.10035202538549,2.788664656100126,-1.0423678268185022,12.710919480911297,-6.198307387994328,-6.9699288935476496,-0.006722059183661422,-0.0026146997429865593,0.0,0.0,0.0,0.0,0.017031071006234983,0.0,-0.0005490439278687798,-0.00109058248585682,0.9998882308756838,0.0,1.0418605835514807,0.0,0.0,6592.709969902332,8114.457835516123,460512.24390108883,589266.1624989692,0,0.0
2020-12-20 00:00:00+00:00,0,1,0,66654135,2.2359421253204346,79548,4598060,92.4930648803711,0.0,0.0,0.0,0.0,0.0,77368.0,4542755.0,92.49455261230467,2.131217241287231,0.0,0.0,78901.0,4652781.0,92.49769592285156,2.288771390914917,0.0,0.0,73051.0,4182353.0,92.49698965890067,2.2081547805241177,0.0,0.0,67365.36666666667,3722598.1333333333,92.50673472086591,2.140321187178294,0.0,0.0,0.0,0.8200149554504987,2.8177024092648217,-1.1760923198405382,1.2174330334785877,-2.308193199381281,4.913853079095354,-0.00500665712185322,-0.0016084535700344738,0.0,0.0,0.0,0.0,0.01730033594595635,0.0,-0.0010340554373584005,-0.0010299428021157935,0.999894655648644,0.0,1.0316931840661039,0.0,0.0,6916.329986995106,7785.639222459512,483553.47642479814,589732.9972695592,0,0.0
2020-12-21 00:00:00+00:00,0,0,0,66654135,2.318687677383423,82522,4453768,92.49171447753906,0.0,0.0,0.0,0.0,0.0,79548.0,4598060.0,92.4930648803711,2.2359421253204346,0.0,0.0,81002.0,4565929.0,92.4996337890625,2.82167911529541,0.0,0.0,73268.14285714286,4166330.0,92.49585832868304,2.136298860822405,0.0,0.0,68244.1,3754401.8333333335,92.50549240112306,2.1594750324885053,0.0,0.0,0.0,1.876496876620326,3.738623221199777,-2.456477093708642,-3.138106070821167,-17.82596168307847,3.7007018708558936,-0.008561451758282157,-0.001460004416309335,0.0,0.0,0.0,0.0,0.01852857658311421,0.0,-0.0012215205601238104,-0.0009734038118512589,0.9998958540494196,0.0,0.9892676825073579,0.0,0.0,7272.051657008096,7962.990446542379,470644.0670528531,602876.0837669283,0,0.0
2020-12-22 00:00:00+00:00,0,0,0,66654135,2.289048433303833,81922,4559608,92.49112701416016,0.0,0.0,0.0,0.0,0.0,82522.0,4453768.0,92.49171447753906,2.318687677383423,0.0,0.0,60740.0,4021581.0,92.49862670898438,1.7120633125305176,0.0,0.0,76294.14285714286,4243191.0,92.49478694370815,2.2187253066471646,0.0,0.0,68844.9,3785559.933333333,92.50430196126304,2.168883474667867,0.0,0.0,0.0,34.87323016134343,-0.7270788395821737,13.378494676596087,2.3764147571225136,33.701155591057066,-1.2782766893830622,-0.008107898561360294,-0.0006351524374115236,0.0,0.0,0.0,0.0,0.017966891459333466,0.0,-0.001332964215957187,-0.0009188574598960976,0.9998971397291461,0.0,1.0229804102255564,0.0,0.0,7305.218716028085,8296.727299737404,451131.53282161243,619865.9466520385,0,0.0
2020-12-23 00:00:00+00:00,0,0,0,66654135,3.111375331878662,109743,4850193,92.48970794677734,0.0,0.0,0.0,0.0,0.0,81922.0,4559608.0,92.49112701416016,2.289048433303833,0.0,0.0,68022.0,3722477.0,92.4980697631836,2.0786757469177246,0.0,0.0,82254.28571428571,4404293.285714285,92.49359239850726,2.366253818784441,0.0,0.0,70631.1,3849550.0,92.50305404663087,2.2051569700241087,0.0,0.0,0.0,61.33456822792627,33.96035253045579,30.294774151727456,6.373025926790188,49.68064819595994,35.92439926611544,-0.009039990161585632,-0.0015342740743107264,0.0,0.0,0.0,0.0,0.022626517619707583,0.0,-0.0014081682477719234,-0.0008554715335830537,0.999897715289283,0.0,1.073054594729631,0.0,0.0,11677.036872934126,10847.200968532161,446132.72478344495,627590.8723780263,0,0.0
