timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_rpv,session_session_length,daily_Estimated Revenue,ccu_playing,platform_platform_share,visits_visits_gained,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-07-03 00:00:00+00:00,1,0,0,4730278139,0.0,0.0,0.0,0.0,8441,0.1581553071737289,659671,89.7952651977539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8441.0,659671.0,89.7952651977539,0.1581553071737289,0.0,0.0,8441.0,659671.0,89.7952651977539,0.1581553071737289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012795753040905177,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-07-04 00:00:00+00:00,1,0,1,4730278139,0.0,0.0,0.0,0.0,7929,0.1520777940750122,612732,89.76176452636719,0.0,8441.0,659671.0,89.7952651977539,0.1581553071737289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8185.0,636201.5,89.77851486206055,0.15511655062437055,0.0,0.0,8185.0,636201.5,89.77851486206055,0.15511655062437055,0.0,0.0,0.0,0.0,-6.065632034119184,0.0,-7.115516674220935,0.0,-3.8427500204218368,0.0,-0.03730783723723263,0.0,0.0,0.0,0.0,0.012940383494931724,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,362.03867196751236,362.03867196751236,33190.88520211535,33190.88520211535,0,0.0
2023-07-05 00:00:00+00:00,1,0,0,4730278139,0.0,0.0,0.0,0.0,7294,0.1372600346803665,555688,89.66442108154297,0.0,7929.0,612732.0,89.76176452636719,0.1520777940750122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7888.0,609363.6666666666,89.74048360188802,0.14916437864303586,0.0,0.0,7888.0,609363.6666666666,89.74048360188802,0.14916437864303586,0.0,0.0,0.0,0.0,-8.008576113002896,0.0,-9.309779805853125,0.0,-9.743539143746972,0.0,-0.10844644748001508,0.0,0.0,0.0,0.0,0.013126047123480939,0.0,-0.06542205810547075,0.0,1.0,0.0,1.0,0.0,0.0,574.5981204285305,574.5981204285305,52073.26880783778,52073.26880783778,0,0.0
2023-07-06 00:00:00+00:00,1,0,0,4730278139,0.0,0.0,0.0,0.0,7237,0.134381964802742,598232,89.58636474609375,0.0,7294.0,555688.0,89.66442108154297,0.1372600346803665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7725.25,606580.75,89.70195388793945,0.1454687751829624,0.0,0.0,7725.25,606580.75,89.70195388793945,0.1454687751829624,0.0,0.0,0.0,0.0,-0.7814642171647956,0.0,7.656094787002776,0.0,-2.0968010712852925,0.0,-0.08705385537284283,0.0,0.0,0.0,0.0,0.012097293195126313,0.0,-0.07240447998048534,0.0,1.0,0.0,1.0,0.0,0.0,571.0156886344425,571.0156886344425,42880.400148747045,42880.400148747045,0,0.0
2023-07-07 00:00:00+00:00,1,0,0,4730278139,0.0,0.0,0.0,0.0,6795,0.1242444738745689,577908,89.53856658935547,0.0,7237.0,598232.0,89.58636474609375,0.134381964802742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7539.2,600846.2,89.66927642822266,0.1412239149212837,0.0,0.0,7539.2,600846.2,89.66927642822266,0.1412239149212837,0.0,0.0,0.0,0.0,-6.107503109023071,0.0,-3.397344174166539,0.0,-7.543788292613396,0.0,-0.05335427648365254,0.0,0.0,0.0,0.0,0.011757906521614995,0.0,-0.0688796997070283,-0.0688796997070283,1.0,0.0,1.0,0.0,0.0,646.2330848850127,646.2330848850127,39287.0443810679,39287.0443810679,0,0.0
2023-07-08 00:00:00+00:00,1,1,0,4730278139,0.0,0.0,0.0,0.0,6738,0.1183195263147354,573924,89.44676208496094,0.0,6795.0,577908.0,89.53856658935547,0.1242444738745689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7405.666666666667,596359.1666666666,89.6321907043457,0.1374065168201923,0.0,0.0,7405.666666666667,596359.1666666666,89.6321907043457,0.1374065168201923,0.0,0.0,0.0,0.0,-0.8388520971302382,0.0,-0.6893830851969485,0.0,-4.768781560309099,0.0,-0.1025306835830464,0.0,0.0,0.0,0.0,0.011740209957747093,0.0,-0.07114759172710737,-0.07114759172710737,1.0,0.0,1.0,0.0,0.0,664.1390416672299,664.1390416672299,36818.17884913192,36818.17884913192,0,0.0
2023-07-09 00:00:00+00:00,1,1,0,4730278139,0.0,0.0,0.0,0.0,8583,0.147750437259674,834285,89.37694549560547,0.0,6738.0,573924.0,89.44676208496094,0.1183195263147354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7573.857142857143,630348.5714285715,89.5957271030971,0.13888421974011828,0.0,0.0,7573.857142857143,630348.5714285715,89.5957271030971,0.13888421974011828,0.0,0.0,0.0,0.0,27.382012466607296,0.0,45.365065757835545,0.0,24.874094633079412,0.0,-0.07805379169472104,0.0,0.0,0.0,0.0,0.01028783894252091,0.0,-0.07181494576590408,-0.07181494576590408,1.0,0.0,1.0,0.0,0.0,752.0528413552311,752.0528413552311,96003.15635758571,96003.15635758571,0,0.0
2023-07-10 00:00:00+00:00,1,0,0,4730278139,0.0,0.0,0.0,0.0,7120,0.127451866865158,606173,89.30730438232422,0.0,8583.0,834285.0,89.37694549560547,0.147750437259674,0.0,0.0,8441.0,659671.0,89.7952651977539,0.1581553071737289,0.0,0.0,7385.142857142857,622706.0,89.52601841517857,0.13449801398175099,0.0,0.0,7517.125,627326.625,89.55967426300049,0.13745517563074824,0.0,0.0,0.0,-15.649804525530154,-17.045322148432952,-8.109800188275674,-27.342215190252727,-19.413474550584688,-13.738416461564107,-0.5434148608560396,-0.07791843063675863,0.0,0.0,0.0,0.0,0.011745802360378373,0.0,-0.07421193804059441,-0.0719118572416735,0.9996242075677599,0.0,0.9784863564763745,0.0,0.0,714.5167072924187,714.5167072924187,89291.68666780881,89291.68666780881,0,0.0
2023-07-11 00:00:00+00:00,1,0,0,4730278139,0.0,0.0,0.0,0.0,0,0.0,534711,89.25652313232422,0.0,7120.0,606173.0,89.30730438232422,0.127451866865158,0.0,0.0,7929.0,612732.0,89.76176452636719,0.1520777940750122,0.0,0.0,6252.428571428572,611560.1428571428,89.45384107317243,0.11277261482817783,0.0,0.0,6681.888888888889,617036.0,89.52599080403645,0.12218237833844288,0.0,0.0,0.0,-100.0,-100.0,-12.733299387007701,-11.789043721841786,-100.0,-100.0,-0.5628692759204301,-0.05686125043322665,0.0,0.0,0.0,0.0,0.0,0.0,-0.06940841674804406,-0.07054837544759578,0.9991940917914893,0.0,0.9229859195881734,0.0,0.0,2593.31672016958,2593.31672016958,89047.47222970454,89047.47222970454,0,0.0
2023-07-12 00:00:00+00:00,1,0,0,4730278139,0.0,0.0,0.0,0.0,6467,0.1164328381419181,538983,89.3041000366211,0.0,0.0,534711.0,89.25652313232422,0.0,0.0,0.0,7294.0,555688.0,89.66442108154297,0.1372600346803665,0.0,0.0,6134.285714285715,609173.7142857143,89.4023666381836,0.10979730103697093,0.0,0.0,6660.4,609230.7,89.50380172729493,0.12160742431879039,0.0,0.0,0.0,-11.338086098162869,inf,-3.0061833258951065,0.7989362478048934,-15.17353291287452,inf,-0.40185509544994336,0.053303559927320165,0.0,0.0,0.0,0.0,0.011998500883143099,0.0,-0.055369240897043974,-0.06341104218454555,0.998866695188877,0.0,0.9028832051334336,0.0,0.0,2445.9465879514028,2445.9465879514028,87507.88041472482,87507.88041472482,0,0.0
2023-07-13 00:00:00+00:00,1,0,0,4730278139,0.0,0.0,0.0,0.0,6293,0.1121348887681961,537423,89.24235534667969,0.0,6467.0,538983.0,89.3041000366211,0.1164328381419181,0.0,0.0,7237.0,598232.0,89.58636474609375,0.134381964802742,0.0,0.0,5999.428571428572,600486.7142857143,89.3532224382673,0.10661914731775009,0.0,0.0,6627.0,602702.7272727273,89.48003387451172,0.12074628472328182,0.0,0.0,0.0,-13.044079038275525,-2.6905829596412523,-10.164785568140788,-0.28943398956924327,-16.555105491426747,-3.691354983963624,-0.3839974982677963,-0.06913981543522629,0.0,0.0,0.0,0.0,0.011709562654440443,0.0,-0.04622786385672604,-0.059442208030008055,0.9985827962870212,0.0,0.8830014733959943,0.0,0.0,2323.071329081395,2323.071329081395,85794.08446051615,85794.08446051615,0,0.0
2023-07-14 00:00:00+00:00,1,0,0,4730278139,0.0,0.0,0.0,0.0,6932,0.1227728575468063,512976,89.1975326538086,0.0,6293.0,537423.0,89.24235534667969,0.1121348887681961,0.0,0.0,6795.0,577908.0,89.53856658935547,0.1242444738745689,0.0,0.0,6019.0,591210.7142857143,89.30450330461774,0.10640891641378399,0.0,0.0,6652.416666666667,595225.5,89.4564921061198,0.12091516579190886,0.0,0.0,0.0,2.016188373804262,10.15413952010169,-11.235698415664775,-4.548930730541867,-1.1844521384897,9.48676089615683,-0.3808793780572084,-0.05022580667775056,0.0,0.0,0.0,0.0,0.013513276423699308,0.0,-0.03643117632185167,-0.056590206973201995,0.998300975167663,0.0,0.8800295291072944,0.0,0.0,2216.71084998117,2216.71084998117,85804.33753551792,85804.33753551792,0,0.0
2023-07-15 00:00:00+00:00,1,1,0,4730278139,0.0,0.0,0.0,0.0,6940,0.1233055293560028,562360,89.10236358642578,0.0,6932.0,512976.0,89.1975326538086,0.1227728575468063,0.0,0.0,6738.0,573924.0,89.44676208496094,0.1183195263147354,0.0,0.0,6047.857142857143,589558.7142857143,89.25530351911273,0.10712120256253646,0.0,0.0,6674.538461538462,592697.3846153846,89.42925145075871,0.12109903991222379,0.0,0.0,0.0,2.9979222321163457,0.11540680900172795,-2.014900927648955,9.626961105392851,4.214015384074821,0.43386772926858885,-0.3850318228490246,-0.10669473084213843,0.0,0.0,0.0,0.0,0.012340827333332147,0.0,-0.03776632036481563,-0.056138300633690554,0.998054910123655,0.0,0.884575159639425,0.0,0.0,2123.837313896108,2123.837313896108,82655.55085870766,82655.55085870766,0,0.0
2023-07-16 00:00:00+00:00,1,1,0,4730278139,0.0,0.0,0.0,0.0,5932,0.1010142639279365,517129,89.04174041748047,0.0,6940.0,562360.0,89.10236358642578,0.1233055293560028,0.0,0.0,8583.0,834285.0,89.37694549560547,0.147750437259674,0.0,0.0,5669.142857142857,544250.7142857143,89.20741707938058,0.10044460637228826,0.0,0.0,6621.5,587299.6428571428,89.40157209123883,0.11966441305620326,0.0,0.0,0.0,-30.886636374228125,-14.524495677233428,-38.015306519954216,-8.043068497048155,-31.631834191866282,-18.07807447442835,-0.37504646893697924,-0.06803766646045206,0.0,0.0,0.0,0.0,0.01147100342273703,0.0,-0.043270656040732845,-0.055982384314903745,0.9978282819047062,0.0,0.8393857773330826,0.0,0.0,2050.1444508206655,2050.1444508206655,81940.86196821097,81940.86196821097,0,0.0
2023-07-17 00:00:00+00:00,1,0,0,4730278139,0.0,0.0,0.0,0.0,7652,0.13346728682518,651916,88.96861267089844,0.0,5932.0,517129.0,89.04174041748047,0.1010142639279365,0.0,0.0,7120.0,606173.0,89.30730438232422,0.127451866865158,0.0,0.0,5745.142857142857,550785.4285714285,89.1590325491769,0.10130395208086283,0.0,0.0,6690.2,591607.4,89.37270812988281,0.12058460464080172,0.0,0.0,0.0,7.471910112359548,28.995279838165878,7.5461955580337525,26.064482943327484,4.7197582177326725,32.12716861491507,-0.37924301239218305,-0.0821274901402047,0.0,0.0,0.0,0.0,0.01173769053422445,0.0,-0.054587227957584444,-0.0563096727643682,0.9976091629628658,0.0,0.8401068476579392,0.0,0.0,2006.6635859686958,1993.4058148949857,81438.66391380651,80703.55153169263,0,0.0
2023-07-18 00:00:00+00:00,1,0,0,4730278139,0.0,0.0,0.0,0.0,6985,0.1211496591567993,573878,88.88468170166016,0.0,7652.0,651916.0,88.96861267089844,0.13346728682518,0.0,0.0,0.0,534711.0,89.25652313232422,0.0,0.0,0.0,6743.0,556380.7142857143,89.10591234479632,0.11861104624611987,0.0,0.0,6708.625,590499.3125,89.3422064781189,0.12061992054805155,0.0,0.0,0.0,inf,-8.716675378985883,7.324891389928401,-11.970560624374915,inf,-9.228948876824584,-0.4165986054742499,-0.0943377295864467,0.0,0.0,0.0,0.0,0.012171555327865282,0.0,-0.07005473545619402,-0.05713796054615555,0.9973551791181646,0.0,0.9833454184615268,0.0,0.0,1972.885525493888,1927.2226951410325,81146.49042860151,78092.92375772061,0,0.0
2023-07-19 00:00:00+00:00,1,0,0,4730278139,0.0,0.0,0.0,0.0,6412,0.1118727698922157,537507,88.82536315917969,0.0,6985.0,573878.0,88.88468170166016,0.1211496591567993,0.0,0.0,6467.0,538983.0,89.3041000366211,0.1164328381419181,0.0,0.0,6735.142857142857,556169.8571428572,89.03752136230469,0.11795960792473381,0.0,0.0,6691.176470588235,587382.1176470588,89.311803929946,0.12010538227417887,0.0,0.0,0.0,-0.8504716251739652,-8.203292770221903,-0.27384908243859307,-6.337758199477939,-3.9164795108268424,-7.657379582535084,-0.5360749139682208,-0.06673651898712052,0.0,0.0,0.0,0.0,0.01192912477581729,0.0,-0.07180104936872084,-0.057749149846097164,0.9969289326206372,0.0,0.9821342365444818,0.0,0.0,1959.539091355273,1867.4116523712075,81776.96291102126,76697.68939469618,0,0.0
2023-07-20 00:00:00+00:00,1,0,0,4730278139,0.0,0.0,0.0,0.0,6425,0.1123082116246223,436129,88.78892517089844,0.0,6412.0,537507.0,88.82536315917969,0.1118727698922157,0.0,0.0,6293.0,537423.0,89.24235534667969,0.1121348887681961,0.0,0.0,6754.0,541699.2857142857,88.97274562290737,0.11798436833279469,0.0,0.0,6676.388888888889,578979.1666666666,89.28275510999892,0.11967220612698129,0.0,0.0,0.0,2.097568727157162,0.20274485339988324,-18.848095448092096,-18.860777627082072,0.15456639617710266,0.3892294191214951,-0.5080885348888509,-0.04102205382031654,0.0,0.0,0.0,0.0,0.014731846009217436,0.0,-0.06917435782296556,-0.05780417459052979,0.9965277786655485,0.0,0.9858961587756168,0.0,0.0,1945.9356234339946,1812.7414123654191,90423.29664672447,82507.43353337747,0,0.0
2023-07-21 00:00:00+00:00,1,0,0,4730278139,0.0,0.0,0.0,0.0,6401,0.1124411076307296,482765,88.70296478271484,0.0,6425.0,436129.0,88.78892517089844,0.1123082116246223,0.0,0.0,6932.0,512976.0,89.1975326538086,0.1227728575468063,0.0,0.0,6678.142857142857,537383.4285714285,88.90209306989398,0.11650840405906947,0.0,0.0,6661.894736842105,573915.2631578947,89.25223982961555,0.1192916219955996,0.0,0.0,0.0,-7.660126947489898,-0.3735408560311293,-5.889359346246215,10.69316647138805,-8.415337170219228,0.11833151306113177,-0.5544636229045219,-0.09681431329204848,0.0,0.0,0.0,0.0,0.01325901161225107,0.0,-0.0659670148576994,-0.0582881325169621,0.9960768854609139,0.0,0.9766687895598167,0.0,0.0,1942.2665076691162,1762.8005147976216,93398.09330162535,83165.51389036873,0,0.0
