timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,daily_rpv,ratings_like_ratio,ccu_playing,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-03 00:00:00+00:00,1,1,0,5995470825,1005950,0.2180653661489486,3323183,0.0853375444113233,95.89114379882812,29473,17.747347672780354,78.0,945400.0,24721.0,2661935.0,95.72935485839844,0.1632556170225143,16.04143798351288,142731.0,2731.0,411670.0,95.14647674560548,0.0197956673800945,15.491697112719216,458372.85714285716,14747.714285714286,1559666.0,95.77789197649274,0.10502645027424604,21.975900513785227,430073.0909090909,10585.363636363636,1142830.9090909092,95.48472109707919,0.07535743577913799,20.171167548600728,604.7873272099264,6.404696424793732,979.2017575979495,19.222523360705466,707.2443947822285,24.840877031182206,1001.5812801958061,33.57296375222152,0.7826533138096892,0.16900661314285248,0.7136847394999897,0.7136847394999897,34.130080749134834,0.3027066813032321,0.008868904039018003,1.7642358000320447e-05,0.04721341814313949,0.11793712269176337,1.0030703433601222,1.0658022248589096,1.3937105102947471,306936.6018514099,306936.6018514099,9758.56300151541,9758.56300151541,1053847.4695229337,1053847.4695229337,4,1.0
2025-08-04 00:00:00+00:00,1,0,0,5995470825,1543169,0.2179889678955078,3537996,0.101338051093815,96.06183624267578,29116,15.76209290822347,60.0,1005950.0,29473.0,3323183.0,95.89114379882812,0.2180653661489486,17.747347672780354,141348.0,3370.0,411528.0,95.34337615966795,0.0252121482044458,48.394824941953026,658633.0,18425.714285714286,2006304.2857142857,95.88052913120815,0.13256599594439775,17.314081651823862,522831.0833333333,12129.583333333334,1342428.0,95.5328140258789,0.08724339678883548,19.803744661902623,991.7515635169937,53.40414533525524,763.9762611275964,-1.2112781189563382,759.7218172275033,6.464073750979105,764.6187787245698,-0.035034565456204536,0.7535500754710434,0.17800647388850344,0.8312808181951945,0.8312808181951945,52.99890098567847,0.4361702398277896,0.008229515174829147,1.0214100136876346e-05,0.015562329973498643,0.11291759997814926,1.0036397452422479,1.2597433874834973,1.5194960400872675,434619.45073121326,434619.45073121326,10732.552983231846,10732.552983231846,1219712.8096592694,1219712.8096592694,5,1.0
2025-08-05 00:00:00+00:00,1,0,0,5995470825,1975515,0.215841069817543,3605439,0.1046188897164477,96.1193618774414,28546,15.439794580141704,47.0,1543169.0,29116.0,3537996.0,96.06183624267578,0.2179889678955078,15.76209290822347,167416.0,4249.0,496585.0,95.7403564453125,0.032562430948019,16.472453514734905,916932.8571428572,21896.714285714286,2450426.285714286,95.93467276436942,0.15874865864004403,17.166558946881974,634576.0,13392.384615384615,1516505.7692307692,95.57793309138371,0.09713552548335146,19.46805619407486,1080.0037033497397,28.016762908015913,571.828665568369,-1.9576864953977147,626.0466989538548,1.9062486221013142,562.853059595276,-0.9853242109914451,0.39586799778148496,0.059883963304940835,0.9127494416896221,0.9127494416896221,69.20219287490805,0.5479261893139257,0.007917480252063548,7.81557556615168e-06,0.021126883370543227,0.10805771377060674,1.0037324480813434,1.4449535707982293,1.634300713874789,579208.8897096337,579208.8897096337,11239.189965906955,11239.189965906955,1325769.3237642657,1325769.3237642657,6,1.0
2025-08-06 00:00:00+00:00,1,0,0,5995470825,2552421,0.2283650338649749,3483971,0.113970205566147,96.13471221923828,29469,15.690844972928366,37.0,1975515.0,28546.0,3605439.0,96.1193618774414,0.215841069817543,15.439794580141704,198777.0,9205.0,763793.0,96.01066589355467,0.0666181147098541,22.79278739293416,1253167.7142857143,24791.571428571428,2839023.1428571427,95.95239366803851,0.18185536137648986,16.151995744024003,771564.9285714285,14540.714285714286,1657039.0,95.61770302908761,0.10650906179632455,19.198255392564395,1184.0625424470638,29.202815468371533,220.14122759369909,3.23337770615848,356.14073446601367,-3.369021081760082,242.79720292233864,5.802400839663546,0.12920056800891366,0.01597008292297808,0.9805672135969185,0.9805672135969185,86.61082456735663,0.7326181151857707,0.00845844914941911,6.147433681784738e-06,0.05341584341867145,0.10235414609804182,1.0035002999271911,1.6241895761202951,1.707416799185113,756571.2721183911,756571.2721183911,11621.693908234862,11621.693908234862,1378025.2533968252,1378025.2533968252,7,1.0
2025-08-07 00:00:00+00:00,1,0,0,5995470825,3183317,0.2386839538812637,3852207,0.1214593470083696,96.20641326904295,31373,16.49323840936025,31.0,2552421.0,29469.0,3483971.0,96.13471221923828,0.2283650338649749,15.690844972928366,231881.0,12414.0,1221166.0,96.01900482177734,0.093627855181694,19.342841029167175,1674801.4285714286,27500.0,3214886.1428571427,95.97916630336216,0.2025776611907141,15.744909655480157,932348.4,15662.866666666667,1803383.5333333334,95.65695037841797,0.11532072126865382,19.017920927017453,1272.8235603607022,24.717552472730798,152.72273239890447,6.461026841765927,215.45318163132615,10.569433557282771,154.92835803840018,4.518607705236555,0.1951784936882639,0.07458393347155035,1.0145445724000168,1.0283635559833644,101.46353668642826,0.8263616606372242,0.008144160439934708,5.1811469697216075e-06,0.09014810834611676,0.09788049970354185,1.003368452827207,1.7963257389313143,1.756645804519246,983674.3724883763,958793.1160394002,12004.972664746834,12012.691068001295,1438249.8917409603,1443802.2346436442,8,1.0
2025-08-08 00:00:00+00:00,1,0,0,5995470825,3692429,0.2331077307462692,4192434,0.121812764469956,96.26124572753906,35054,17.06106487909953,28.0,3183317.0,31373.0,3852207.0,96.20641326904295,0.2386839538812637,16.49323840936025,517838.0,19802.0,2039472.0,95.71134185791016,0.1358436197042465,13.039611061414083,2128314.4285714286,29678.85714285714,3522452.1428571427,96.05772399902344,0.21647253419671733,16.31940305800665,1104853.4375,16874.8125,1952699.1875,95.69471883773804,0.12268240936100479,18.895617424022582,613.0471305697921,15.993129179406251,77.02252297747702,11.733018837854203,105.56467556308692,8.832002018583118,71.60005840081587,-2.3362371220683187,0.5745441020409858,0.05699459800332374,1.0130466859518434,1.0454272661012645,105.3324490087006,0.8807361354439603,0.008361250681286651,4.6205520156372716e-06,0.08211026872908087,0.09393751481000034,1.0037933667154706,1.9263319064176136,1.7644952958147901,1211433.2827527772,1155043.9086082093,12349.835457372532,12577.179075445867,1495722.2130012389,1517338.6349720012,9,1.0
2025-08-09 00:00:00+00:00,1,1,0,5995470825,4212890,0.1949414908885955,4501151,0.1211574973252998,96.30796813964844,30049,18.70988408724467,26.0,3692429.0,35054.0,4192434.0,96.26124572753906,0.2331077307462692,17.06106487909953,945400.0,24721.0,2661935.0,95.72935485839844,0.1632556170225143,16.04143798351288,2595098.714285714,30440.0,3785197.285714286,96.140383039202,0.22099908760615755,16.70060964425405,1287679.1176470588,17649.764705882353,2102608.117647059,95.7307923260857,0.12693294356851012,18.884691933623884,345.61984345250687,14.09535565883595,21.552526192306143,-14.277971130256173,69.093197241856,7.363669887230184,19.40874956952414,-16.3727902697558,0.6044261784756477,0.04853709481551505,0.9763583339178773,1.0473827216001652,140.19600665557405,0.9359581724856214,0.006675846538841612,4.441103291598257e-06,0.06201226370675477,0.09030575845755429,1.0042785680883233,2.015330278111264,1.7410695867686756,1430440.417740926,1348692.8587888759,11784.007816518972,12590.004351316822,1525416.3262385735,1593881.2485873078,10,1.0
2025-08-10 00:00:00+00:00,1,1,0,5995470825,4378474,0.1969598680734634,4371048,0.1115542413118081,96.33602142333984,26908,15.350045363108316,25.0,4212890.0,30049.0,4501151.0,96.30796813964844,0.1949414908885955,18.70988408724467,1005950.0,29473.0,3323183.0,95.89114379882812,0.2180653661489486,17.747347672780354,3076887.8571428573,30073.571428571428,3934892.285714286,96.20393698556083,0.2179840164525168,16.358137885729473,1459389.9444444445,18164.11111111111,2228632.5555555555,95.76441616482205,0.13082332826322973,18.688322679706353,335.25761717779216,3.9304135640854554,-8.702880602585417,-10.452926886086056,31.531967995743848,-2.8904384678496653,-9.678519082699799,1.035375884152523,0.4639402627681921,0.02912872551805723,0.88839043005597,1.0261573281484389,162.71411052064366,1.0016986769079916,0.0061559593589547955,3.5057971926545925e-06,0.04736791338239418,0.08666500882836474,1.0045896047649088,2.1083383977365666,1.6662472920266251,1570345.8931621306,1497563.6861178097,10669.535182775468,12407.503265405405,1481967.306317199,1636122.7408350375,11,1.0
2025-08-11 00:00:00+00:00,1,0,0,5995470825,4008166,0.2119495868682861,3929638,0.0929545741672732,96.33952331542967,28247,14.689117272694906,26.0,4378474.0,26908.0,4371048.0,96.33602142333984,0.1969598680734634,15.350045363108316,1543169.0,29116.0,3537996.0,96.06183624267578,0.2179889678955078,15.76209290822347,3429030.285714286,29949.428571428572,3990841.1428571427,96.24360656738281,0.21712124773434227,16.204855652082532,1593536.0526315789,18694.78947368421,2318159.1578947366,95.79468496222245,0.1350931313477064,18.477838184600486,159.7360366881398,-8.45746714494593,-2.9846132710537154,4.976215251969673,11.069599852571898,-10.098493542052156,-2.770498473168914,7.61054469696929,0.289071168754651,0.0036350806666973767,0.7838425083682377,0.9842527576929108,141.8920277541773,1.0199832605488697,0.007188192096016962,3.664796719471745e-06,0.04159491402762634,0.08274589672423095,1.0046862892793833,2.1518372804001245,1.6071967950428927,1602042.121619519,1568442.254285707,9228.797260700925,12277.798868866012,1347622.205106143,1637212.9752917597,11,0.9154253285505407
2025-08-12 00:00:00+00:00,1,0,0,5995470825,4008166,0.2032600045204162,3726034,0.0850712097407454,96.36277770996094,26177,18.58305696646373,27.0,4008166.0,28247.0,3929638.0,96.33952331542967,0.2119495868682861,14.689117272694906,1975515.0,28546.0,3605439.0,96.1193618774414,0.215841069817543,15.439794580141704,3719409.0,29611.0,4008069.0,96.27838025774274,0.21532395269189555,16.653893135842825,1714267.55,19068.9,2388552.9,95.82308959960938,0.13850147500634188,18.48309912369365,102.89220785466067,0.0,-8.298886008547612,-7.328211845505717,3.344807664198446,-5.181240613003036,-5.828856068848232,-4.099834529646884,0.2532432881003688,0.024137958888514888,0.683624924125869,0.9445883888840654,153.11200244480096,1.0757188271178344,0.0070254305179634656,4.63629808001107e-06,0.03661400931222267,0.07904066501703659,1.0047513669203922,2.1696782395490133,1.5546690219872101,1584759.425155438,1619277.223170734,7228.601139885948,12066.88053658486,1148022.292145303,1624344.4000390759,11,0.9154253285505407
2025-08-13 00:00:00+00:00,1,0,0,5995470825,3918205,0.1865310072898864,3358462,0.0773549547645619,96.36058044433594,24795,17.551364024480183,28.0,4008166.0,26177.0,3726034.0,96.36277770996094,0.2032600045204162,18.58305696646373,2552421.0,29469.0,3483971.0,96.13471221923828,0.2283650338649749,15.690844972928366,3914521.0,28943.285714285714,3990139.1428571427,96.31064714704242,0.20934766318116863,16.9196815717788,1819216.9523809524,19341.571428571428,2434739.0476190476,95.8486844017392,0.14078859559127258,18.43873078563586,53.50935445210645,-2.244442969677407,-15.860735009671178,-5.279443786530158,-3.6024697105687786,-9.864966342228765,-18.318928194507944,-8.230343824896202,0.23494970742987675,-0.0022802016268252956,0.585265769997357,0.9069432726138502,158.01762381029198,1.1666661207820364,0.007382841496243966,4.4794388106394055e-06,0.024897166660858432,0.0752427930955747,1.004819708775208,2.151761500945095,1.4869646387334656,1512235.6572365405,1649926.5763869758,5470.0507902899435,11827.530150337512,902593.1892824448,1597299.708355025,11,0.8948791291212418
2025-08-14 00:00:00+00:00,1,0,0,5995470825,3692429,0.1919943839311599,3288699,0.0682894658477966,96.3511199951172,25137,17.93443202972412,29.0,3918205.0,24795.0,3358462.0,96.36058044433594,0.1865310072898864,17.551364024480183,3183317.0,31373.0,3852207.0,96.20641326904295,0.2386839538812637,16.49323840936025,3987251.285714286,28052.428571428572,3909638.0,96.33131953648159,0.20267772461686812,17.125566374687924,1904362.9545454546,19605.0,2473555.409090909,95.87152238325639,0.14311613142490384,18.415808114912604,15.993129179406251,-5.762230409077629,-19.87696426863864,1.379310344827589,-14.628185868516407,-2.077230589478163,-19.561252103830206,2.9289375105249427,0.1504127647598441,-0.0098177586468573,0.48561897748478605,0.8711324423291711,146.88634736255867,1.1227624897375863,0.00764344573843768,4.857081117238274e-06,0.014342989240374153,0.0713862500441127,1.0047959721697868,2.0937454576068397,1.4161766573687575,1374800.124788193,1658952.3516743782,3632.21937194521,11608.43228002817,649864.4344483247,1569401.2681258768,11,0.8433141318185285
2025-08-15 00:00:00+00:00,1,0,0,5995470825,3855545,0.1741777062416076,3453903,0.0671837003588767,96.36778259277344,26613,15.235336899757383,29.0,3692429.0,25137.0,3288699.0,96.3511199951172,0.1919943839311599,17.93443202972412,3692429.0,35054.0,4192434.0,96.26124572753906,0.2331077307462692,17.06106487909953,4010553.5714285714,26846.571428571428,3804133.5714285714,96.34653908865792,0.19425914968763072,16.86474809192476,1989196.956521739,19909.695652173912,2516179.217391304,95.89309891410495,0.144466634677804,18.27752675773194,4.417579864094878,4.417579864094878,-24.079990871227253,5.871822413175787,-17.615805043084755,5.023384627173244,-25.280167378406325,-9.279791067191056,0.11067472109795862,0.01729362114013533,0.39874760619857835,0.8400844101803563,144.8690538814158,1.1162860924912794,0.007705193890739291,3.951538095968089e-06,0.008239201137002425,0.06785710150074165,1.004728600698984,2.0161671564395145,1.3446644626344086,1223929.4598845271,1671093.3519521249,2854.963974676963,11435.285218984514,483589.16070292855,1546884.2937207082,11,0.8805682070968105
2025-08-16 00:00:00+00:00,1,1,0,5995470825,3692429,0.2064025849103927,4098845,0.0601791581898425,96.36534881591795,33626,14.324072440465292,30.0,3855545.0,26613.0,3453903.0,96.36778259277344,0.1741777062416076,15.235336899757383,4212890.0,30049.0,4501151.0,96.30796813964844,0.1949414908885955,18.70988408724467,3936202.0,27357.571428571428,3746661.285714286,96.354736328125,0.19589644883360174,16.238203570956276,2060164.9583333333,20481.208333333332,2582123.625,95.91277599334717,0.14704729927082852,18.112799494512497,-12.354013515662643,-4.230685934154577,11.903890312489596,26.351782963213477,-8.937847230630569,18.67284634223949,5.879248162899797,18.501149983043707,0.05958040375881879,-0.0025255088267117642,0.32685875208848375,0.8110669269446578,109.80548368870254,0.9008459942139811,0.008203772476448249,3.879307783889009e-06,0.004744393484942007,0.06443674833878042,1.0046079401852417,1.9106246730768466,1.3322002498856094,1067406.4004930255,1670931.6617544855,2993.8080761303454,11529.064255475552,399968.17114219913,1546991.265278166,11,0.8433141318185285
2025-08-17 00:00:00+00:00,1,1,0,5995470825,3692429,0.1953051835298538,4183789,0.0563799274848645,96.3244171142578,28053,14.221528927485148,29.0,3692429.0,33626.0,4098845.0,96.36534881591795,0.2064025849103927,14.324072440465292,4378474.0,26908.0,4371048.0,96.33602142333984,0.1969598680734634,15.350045363108316,3838195.5714285714,27521.14285714286,3719910.0,96.35307856968471,0.19566006532737182,16.076986937295825,2125455.52,20784.08,2646190.24,95.9292416381836,0.14897761464118953,17.957148671831405,-15.668586818147146,0.0,4.255240077300426,-16.57348480342592,-4.28407558095908,2.0723886851051976,-0.8401125365256834,-5.376580620517291,-0.012045659464232639,-0.042475539354236425,0.2455711813436349,0.7847766450874568,131.6186283595922,0.8825560078302209,0.006705164456151002,3.851536502380586e-06,-0.0011776515415762628,0.06080150310809855,1.0044182245607622,1.8058225802949626,1.3133521153403906,849072.6033220394,1668007.852268216,2996.9103476527484,11387.462345053002,392756.37499303656,1547927.4331076613,11,0.8433141318185285
