timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,ccu_playing,platform_platform_share,ratings_like_ratio,daily_rpv,visits_visits_gained,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-12-01 00:00:00+00:00,0,1,0,5803093656,14366,65,0.0011376317124813,95.18072509765624,2.055430057380268,1361,61.799219243666705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14366.0,65.0,1361.0,95.18072509765624,0.0011376317124813,61.799219243666705,14366.0,65.0,1361.0,95.18072509765624,0.0011376317124813,61.799219243666705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.66666666666666,10.547723935389133,0.04772393538913363,0.004301469982854229,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-12-02 00:00:00+00:00,0,0,0,5803093656,98604,78,0.0013231125194579,95.5445556640625,11.419043995664389,1728,47.585428953170776,0.0,14366.0,65.0,1361.0,95.18072509765624,0.0011376317124813,61.799219243666705,0.0,0.0,0.0,0.0,0.0,0.0,56485.0,71.5,1544.5,95.36264038085938,0.0012303721159696,54.69232409841874,56485.0,71.5,1544.5,95.36264038085938,0.0012303721159696,54.69232409841874,0.0,586.3705972434916,0.0,19.999999999999996,0.0,26.96546656869949,0.0,16.304117135768493,0.0,0.3822523583771442,1.0545323720207558,1.0545323720207558,1248.1518987341772,57.0294968189705,0.045112781954887216,0.0004825863693846233,0.0,0.0,1.0,1.0,1.0,59565.26103359239,59565.26103359239,9.192388155425117,9.192388155425117,259.50818869546293,259.50818869546293,2,1.0
2024-12-03 00:00:00+00:00,0,0,0,5803093656,96446,52,0.0009225131943821,95.55555725097656,9.343696171870516,1633,46.765859285990395,0.0,98604.0,78.0,1728.0,95.5445556640625,0.0013231125194579,47.585428953170776,0.0,0.0,0.0,0.0,0.0,0.0,69805.33333333333,65.0,1574.0,95.42694600423177,0.0011277524754404334,52.05016916094263,69805.33333333333,65.0,1574.0,95.42694600423177,0.0011277524754404334,52.05016916094263,0.0,-2.188552188552184,0.0,-33.333333333333336,0.0,-5.497685185185186,0.0,-30.277041384200032,0.0,0.011514614137464463,0.6879702699442269,0.6879702699442269,1819.7358490566037,59.024479804161565,0.03182374541003672,0.0004848866142647298,0.18741607666015078,0.0,1.0,1.0,1.0,48023.994016880075,48023.994016880075,13.0,13.0,190.48097017812566,190.48097017812566,2,0.9781144781144782
2024-12-04 00:00:00+00:00,0,0,0,5803093656,87547,49,0.0008824690594337,95.1219482421875,7.395628303437566,1415,46.13855084505949,0.0,96446.0,52.0,1633.0,95.55555725097656,0.0009225131943821,46.765859285990395,0.0,0.0,0.0,0.0,0.0,0.0,74240.75,61.0,1534.25,95.3506965637207,0.00106643162143875,50.572264581971844,74240.75,61.0,1534.25,95.3506965637207,0.00106643162143875,50.572264581971844,0.0,-9.226924911349354,0.0,-5.769230769230771,0.0,-13.349663196570727,0.0,-4.340765551350357,0.0,-0.45377686161170994,0.5415130413113611,0.5415130413113611,1750.94,61.826977401129945,0.0346045197740113,0.0005270086220708582,-0.016532897949227313,0.0,1.0,1.0,1.0,40202.33432173643,40202.33432173643,13.291601358251256,13.291601358251256,174.66801844260632,174.66801844260632,2,0.8878645896718186
2024-12-05 00:00:00+00:00,0,0,0,5803093656,70771,34,0.0007151322206482,95.53903198242188,5.231421908451804,1183,41.596224091269754,0.0,87547.0,49.0,1415.0,95.1219482421875,0.0008824690594337,46.13855084505949,0.0,0.0,0.0,0.0,0.0,0.0,73546.8,55.6,1464.0,95.38836364746093,0.00099617174128064,48.77705648383143,73546.8,55.6,1464.0,95.38836364746093,0.00099617174128064,48.77705648383143,0.0,-19.162278547523048,0.0,-30.612244897959183,0.0,-16.395759717314483,0.0,-18.962346271141094,0.0,0.4384726637142178,0.47385888742147575,0.47385888742147575,2022.0285714285715,59.772804054054056,0.028716216216216218,0.0005877497328218753,0.029400634765620774,0.029400634765620774,1.0,1.0,1.0,34850.804821409794,34850.804821409794,16.68232597691341,16.68232597691341,218.07567493876982,218.07567493876982,2,0.7177295038740822
2024-12-06 00:00:00+00:00,0,0,0,5803093656,87861,75,0.0009306559804826,94.3859634399414,5.895854618678543,1721,43.46583867073059,0.0,70771.0,34.0,1183.0,95.53903198242188,0.0007151322206482,41.596224091269754,0.0,0.0,0.0,0.0,0.0,0.0,75932.5,58.833333333333336,1506.8333333333333,95.22129694620769,0.0009852524478143,47.891853514981285,75932.5,58.833333333333336,1506.8333333333333,95.22129694620769,0.0009852524478143,47.891853514981285,0.0,24.148309335744877,0.0,120.58823529411767,0.0,45.47759932375317,0.0,30.137610026723173,0.0,-1.2069083374139922,0.41766757869665966,0.41766757869665966,1156.0657894736842,51.02264808362369,0.04355400696864112,0.0004947057734940087,-0.12639966692242222,-0.12639966692242222,1.0,1.0,1.0,31714.54341938411,31714.54341938411,16.892799254909374,16.892799254909374,221.48084943549108,221.48084943549108,2,0.8910490446635025
2024-12-07 00:00:00+00:00,0,1,0,5803093656,115746,55,0.0007464530644938,94.48052215576172,6.834632742950416,1985,48.814504305521645,0.0,87861.0,75.0,1721.0,94.3859634399414,0.0009306559804826,43.46583867073059,0.0,0.0,0.0,0.0,0.0,0.0,81620.14285714286,58.285714285714285,1575.142857142857,95.11547197614398,0.0009511382501970857,48.023660770772764,81620.14285714286,58.285714285714285,1575.142857142857,95.11547197614398,0.0009511382501970857,48.023660770772764,0.0,31.7376310308328,0.0,-26.66666666666667,0.0,15.33991865194655,0.0,-19.792804199601232,0.0,0.10018302761773956,0.3997609221520382,0.3997609221520382,2066.8928571428573,58.2809667673716,0.02769385699899295,0.00042173450979741717,-0.15836851937430502,-0.15836851937430502,1.0,1.0,1.0,32628.54357475252,32628.54357475252,15.488859283522524,15.488859283522524,271.1853170628458,271.1853170628458,3,1.0
2024-12-08 00:00:00+00:00,0,1,0,5803093656,104350,53,0.0007531798328272,94.75308990478516,5.514475706840525,2294,39.2456959883372,0.0,115746.0,55.0,1985.0,94.48052215576172,0.0007464530644938,48.814504305521645,14366.0,65.0,1361.0,95.18072509765624,0.0011376317124813,61.799219243666705,94475.0,56.57142857142857,1708.4285714285713,95.05438123430524,0.0008962165531036429,44.80172887715427,84461.375,57.625,1665.0,95.07017421722412,0.00092639344802585,46.92641517296832,626.3678128915495,-9.845696611545973,-18.461538461538463,-3.6363636363636376,68.55253490080824,15.566750629722925,-33.79405438826667,0.9011642731966862,-0.44928759728645185,0.2884909426877247,0.37009603354280163,0.37009603354280163,1932.4074074074074,45.468409586056644,0.02309368191721133,0.00037609314705500856,-0.18787329537527833,-0.13577751886276315,0.9998338807828121,1.118558631090247,0.9674254011764502,31258.81987507115,31258.81987507115,14.461154863979571,14.461154863979571,357.25341146026864,357.25341146026864,3,0.9015430338845403
2024-12-09 00:00:00+00:00,0,0,0,5803093656,79506,56,0.0008510318002663,94.9852523803711,3.787152137491866,1752,38.54918964703878,0.0,104350.0,53.0,2294.0,94.75308990478516,0.0007531798328272,39.2456959883372,98604.0,78.0,1728.0,95.5445556640625,0.0013231125194579,47.585428953170776,91746.71428571429,53.42857142857143,1711.857142857143,94.97448076520648,0.0008287764503619856,43.510837547706835,83910.77777777778,57.44444444444444,1674.6666666666667,95.06073845757379,0.0009180199316081223,45.99561233675392,-19.368382621394666,-23.808337326305708,-28.205128205128204,5.660377358490565,1.388888888888884,-23.62685265911072,-35.679559542299465,12.99184645873941,-0.5853847765621811,0.2450183691310004,0.34902032613742284,0.34902032613742284,1394.842105263158,45.35424985738734,0.03194523673702225,0.00048485277581896915,-0.1252550397600413,-0.10070571899414714,0.9990926044362067,1.0933841482042812,0.9027869895048942,29286.567026444813,29286.567026444813,13.538012327434842,13.538012327434842,335.435910421052,335.435910421052,3,0.6869006272354984
2024-12-10 00:00:00+00:00,0,0,0,5803093656,70714,35,0.0005408155266195,95.29085540771484,3.1065328166666837,1558,38.25061957041422,0.0,79506.0,56.0,1752.0,94.9852523803711,0.0008510318002663,38.54918964703878,96446.0,52.0,1633.0,95.55555725097656,0.0009225131943821,46.765859285990395,88070.71428571429,51.0,1701.142857142857,94.93666621616909,0.0007742482121101856,42.29437473119595,82591.1,55.2,1663.0,95.0837501525879,0.00088029949110926,45.221113060119954,-26.6802148352446,-11.05828490931502,-32.692307692307686,-37.5,-4.592774035517455,-11.073059360730596,-41.37584915717778,-36.45178400498417,-0.27701355198680444,0.3217373430982162,0.33811421071486686,0.33811421071486686,1964.2777777777778,45.35856318152662,0.02245028864656831,0.0005409123887494057,-0.008346830095557195,-0.06068868926077299,0.9984531117443015,1.0663463046952308,0.8795281832260975,27925.224588572644,27925.224588572644,14.604413336005281,14.604413336005281,318.3966778162807,318.3966778162807,3,0.6109411988319251
