timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,platform_platform_share,visits_visits_gained,ratings_like_ratio,ccu_playing,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-05-15 00:00:00+00:00,0,0,0,4069560710,0.0,0.0429053828120231,59501,94.45823669433594,1565,0.0,0.0,0.0,0.0,1898.0,97710.0,94.46378326416016,0.0345240943133831,0.0,0.0,1632.0,73629.0,94.46831512451172,0.043889220803976,0.0,0.0,1746.7142857142858,73854.85714285714,94.45589229038785,0.043564008282763585,0.0,0.0,1455.4666666666667,64742.5,94.44173660278321,0.03346271303792791,0.0,0.0,0.0,-4.105392156862742,-17.544783983140142,-19.188091648671033,-39.10449288711493,-2.2416392315257827,24.27663539139109,-0.010668582542727734,-0.00587163633781751,0.0,0.0,0.0,0.0,0.026301636919767404,0.0,0.0021705627441437154,0.0023119781120735793,1.000149888048588,0.0,1.3018671926985264,0.0,0.0,450.887921309096,346.6521393950148,21536.977447309455,17663.29983766288,0,0.0
2023-05-16 00:00:00+00:00,0,0,0,4069560710,0.0,0.0455655455589294,56694,94.44810485839844,1506,0.0,0.0,0.0,0.0,1565.0,59501.0,94.45823669433594,0.0429053828120231,0.0,0.0,1761.0,69666.0,94.45474243164062,0.0508090779185295,0.0,0.0,1710.2857142857142,72001.71428571429,94.45494406563897,0.04281493223139214,0.0,0.0,1471.9,65026.26666666667,94.44367828369141,0.03445855850974715,0.0,0.0,0.0,-14.480408858603067,-3.769968051118211,-18.620273878218928,-4.717567771970222,-10.320069905633611,6.200067619862515,-0.007027252492897151,-0.010726259871107757,0.0,0.0,0.0,0.0,0.026563188993738426,0.0,0.0011719294956777204,0.0019952555519598576,1.0001192857177132,0.0,1.2425050287370918,0.0,0.0,433.0802783232543,336.48992914173135,21230.792219409013,17455.21563974201,0,0.0
2023-05-17 00:00:00+00:00,0,0,0,4069560710,0.0,0.0461079664528369,61423,94.4379425048828,1488,0.0,0.0,0.0,0.0,1506.0,56694.0,94.44810485839844,0.0455655455589294,0.0,0.0,1700.0,69249.0,94.44840240478516,0.0484209097921848,0.0,0.0,1680.0,70883.71428571429,94.45344979422433,0.04248451175434244,0.0,0.0,1478.6333333333334,65183.833333333336,94.44509251912434,0.03494122450550394,0.0,0.0,0.0,-12.470588235294123,-1.195219123505975,-11.301246227382345,8.341270681200829,-4.77674490065284,1.1904189607605753,-0.011074724014414894,-0.010759721998521155,0.0,0.0,0.0,0.0,0.024225058609012765,0.0,-0.00158418927873131,0.001626092997753698,1.0000884881879732,0.0,1.215885028518399,0.0,0.0,407.37539050761114,334.6577751028592,20363.30998658795,17398.669596549444,0,0.0
2023-05-18 00:00:00+00:00,0,0,0,4069560710,0.0,0.0469651967287063,60108,94.41873168945312,1549,0.0,0.0,0.0,0.0,1488.0,61423.0,94.4379425048828,0.0461079664528369,0.0,0.0,1585.0,62715.0,94.44676971435548,0.0480501353740692,0.0,0.0,1674.857142857143,70511.28571428571,94.44944436209542,0.0423295205192906,0.0,0.0,1487.4333333333334,65401.63333333333,94.44559427897136,0.0353951984395583,0.0,0.0,0.0,-2.271293375394323,4.0994623655914,-4.156900263094954,-2.1408918483304284,-2.2579304655786725,1.8591804016042213,-0.029686589586019885,-0.020342263840278374,0.0,0.0,0.0,0.0,0.025769851436556922,0.0,-0.006258283342632378,0.001170411921449534,1.000040765089716,0.0,1.195911377402602,0.0,0.0,351.3566485858982,332.8566724099584,18507.871226754756,17288.87439443198,0,0.0
2023-05-19 00:00:00+00:00,0,0,0,4069560710,0.0,0.0416138209402561,67077,94.42344665527344,1610,0.0,0.0,0.0,0.0,1549.0,60108.0,94.41873168945312,0.0469651967287063,0.0,0.0,1721.0,66674.0,94.45301055908205,0.044982548803091,0.0,0.0,1659.0,70568.85714285714,94.44522094726562,0.04184827368174276,0.0,0.0,1493.6666666666667,65610.13333333333,94.44576059977213,0.035537262260913804,0.0,0.0,0.0,-6.44973852411389,3.938024531956108,0.6044335123136513,11.59413056498304,-7.488966171261991,-11.394343388706185,-0.03130011805194677,0.004993676292763816,0.0,0.0,0.0,0.0,0.024001908226244074,0.0,-0.008534295218336011,0.0008403705940632628,0.9999942861119114,0.0,1.177588565334427,0.0,0.0,274.0664473853693,333.3590105052985,16226.741080493945,17269.446611211377,0,0.0
2023-05-20 00:00:00+00:00,0,1,0,4069560710,0.0,0.0356404967606067,90488,94.42007446289062,1965,0.0,0.0,0.0,0.0,1610.0,67077.0,94.42344665527344,0.0416138209402561,0.0,0.0,1997.0,91469.0,94.46630096435548,0.0352559089660644,0.0,0.0,1654.4285714285713,70428.71428571429,94.43861716134208,0.0419032147952488,0.0,0.0,1509.5666666666666,66520.1,94.4458740234375,0.03548870347440238,0.0,0.0,0.0,-1.6024036054081092,22.04968944099379,-1.0724945063354752,34.90168015862367,1.0908463455373996,-14.354183405136345,-0.04893438294181207,-0.0035713506573498144,0.0,0.0,0.0,0.0,0.021715346616715845,0.0,-0.008217130388525552,0.0004740408450792664,0.9999231637996847,0.0,1.1807479759150157,0.0,0.0,212.57274126681935,344.27622063100466,15771.699541886539,17847.036829971345,0,0.0
2023-05-21 00:00:00+00:00,0,1,0,4069560710,0.0,0.0357098169624805,82399,94.4233169555664,1957,0.0,0.0,0.0,0.0,1965.0,90488.0,94.42007446289062,0.0356404967606067,0.0,0.0,1898.0,97710.0,94.46378326416016,0.0345240943133831,0.0,0.0,1662.857142857143,68241.42857142857,94.4328362601144,0.042072603745119855,0.0,0.0,1521.2333333333333,66786.96666666666,94.44595489501953,0.035519907499353055,0.0,0.0,0.0,3.1085353003161176,-0.4071246819338459,-15.669839320438028,-8.93930686941915,3.434478652312567,0.19449841661696166,-0.04283790802723786,0.0034341136609272738,0.0,0.0,0.0,0.0,0.02375,0.0,-0.006261280604768361,0.00015621333817069448,0.999861099028331,0.0,1.1844795413919968,0.0,0.0,178.91154423166904,353.49864003382146,13267.134989708524,18027.761504438877,0,0.0
2023-05-22 00:00:00+00:00,0,0,0,4069560710,0.0,0.0399212352931499,56514,94.43291473388672,1436,0.0,0.0,0.0,0.0,1957.0,82399.0,94.4233169555664,0.0357098169624805,0.0,0.0,1565.0,59501.0,94.45823669433594,0.0429053828120231,0.0,0.0,1644.4285714285713,67814.71428571429,94.42921883719308,0.0416462969567094,0.0,0.0,1505.6666666666667,65629.43333333333,94.44618606567383,0.0358404799054066,0.0,0.0,0.0,-8.242811501597448,-26.62238119570771,-5.02008369607233,-31.414216191944078,-6.955182131685755,11.793446981523982,-0.02680757267485845,0.010164627371467283,0.0,0.0,0.0,0.0,0.025409183402636468,0.0,-0.002624239240373596,-6.56772906304864e-05,0.999820350305422,0.0,1.1619904941737955,0.0,0.0,192.59391886151906,346.31691021211304,13885.298474277153,17510.973764615905,0,0.0
2023-05-23 00:00:00+00:00,0,0,0,4069560710,0.0,0.0412510186433792,52159,94.4400405883789,1392,0.0,0.0,0.0,0.0,1436.0,56514.0,94.43291473388672,0.0399212352931499,0.0,0.0,1506.0,56694.0,94.44810485839844,0.0455655455589294,0.0,0.0,1628.142857142857,67166.85714285714,94.42806679861886,0.041029935968773655,0.0,0.0,1491.6666666666667,64448.2,94.44652709960937,0.036263275829454225,0.0,0.0,0.0,-7.5697211155378525,-3.064066852367686,-7.999082795357538,-7.706055136780265,-9.468836294235249,3.3310175410766307,-0.008538307922245636,0.007545943606923622,0.0,0.0,0.0,0.0,0.026687116564417177,0.0,0.0012332371302973002,-0.0002182668785649804,0.9998045422996756,0.0,1.1314459333937998,0.0,0.0,207.6147240115533,341.96827170161407,14759.471761594374,17169.996907999106,0,0.0
2023-05-24 00:00:00+00:00,0,0,0,4069560710,0.0,0.040849782526493,51568,94.44416046142578,1392,0.0,0.0,0.0,0.0,1392.0,52159.0,94.4400405883789,0.0412510186433792,0.0,0.0,1488.0,61423.0,94.4379425048828,0.0461079664528369,0.0,0.0,1614.4285714285713,65759.0,94.428955078125,0.040278766836438815,0.0,0.0,1493.5,64335.86666666667,94.44732971191407,0.03647632456074154,0.0,0.0,0.0,-6.451612903225811,0.0,-16.044478452696875,-1.1330738702812537,-11.404068170567461,-0.9726695972163468,0.0065841719737447235,0.004362421935866223,0.0,0.0,0.0,0.0,0.026992960887354808,0.0,0.00436837332589663,-0.00041591487286087313,0.9998054509974489,0.0,1.1042441178349898,0.0,0.0,220.04795930802044,341.2571838324515,15526.875908501519,17245.22133256644,0,0.0
