timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,ccu_playing,daily_rpv,visits_visits_gained,ratings_like_ratio,daily_Estimated Revenue,platform_platform_share,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-04-11 00:00:00+00:00,0,0,0,465016798,13.093991190195084,1,2.6223440708405212e-06,91,80.68704223632812,59,8.986889042716939e-06,0.0,42.0,2.0,72.0,80.686767578125,2.2887857994646765e-05,12.349562803904217,39.0,1.0,100.0,80.6856460571289,1.2131487210353953e-06,6.073834064106147,68.85714285714286,1.4285714285714286,97.0,80.68656485421317,1.3220101209299173e-05,14.122609515984854,57.4,1.0,95.6,80.68567199707032,1.1290885534738967e-05,12.166923764658717,51.28205128205128,40.47619047619047,0.0,-50.0,-8.999999999999996,26.388888888888886,640.7903818294291,-60.73512407836994,0.0017303935302637186,0.00034040055312267725,0.5625839957833324,0.48796791014080715,29.5,0.6413043478260869,0.010869565217391304,0.21823318650325138,0.00017057146345661502,3.530398359377901e-05,1.0000110658698225,1.199601791936287,1.1708648687141976,35.683899161114226,28.00935804208233,1.1217137594955657,1.2034433356285512,29.251561431031057,28.93941352507909,6,0.028324531925108018
2025-04-12 00:00:00+00:00,0,1,0,465016798,13.34559597571691,1,3.2327887237611113e-06,123,80.68760681152344,72,3.4332479117438197e-06,0.0,59.0,1.0,91.0,80.68704223632812,8.986889042716939e-06,13.093991190195084,148.0,2.0,158.0,80.68592071533203,1.3768923963652924e-05,15.271674116452536,58.0,1.2857142857142858,92.0,80.68680572509766,1.1743576059026445e-05,13.847455495879762,58.43333333333333,1.0333333333333334,97.53333333333333,80.68576227823893,1.132389300740518e-05,12.121607804112381,-51.35135135135135,22.033898305084755,-50.0,0.0,-22.151898734177212,35.164835164835175,-75.06524169349126,-61.79714809624631,0.002089703106133989,0.0006997098662475665,0.5528762724464584,0.47841253731578814,36.0,0.5806451612903226,0.008064516129032258,0.18281638322899876,0.0001901899065339272,4.245134296366396e-05,1.0000129322302878,0.9925841414717628,1.037061728801819,33.764943781551565,27.95523926381922,1.0690449676496594,1.1885468767199419,27.133471483111247,28.76148446288648,6,0.03456553048487758
2025-04-13 00:00:00+00:00,0,1,0,465016798,15.782378651201723,2,5.436138975851336e-06,140,80.68816375732422,121,2.00882823264692e-05,0.0,72.0,1.0,123.0,80.68760681152344,3.4332479117438197e-06,13.34559597571691,76.0,3.0,126.0,80.68620300292969,1.8874017769121565e-05,13.314656456311544,64.42857142857143,1.1428571428571428,94.0,80.6870858328683,1.191704242436182e-05,14.199987238006932,61.733333333333334,1.1,100.16666666666667,80.6858523050944,1.1683726612924754e-05,12.39832407639697,59.210526315789465,68.05555555555556,-33.333333333333336,100.0,11.111111111111116,13.821138211382111,6.433524500195231,485.11015932624383,0.0024300987300884813,0.0006902494977811813,0.5702730425975457,0.4748855807902443,40.333333333333336,0.8581560283687943,0.014184397163120567,0.1293637594360797,0.00024959019252463214,5.588043518538214e-05,1.0000152880305366,1.0436593643937058,1.0199692973968568,35.397662429804804,29.31626985411775,1.0690449676496594,1.1846722229637525,28.155084642180142,28.91734157354837,6,0.05808929428708593
2025-04-14 00:00:00+00:00,0,0,0,465016798,12.0770034044981,0,3.851084325427415e-06,95,80.68844604492188,86,0.0,0.0,121.0,2.0,140.0,80.68816375732422,2.00882823264692e-05,15.782378651201723,54.0,2.0,99.0,80.68648529052734,1.5662000805605203e-05,12.183761671185492,69.0,0.8571428571428571,93.42857142857143,80.68736594063895,9.67961373784679e-06,14.184736057051591,62.1,1.1,98.46666666666667,80.68592376708985,1.1195359881336724e-05,12.341250948339118,59.25925925925925,-28.925619834710748,-100.0,-100.0,-4.040404040404044,-32.14285714285714,-100.0,-100.0,0.002430090228200399,0.00034985007033583315,0.5459817105286282,0.4759377365900529,86.0,0.8958333333333334,0.0,0.13881613108618507,0.00030953543526814677,7.571686096517471e-05,1.0000178739175531,1.1111111111111112,0.8646094310896817,35.52780987797002,29.555733442242285,1.0690449676496594,1.1846722229637525,27.725598121741736,27.59901714064376,6,0.04128660585693711
2025-04-15 00:00:00+00:00,0,0,0,465016798,11.027773164212704,2,2.236158074593144e-06,93,80.68844604492188,50,5.138860615261365e-06,0.0,86.0,0.0,95.0,80.68844604492188,0.0,12.0770034044981,76.0,0.0,72.0,80.686767578125,1.2361018889350817e-05,21.71322864294052,65.28571428571429,1.1428571428571428,96.42857142857143,80.68760572160993,8.647876841548299e-06,12.65824241723333,61.8,1.1666666666666667,97.03333333333333,80.6859858194987,1.1315502414769677e-05,12.223112606153965,-34.210526315789465,-41.860465116279066,inf,inf,29.166666666666675,-2.1052631578947323,-58.426884860692496,inf,0.0020802256023522148,0.0,0.5510640991139313,0.4795122591680094,16.666666666666668,0.5319148936170213,0.02127659574468085,0.21623084635711184,0.000339780535020778,9.654621128594682e-05,1.0000200766229077,1.0564031437817847,0.7642503641959872,35.661719556944405,29.63385761658298,0.974961255922187,1.176884646541104,27.34034574569319,26.68395273074151,6,0.02400384061449832
2025-04-16 00:00:00+00:00,0,0,0,465016798,18.156121363242463,0,3.61768245445522e-06,97,80.69017791748047,81,6.714875325997127e-06,0.0,50.0,2.0,93.0,80.68844604492188,5.138860615261365e-06,11.027773164212704,27.0,0.0,61.0,80.686767578125,0.0,10.93139173090458,73.0,1.1428571428571428,101.57142857142857,80.68809291294643,9.607144745262173e-06,13.690346650424457,62.733333333333334,1.1666666666666667,97.23333333333333,80.6861447652181,1.1384323590846179e-05,12.466389716313362,200.0,62.000000000000014,0.0,-100.0,59.01639344262295,4.3010752688172005,inf,30.668563106290936,0.0042266402011437165,0.002146369949462823,0.5036240755025058,0.4748301451639251,81.0,0.826530612244898,0.0,0.2214161141858837,0.0004956381661545119,0.00011961770402417926,1.000024144761582,1.1636556854410203,0.8438924516329642,34.426302875421285,29.787677773283566,1.0271051820261505,1.176884646541104,27.227975271073245,26.659647064661396,6,0.03888622179548728
2025-04-17 00:00:00+00:00,0,0,0,465016798,17.630633031328518,0,2.8676275978305356e-06,91,80.69017791748047,64,1.4991650232332177e-06,0.0,81.0,0.0,97.0,80.69017791748047,6.714875325997127e-06,18.156121363242463,42.0,2.0,72.0,80.686767578125,2.2887857994646765e-05,12.349562803904217,76.14285714285714,0.8571428571428571,104.28571428571429,80.68858010428292,6.551617177917381e-06,14.444785254342213,62.93333333333333,1.1666666666666667,97.16666666666667,80.6863037109375,1.1097255575502155e-05,12.535309429958032,52.38095238095237,-20.98765432098766,-100.0,0.0,26.388888888888886,-6.185567010309279,-93.44995489056312,-77.67397084158671,0.0042266402011437165,0.0,0.45390501458253685,0.47311876986078466,64.0,0.6956521739130435,0.0,0.2712405081742849,0.0005296979631738313,0.00014056756313554842,1.0000282128842286,1.2098970944309928,0.5903817509962068,32.25967782211601,29.77494124990538,1.0271051820261505,1.176884646541104,27.00549394653322,26.673095489493143,6,0.030724915986557848
2025-04-18 00:00:00+00:00,0,0,0,465016798,14.62858349084854,2,3.8022742402096823e-06,165,80.6904525756836,85,1.0080903848574962e-05,0.0,64.0,0.0,91.0,80.69017791748047,1.4991650232332177e-06,17.630633031328518,59.0,1.0,91.0,80.68704223632812,8.986889042716939e-06,13.093991190195084,79.85714285714286,1.0,114.85714285714286,80.68906729561942,6.70790500732567e-06,14.664012725864136,64.63333333333334,1.1,100.16666666666667,80.68647181193033,1.0106022735575e-05,12.702381995397706,44.06779661016949,32.8125,100.0,inf,81.31868131868131,81.31868131868131,12.173454024611807,572.4345680660084,0.004226625813696927,0.0003403861662087948,0.4177438364614674,0.4567436929085169,28.333333333333332,0.5120481927710844,0.012048192771084338,0.17009980803312255,0.0005106244768433699,0.00016116777702217947,1.0000321675199175,1.235541147867089,0.6637532076503894,31.062238125456258,29.520867351653813,1.0509022810877908,1.0618786215459666,31.90964234717802,29.049403024762178,6,0.04080652904464714
2025-04-19 00:00:00+00:00,0,1,0,465016798,15.234710549314816,1,3.646534803828533e-06,131,80.6904525756836,81,2.1028503397246823e-05,0.0,85.0,2.0,165.0,80.6904525756836,1.0080903848574962e-05,14.62858349084854,72.0,1.0,123.0,80.68760681152344,3.4332479117438197e-06,13.34559597571691,81.14285714285714,1.0,116.0,80.68947383335659,9.221512933826098e-06,14.933886236378124,66.26666666666667,1.0333333333333334,102.46666666666667,80.68663991292318,1.0119421350888539e-05,12.886851003181171,12.5,-4.705882352941182,0.0,-50.0,6.5040650406503975,-20.606060606060606,512.4959204174102,108.59740072036708,0.0035268912694341736,0.0,0.3297875618870905,0.4376873564517499,40.5,0.6136363636363636,0.007575757575757576,0.1857891530404246,0.0004504067557219608,0.00017952415118418932,1.000035122548621,1.2244897959183674,0.9112687982911593,22.943791805573298,29.004082154202624,1.0271051820261505,0.9994251221139344,29.223278392397063,28.65217489894764,6,0.03888622179548728
2025-04-20 00:00:00+00:00,0,1,0,465016798,11.454076717297236,0,2.8680520370945573e-06,116,80.6904525756836,64,6.498632046714192e-06,0.0,81.0,1.0,131.0,80.6904525756836,2.1028503397246823e-05,15.234710549314816,121.0,2.0,140.0,80.68816375732422,2.00882823264692e-05,15.782378651201723,73.0,0.7142857142857143,112.57142857142857,80.68980080740792,7.280134322432527e-06,14.315557388677481,65.93333333333334,1.0333333333333334,103.23333333333333,80.68680801391602,9.949107993634244e-06,12.879308008893894,-47.107438016528924,-20.98765432098766,-100.0,-100.0,-17.14285714285714,-11.45038167938931,-67.64963802728265,-69.09607914577016,0.002836622191892957,0.0,0.33339910261834255,0.4393769019015319,64.0,0.5470085470085471,0.0,0.17621656488149592,0.00036811828613261664,0.00019563668561942702,1.0000370914845385,1.1071789686552072,0.7317373906374912,22.90928119420325,28.969583732041006,0.9168747682531434,0.9994251221139344,28.76276591874022,28.697811202584667,6,0.030724915986557848
2025-04-21 00:00:00+00:00,0,0,0,465016798,12.874010582764944,1,2.793670721792928e-06,85,80.6904525756836,62,1.0816405847435815e-05,0.0,64.0,0.0,116.0,80.6904525756836,6.498632046714192e-06,11.454076717297236,86.0,0.0,95.0,80.68844604492188,0.0,12.0770034044981,69.57142857142857,0.8571428571428571,111.14285714285714,80.6900874546596,8.8253351577805e-06,14.429415557001317,65.83333333333333,1.0333333333333334,101.36666666666666,80.68697611490886,1.0140079219430238e-05,12.849447781256071,-27.906976744186053,-3.125,inf,inf,-10.526315789473683,-26.724137931034488,inf,66.44127209671389,0.002486763421627458,0.0,0.3263568988530646,0.44017356747650366,31.0,0.7209302325581395,0.011627906976744186,0.2043493743296023,0.00024441310337740957,0.0002095053803269707,1.0000385606190807,1.0567811934900544,0.8703418352856209,22.611870849105195,28.978093192203154,0.8644378215075167,0.9994251221139344,29.163804150470707,27.968557880022402,6,0.029764762361977917
2025-04-22 00:00:00+00:00,0,0,0,465016798,11.91351310412089,1,1.9461753756699694e-06,80,80.6904525756836,44,1.932821760419756e-05,0.0,62.0,1.0,85.0,80.6904525756836,1.0816405847435815e-05,12.874010582764944,50.0,2.0,93.0,80.68844604492188,5.138860615261365e-06,11.027773164212704,68.71428571428571,0.7142857142857143,109.28571428571429,80.69037410191127,1.0852386156199958e-05,14.555949834131058,64.23333333333333,1.0,99.8,80.6871442159017,9.944314789815205e-06,12.725549666826492,-12.0,-29.032258064516125,-50.0,0.0,-13.978494623655912,-5.882352941176472,276.11873625831976,78.6935316298213,0.002486763421627458,0.0,0.3504713483965529,0.44849213183983544,22.0,0.5432098765432098,0.012345679012345678,0.26474473564713086,4.9046107703708336e-05,0.00022113023530927865,1.0000400297475014,1.0697605456297723,1.0913156296414495,23.481580342569046,28.80814460184543,0.8287419301646933,0.9826073688809376,28.597625352880545,27.799032481359138,6,0.02112337974075852
2025-04-23 00:00:00+00:00,0,0,0,465016798,9.049968088666596,0,2.066684075457159e-06,83,80.6904525756836,46,0.0,0.0,44.0,1.0,80.0,80.6904525756836,1.932821760419756e-05,11.91351310412089,81.0,0.0,97.0,80.69017791748047,6.714875325997127e-06,18.156121363242463,63.714285714285715,0.7142857142857143,107.28571428571429,80.69041333879743,9.893118252486082e-06,13.255070794905935,63.8,1.0,99.93333333333334,80.68731231689453,9.821309671072716e-06,12.57163119174828,-43.20987654320988,4.545454545454541,0.0,-100.0,-14.432989690721653,3.750000000000009,-100.0,-100.0,0.0003403861662087948,0.0,0.3138424607564221,0.45433853326005175,46.0,0.5476190476190477,0.0,0.1925525125248212,2.9427664620437357e-05,0.00023051125056450716,1.0000384325839324,0.9986565158978953,1.0073115077131585,21.453373924563998,28.9867984219913,0.8287419301646933,0.9826073688809376,26.659431252838388,27.70526320392049,6,0.022083533365338453
2025-04-24 00:00:00+00:00,0,0,0,465016798,14.922903517882029,0,4.055749016572825e-06,110,80.69190979003906,90,1.1781281727962778e-06,0.0,46.0,0.0,83.0,80.6904525756836,0.0,9.049968088666596,64.0,0.0,91.0,80.69017791748047,1.4991650232332177e-06,17.630633031328518,67.42857142857143,0.7142857142857143,110.0,80.69066074916294,9.847255845280805e-06,12.868252292985007,65.03333333333333,1.0,101.03333333333333,80.68752899169922,9.763929729918649e-06,12.6319684120462,40.625,95.65217391304348,0.0,0.0,20.879120879120872,32.53012048192772,-21.41437703399499,inf,0.0021463238814023455,0.0018059315680440946,0.28892674650581474,0.45049073964348146,90.0,0.8108108108108109,0.0,0.16398795074595635,0.0001561301095160975,0.0002470498090350439,1.000038813401561,1.03683092919382,1.0085340756915557,20.740812874167418,29.29691443481441,0.801783725737219,0.9826073688809376,24.985710201738467,27.416938300077067,6,0.04320691310609698
2025-04-25 00:00:00+00:00,0,0,0,465016798,14.562114541729292,1,2.942307304167364e-06,115,80.6927490234375,66,9.070206942851655e-06,0.0,90.0,0.0,110.0,80.69190979003906,1.1781281727962778e-06,14.922903517882029,85.0,2.0,165.0,80.6904525756836,1.0080903848574962e-05,14.62858349084854,64.71428571428571,0.5714285714285714,102.85714285714286,80.69098881312779,9.702870573034619e-06,12.858756728825114,65.7,1.0333333333333334,102.76666666666667,80.68777364095052,9.86728795169256e-06,12.84843886171238,-22.352941176470587,-26.66666666666667,-50.0,inf,-30.303030303030297,4.545454545454541,-10.025856023477298,669.8828660826939,0.0028459968690164317,0.001040046518441251,0.28348279859764175,0.44255076419653805,33.0,0.5689655172413793,0.008620689655172414,0.2173449931601387,0.00035013471330777466,0.0002661105655597159,1.000039847080074,0.9849967384213958,0.9833371257165208,20.49175658434382,29.07558520771255,0.801783725737219,0.9643054793327026,24.613495806644785,26.559865149972282,6,0.03168506961113778
2025-04-26 00:00:00+00:00,0,1,0,465016798,17.552610625823338,3,3.5829704467707928e-06,150,80.69475555419922,80,1.3643262718687764e-05,0.0,66.0,1.0,115.0,80.6927490234375,9.070206942851655e-06,14.562114541729292,81.0,1.0,131.0,80.6904525756836,2.1028503397246823e-05,15.234710549314816,64.57142857142857,0.8571428571428571,105.57142857142857,80.6916035243443,8.647836190383324e-06,13.189885311183476,67.16666666666667,1.0666666666666667,105.06666666666666,80.68810551961263,1.0185632925185928e-05,13.149472004252573,-1.2345679012345734,21.212121212121215,200.0,200.0,14.50381679389312,30.434782608695656,-35.12014402092913,50.418428208412514,0.005332698452265028,0.002486630813791635,0.28266908729497936,0.4262848092773484,20.0,0.5298013245033113,0.019867549668874173,0.21669889661510294,0.0006771087646479537,0.00029064174223594665,1.0000433521732743,0.9613612194257355,0.8490229575228352,20.594462074348495,28.632129689795235,0.9972489631508319,1.014832526809756,26.770185975117972,27.57801889983906,6,0.03840614498319731
