timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,session_session_length,daily_rpv,ratings_like_ratio,visits_visits_gained,daily_Estimated Revenue,platform_platform_share,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-05 00:00:00+00:00,1,1,0,7628118889,5640,21.09369484583537,0.138955109018284,94.8443603515625,531191,195430,0.0430494099855423,0.0,164594.0,4974.0,436366.0,94.7817840576172,0.0414047166705131,19.080760836601257,5753.0,226.0,19854.0,97.8005828857422,0.0013570365263149,17.990455786387127,86047.85714285714,2647.0,232068.14285714287,95.86648123604911,0.02176250690328217,18.12669667792863,27105.08695652174,838.6521739130435,73526.60869565218,85.16349129054858,0.006882738642329737,10.943290757246563,3297.0102555188596,18.73458327764075,2395.575221238938,13.389626055488545,2575.486048151506,21.730611459187934,3072.3103358496255,3.9722366128409847,-3.0227044123380953,0.06602143499141455,1.551353091858703,2.1233510748036335,34.644566566211665,0.3679084022349734,0.010617629783581078,0.00010793423175358755,-0.5015980856759239,2.703104946453109,1.1256758005491532,3.174601774230915,3.1618964534611154,69070.33965414937,57553.61552177638,2019.4980023061876,1697.8353225824628,183806.98205611485,153610.28973753357,13,1.0
2025-07-06 00:00:00+00:00,1,1,0,7628118889,8218,21.916273196538288,0.124724496050003,94.60613250732422,662165,251454,0.0650585368275642,0.0,195430.0,5640.0,531191.0,94.8443603515625,0.0430494099855423,21.09369484583537,7381.0,251.0,24865.0,97.70580291748048,0.0020300620235502,14.721911311149595,120915.42857142857,3785.1428571428573,323111.0,95.42367117745536,0.03076657473242703,19.154462661555588,36452.958333333336,1146.125,98053.20833333333,85.55693467458089,0.009306730233381173,11.400498358883718,3306.7741498441947,28.6670419075884,3174.1035856573703,45.70921985815603,2563.040418258596,24.65666775227744,3104.756114485061,51.12526942741711,-3.172452728088382,-0.2511776592253212,1.3921181341990052,1.9906299987957956,30.594232875045627,0.3797446561738295,0.012410785210959185,8.71578341911606e-05,-0.37387520926339113,2.473158765046493,1.1153236326243219,3.317026493865136,3.3058414675085523,86978.64609166757,72564.35240318652,2677.626638943977,2241.9324993232376,229784.26228927032,192373.33744276455,14,1.0
2025-07-07 00:00:00+00:00,1,0,0,7628118889,8571,19.272091269493103,0.1026181257344231,94.18291473388672,768596,283046,0.0682159587740898,0.0,251454.0,8218.0,662165.0,94.60613250732422,0.0650585368275642,21.916273196538288,9869.0,398.0,32787.0,97.06242370605467,0.003153521567583,18.508547345797226,159940.7142857143,4952.714285714285,428226.5714285714,95.01231275285993,0.04006120861907086,19.263540364940717,46316.68,1443.12,124874.92,85.90197387695312,0.011663099375009518,11.715362075308095,2768.031208835748,12.563729350099816,2053.5175879396984,4.295449014358721,2244.2095952664163,16.073184176149447,2063.1676623151675,4.853201594272338,-2.9666567784133457,-0.4473470822884962,1.2516085697930834,1.8671110382297362,33.019832011199256,0.36826321206041657,0.011151487710724866,6.808795454286074e-05,-0.2727058955601283,2.267418723473183,1.1060550586294624,3.4531990264784587,3.434868153906831,103080.33619346727,86478.38448215446,3142.282163063606,2649.902739095657,274679.79622818285,231193.91681117678,15,1.0
2025-07-08 00:00:00+00:00,1,0,0,7628118889,9543,18.053180654843647,0.086701801903576,93.67884063720705,854693,308411,0.0755067393183708,0.0,283046.0,8571.0,768596.0,94.18291473388672,0.0682159587740898,19.272091269493103,17711.0,685.0,55710.0,96.15795135498048,0.0059400950558483,16.43217142422994,201469.2857142857,6218.142857142857,542367.0,94.6581540788923,0.049999300656574076,19.495113112171246,56397.230769230766,1754.6538461538462,152944.84615384616,86.20108413696289,0.01411862398821572,11.959124328367155,1641.3528315735985,8.961440896532725,1293.1386861313867,11.340567028351423,1434.1823730030517,11.201853769730775,1171.1368860003495,10.687793113669809,-2.5781650740680395,-0.535207577832908,1.1186453037566442,1.7572335514924347,32.31464794635373,0.36084376396698703,0.011165399546504364,5.853592160760167e-05,-0.25191525050572006,2.081952256422777,1.098108626203496,3.5723258565419393,3.541372069849484,116484.85509312329,99103.10611895379,3559.6426918170587,3043.7627889480177,314350.7274227798,267952.49895273487,16,1.0
2025-07-09 00:00:00+00:00,1,0,0,7628118889,8819,17.290698687235516,0.0533748394699099,92.99327087402344,979048,240845,0.0707378983497619,416.0,308411.0,9543.0,854693.0,93.67884063720705,0.0755067393183708,18.053180654843647,68752.0,2745.0,178177.0,95.25423431396484,0.0227798242121934,18.57360657401707,226054.0,7085.857142857143,656777.1428571428,94.33515930175781,0.05685045410479813,19.311840556916735,63228.62962962963,2016.2962962962963,183541.25925925927,86.45264660870588,0.01621563414975447,12.156590045362279,250.30980916918782,-21.907778905421658,221.27504553734065,-7.586712773760873,449.48057268895536,14.549668711455466,210.52872792538005,-6.31578189133728,-2.3736093793889634,-0.7318298972535664,0.9723599829513094,1.6362644494493526,27.30668934240363,0.24599892344509824,0.009007720757592317,7.179151278092854e-05,-0.34514127458844623,1.912792187179546,1.0911772282545502,3.575184237332713,3.5059038443870505,117849.33539085374,103458.75885036294,3726.701255433919,3279.7100694422884,353872.80871652614,307103.97699295875,16,0.7809222109457834
2025-07-10 00:00:00+00:00,1,0,0,7628118889,8352,17.676769296328228,0.0392959682418204,92.59933471679688,870056,213771,0.0678201764822006,395.0,240845.0,8819.0,979048.0,92.99327087402344,0.0707378983497619,17.290698687235516,138598.0,3836.0,365381.0,95.2588119506836,0.0339799188077449,18.476184407869976,236793.0,7731.0,728873.5714285715,93.95523398263114,0.061684776629720384,19.19763839812506,68605.14285714286,2242.5714285714284,208059.64285714287,86.67217118399483,0.0180586535187704,12.353739304325348,54.238156394753176,-11.241254748904893,117.72679874869655,-5.295384964281668,138.12294563756734,-11.132447030176252,99.58898920836336,-4.124694026297881,-2.791843798412641,-0.4236179172149135,0.8428658072829132,1.5368474504457665,25.59212259068598,0.24569769566821484,0.009599371075688144,8.268982512362811e-05,-0.3991721017020034,1.76033601097938,1.084030002931105,3.4515342456625495,3.4158015471975487,114913.55474872845,105435.63888746759,3736.1772671312815,3433.9076157094723,364371.1649948035,328103.6662794487,16,0.6931367558225874
2025-07-11 00:00:00+00:00,1,0,0,7628118889,7882,16.004501541455586,0.0441861849595777,92.29012298583984,914920,281537,0.0576578900218009,355.0,213771.0,8352.0,870056.0,92.59933471679688,0.0678201764822006,17.676769296328228,164594.0,4974.0,436366.0,94.7817840576172,0.0414047166705131,19.080760836601257,253499.14285714287,8146.428571428572,797238.4285714285,93.59928240094867,0.0640066585370472,18.75817278453282,75947.62068965517,2437.0344827586205,232434.1379310345,86.86589365992053,0.019424144432668003,12.47962765732984,71.0493699648833,31.70027739964729,58.46401286690792,-5.627394636015326,109.66803096483227,5.156449699789434,39.2544006051917,-14.984163987050058,-2.6288395988227964,-0.33392435475126936,0.7308204554130391,1.4592838417959157,35.71444881390334,0.30771727832239065,0.008614951454825062,5.684668336585323e-05,-0.4594982692173483,1.6230469050665797,1.0775147581787314,3.3378154648585587,3.2952112129787934,114172.53004982424,110829.13569525898,3614.7508266077675,3530.899192261276,367405.49226646835,347903.2412441634,16,0.9128630301772634
2025-07-12 00:00:00+00:00,1,1,0,7628118889,7344,20.38659731547038,0.0430223631551924,92.01719665527344,856746,312248,0.053042359650135,332.0,281537.0,7882.0,914920.0,92.29012298583984,0.0576578900218009,16.004501541455586,195430.0,5640.0,531191.0,94.8443603515625,0.0430494099855423,21.09369484583537,270187.4285714286,8389.857142857143,843746.2857142857,93.19540187290737,0.06543422277484616,18.657158851623535,83824.3,2600.6,253244.53333333333,87.03760375976563,0.02054475160658357,12.743193312601191,59.7748554469631,10.90833531649482,30.21276595744682,-6.825678761735599,61.28774772162933,-6.358370130721813,23.212744769205273,-8.005028227569078,-2.980845340523708,-0.29572647834512633,0.6314511570718939,1.3973971511375816,42.511640571817566,0.3644576520256272,0.008571958816313334,6.528955197765367e-05,-0.4511391775948589,1.4992120626108016,1.070748709145739,3.223258990190536,3.184960520714095,112472.59167706122,117135.83801610197,3383.2780125035706,3583.288199020751,354979.4266127759,360354.2199829202,17,1.0
2025-07-13 00:00:00+00:00,1,1,0,7628118889,7657,18.868544538815815,0.0401936802528393,91.77462005615234,863153,326241,0.0609726570546627,323.0,312248.0,7344.0,856746.0,92.01719665527344,0.053042359650135,20.38659731547038,251454.0,8218.0,662165.0,94.60613250732422,0.0650585368275642,21.916273196538288,280871.28571428574,8309.714285714286,872458.8571428572,92.79090009416852,0.06485052566443167,18.221769043377467,94699.0,2855.8333333333335,282016.3,90.09675776163736,0.02257717350840566,13.372144797228383,29.741821565773453,4.481373779816034,-6.8264784619128775,4.2619825708061,30.353159710948184,0.7478295784281386,-6.28031304136305,14.950875973157274,-2.992948106141713,-0.26362094036603834,0.5346591933156125,1.3096921913239745,42.60133194045443,0.3779638395929347,0.008870954661624693,5.783603747774908e-05,-0.4018328530447795,0.9295141217971153,1.0299027667528156,2.9659371874495584,2.8723934659175696,107409.48027246523,124026.54082618907,3059.855720939638,3663.46554492472,331721.94696426665,373650.2540990521,18,1.0
2025-07-14 00:00:00+00:00,1,0,0,7628118889,8337,17.476846019426983,0.0364184246876735,91.34259033203124,893342,327457,0.0661105960607528,323.0,326241.0,7657.0,863153.0,91.77462005615234,0.0609726570546627,18.868544538815815,283046.0,8571.0,768596.0,94.18291473388672,0.0682159587740898,19.272091269493103,287215.71428571426,8276.285714285714,890279.7142857143,92.38513946533203,0.06454975956252638,17.96530543622516,105614.23333333334,3133.733333333333,311794.36666666664,93.14151077270508,0.024780860043764088,13.954706331209284,15.690382481999388,0.3727305887365473,-2.7301365068253425,8.880762700796652,16.230373304050506,3.4975259310921603,-3.08631990398216,8.426628023580939,-3.015753345371397,-0.47075076296341223,0.4338259836325824,1.2279137090304928,39.27284720556489,0.36655237685860864,0.009332361702056209,5.3371259885014206e-05,-0.35814966474260623,0.31619480120326887,0.9918793317705697,2.719479233250893,2.6048232163261757,96994.0387313163,129685.16497874523,2639.0475481768913,3754.4408916901866,296874.4095129628,385799.8757459877,19,1.0
2025-07-15 00:00:00+00:00,1,0,0,7628118889,8319,22.15911054611206,0.0324816916745208,91.0554656982422,878805,319928,0.0678478628396987,325.0,327457.0,8337.0,893342.0,91.34259033203124,0.0661105960607528,17.476846019426983,308411.0,9543.0,854693.0,93.67884063720705,0.0755067393183708,18.053180654843647,288861.0,8101.428571428572,893724.2857142857,92.01037161690849,0.06345563435128751,18.55186684926351,116278.5,3411.0333333333333,341087.86666666664,96.17669296264648,0.027042455471754046,14.69334334941302,3.7343026026957604,-2.2992331817612732,-12.826155297076392,-0.21590500179921035,2.8211299261840184,-1.6272603325490076,-10.14330184008979,2.627818961652406,-2.8003921922181707,-0.31433817756353344,0.32528934386279373,1.1505997336330884,38.45288461538462,0.364048493069005,0.009466253075195209,6.926258809333339e-05,-0.3158002580915149,-0.33961880082415885,0.9566805510004786,2.484216772662186,2.3465189548917693,79749.6084580281,133790.01112725507,2040.4199107261993,3821.62094588448,245152.1152900182,394572.9615062893,19,0.9770076681823873
2025-07-16 00:00:00+00:00,1,0,0,7628118889,7594,16.19270857175191,0.0163841675661097,90.77200317382812,886154,176861,0.059679128229618,333.0,319928.0,8319.0,878805.0,91.0554656982422,0.0678478628396987,22.15911054611206,240845.0,8819.0,979048.0,92.99327087402344,0.0707378983497619,17.290698687235516,279720.4285714286,7926.428571428572,880453.7142857143,91.69304765973773,0.061875810048409814,18.395011118480138,122170.76666666666,3664.1666666666665,370623.3333333333,95.86909306844076,0.02903109890261623,15.136647959665401,-26.56646390832278,-44.71849916231152,-13.89046377140265,-8.714989782425775,-9.488196697199724,0.8362492247995901,-15.633444558197162,-12.039781753156497,-2.388632725054296,-0.3113075335350768,0.2581150617601137,1.0835795382022806,23.28650427913101,0.19958246582144207,0.008569606897213242,9.155561156015374e-05,-0.30806841169083604,-0.34812013246326245,0.9564401281472251,2.2895856038509095,2.1313629999322443,65273.99893370024,132381.74292648523,1596.6743734854185,3839.3542029099503,192612.4642954243,401273.5788540019,19,0.5401045022705271
2025-07-17 00:00:00+00:00,1,0,0,7628118889,6010,17.314533233642578,0.0146171691503723,90.6081771850586,757007,170045,0.0462461523711681,344.0,176861.0,7594.0,886154.0,90.77200317382812,0.059679128229618,16.19270857175191,213771.0,8352.0,870056.0,92.59933471679688,0.0678201764822006,17.676769296328228,273473.85714285716,7591.857142857143,864303.8571428572,91.40859658377511,0.058793806603976595,18.343263109525047,127838.8,3864.5,395856.76666666666,95.55603230794271,0.0305726373149885,15.682549067453488,-20.45459861253397,-3.853873946206343,-28.041187739463602,-20.858572557282063,-12.993301580587913,-14.573877678146241,-31.81062809043942,-22.508666357802596,-2.150293560777705,-0.18048074631096256,0.240927639187655,1.0215906447007694,28.28897022126102,0.2246277450172257,0.007939149916513432,0.00010182264348260222,-0.2948349543980144,-0.3535725119381773,0.9565968194367687,2.139208574727369,1.9230858626367973,61468.694623566495,130598.92210977271,1288.1919777069602,3798.145616046027,154141.78873882466,400965.4697659985,19,0.5192895555752358
2025-07-18 00:00:00+00:00,1,0,0,7628118889,6040,15.2818390528361,0.0137959180362259,90.43036651611328,663495,170314,0.0426951684057712,352.0,170045.0,6010.0,757007.0,90.6081771850586,0.0462461523711681,17.314533233642578,281537.0,7882.0,914920.0,92.29012298583984,0.0576578900218009,16.004501541455586,257584.85714285713,7328.714285714285,828386.0,91.14291708809989,0.05665627494454378,18.24002561115083,133515.93333333332,4065.8333333333335,417973.26666666666,95.23704452514649,0.03199580959518087,16.191943702548024,-39.50564224240508,0.15819341938898557,-23.36970312103527,0.4991680532445919,-27.480544747081716,-12.35285803169588,-25.950865719110038,-7.678441953174775,-2.0151197219792527,-0.1962413045592415,0.23806795136702674,0.9626987352079971,28.193014401589142,0.2566918263260065,0.009103295272315131,8.97269122087667e-05,-0.2737129756382524,-0.3559932704496965,0.9570111876375419,1.9292443284635978,1.7707404707483074,60836.36042823275,128535.62015011524,1140.11778840108,3745.957730152858,121890.45808125552,396653.213753737,19,0.5201110374797302
2025-07-19 00:00:00+00:00,1,1,0,7628118889,5823,15.674960931142172,0.0125562365108269,90.24446868896484,708371,163678,0.0421305075287818,379.0,170314.0,6040.0,663495.0,90.43036651611328,0.0426951684057712,15.2818390528361,312248.0,7344.0,856746.0,92.01719665527344,0.053042359650135,20.38659731547038,236360.57142857142,7111.428571428572,807189.5714285715,90.88967023577008,0.05509743892720762,17.566934699103946,138971.83333333334,4259.933333333333,441585.5333333333,94.91186014811198,0.03340011470718304,16.70253763872644,-47.58076913222823,-3.8963326561527567,-20.710784313725494,-3.5927152317880795,-17.318435102118947,6.763577721007685,-20.571958324115446,-1.3225404608383617,-1.926518119161802,-0.20557013568590632,0.251785932162048,0.90755143367814,28.104052197802197,0.231062210251111,0.008220257153021293,9.576647542532745e-05,-0.2450782230922086,-0.35535546834264564,0.9576218408735727,1.7007804082259217,1.649618254615106,63770.83018241054,126124.0865825462,1114.9914526849243,3678.268754439384,97072.45845438959,391970.48239708337,19,0.49984578127815255
2025-07-20 00:00:00+00:00,1,1,0,7628118889,8419,21.438241124153137,0.0115776892047484,90.1610336303711,791051,159941,0.0615124553442001,397.0,163678.0,5823.0,708371.0,90.24446868896484,0.0421305075287818,15.674960931142172,326241.0,7657.0,863153.0,91.77462005615234,0.0609726570546627,18.868544538815815,212603.42857142858,7220.285714285715,796889.2857142857,90.65915788922992,0.0551745529685701,17.934034211294993,144303.2,4540.566666666667,467953.9,94.58389460245768,0.035450529885323045,17.417145676198214,-50.97458627211172,-2.283141289605195,9.951678202951552,44.58183067147519,-8.353327857286018,11.671849920451294,0.8853120654615187,46.00454386213448,-1.758205509098243,-0.09245448480761365,0.277572259440147,0.855130203079842,18.99536817102138,0.2021877196442206,0.010642789601694957,0.00013403759565438182,-0.19672502790178037,-0.3509153423372958,0.958505232526915,1.4733105611755566,1.5563816153679848,68487.44571043336,123398.02472107107,1122.7394382285875,3663.1827190754943,85857.6388962609,387825.7038026542,19,0.48843359586144136
2025-07-21 00:00:00+00:00,1,0,0,7628118889,7487,25.84060780207316,0.0106657882096325,90.30827331542967,672225,154967,0.0583577640354633,410.0,159941.0,8419.0,791051.0,90.1610336303711,0.0615124553442001,21.438241124153137,327457.0,8337.0,893342.0,91.34259033203124,0.0661105960607528,17.476846019426983,187962.0,7098.857142857143,765301.1428571428,90.51139831542969,0.05406700553638588,19.128857323101588,149468.7,4790.133333333333,490361.26666666666,94.26083704630534,0.03739578868650516,18.2479437140451,-52.67561847815133,-3.109896774435572,-10.1955139738515,-11.070198360850458,-24.75166285700213,-15.02128181368837,-11.727064173139478,-5.128540701365858,-1.1323491186770673,0.16330745015880055,0.30195579332593786,0.8052197640809153,20.695379273504273,0.23052812595763925,0.011137623358810876,0.00016674802412158096,-0.13668659755161208,-0.3411475447844631,0.9602227303685649,1.2575341860871205,1.4458046597074923,71741.33184397435,120355.15135148112,1100.0274621946562,3597.626322177303,94945.30805332474,379179.7585864131,19,0.4732438152184867
2025-07-22 00:00:00+00:00,1,0,0,7628118889,7006,25.37062692642212,0.0101606324210827,90.31136322021484,621608,154349,0.0552092939615249,412.0,154967.0,7487.0,672225.0,90.30827331542967,0.0583577640354633,25.84060780207316,319928.0,8319.0,878805.0,91.0554656982422,0.0678478628396987,22.15911054611206,164307.85714285713,6911.285714285715,728558.7142857143,90.40509796142578,0.05226149569664677,19.587645377431596,154611.66666666666,5022.633333333333,511079.26666666666,93.93788248697916,0.039231445461822,18.893180497602565,-51.755082393538544,-0.3987945820723149,-15.78314701286212,-6.424469079738215,-29.26667463202872,-7.529770538138269,-18.627806903858435,-5.395117729365218,-0.8171969385048383,0.00342150798784413,0.3171355046244724,0.7567363929525444,22.0278293135436,0.24830560690080097,0.01127075058437056,0.00016437076078018866,-0.08039501735142247,-0.3270475869184081,0.9623923338271643,1.0627131877253149,1.3321328103371806,71857.96709504772,117000.27494171447,972.4263553007575,3503.6117668262955,109226.92671804556,368290.67148015805,19,0.4713565445234031
2025-07-23 00:00:00+00:00,1,0,0,7628118889,7750,24.52173177401225,0.0097305311225349,90.3388442993164,628691,153942,0.062721699476242,418.0,154349.0,7006.0,621608.0,90.31136322021484,0.0552092939615249,25.37062692642212,176861.0,7594.0,886154.0,90.77200317382812,0.059679128229618,16.19270857175191,161033.7142857143,6933.571428571428,691778.2857142857,90.34321812220982,0.05269614873187877,20.777505834897358,159585.03333333333,5277.1,531710.1666666666,93.67103169759115,0.041286284325178654,19.05539465756808,-12.958764227274521,-0.26368813532967605,2.0542533579141375,10.619469026548668,-29.053979330906365,1.1394640995611383,5.098216641029962,13.607139261647605,-0.477194354389443,0.03042925953244957,0.33690063147981075,0.7114049958481561,19.860921171461747,0.24486075852722797,0.012327180877122661,0.0001592909828573709,-0.03507859366280376,-0.31987763299825395,0.9644733967901102,1.0090777996038953,1.2763596819910905,74245.17452795708,113529.58997592784,900.7549824794404,3410.9582367867606,107926.0832764011,356382.64231020806,19,0.4701136332403949
2025-07-24 00:00:00+00:00,1,0,0,7628118889,7822,22.993027925491333,0.0093443528319962,90.39561462402344,667997,153942,0.0605748668313026,418.0,153942.0,7750.0,628691.0,90.3388442993164,0.062721699476242,24.52173177401225,170045.0,6010.0,757007.0,90.6081771850586,0.0462461523711681,17.314533233642578,158733.2857142857,7192.428571428572,679062.5714285715,90.31285204206195,0.05474310794046942,21.58871936230432,164596.33333333334,5533.733333333334,553651.9666666667,93.43517659505208,0.04326619693698976,19.22904733033572,-9.469846217177802,0.0,30.149750415973386,0.9290322580645105,-11.758147546852271,6.25203796459628,30.983581823485174,-3.4227909365762366,-0.23459533966897483,0.06284154413016552,0.35328790468489835,0.6662302224975378,19.678128595168094,0.2304527857867838,0.011709615897053584,0.0001493606589808652,0.008386611938476547,-0.31480083189763725,0.9665829865498913,0.9643792331195249,1.2652627643745513,76346.77794492326,109659.05177894558,869.6236902461668,3297.5455651170287,109338.71619891793,343156.2499596621,19,0.4701136332403949
2025-07-25 00:00:00+00:00,1,0,0,7628118889,7267,22.39204756418864,0.0090765654738989,90.4034652709961,661882,155591,0.0520470067858696,408.0,153942.0,7822.0,667997.0,90.39561462402344,0.0605748668313026,22.993027925491333,170314.0,6040.0,663495.0,90.43036651611328,0.0426951684057712,15.2818390528361,156630.0,7367.714285714285,678832.1428571428,90.3090090070452,0.05607908485191204,22.60446343535469,169720.06666666668,5772.733333333334,575394.1,93.18580500284831,0.04497309916187073,19.308234620209475,-8.644621111593874,1.0711826532070479,20.314569536423832,-7.095372027614422,-0.24310657955222137,-0.9154232728590062,21.90373929719478,-14.078215094029979,-0.02974802176920477,0.00868476530118123,0.36434521699479083,0.6204238584420291,21.40767749036874,0.23507326823622907,0.010979281836820103,0.00014391515993231427,0.034882954188755144,-0.303674491228862,0.9691283882162613,0.922872604732263,1.246947306212271,75458.60100409029,105298.37861637175,858.4366092425872,3146.27809601619,104653.45673916404,327818.77442378696,19,0.47514940893002744
2025-07-26 00:00:00+00:00,1,1,0,7628118889,9178,22.854478398958843,0.0088316031553654,90.50797271728516,777515,157723,0.0655015781521797,404.0,155591.0,7267.0,661882.0,90.4034652709961,0.0520470067858696,22.39204756418864,163678.0,5823.0,708371.0,90.24446868896484,0.0421305075287818,15.674960931142172,155779.2857142857,7847.0,688709.8571428572,90.34665243966239,0.05941780922668317,23.630108787899925,174915.93333333332,6076.166666666667,601009.4666666667,92.92737503051758,0.0471308975713327,19.474690029471393,-3.6382409364728363,1.370259205223956,57.61634896101666,26.296958855098396,9.760986827523999,17.470334591362203,55.47303366196519,25.85080717833503,0.2919891181680123,0.11560115088042888,0.3570174948708532,0.5743558274562678,17.183026473472054,0.20285498947931618,0.011804258690496401,0.00014490171691663187,0.04698044913155619,-0.2859503672836351,0.9722286076626218,0.8905951718956366,1.2606975951763746,70000.39471807856,100463.98562495202,987.9161579632321,3014.0042798328222,100715.27611457558,311664.9757485213,19,0.4816601874444584
2025-07-27 00:00:00+00:00,1,1,0,7628118889,8941,21.52985731760661,0.0085004734284195,90.5705337524414,811668,158821,0.0656906515359878,396.0,157723.0,9178.0,777515.0,90.50797271728516,0.0655015781521797,22.854478398958843,159941.0,8419.0,791051.0,90.1610336303711,0.0615124553442001,21.438241124153137,155619.2857142857,7921.571428571428,691655.1428571428,90.40515245710101,0.06001469439693856,23.643196815536133,180106.66666666666,6371.133333333333,627783.9666666667,92.68195190429688,0.04930105109621455,19.5128868739962,-0.700258220218708,0.696157186967028,6.200261313695221,-2.5822619307038552,2.6062794939896383,4.392584065902261,6.7924393009645145,0.28865469984376,0.454187474989598,0.06912212623706449,0.3235892002753106,0.5283733799299977,17.761239096399017,0.19567212743125584,0.011015574082538572,0.00013555966627801317,0.04445075988769824,-0.2666326741355417,0.9754342738751673,0.8640395638563392,1.2173106467814563,59576.44681945923,95163.56821459212,1062.4777618875103,2835.9106757652885,97058.76719578695,292942.3027487792,19,0.48501329945611177
2025-07-28 00:00:00+00:00,1,0,0,7628118889,9242,24.10215123494466,0.0082105914905097,90.65177917480467,799299,159941,0.0693939477205276,395.0,158821.0,8941.0,811668.0,90.5705337524414,0.0656906515359878,21.52985731760661,154967.0,7487.0,672225.0,90.30827331542967,0.0583577640354633,25.84060780207316,156329.85714285713,8172.285714285715,709808.5714285715,90.45422472272601,0.06159129206623346,23.394845877374923,185246.26666666666,6671.666666666667,653765.4666666667,92.44365844726562,0.05156894813602165,19.716610055614787,3.2097156168732655,0.7051964160910806,23.440630426071852,3.36651381277262,18.903492134330023,-1.52389893404693,18.911251771671278,5.637478237692606,0.3803703102319256,0.08970403396908466,0.250495903975799,0.4826670117557377,17.304013848317645,0.20010133867133742,0.011562617290128863,0.00015069307145680722,0.05703517368861629,-0.24442965939259634,0.9784795002928787,0.8439028756469251,1.194348426572057,43121.84999325333,89412.26197090652,1137.5506557975752,2632.678553833735,88855.83894052324,270900.66899991635,19,0.48843359586144136
2025-07-29 00:00:00+00:00,1,0,0,7628118889,9533,33.61087973912557,0.0077843628766287,90.67552947998048,800225,157941,0.0717485472559928,401.0,159941.0,9242.0,799299.0,90.65177917480467,0.0693939477205276,24.10215123494466,154349.0,7006.0,621608.0,90.31136322021484,0.0552092939615249,25.37062692642212,156843.0,8533.285714285714,735325.2857142857,90.5062484741211,0.06395404253687173,24.572024850618273,190264.93333333332,6981.066666666667,679610.8,92.20931599934896,0.05389289764376973,20.346242336547316,2.32719356782356,-1.2504611075334071,36.06908364259207,3.1486691192382565,28.73466879448141,0.11585151488993084,29.957371499795006,3.393090626502415,0.40323415213836533,0.026199491495937366,0.0444199509044807,0.43668661427835054,16.566079295154186,0.1973704928357739,0.011912884610097648,0.00021280520532300195,0.06033761160714644,-0.2195462915337765,0.9815304179759896,0.8243400255223069,1.1866877702439724,7132.752653608804,83086.1495532294,1235.6925450669617,2385.9452826823203,81417.5217930582,244534.9676532989,19,0.48232592370906713
2025-07-30 00:00:00+00:00,1,0,0,7628118889,9003,22.82418139775594,0.0075071593714697,90.68977355957033,789036,158600,0.0714747458696365,399.0,157941.0,9533.0,800225.0,90.67552947998048,0.0717485472559928,33.61087973912557,153942.0,7750.0,628691.0,90.3388442993164,0.062721699476242,24.52173177401225,157508.42857142858,8712.285714285714,758231.7142857143,90.55638122558594,0.06520447773592809,24.329517654010232,195222.63333333333,7267.9,704819.1,91.99689432779948,0.05617027178717151,20.490096804945942,3.025814917306513,0.41724441405335266,16.16774193548387,-5.559634952271053,25.504580151457557,-1.398231747321066,13.955371851347898,-0.38161244628328594,0.3884588772147701,0.015708846335416027,0.033777835200176104,0.38978055808229006,17.61439360284318,0.2010045156310794,0.011410111312904212,0.0001439094419187517,0.05608613150460533,-0.19588008282314343,0.984341720307636,0.8068143835683768,1.1608360732699867,5379.832002869763,76093.98697096095,1280.9892489962415,2062.5775529829075,70699.38713693696,212428.6700756116,19,0.48433840168327447
