timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,daily_Estimated Revenue,platform_platform_share,ratings_like_ratio,daily_rpv,sort_sort_position,visits_visits_gained,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-10 00:00:00+00:00,1,0,0,6191557128,653,241555,0.0053417179733514,96.96671295166016,0.3085961512695271,415.0,44947,12.583202075958251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241555.0,653.0,44947.0,96.96671295166016,0.0053417179733514,12.583202075958251,241555.0,653.0,44947.0,96.96671295166016,0.0053417179733514,12.583202075958251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.3501529051988,5.374098958796832,0.014527898905401798,5.209227705359524e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-07-11 00:00:00+00:00,1,0,0,6191557128,701,258055,0.0053165960125625,97.04549407958984,0.2999285748552541,404.0,123841,12.413732290267944,241555.0,653.0,44947.0,96.96671295166016,0.0053417179733514,12.583202075958251,0.0,0.0,0.0,0.0,0.0,0.0,249805.0,677.0,84394.0,97.006103515625,0.00532915699295695,12.498467183113098,249805.0,677.0,84394.0,97.006103515625,0.00532915699295695,12.498467183113098,0.0,6.830742481008456,0.0,7.3506891271056585,0.0,175.5267314837475,0.0,-0.4702974008404581,0.0,0.08124553832093984,0.04670547783102033,0.04670547783102033,367.5997150997151,2.0837438025871675,0.005660438300415045,4.810480008319103e-05,0.0,0.0,1.0,1.0,1.0,11667.261889578034,11667.261889578034,33.94112549695428,33.94112549695428,55786.48239493148,55786.48239493148,2,1.0
2025-07-12 00:00:00+00:00,1,1,0,6191557128,688,263896,0.0048973108641803,97.12034606933594,0.2658084273789379,369.0,139613,13.540295163790384,258055.0,701.0,123841.0,97.04549407958984,0.0053165960125625,12.413732290267944,0.0,0.0,0.0,0.0,0.0,0.0,254502.0,680.6666666666666,102800.33333333333,97.04418436686198,0.005185208283364734,12.845743176672194,254502.0,680.6666666666666,102800.33333333333,97.04418436686198,0.005185208283364734,12.845743176672194,0.0,2.263470965491843,0.0,-1.854493580599148,0.0,12.735685273859222,0.0,-7.8863458384176415,0.0,0.07713082452309727,0.045526325016535085,0.045526325016535085,383.0130624092888,1.8901829329436877,0.004927872562923489,5.130901512253032e-05,0.0768165588378988,0.0,1.0,1.0,1.0,11586.540769358213,11586.540769358213,24.82606157515391,24.82606157515391,50719.27768938881,50719.27768938881,3,1.0
2025-07-13 00:00:00+00:00,1,1,0,6191557128,557,321455,0.0044963373802602,97.18291473388672,0.2886612695166786,322.0,89405,14.898826599121094,263896.0,688.0,139613.0,97.12034606933594,0.0048973108641803,13.540295163790384,0.0,0.0,0.0,0.0,0.0,0.0,271240.25,649.75,99451.5,97.07886695861816,0.0050129905575886,13.359014032284419,271240.25,649.75,99451.5,97.07886695861816,0.0050129905575886,13.359014032284419,0.0,21.811243823324332,0.0,-19.040697674418606,0.0,-35.96226712412168,0.0,-8.18762572032915,0.0,0.06442384843450277,0.12825369715433382,0.12825369715433382,576.084229390681,3.5954522067870167,0.006230006934657629,4.6347949949981004e-05,0.07234573364256411,0.0,1.0,1.0,1.0,34787.5648795658,34787.5648795658,65.07111494357538,65.07111494357538,41950.234306059996,41950.234306059996,4,1.0
2025-07-14 00:00:00+00:00,1,0,0,6191557128,729,345363,0.0057616443373262,97.23804473876952,0.2892661177156148,305.0,79446,16.76935799916585,321455.0,557.0,89405.0,97.18291473388672,0.0044963373802602,14.898826599121094,0.0,0.0,0.0,0.0,0.0,0.0,286064.8,665.6,95450.4,97.11070251464844,0.00516272131353612,14.041082825660704,286064.8,665.6,95450.4,97.11070251464844,0.00516272131353612,14.041082825660704,0.0,7.437432922181952,0.0,30.879712746858168,0.0,-11.13919803143001,0.0,28.140836642306798,0.0,0.05672808336090185,0.15658553271832043,0.15658553271832043,473.1,4.347086737069996,0.009175928606492379,4.855560509829007e-05,0.06800842285155337,0.06800842285155337,1.0,1.0,1.0,44793.60909995979,44793.60909995979,66.57176578700611,66.57176578700611,37415.37952233012,37415.37952233012,5,1.0
2025-07-15 00:00:00+00:00,1,0,0,6191557128,1095,360688,0.0087603367865085,97.38208770751952,0.2738293151965179,296.0,171166,19.682552297910053,345363.0,729.0,79446.0,97.23804473876952,0.0057616443373262,16.76935799916585,0.0,0.0,0.0,0.0,0.0,0.0,298502.0,737.1666666666666,108069.66666666667,97.15593338012695,0.005762323892364849,14.981327737702264,298502.0,737.1666666666666,108069.66666666667,97.15593338012695,0.005762323892364849,14.981327737702264,0.0,4.437360110955724,0.0,50.20576131687242,0.0,115.4494877023387,0.0,52.045775018697185,0.0,0.14813437388314643,0.1686141998082588,0.1686141998082588,329.0948905109489,2.10722861299199,0.006397261154311286,5.45693167740354e-05,0.07763126918248887,0.07763126918248887,1.0,1.0,1.0,50331.67587116487,50331.67587116487,185.138236641345,185.138236641345,45556.60047750125,45556.60047750125,6,1.0
2025-07-16 00:00:00+00:00,1,0,0,6191557128,1308,187980,0.0106477225199341,97.5210952758789,0.124466397131902,288.0,220429,13.742942094802856,360688.0,1095.0,171166.0,97.38208770751952,0.0087603367865085,19.682552297910053,0.0,0.0,0.0,0.0,0.0,0.0,282713.14285714284,818.7142857142857,124121.0,97.20809936523438,0.0064602379820176,14.804415503002348,282713.14285714284,818.7142857142857,124121.0,97.20809936523438,0.0064602379820176,14.804415503002348,0.0,-47.882934835647426,0.0,19.452054794520546,0.0,28.780832641996668,0.0,21.544670934709952,0.0,0.14274449401505684,0.21964790249425964,0.21964790249425964,143.60580595874714,0.8527877330671869,0.005933856553100757,7.310814441248241e-05,0.08764403206961703,0.08764403206961703,1.0,1.0,1.0,62097.34883613141,62097.34883613141,274.06855242543133,274.06855242543133,59439.21532400419,59439.21532400419,6,0.5211706516435257
2025-07-17 00:00:00+00:00,1,0,0,6191557128,1477,193166,0.0112608699128031,97.58033752441406,0.1111230750103554,277.0,232751,14.639197707176208,187980.0,1308.0,220429.0,97.5210952758789,0.0106477225199341,13.742942094802856,241555.0,653.0,44947.0,96.96671295166016,0.0053417179733514,12.583202075958251,275800.4285714286,936.4285714285714,150950.14285714287,97.29576001848493,0.007305831116224985,15.098129164604913,271519.75,901.0,137699.75,97.25462913513184,0.007060316973365787,14.78376327852408,-20.032290782637496,2.758804128098724,126.18683001531394,12.920489296636095,417.8343382205709,5.590008574189431,110.80989241627854,5.758483954865445,0.6328198142178998,0.060748136972388345,0.2417205969713519,0.2417205969713519,130.69418132611636,0.8299219770399395,0.006345810132673404,7.578518953639186e-05,0.0930429186139773,0.0894492013113886,1.0004229195434589,1.0157656250472704,1.0347738131000876,65631.91605951222,65631.91605951222,344.31173582753667,344.31173582753667,67107.09904697118,67107.09904697118,6,0.5355487290955063
2025-07-18 00:00:00+00:00,1,0,0,6191557128,1714,196700,0.0124854613095521,97.64514923095705,0.0998479300764978,268.0,243759,18.550763368606567,193166.0,1477.0,232751.0,97.58033752441406,0.0112608699128031,14.639197707176208,258055.0,701.0,123841.0,97.04549407958984,0.0053165960125625,12.413732290267944,267035.4285714286,1081.142857142857,168081.2857142857,97.38142504010882,0.008329954730080642,15.97484789008186,263206.44444444444,991.3333333333334,149484.11111111112,97.2980202568902,0.0076631107884975996,15.2023188440888,-23.775939237759392,1.8295145108352395,144.50784593437947,16.046039268788093,96.83222842192811,4.729517810879447,134.83938369683162,10.874749519632543,0.617911379662206,0.06641881775286684,0.2517621031143149,0.2517621031143149,114.6938775510204,0.8069412536921562,0.007031506399737447,9.430945124125738e-05,0.09472520010812496,0.0886491139729805,1.0008572094581,1.0145474558385759,1.0870200053200303,66265.40800657442,66265.40800657442,420.91893518823787,420.91893518823787,72043.61804393996,72043.61804393996,6,0.5453466708069024
2025-07-19 00:00:00+00:00,1,1,0,6191557128,1517,215088,0.0106757562607526,97.68714141845705,0.096736492845066,219.0,214607,16.232972661654156,196700.0,1714.0,243759.0,97.64514923095705,0.0124854613095521,18.550763368606567,263896.0,688.0,139613.0,97.12034606933594,0.0048973108641803,13.540295163790384,260062.85714285713,1199.5714285714287,178794.7142857143,97.46239580426898,0.009155446929590971,16.3595161040624,258394.6,1043.9,155996.4,97.33693237304688,0.0079643753357231,15.305384225845335,-18.49516476187589,9.34824605998983,120.49418604651163,-11.493582263710621,53.71562820081224,-11.95935329567318,117.99221157955802,-14.494498872980943,0.583601039391346,0.043004888446307454,0.24885180182458205,0.24885180182458205,141.6916996047431,1.0022366360993067,0.007068702005517036,7.547095696039387e-05,0.09018353053502555,0.08569687352036356,1.0012889601938681,1.00645623841542,1.1495499073889053,64301.96179174215,64301.96179174215,430.2550793812123,430.2550793812123,70976.64310524195,70976.64310524195,6,0.5963270194738943
