timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,platform_platform_share,daily_rpv,ccu_playing,session_session_length,daily_Estimated Revenue,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-26 00:00:00+00:00,1,0,0,7429689898,95.39376831054688,0.0169688984751701,0.0011792006446874,2060,6.553751667340596,423407.0,784088,160,436360.0,2165.0,856874.0,95.39330291748048,0.0162715092301368,5.977228879928589,448681.0,2288.0,825721.0,95.39928436279295,0.0181857012212276,7.107568065325419,441951.14285714284,2437.714285714286,905090.2857142857,95.39413779122489,0.01764022984674994,6.428550541400909,617470.1666666666,3131.4,1125450.0666666667,95.4084711710612,0.022672979223231433,7.122639084524579,-5.632955262201877,-2.968420570171415,-9.965034965034969,-4.84988452655889,-5.04201782442254,-8.49436439896648,-6.69098612836091,4.285953043259516,-0.005782068789006445,0.00048786765125541365,0.11801073396860985,0.2703882598676393,205.43765162542456,0.5399986481126505,0.002627252773600956,1.5478573072168207e-05,-0.0004659380231576697,-0.001415954521952529,0.9998497682683689,0.7157449326547375,0.7780287571857879,57508.5019759708,166956.6838851812,430.4047928570487,609.5060521326456,118761.38782418933,195881.5434011883,8,0.14817159484802514
2025-08-27 00:00:00+00:00,1,0,0,7429689898,95.3941650390625,0.0164790041744709,0.0011536144579195,2072,8.817379931608835,415116.0,778583,161,423407.0,2060.0,784088.0,95.39376831054688,0.0169688984751701,6.553751667340596,438458.0,2636.0,832376.0,95.39643096923828,0.0192871000617742,6.901240428288777,438616.5714285714,2357.1428571428573,897405.5714285715,95.39381408691406,0.017239073291420902,6.7022847561609185,599408.8,3067.9,1102581.5,95.40712992350261,0.022260340179006223,7.19871707757314,-5.323656997933668,-1.9581631857763293,-21.396054628224583,0.5825242718446644,-6.462584216748201,-0.7020895613757627,-14.559451023271064,-2.8870129750380724,-0.0023752777255525714,0.000415885149163131,0.11457337084995693,0.2636504008079156,200.24891461649784,0.5331679048118122,0.00266124143316585,2.1240710285555243e-05,-0.00013542175292273812,-0.0013294156321685946,0.9998604314310763,0.7317486353696699,0.7744299122472131,54523.04477908225,158034.3703677917,438.69306399308215,617.5522510352774,127637.7853692687,194962.03017894222,8,0.14527015322593345
2025-08-28 00:00:00+00:00,1,0,0,7429689898,95.3916244506836,0.0153412315994501,0.0011179934811515,1911,7.024134516716003,403167.0,718431,165,415116.0,2072.0,778583.0,95.3941650390625,0.0164790041744709,8.817379931608835,449973.0,2289.0,893955.0,95.3956069946289,0.0182073917239904,6.389145652453105,431930.0,2303.1428571428573,872330.7142857143,95.39324515206474,0.016829621845058,6.7929974510556175,582791.9,3002.866666666667,1080678.1333333333,95.40575739542643,0.021817525972922604,7.211709957652621,-10.401957450780374,-2.8784725233428676,-16.51376146788991,-7.770270270270274,-19.634545363021626,-7.72583012986412,-15.741739223217754,-6.904377005883811,-0.004174766606956926,-0.00266325343679652,0.10927371451438936,0.2594705828772221,210.86140167364016,0.5611762839071757,0.002659959467284308,1.742235126973372e-05,-0.0001138959612195304,-0.001252413909876869,0.9998688523239763,0.7411393329248399,0.7713808552786866,50711.7064055112,151217.35398912372,461.388515935754,633.5639604287337,138223.38371496493,200083.8195213501,8,0.14108859178070687
2025-08-29 00:00:00+00:00,1,0,0,7429689898,95.3929672241211,0.0162576530128717,0.0011156701628304,2451,6.306339164574941,403167.0,781629,165,403167.0,1911.0,718431.0,95.3916244506836,0.0153412315994501,7.024134516716003,449973.0,2865.0,929676.0,95.39369201660156,0.0191213712096214,6.655895094076793,425243.4285714286,2244.0,851181.1428571428,95.3931416102818,0.01642051924552233,6.743060889698211,567511.3,2968.233333333333,1062314.9666666666,95.4045181274414,0.021451357379555665,6.957055222325854,-10.401957450780374,0.0,-14.45026178010471,28.25745682888541,-15.924580176319491,8.796669408753232,-14.976531574831565,5.973584372811702,-0.0007597907840106721,0.0014076429091458564,0.09563080190417973,0.2556991418135975,164.423735725938,0.5158028734823382,0.0031357547688804165,1.564196356004182e-05,-7.9836164200211e-05,-0.0011667389493090492,0.9998807549434461,0.7493127072032373,0.7654769325307123,43251.9400698518,145112.15237951907,327.7278085295056,634.4144562499899,134070.90913897302,201448.2373047737,8,0.14108859178070687
2025-08-30 00:00:00+00:00,1,1,0,7429689898,95.39385223388672,0.0142994197085499,0.0006198080196338,2233,6.5820185740788775,224497.0,890036,165,403167.0,2451.0,781629.0,95.3929672241211,0.0162576530128717,6.306339164574941,454665.0,2575.0,1001192.0,95.3929214477539,0.0165461581200361,5.954299012819926,392362.28571428574,2195.1428571428573,835301.7142857143,95.39327457972935,0.016099556615310016,6.832735112735203,547504.3333333334,2923.8,1050881.0333333334,95.4034200032552,0.021058313082903585,6.955981133381527,-50.62364598110697,-44.3166231363182,-13.281553398058254,-8.894328845369238,-11.102365979752138,13.86936769234508,-13.578610787996626,-12.044993842416273,0.0009757392044340563,0.0009277515852446072,0.15757887271245624,0.2734808181292975,100.49104744852283,0.25223333411981746,0.0025088844621066315,2.9318829450947792e-05,-3.5149710513021063e-05,-0.0010819109448863505,0.9998936576537245,0.7166377722081086,0.7645226164094128,67622.9359548391,149731.9330093356,271.05391580783663,637.7758443107796,107109.45536856598,201157.56022125023,8,0.07856289227291259
2025-08-31 00:00:00+00:00,1,1,0,7429689898,95.39505004882812,0.0147515423595905,0.0008025041945078,1971,6.383213957150777,291439.0,921197,168,224497.0,2233.0,890036.0,95.39385223388672,0.0142994197085499,6.5820185740788775,440822.0,2474.0,1037471.0,95.39324188232422,0.0170791801065206,6.56829305489858,371021.85714285716,2123.285714285714,818691.1428571428,95.39353288922992,0.015767036937177143,6.806295241628375,528499.4666666667,2858.1,1037961.2666666667,95.4024439493815,0.020665154947588804,6.928527545928955,-33.88737404213038,29.818661273870028,-20.331447049312857,-11.733094491715178,-11.207445798484972,3.5010943377571158,-13.62850987232953,3.1618251667252295,0.001895487005398877,0.0012556521341355875,0.17055578512982109,0.2735803379247062,147.78853955375254,0.3163695535596039,0.002139605166316036,2.190232623233179e-05,0.0001504080636145756,-0.0009916922937357464,0.999906595053725,0.7020288203561552,0.762976952128628,70288.45119810324,144587.0626836937,270.6710119376174,630.7517326777504,89050.87527020343,196412.6426231186,8,0.1019892950067278
2025-09-01 00:00:00+00:00,0,0,1,7429689898,95.39381408691406,0.0137389311566948,0.0006884239922921,1740,6.400532563527425,250548.0,761767,172,291439.0,1971.0,921197.0,95.39505004882812,0.0147515423595905,6.383213957150777,436360.0,2165.0,856874.0,95.39330291748048,0.0162715092301368,5.977228879928589,344477.28571428574,2062.5714285714284,805104.4285714285,95.39360591343471,0.01540524006954257,6.866767196428207,509360.86666666664,2776.7,1016363.4666666667,95.40148696899413,0.02024265235910809,6.9373446418179405,-42.582271518929325,-14.030723410387768,-19.630484988452658,-11.719939117199395,-11.09929814651862,-17.306830135139386,-15.564493973007476,-6.864442905099777,0.0005358546333322778,-0.0012956247870565818,0.1988270597999815,0.2787881949784624,143.91039632395174,0.3289032881402212,0.0022841600067212064,2.5546031169661123e-05,0.00014768327986393467,-0.0009088891764501804,0.9999173906423284,0.6762931906579247,0.7610287326112702,78540.56574865879,142003.79661066525,310.1822576600257,611.2802365415808,92904.73009811525,189632.9261693822,8,0.0876794591161294
2025-09-02 00:00:00+00:00,0,0,0,7429689898,95.39193725585938,0.0135819604620337,0.0006848453570269,1679,7.27948276201884,249750.0,615421,174,250548.0,1740.0,761767.0,95.39381408691406,0.0137389311566948,6.400532563527425,423407.0,2060.0,784088.0,95.39376831054688,0.0169688984751701,6.553751667340596,319669.14285714284,2008.142857142857,781009.1428571428,95.39334433419364,0.014921391781951659,6.970443067096528,487630.06666666665,2718.6666666666665,988506.6333333333,95.40053990681966,0.01985351595406727,6.948731857538223,-41.014201465729194,-0.31850184395804115,-18.495145631067967,-3.5057471264367868,-21.511233432982014,-19.211386158759836,-19.959681048786816,-1.1425247922915105,-0.0019194699191871223,-0.0019674557230509038,0.22517693415788723,0.26496099443722265,148.66071428571428,0.40581909648988823,0.002728209261287377,2.9146961421651325e-05,-7.90187290531201e-06,-0.0008404164213489233,0.9999245751372786,0.6555566703307114,0.751574271100067,85749.66046479848,129202.94738148918,347.39524470549986,630.4436496646026,113300.25087452393,184887.20328564232,8,0.0874001984220721
2025-09-03 00:00:00+00:00,0,0,0,7429689898,95.39109802246094,0.0132139706984162,0.0006751692440549,1494,6.313452462355296,246630.0,580067,176,249750.0,1679.0,615421.0,95.39193725585938,0.0135819604620337,7.27948276201884,415116.0,2072.0,778583.0,95.3941650390625,0.0164790041744709,8.817379931608835,295599.71428571426,1925.5714285714287,752649.7142857143,95.39290618896484,0.014454958428229556,6.612739142917451,470290.0333333333,2654.1,967272.1666666666,95.39970169067382,0.01941119208931919,6.946758236487707,-40.587691151389,-1.2492492492492513,-27.8957528957529,-11.0184633710542,-25.497088942347833,-5.744685345478951,-19.81329357943156,-2.709400934026862,-0.003215098743525324,-0.0008797739332933041,0.2478703081035045,0.26640605273194673,164.96989966555185,0.42517428991083805,0.0025755601067461056,2.559877899515996e-05,-0.00013133457728113485,-0.0007930242179895247,0.9999287681031643,0.6285476904338272,0.7446713402101279,90995.20847730534,125288.11141950899,375.85177257144073,653.733065317781,133410.63215713087,194080.9938101745,8,0.086308352099442
2025-09-04 00:00:00+00:00,0,0,0,7429689898,95.38953399658205,0.0151596395298838,0.0006819352683342,1788,6.793351312478383,249474.0,589481,176,246630.0,1494.0,580067.0,95.39109802246094,0.0132139706984162,6.313452462355296,403167.0,1911.0,718431.0,95.3916244506836,0.0153412315994501,7.024134516716003,273643.5714285714,1908.0,734228.2857142857,95.39260755266461,0.014429016704005801,6.579770113740649,454274.06666666665,2602.6,948074.2666666667,95.39881312052408,0.01906108387435472,6.916338578859965,-38.121423628421965,1.153144386327698,-6.436420722135006,19.67871485943775,-17.948835726743418,1.6229159734996168,-1.1836863839068013,14.724331360147524,-0.0021914440744508212,-0.0016395931185519963,0.2627986749334341,0.26769402132996395,139.44885410844046,0.4232088511608497,0.003033171496330677,2.7230589487837994e-05,-0.0006757463727644399,-0.0007449021726603586,0.9999349513095972,0.602375507447497,0.756988259383244,92711.89981973966,121606.45169191613,384.4650057669491,659.2393003853318,145572.7823233332,202123.48103655493,8,0.08730361201660866
2025-09-05 00:00:00+00:00,0,0,0,7429689898,95.39036560058594,0.0141258053481578,0.0006813144901516,2057,48.390852596448816,249750.0,683915,178,249474.0,1788.0,589481.0,95.38953399658205,0.0151596395298838,6.793351312478383,403167.0,2451.0,781629.0,95.3929672241211,0.0162576530128717,6.306339164574941,251726.85714285713,1851.7142857142858,720269.1428571428,95.3922358921596,0.014124467037618101,12.591843461151202,441948.36666666664,2560.9666666666667,931771.1333333333,95.39792124430339,0.018668076364944334,8.281927763955029,-38.0529656445096,0.11063277135092697,-16.075071399428808,15.044742729306492,-12.501327356073022,16.019854753588337,-13.1128869771427,-6.81964884249412,-0.0027272697462499274,0.0008717979520955765,0.27182065929739213,0.2783386184239863,121.35568513119533,0.36517642517502147,0.003007679305645723,0.00019375639175198023,-0.0008645738874088945,-0.00067313494486048,0.9999404038152023,0.5695843137547301,0.7566107381123421,92007.25469380053,123011.2977927373,316.2968073340459,652.6921692622188,143967.48742894642,203077.51749239126,8,0.0874001984220721
2025-09-06 00:00:00+00:00,0,1,0,7429689898,95.39099884033205,0.0127874165773391,0.0009897337694685,2095,12.648274240039644,363530.0,788470,179,249750.0,2057.0,683915.0,95.39036560058594,0.0141258053481578,48.390852596448816,224497.0,2233.0,890036.0,95.39385223388672,0.0142994197085499,6.5820185740788775,271588.71428571426,1832.0,705759.7142857143,95.39182826450894,0.013908466590302272,13.45845141343131,434419.13333333336,2511.3333333333335,918481.7,95.39727274576823,0.01820235156143701,8.469183957683702,61.93089439947972,45.55755755755755,-6.180026869682043,1.847350510452106,-11.411448525677613,15.287718503030344,-10.573877556071343,-9.474778519394256,-0.002991171325883446,0.0006638403596825881,0.2596440911453181,0.2775264633088239,173.4398854961832,0.46105690634151414,0.0026570412862362723,3.479283538416158e-05,-0.0007662091936325215,-0.0006313642219653721,0.9999429283342953,0.6251766863991278,0.764102733834037,86195.47698001255,120562.80566768441,278.51991070546705,628.3758118512125,130028.30021989989,198788.6515058691,8,0.1272175941236271
2025-09-07 00:00:00+00:00,0,1,0,7429689898,95.38890075683594,0.0111094638705253,0.0012837037470181,1325,11.55433406000552,472538.0,791167,179,363530.0,2095.0,788470.0,95.39099884033205,0.0127874165773391,12.648274240039644,291439.0,1971.0,921197.0,95.39505004882812,0.0147515423595905,6.383213957150777,297460.0,1739.7142857142858,687184.0,95.39094979422434,0.013388169663292957,14.197182856696275,430762.06666666665,2423.9666666666667,904133.4666666667,95.39657185872396,0.017716863720367307,8.64858489562677,62.13959010290318,29.985970896487224,-32.77524099441907,-36.75417661097852,-14.115330379929592,0.3420548657526501,-24.689475854688215,-13.12190540337399,-0.006446133199822235,-0.0021994564703309294,0.2681444632142382,0.2728891818238006,356.3634992458522,0.597266320174729,0.001674739119883514,2.4451598831007642e-05,-0.0006196158272771856,-0.0005981037958828855,0.9999410663885496,0.6905436272553247,0.7556737961415776,89624.85437601423,117550.30793339612,300.8052653999749,603.7514608155525,105477.35588105574,191557.55402321037,8,0.16536502487274915
2025-09-08 00:00:00+00:00,0,0,0,7429689898,95.38742065429688,0.0111879045143723,0.0012737768181433,1257,9.941532694775123,469698.0,497487,179,472538.0,1325.0,791167.0,95.38890075683594,0.0111094638705253,11.55433406000552,250548.0,1740.0,761767.0,95.39381408691406,0.0137389311566948,6.400532563527425,328767.14285714284,1670.7142857142858,649429.7142857143,95.39003644670761,0.013023737285818316,14.703040018303088,427244.2,2337.9333333333334,877929.7333333333,95.39590988159179,0.01730714415510491,8.745771000198532,87.4682695531395,-0.6010098658732255,-27.758620689655178,-5.1320754716981165,-34.693022932208926,-37.119849538719386,-18.567868295048694,0.7060704707372301,-0.006702145918358049,-0.0015516506923995976,0.27606260209720024,0.26827825737430777,373.368839427663,0.9441393561251729,0.002526694111214743,2.1165752311108014e-05,-0.0005885532924102369,-0.0005832947931511246,0.9999384309569302,0.7695063920285936,0.7525064313962415,92928.80439943561,114620.32944928022,341.69568267755744,578.6794677858508,120848.82900138137,191626.68333774412,8,0.16437116475856023
2025-09-09 00:00:00+00:00,0,0,0,7429689898,95.38737487792967,0.011849888600409,0.0012497556340302,1222,8.583486600355668,461372.0,460014,184,469698.0,1257.0,497487.0,95.38742065429688,0.0111879045143723,9.941532694775123,249750.0,1679.0,615421.0,95.39193725585938,0.0135819604620337,7.27948276201884,358998.85714285716,1605.4285714285713,627228.7142857143,95.38938467843192,0.012776298448443357,14.889326280922637,424123.4666666667,2277.233333333333,848921.7333333333,95.3952532450358,0.016942658927291587,8.824446024033646,84.73353353353352,-1.7726283697184098,-27.218582489577127,-2.7844073190135266,-25.25214446695839,-7.532458134584418,-12.752738210852865,5.916962244237034,-0.004782771019173904,-4.7989941320825125e-05,0.2833611482300028,0.26471690654452884,377.2461161079313,1.0029499038074845,0.0026564351162462092,1.8604223915044157e-05,-0.0006021772112245193,-0.0005613655879572917,0.9999384815658615,0.8464489361184223,0.7540905180982561,96154.07187347977,112272.65208894158,376.8129873990155,597.3759102617503,138827.9477901354,186595.1900252019,8,0.1614574748604134
