timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,sort_sort_position,daily_Estimated Revenue,visits_visits_gained,daily_rpv,ratings_like_ratio,platform_platform_share,ccu_playing,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-31 00:00:00+00:00,1,1,0,8238863102,14.101459423700968,214,222576,1441200,0.009935621937147,87.2520751953125,0.0626325160264968,8446,194331.0,8803.0,1576320.0,87.24154663085938,0.0563123226165771,12.128183364868164,195118.0,10628.0,1580821.0,86.01190185546875,0.0758589059114456,12.422382712364197,216791.14285714287,9479.57142857143,1522378.4285714286,86.80623844691685,0.07213026710918966,13.430318400973364,199805.63636363635,9785.818181818182,1490128.2727272727,86.39183321866122,0.07218854874372477,13.100691939845232,14.072509968326852,14.534479830804138,-20.530673692133984,-4.055435646938543,-8.832182770851349,-8.571863580998784,-17.435513636841414,11.223464272559024,1.4418624784366285,0.012068291839972822,0.14092187470882914,0.14092187470882914,26.349709956197465,0.15443786120048486,0.005860390049687725,6.335542047786145e-05,0.18808528355189782,0.19912109375000026,1.004796810217081,1.0850101468739037,0.999192647095012,28156.98485375424,28156.98485375424,843.5562599117883,843.5562599117883,122554.24638182955,122554.24638182955,9,0.9880848796945751
2025-09-01 00:00:00+00:00,0,0,1,8238863102,12.530333399772644,216,219375,1614343,0.009174595240535,87.25961303710938,0.0753217786550521,9865,222576.0,8446.0,1441200.0,87.2520751953125,0.0626325160264968,14.101459423700968,207650.0,10766.0,1585488.0,86.1996078491211,0.0832083001732826,13.641346653302511,218466.14285714287,9350.857142857143,1526500.5714285714,86.95766775948661,0.07100362117801387,13.27160222189767,201436.41666666666,9792.416666666666,1500479.5,86.4641482035319,0.07244965123633539,13.05316206150585,5.646520587527082,-1.4381604485658839,-8.368939253204532,16.800852474544172,1.8199443956687045,12.01380793782958,-9.478046663381768,20.2598640986849,1.2297099887550011,0.008639154747891453,0.13619462818225514,0.13619462818225514,22.235455098317455,0.1358911111881978,0.006110841307676679,5.7118068520588594e-05,0.1499996185302769,0.18654621897877569,1.0057077941113002,1.0845414472332313,0.9800408969036376,27434.55787028249,27434.55787028249,804.6240746554581,804.6240746554581,122228.90472797341,122228.90472797341,9,0.973874633756548
2025-09-02 00:00:00+00:00,0,0,0,8238863102,11.32480259736379,218,218826,1410337,0.0086036363700701,87.27648162841797,0.0739590972661972,8715,219375.0,9865.0,1614343.0,87.25961303710938,0.0753217786550521,12.530333399772644,221045.0,8896.0,1434007.0,86.38607788085938,0.0725311934947967,15.145549893379211,218149.14285714287,9325.0,1523119.142857143,87.08486829485211,0.07120760743107109,12.725781179609752,202774.07692307694,9709.538461538461,1493545.4615384615,86.5266353900616,0.07256576246940168,12.92021133349492,-1.0038679906806292,-0.2502564102564109,-2.034622302158273,-11.657374556512924,-1.6506195576451166,-12.637091374014076,1.9686754106740922,-1.809146588393129,1.0307259796961787,0.019331499099606297,0.13170180710480514,0.13170180710480514,25.106241395135385,0.15515855064530631,0.006179369768098144,5.1752309346487366e-05,0.10250255039760686,0.17335225199605167,1.0064515730014694,1.0758236268036299,0.9812838039302174,26705.712364778,26705.712364778,826.294501109685,826.294501109685,119666.05457314353,119666.05457314353,9,0.9714374500577111
2025-09-03 00:00:00+00:00,0,0,0,8238863102,14.967592080434164,218,216669,1239090,0.0080910061771521,87.48237609863281,0.0653547793626785,7354,218826.0,8715.0,1410337.0,87.27648162841797,0.0739590972661972,11.32480259736379,222179.0,9374.0,1410078.0,86.62183380126953,0.0785189867019653,13.500399907430014,217362.0,9036.42857142857,1498692.2857142857,87.20780290876117,0.06932700638260154,12.93538006146749,203766.57142857142,9541.285714285714,1475370.0714285714,86.59490258353097,0.07205069224749287,13.066452815419153,-2.4799823565683554,-0.9857146774149284,-21.54896522295712,-15.616752725186455,-12.126137703020678,-12.142275215072706,-16.765635793612844,-11.633887137034172,0.9934473326177473,0.23591059856358232,0.12723070706527137,0.12723070706527137,29.458735554044868,0.17486124909308517,0.005934995896185187,6.908013144613543e-05,0.07894488743373337,0.16598867898458788,1.0070777875711447,1.0667206032673242,0.9621976447424611,25925.364959123264,25925.364959123264,1013.1970291015564,1013.1970291015564,133578.651574191,133578.651574191,9,0.9618618485305869
2025-09-04 00:00:00+00:00,0,0,0,8238863102,12.953644037246704,223,216668,1155796,0.0077468845258862,88.10848236083984,0.0750026106834411,8638,216669.0,7354.0,1239090.0,87.48237609863281,0.0653547793626785,14.967592080434164,224497.0,10121.0,1590560.0,86.92264556884766,0.0836334452033042,13.149415612220764,216243.57142857142,8824.57142857143,1436583.142857143,87.37720816476005,0.0680940300226211,12.907412693614052,204626.66666666666,9481.066666666668,1454065.1333333333,86.69580790201823,0.07224748680988943,13.058932230207656,-3.487351724076493,-0.00046153349118061016,-14.65270230214406,17.459885776448193,-27.334020722261343,-6.722191285540191,-10.319836159902806,14.762242968066852,1.364243787371766,0.7156941662182614,0.09590649093256355,0.12316779159359194,25.080217617779837,0.18746198510638115,0.007473630750036555,5.978540555984799e-05,0.13470949445452363,0.17270529610770038,1.0078596679497114,1.0567712163382328,0.9425107090825504,20026.46043692865,25203.414634491404,1034.8708365548082,1003.8111992847679,140325.89613125034,152896.18591751662,9,0.961857409216017
2025-09-05 00:00:00+00:00,0,0,0,8238863102,20.691935539245605,229,215611,1602406,0.0073334486050855,88.84725189208984,0.087290309369564,12384,216668.0,8638.0,1155796.0,88.10848236083984,0.0750026106834411,12.953644037246704,225260.0,9951.0,1618996.0,87.01988220214844,0.0680751055479049,12.345873951911926,214865.14285714287,9172.142857142857,1434213.142857143,87.63826097760882,0.07083905914000097,14.099707206090292,205313.1875,9662.5,1463336.4375,86.8302731513977,0.07318766321986908,13.535994937022528,-4.283494628429374,-0.48784315173444615,24.449804039794998,43.366520027784205,-1.0247091407267206,38.64090202769346,28.226476723032377,16.3830279694994,2.0999450283055943,0.8384771947659297,0.06130774199506743,0.11934535616384627,17.409043197416228,0.13455445464229748,0.007728373627923493,9.596838552235314e-05,0.24116761343819987,0.1896862142226285,1.00930537008449,1.0465238276871176,0.9679098364868888,13062.80993301802,24503.17548732205,1236.4903007044836,1211.2596748839617,144571.9840744008,152296.0079980075,9,0.9571650537157063
2025-09-06 00:00:00+00:00,0,1,0,8238863102,19.32094873081554,236,280507,2442669,0.0089566372858979,89.5899658203125,0.0991159379482269,14973,215611.0,12384.0,1602406.0,88.84725189208984,0.087290309369564,20.691935539245605,194331.0,8803.0,1576320.0,87.24154663085938,0.0563123226165771,12.128183364868164,227176.0,10053.57142857143,1557977.2857142857,87.97374943324498,0.07695386133023666,15.127245115511345,209736.35294117648,9974.882352941177,1520944.2352941176,86.99260801427505,0.07471285585094896,13.87628633665741,44.34495782968235,30.098649883354756,70.08974213336363,20.906007751937985,54.96022381242387,52.437584482334685,76.01109906812718,13.547470119044181,2.6918587303247588,0.8359447393203823,0.09085809899081307,0.14267668304151263,18.73293709095766,0.11483622429554545,0.006129767836015507,6.887842318513391e-05,0.393605368477961,0.212183466144636,1.0112784458515018,1.083150330470916,1.029994911233998,19990.80661561353,29924.48715087106,1907.7242065748521,1741.9413337693431,294760.55854467023,279574.02715124696,10,1.0
2025-09-07 00:00:00+00:00,0,1,0,8238863102,15.642529924710592,241,345397,2359381,0.0101478398020245,90.396728515625,0.0939122661948204,11821,280507.0,14973.0,2442669.0,89.5899658203125,0.0991159379482269,19.32094873081554,222576.0,8446.0,1441200.0,87.2520751953125,0.0626325160264968,14.101459423700968,244721.85714285713,10535.714285714286,1689146.0,88.42298562186105,0.0814223970685686,15.347398044227006,217273.05555555556,10077.444444444445,1567524.0555555555,87.1817258199056,0.07577948975894182,13.974410980438144,55.18160089138091,23.133112542645982,39.95974425763676,-21.051225539304085,63.7094782126006,-3.4097129001104953,49.941711035671375,-5.250085769379121,3.6041014649488057,0.9005056402528355,0.16427475448972656,0.19877454897626728,29.216460835729993,0.14639299613203796,0.005010210300833015,4.528842067617818e-05,0.550113950456893,0.23840222589986654,1.0142376144803507,1.1263332055468933,1.074464836429714,37907.467384408585,43188.35362275102,1967.3768794296345,1745.0528804467663,365860.97330042627,335586.24394535256,11,1.0
2025-09-08 00:00:00+00:00,0,0,0,8238863102,26.390356063842773,243,333259,1268022,0.0093309708778717,90.6975555419922,0.074615940451622,7947,345397.0,11821.0,2359381.0,90.396728515625,0.0939122661948204,15.642529924710592,219375.0,9865.0,1614343.0,87.25961303710938,0.0753217786550521,12.530333399772644,260991.0,10261.714285714286,1639671.5714285714,88.91412026541573,0.08132156303950717,17.32740128195131,223377.57894736843,9965.315789473685,1551760.7894736843,87.3667694894891,0.07571825032171446,14.627881774301544,51.91293447293448,-3.5142169735116413,-19.442473390775472,-32.77218509432366,-21.452751986411812,-46.25615786513496,-0.9370970999803441,-20.547183584270346,3.9399011584210886,0.33278530241855897,0.19194842928300498,0.22247335809053517,41.92991947659789,0.2628177880054226,0.006267236477571779,7.918848965925336e-05,0.6276217869349899,0.2581549928899396,1.0177109762094705,1.1683849436898675,1.0740021420725538,46015.52273997295,49695.56011055469,2027.1418085787468,1764.9122122527979,376886.41192406305,333290.70659270464,11,0.9648578302648836
2025-09-09 00:00:00+00:00,0,0,0,8238863102,20.741216327833097,238,345397,1100754,0.0093673797395409,90.91173553466795,0.0859897285699844,9204,333259.0,7947.0,1268022.0,90.6975555419922,0.074615940451622,26.390356063842773,218826.0,8715.0,1410337.0,87.27648162841797,0.0739590972661972,11.32480259736379,279072.5714285714,10331.57142857143,1595445.4285714286,89.43344225202289,0.0830402246543339,18.672603243446925,229478.55,9927.25,1529210.45,87.54401779174805,0.07623182423412796,14.933548501978123,57.84093297871369,3.64221221332357,5.611015490533555,15.817289543223856,-21.95099469133973,-13.19125377950856,16.26660106529687,15.243107638289043,4.165215918908349,0.2361474809280617,0.2152811233876956,0.24200393077594395,37.52275936990766,0.31378190423845453,0.008361533674614242,6.005019232257598e-05,0.6077036176409063,0.27191808026536063,1.0215825650676607,1.2161161530285574,1.0893117866272695,53521.224612092185,55534.71112876399,2018.1541996652222,1726.2538349360964,397012.9577423094,339715.4598656561,12,1.0
2025-09-10 00:00:00+00:00,0,0,0,8238863102,25.12653740969571,241,348564,1133215,0.0091481704907945,91.0689468383789,0.092580646276474,9741,345397.0,9204.0,1100754.0,90.91173553466795,0.0859897285699844,20.741216327833097,216669.0,7354.0,1239090.0,87.48237609863281,0.0653547793626785,14.967592080434164,297914.71428571426,10672.57142857143,1580320.4285714286,89.94580950055804,0.08692963421344754,20.123881147627145,235149.2857142857,9918.380952380952,1510353.5238095238,87.71187155587333,0.07701033956947777,15.41892892615515,60.87395981889425,0.9169158967796465,32.45852597226,5.83441981747066,-8.544577068655224,2.948978609207864,41.65857061915674,7.664773242219813,4.099763746360052,0.17292740347147895,0.22934911230441327,0.2553413089777296,35.77951139396428,0.3075883150255556,0.008595889927427781,7.208565808298513e-05,0.5042125156947559,0.28061664135425063,1.0254690488876603,1.2669173686017088,1.1288047124506018,59089.128506281675,60043.32641946385,2014.1790749965226,1683.0349216873215,411642.7635488002,342203.9172197798,13,1.0
2025-09-11 00:00:00+00:00,0,0,0,8238863102,16.222079578198883,245,342284,1424237,0.0086899157214448,91.21359252929688,0.0924332365393638,9722,348564.0,9741.0,1133215.0,91.0689468383789,0.092580646276474,25.12653740969571,216668.0,8638.0,1155796.0,88.10848236083984,0.0750026106834411,12.953644037246704,315859.85714285716,10827.42857142857,1618669.142857143,90.38939666748047,0.08941972362143649,20.590800510620316,240019.04545454544,9909.454545454546,1506439.1363636365,87.87104069102894,0.07771138034083623,15.455435773975319,57.97625860763933,-1.8016777406731577,12.549201203982395,-0.19505184272662346,23.225638434464212,25.681093172963653,23.240025509900008,-0.1592230590721777,3.5241898228826063,0.1588309692157397,0.2341849738942911,0.26202395508266846,35.20353800267407,0.24032781038000672,0.006826106310883434,4.739348665059492e-05,0.3775711059570387,0.28553685382690075,1.0286596807850101,1.3159783072409326,1.1506644616174408,62305.31376453139,62890.739585166775,2012.940596777224,1643.007455197784,412455.2693261429,334461.1431231829,13,0.9819832225932684
2025-09-12 00:00:00+00:00,0,0,0,8238863102,14.578689921985973,244,339224,1477711,0.0083161468822746,91.3851318359375,0.0798321515321731,10080,342284.0,9722.0,1424237.0,91.21359252929688,0.0924332365393638,16.222079578198883,215611.0,12384.0,1602406.0,88.84725189208984,0.087290309369564,20.691935539245605,333518.85714285716,10498.285714285714,1600855.5714285714,90.751950945173,0.08835427250180923,19.717479708154652,244332.30434782608,9916.869565217392,1505190.0869565217,88.0238272625467,0.07780358778393782,15.417316389106217,57.33149050836923,-0.8939944607401995,-18.6046511627907,3.6823698827401774,-7.781735714918692,3.754571746134938,-8.544084551029641,-13.632634189785598,2.85645294570287,0.1880633158764411,0.233369018952694,0.2653489018119744,33.649836325761335,0.22956029321004365,0.006821356258865056,4.297646082094767e-05,0.2639506203787648,0.28804138997797923,1.0309930136812748,1.3650215350487058,1.1356066605459234,63987.91804467707,64833.30863588475,2013.851846149999,1605.6259698138642,411775.5916367381,326826.25384152203,13,0.9732043469778864
2025-09-13 00:00:00+00:00,0,1,0,8238863102,14.853867447894553,244,348564,2140087,0.0081646351462579,91.59300994873048,0.0824076682329177,12540,339224.0,10080.0,1477711.0,91.3851318359375,0.0798321515321731,14.578689921985973,280507.0,14973.0,2442669.0,89.5899658203125,0.0991159379482269,19.32094873081554,343241.28571428574,10150.714285714286,1557629.5714285714,91.03810010637555,0.08596737682819364,19.079325239165943,248675.29166666666,10026.166666666666,1531644.125,88.17254320780437,0.07799542446931199,15.393839349889065,24.26213962574908,2.753342923849722,-16.24924864756562,24.404761904761905,-12.387351704221894,44.82446161664899,-16.857298696034885,3.226164710976942,2.235790704994156,0.2274747638009389,0.21892396080805376,0.2689554895101219,27.793955824894347,0.16287367622266,0.0058595721297441975,4.261434007400213e-05,0.1880662100655778,0.2891682500424593,1.03249942435955,1.3802790112914747,1.1022105131566826,62439.00575097534,66882.58479928067,2111.792488973175,1659.110255703252,444252.3936138649,344915.6990579522,14,1.0
2025-09-14 00:00:00+00:00,0,1,0,8238863102,19.71192293581755,249,336216,2254956,0.0074564804378626,91.8717269897461,0.1019281893968582,11373,348564.0,12540.0,2140087.0,91.59300994873048,0.0824076682329177,14.853867447894553,345397.0,11821.0,2359381.0,90.396728515625,0.0939122661948204,15.642529924710592,341929.71428571426,10086.714285714286,1542711.7142857143,91.24881417410714,0.08711250871419902,19.660667097895505,252176.92,10080.04,1560576.6,88.32051055908204,0.07895273506641383,15.566562693326205,-2.6581006783498395,-3.542534513030604,-3.789865493613065,-9.306220095693785,-4.425949009507157,5.367492069247648,8.53554442548412,23.687748461426605,1.6316945295936636,0.30429946692616117,0.20810097287895876,0.26875907908011,29.56004923509759,0.1491008475993112,0.0050435551542668,5.862857302223728e-05,0.18575886317662338,0.28994899456317696,1.0331554199187538,1.3559120092580805,1.1033501073892034,61041.38137762785,67774.83678445857,2079.866755294728,1646.3631505027479,479647.93916224997,367337.84252816916,14,0.964574654869694
