timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,session_session_length,ratings_like_ratio,visits_visits_gained,platform_platform_share,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-07-31 00:00:00+00:00,1,0,0,4871329703,12747,0.0,90.75384521484376,0,0.2133219838142395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12747.0,0.0,90.75384521484376,0.2133219838142395,0.0,0.0,12747.0,0.0,90.75384521484376,0.2133219838142395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12747.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-08-01 00:00:00+00:00,1,0,0,4871329703,10435,0.0,90.5014877319336,485022,0.1806218028068542,0.0,0.0,0.0,0.0,12747.0,0.0,90.75384521484376,0.2133219838142395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11591.0,242511.0,90.62766647338867,0.19697189331054685,0.0,0.0,11591.0,242511.0,90.62766647338867,0.19697189331054685,0.0,0.0,0.0,0.0,-18.137601004157844,0.0,inf,0.0,-15.329025364709048,0.0,-0.2780680888096354,0.0,0.0,0.0,0.0,0.02151444364494055,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1634.830878103298,1634.830878103298,342962.34522466164,342962.34522466164,0,0.0
2023-08-02 00:00:00+00:00,1,0,0,4871329703,8862,0.0,90.34782409667967,406758,0.1540456563234329,0.0,0.0,0.0,0.0,10435.0,485022.0,90.5014877319336,0.1806218028068542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10681.333333333334,297260.0,90.53438568115234,0.1826631476481755,0.0,0.0,10681.333333333334,297260.0,90.53438568115234,0.1826631476481755,0.0,0.0,0.0,0.0,-15.074269286056541,0.0,-16.136175266276588,0.0,-14.713697942567983,0.0,-0.16979128090034434,0.0,0.0,0.0,0.0,0.021786856590757672,0.0,-0.20301055908203797,0.0,1.0,0.0,1.0,0.0,0.0,1954.1791968326072,1954.1791968326072,260391.9048741723,260391.9048741723,0,0.0
2023-08-03 00:00:00+00:00,1,0,0,4871329703,7846,0.0,90.15753936767578,353842,0.1392817199230194,0.0,0.0,0.0,0.0,8862.0,406758.0,90.34782409667967,0.1540456563234329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9972.5,311405.5,90.4401741027832,0.1718177907168865,0.0,0.0,9972.5,311405.5,90.4401741027832,0.1718177907168865,0.0,0.0,0.0,0.0,-11.464680658993453,0.0,-13.00920940706759,0.0,-9.58413028499503,0.0,-0.2106135160491185,0.0,0.0,0.0,0.0,0.022173675895806898,0.0,-0.19425811767579124,0.0,1.0,0.0,1.0,0.0,0.0,2134.3983539473916,2134.3983539473916,214483.12310529235,214483.12310529235,0,0.0
2023-08-04 00:00:00+00:00,1,0,0,4871329703,7155,0.0,89.97057342529297,322546,0.1261390596628189,0.0,0.0,0.0,0.0,7846.0,353842.0,90.15753936767578,0.1392817199230194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9409.0,313633.6,90.34625396728515,0.162682044506073,0.0,0.0,9409.0,313633.6,90.34625396728515,0.162682044506073,0.0,0.0,0.0,0.0,-8.8070354320673,0.0,-8.844625567343611,0.0,-9.436026685673049,0.0,-0.20737693563300796,0.0,0.0,0.0,0.0,0.022182813667465516,0.0,-0.19104919433594092,-0.19104919433594092,1.0,0.0,1.0,0.0,0.0,2237.0524133332237,2237.0524133332237,185814.63806923287,185814.63806923287,0,0.0
2023-08-05 00:00:00+00:00,1,1,0,4871329703,6480,0.0,89.80408477783203,305721,0.1044046208262443,0.0,0.0,0.0,0.0,7155.0,322546.0,89.97057342529297,0.1261390596628189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8920.833333333334,312314.8333333333,90.25589243570964,0.15296914055943486,0.0,0.0,8920.833333333334,312314.8333333333,90.25589243570964,0.15296914055943486,0.0,0.0,0.0,0.0,-9.433962264150942,0.0,-5.21631023171889,0.0,-17.230538181173007,0.0,-0.18504788968493058,0.0,0.0,0.0,0.0,0.021195726836799444,0.0,-0.18662370954240515,-0.18662370954240515,1.0,0.0,1.0,0.0,0.0,2330.9575214204715,2330.9575214204715,166229.05477011733,166229.05477011733,0,0.0
2023-08-06 00:00:00+00:00,1,1,0,4871329703,5585,0.0,89.66014099121094,269520,0.0886143669486045,0.0,0.0,0.0,0.0,6480.0,305721.0,89.80408477783203,0.1044046208262443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8444.285714285714,306201.28571428574,90.17078508649554,0.1437756014721734,0.0,0.0,8444.285714285714,306201.28571428574,90.17078508649554,0.1437756014721734,0.0,0.0,0.0,0.0,-13.811728395061728,0.0,-11.841188534644331,0.0,-15.124094846260473,0.0,-0.16028645799041064,0.0,0.0,0.0,0.0,0.0207219474549293,0.0,-0.18047033037457894,-0.18047033037457894,1.0,0.0,1.0,0.0,0.0,2473.355191791488,2473.355191791488,152605.29848677633,152605.29848677633,0,0.0
2023-08-07 00:00:00+00:00,1,0,0,4871329703,6223,0.0,89.51351165771484,299103,0.1062383577227592,0.0,0.0,0.0,0.0,5585.0,269520.0,89.66014099121094,0.0886143669486045,0.0,0.0,12747.0,0.0,90.75384521484376,0.2133219838142395,0.0,0.0,7512.285714285715,348930.28571428574,89.99359457833427,0.1284779406019619,0.0,0.0,8166.625,305314.0,90.08862590789795,0.13908344600349662,0.0,0.0,0.0,-51.18066996155959,11.423455684870198,inf,10.976179875333925,-50.19812031409223,19.88841243359156,-1.366700831455292,-0.16353903961680016,0.0,0.0,0.0,0.0,0.020805472344067617,0.0,-0.16759817940847682,-0.17508633931478013,0.9989451350977332,0.0,0.9237471769194726,0.0,0.0,2420.810427315613,2420.810427315613,141307.33992158473,141307.33992158473,0,0.0
2023-08-08 00:00:00+00:00,1,0,0,4871329703,5347,0.0,89.36209869384766,257335,0.0943872481584549,0.0,0.0,0.0,0.0,6223.0,299103.0,89.51351165771484,0.1062383577227592,0.0,0.0,10435.0,485022.0,90.5014877319336,0.1806218028068542,0.0,0.0,6785.428571428572,316403.5714285714,89.83082471575055,0.11615871850933344,0.0,0.0,7853.333333333333,299983.0,90.00790066189236,0.134117201798492,0.0,0.0,0.0,-48.75898418782943,-14.076811827093039,-46.943643793477406,-13.964420283313771,-47.743159080641675,-11.155207797197974,-1.2589727159633246,-0.16915095951789416,0.0,0.0,0.0,0.0,0.020778282090341032,0.0,-0.16270228794642802,-0.17099558512369487,0.9980326621903228,0.0,0.8660985835646888,0.0,0.0,2451.7642117463097,2451.7642117463097,133144.92038846246,133144.92038846246,0,0.0
2023-08-09 00:00:00+00:00,1,0,0,4871329703,4713,0.0,89.25701904296875,209541,0.0871863290667533,0.0,0.0,0.0,0.0,5347.0,257335.0,89.36209869384766,0.0943872481584549,0.0,0.0,8862.0,406758.0,90.34782409667967,0.1540456563234329,0.0,0.0,6192.714285714285,288229.71428571426,89.67499542236328,0.1066073860440935,0.0,0.0,7539.3,290938.8,89.9328125,0.1294241145253181,0.0,0.0,0.0,-46.81787406905891,-11.857116139891533,-48.48509433127314,-18.5726776380982,-43.40228011123036,-7.629122823469626,-1.2073395951890054,-0.11758861129582687,0.0,0.0,0.0,0.0,0.022491910929551117,0.0,-0.1503244127546088,-0.1653176047585213,0.9971332256773721,0.0,0.823705740117224,0.0,0.0,2515.8322259023735,2515.8322259023735,128747.098534556,128747.098534556,0,0.0
2023-08-10 00:00:00+00:00,1,0,0,4871329703,4396,0.0,89.15471649169922,191816,0.0837040618062019,0.0,0.0,0.0,0.0,4713.0,209541.0,89.25701904296875,0.0871863290667533,0.0,0.0,7846.0,353842.0,90.15753936767578,0.1392817199230194,0.0,0.0,5699.857142857143,265083.14285714284,89.53173501150948,0.09866772059883387,0.0,0.0,7253.545454545455,281927.63636363635,89.86207649924539,0.12526774609630753,0.0,0.0,0.0,-43.97145042059648,-6.726076808826653,-45.7904940623216,-8.458965071274838,-39.90305271038807,-3.9940519320239454,-1.1123006273351166,-0.11461569338349076,0.0,0.0,0.0,0.0,0.022917676743979938,0.0,-0.13713373456682165,-0.1593562039461954,0.9963239054715292,0.0,0.7876546331645242,0.0,0.0,2568.011462732843,2568.011462732843,125743.57086489373,125743.57086489373,0,0.0
2023-08-11 00:00:00+00:00,1,0,0,4871329703,4038,0.0,89.05740356445312,191151,0.0761640593409538,0.0,0.0,0.0,0.0,4396.0,191816.0,89.15471649169922,0.0837040618062019,0.0,0.0,7155.0,322546.0,89.97057342529297,0.1261390596628189,0.0,0.0,5254.571428571428,246312.42857142858,89.40128217424665,0.09152843483856742,0.0,0.0,6985.583333333333,274362.9166666667,89.79502042134602,0.12117577220002806,0.0,0.0,0.0,-43.56394129979036,-8.143767060964514,-40.73682513501951,-0.34668640780748383,-39.61897326288367,-9.007929009114623,-1.0149650336485738,-0.10915062161086508,0.0,0.0,0.0,0.0,0.021124550096258476,0.0,-0.1252637590680818,-0.1535306543736966,0.9956151438548392,0.0,0.7553360971158409,0.0,0.0,2618.551246164161,2618.551246164161,122722.21182925753,122722.21182925753,0,0.0
2023-08-12 00:00:00+00:00,1,1,0,4871329703,4444,0.0,88.97390747070312,190314,0.0724410861730575,0.0,0.0,0.0,0.0,4038.0,191151.0,89.05740356445312,0.0761640593409538,0.0,0.0,6480.0,305721.0,89.80408477783203,0.1044046208262443,0.0,0.0,4963.714285714285,229825.7142857143,89.28268541608539,0.08696221560239788,0.0,0.0,6790.076923076923,267897.6153846154,89.73185788668118,0.1174269501979534,0.0,0.0,0.0,-31.419753086419753,10.054482417038146,-37.74912420147781,-0.4378737228683094,-30.615057456491513,-4.888097089507982,-0.9244315658721969,-0.09375536497600034,0.0,0.0,0.0,0.0,0.023350760581141793,0.0,-0.11351067679268997,-0.14770088614997864,0.9949942809479879,0.0,0.7405643717715621,0.0,0.0,2604.2860013683367,2604.2860013683367,119787.64991401693,119787.64991401693,0,0.0
2023-08-13 00:00:00+00:00,1,1,0,4871329703,11846,0.0,88.90643310546875,499909,0.1904113441705703,0.0,0.0,0.0,0.0,4444.0,190314.0,88.97390747070312,0.0724410861730575,0.0,0.0,5585.0,269520.0,89.66014099121094,0.0886143669486045,0.0,0.0,5858.142857142857,262738.4285714286,89.17501286097935,0.10150464091982156,0.0,0.0,7151.214285714285,284469.85714285716,89.67289897373745,0.12264012119599747,0.0,0.0,0.0,112.1038495971352,166.56165616561657,85.48122588305137,162.67589352333513,114.87638035151465,162.8499298253049,-0.8406275937220209,-0.07583612673928153,0.0,0.0,0.0,0.0,0.023696265327758998,0.0,-0.09990119934081403,-0.14174427409748602,0.9944477526827373,0.0,0.8276625946708075,0.0,0.0,2843.6723596453567,2843.6723596453567,130729.69961474952,130729.69961474952,0,0.0
2023-08-14 00:00:00+00:00,1,0,0,4871329703,7764,0.0,88.83583068847656,408521,0.1458663195371627,0.0,0.0,0.0,0.0,11846.0,499909.0,88.90643310546875,0.1904113441705703,0.0,0.0,6223.0,299103.0,89.51351165771484,0.1062383577227592,0.0,0.0,6078.285714285715,278369.5714285714,89.07820129394531,0.1071657783218792,0.0,0.0,7192.066666666667,292739.93333333335,89.61709442138672,0.12418853441874182,0.0,0.0,0.0,24.76297605656437,-34.45888907648151,36.58204698715828,-18.280927128737435,37.300992469986284,-23.394102293350862,-0.7570711467891234,-0.07941204536732194,0.0,0.0,0.0,0.0,0.019005096420755797,0.0,-0.0878851754324746,-0.13609392983572874,0.993986715024396,0.0,0.8629281183119135,0.0,0.0,2360.137526259253,2744.795268625088,105509.1032014732,129982.43846737071,0,0.0
2023-08-15 00:00:00+00:00,1,0,0,4871329703,7057,0.0,88.74476623535156,332917,0.1359880119562149,0.0,0.0,0.0,0.0,7764.0,408521.0,88.83583068847656,0.1458663195371627,0.0,0.0,5347.0,257335.0,89.36209869384766,0.0943872481584549,0.0,0.0,6322.571428571428,289167.0,88.99001094273159,0.11310874457870204,0.0,0.0,7183.625,295251.0,89.56257390975952,0.12492600176483389,0.0,0.0,0.0,31.980549841032357,-9.106130860381246,29.37105329628693,-18.506759750416744,44.07455944464205,-6.772164823443749,-0.6908213521384043,-0.10250869769466986,0.0,0.0,0.0,0.0,0.02119741197532125,0.0,-0.08305358886718435,-0.13131988749784335,0.9936071179954605,0.0,0.9054059441654335,0.0,0.0,2119.8539499764534,2651.9391364307994,93672.29613960542,125976.02674900756,0,0.0
2023-08-16 00:00:00+00:00,1,0,0,4871329703,8201,0.0,88.69014739990234,505256,0.1717268228530883,0.0,0.0,0.0,0.0,7057.0,332917.0,88.74476623535156,0.1359880119562149,0.0,0.0,4713.0,209541.0,89.25701904296875,0.0871863290667533,0.0,0.0,6820.857142857143,331412.0,88.90902927943638,0.1251859579767499,0.0,0.0,7243.470588235294,307604.23529411765,89.51125470329734,0.12767899124061355,0.0,0.0,0.0,74.00806280500743,16.21085447073827,141.1251258703547,51.7663561788674,96.96530945993544,26.280854012617304,-0.6351003530529198,-0.06154597929118877,0.0,0.0,0.0,0.0,0.0162313436528341,0.0,-0.07703781127928859,-0.12653964173560145,0.993272070357441,0.0,0.9804742092677918,0.0,0.0,2071.299970051192,2579.5576684202824,105085.88536771474,132182.9339823836,0,0.0
