timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,session_session_length,platform_platform_share,visits_visits_gained,daily_rpv,ratings_like_ratio,sort_sort_position,ccu_playing,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-12 00:00:00+00:00,0,0,0,7738524573,486234,10.55593187158758,0.0157367549836635,377380,0.0973180852513673,89.4984359741211,179,1987,461372.0,1886.0,217121.0,89.66349792480469,0.0168599747121334,21.14773424048173,164898.0,2216.0,304484.0,89.62644958496094,0.0166742242872715,17.640650471051533,372520.14285714284,1788.142857142857,362599.4285714286,89.77895137241909,0.014936262874730958,19.505393508133732,293164.36363636365,1665.1818181818182,308445.0,89.80702140114524,0.0138788409531116,20.434565114981186,194.86955572535751,5.3887101948102645,-10.333935018050544,5.355249204665968,23.94083104530944,73.8109164935681,-5.622266364280771,-6.662048713878366,-0.14283017059433245,-0.18409046546680186,0.4729359703121193,0.4729359703121193,244.58450704225353,1.2884432443604739,0.005265235928676854,2.170952702209339e-05,-0.06552832467214943,-0.034196333451701796,0.9996874405999864,1.2706869901800575,1.0761894977535778,138647.97277729862,138647.97277729862,464.14842845404917,464.14842845404917,140918.745330066,140918.745330066,11,1.0
2025-09-13 00:00:00+00:00,0,1,0,7738524573,490288,13.176855833634086,0.0115416571497917,431503,0.0903065353243541,89.55223846435547,181,1729,486234.0,1987.0,377380.0,89.4984359741211,0.0157367549836635,10.55593187158758,210482.0,2446.0,539394.0,89.926025390625,0.0156814102083444,12.197540695017034,412492.4285714286,1685.7142857142858,347186.4285714286,89.72555324009487,0.014344869580652,19.645295670793313,309591.3333333333,1670.5,318699.8333333333,89.7857894897461,0.013684075636168275,19.829756008202263,132.935832992845,0.833754941036613,-29.31316434995912,-12.984398590840463,-20.002261797498676,14.341777518681443,-26.399112092290355,-26.657959904864615,-0.41566045496379544,0.060115564756824114,0.46488064403303153,0.46488064403303153,283.4034682080925,1.1362304868552784,0.004006915347250547,2.687569134456226e-05,-0.06880841936383673,-0.03610421560860747,0.9993291115443373,1.3323771829468587,1.0482892642552477,143923.01842704494,143923.01842704494,442.93145375698117,442.93145375698117,138977.5194174376,138977.5194174376,12,1.0
2025-09-14 00:00:00+00:00,0,1,0,7738524573,453323,9.917079562232608,0.013965094462037,528856,0.0759996701146176,89.56596374511719,189,1751,490288.0,1729.0,431503.0,89.55223846435547,0.0115416571497917,13.176855833634086,247173.0,1961.0,565403.0,89.88151550292969,0.0159539282321929,19.295688877934996,441942.4285714286,1655.7142857142858,341965.4285714286,89.68047441755023,0.014060750470629728,18.305494339978686,320647.6153846154,1676.6923076923076,334865.6923076923,89.76887981708234,0.013705692468927408,19.067242435435364,83.40312250933557,-7.539446203048006,-10.708822029576748,1.2724117987275907,-6.4638850519010305,22.56137269034051,-12.466107037780816,20.997308105699865,-0.3510752528446348,0.015326563575723817,0.44736408591894394,0.44736408591894394,258.74600456621005,0.8571750019381421,0.0033109139143473565,2.1876361194714175e-05,-0.06362697056361512,-0.0356146005483759,0.9990151887857769,1.3782807274001418,1.0259058783426873,143446.22735862757,143446.22735862757,424.66190171621326,424.66190171621326,145267.1445340071,145267.1445340071,12,0.9246055379695199
2025-09-15 00:00:00+00:00,0,0,0,7738524573,423643,11.837588012218475,0.0139245642349123,294578,0.0665504000076054,89.47244262695312,194,1538,453323.0,1751.0,528856.0,89.56596374511719,0.013965094462037,9.917079562232608,342284.0,1528.0,303664.0,89.86038208007812,0.0140994796529412,18.929593909870498,453565.14285714284,1657.142857142857,340667.4285714286,89.62505449567523,0.014035762553768457,17.292350640314115,328004.4285714286,1666.7857142857142,331988.0,89.7477057320731,0.013721326166497757,18.550838548062732,23.76944291874583,-6.547208061360221,0.654450261780104,-12.164477441462019,-2.992122872648717,-44.29901523288002,-1.2405806620843007,-0.290225227153873,-0.4317135584614995,-0.10441591231039604,0.42847214612383067,0.42847214612383067,275.2716049382716,1.4381303487349744,0.0052210103232070175,2.794230063973165e-05,-0.060214996337884935,-0.03696131444239524,0.9986333774730239,1.3828018872567487,1.0229158889931815,140540.76144812073,140540.76144812073,409.6822743713302,409.6822743713302,139982.8786074596,139982.8786074596,12,0.8640696896517965
2025-09-16 00:00:00+00:00,0,0,0,7738524573,401610,20.404455965215508,0.0096714096143841,267934,0.0603987216226822,89.4857177734375,213,1314,423643.0,1538.0,294578.0,89.47244262695312,0.0139245642349123,11.837588012218475,414559.0,1553.0,271955.0,89.87841033935547,0.0149616878479719,20.632960240046184,451715.28571428574,1623.0,340093.0,89.56895555768695,0.013280008520398772,17.25970717248116,332911.4666666667,1643.2666666666667,327717.73333333334,89.73023986816406,0.01345133172969018,18.674413042539584,-3.1235602170016863,-5.2008412743748895,-15.389568576947843,-14.564369310793236,-1.4785534371495324,-9.044803074228213,-35.35883308984362,-30.544256529511337,-0.4369153442247975,0.014837134311540545,0.38010856923243225,0.4107862602904917,305.4068441064639,1.498908317315767,0.0049041745199395375,5.080651666716177e-05,-0.03895023890903728,-0.03658076695033387,0.9982025645901083,1.356863103086123,0.9872634760086053,131572.92505246904,136755.4563998227,393.7799979851526,405.1520819689929,121913.38686286108,135900.98002299145,12,0.8191307965930229
2025-09-17 00:00:00+00:00,0,0,0,7738524573,373456,23.531071844555083,0.0151674821972846,235368,0.0542313748661777,89.44023132324219,227,1274,401610.0,1314.0,267934.0,89.4857177734375,0.0096714096143841,20.404455965215508,445537.0,1156.0,263279.0,89.74439239501953,0.0112606044858694,33.77830472199813,441418.0,1639.857142857143,336105.71428571426,89.52550397600446,0.013838133907743801,15.795816761417868,335445.5,1620.1875,321945.875,89.71211433410645,0.01355859113391483,18.977954217665552,-16.178454314680934,-7.010283608475887,10.207612456747395,-3.0441400304414,-10.60130128115041,-12.154485806206006,34.69509755286959,56.82804060667947,-0.338919305886598,-0.05083096088078776,0.32743351145381866,0.39501670143179723,292.9066666666667,1.5866830381231174,0.00541277738359767,6.300878506643358e-05,-0.027679715837747445,-0.036522584802961805,0.9979198978924183,1.3159157001658988,1.0206173909271248,118612.92985279358,132506.57492013994,374.587098690671,402.15340667461714,121801.5711959505,133307.2923401042,12,0.7617074046274842
2025-09-18 00:00:00+00:00,0,0,0,7738524573,346974,2.6917057037353516,0.0467842556536197,211941,0.0481000481089432,89.44207763671875,241,1448,373456.0,1274.0,235368.0,89.44023132324219,0.0151674821972846,23.531071844555083,461372.0,1886.0,217121.0,89.66349792480469,0.0168599747121334,21.14773424048173,425075.4285714286,1577.2857142857142,335365.71428571426,89.4938725062779,0.018113031185098986,13.159241256168386,336123.64705882355,1610.0588235294117,315475.0,89.69622982249541,0.015513041988015116,18.01993959919907,-24.795176126856422,-7.091062936463732,-23.223753976670203,13.657770800627933,-2.385766462018879,-9.953349648210462,177.4871045325535,208.4510338966831,-0.24694585111059153,0.0020642986374719285,0.2743999713089748,0.3817922510528442,239.4575569358178,1.637117702012815,0.006832057827141387,7.75763586349262e-06,-0.01690483093261957,-0.03573032453948526,0.9977439707709235,1.2646400581778703,1.1676002165850219,103131.91601661549,128329.40384267997,369.88947710731816,391.61643712123396,123600.58206760416,131802.82565114074,12,0.7076942531736449
2025-09-19 00:00:00+00:00,0,0,0,7738524573,206712,16.838837265968323,0.0228910725563764,445278,0.0269911772689448,89.2555923461914,246,3180,346974.0,1448.0,211941.0,89.44207763671875,0.0467842556536197,2.6917057037353516,486234.0,1987.0,377380.0,89.4984359741211,0.0157367549836635,10.55593187158758,385143.71428571426,1747.7142857142858,345065.4285714286,89.4591805594308,0.019135076552629398,14.056799169651347,328934.1111111111,1697.2777777777778,322686.27777777775,89.67174996270074,0.015922932575146303,17.95432280290847,-57.48713582349239,-40.424354562589706,60.04026170105688,119.6132596685083,17.991944459165833,110.09526236075135,45.46247037677005,-51.07099122008727,-0.2713384041704403,-0.20849838851549896,0.25598315254622633,0.38968292472784816,64.98333857277585,0.46423029157000445,0.007141589879603574,8.145998203290708e-05,-0.041782924107140094,-0.03781917638946265,0.9976294718976896,1.1708840806589864,1.2017306775823977,96974.59136088112,128180.00646053275,529.0188980608297,530.3495856569853,125864.79336036887,131476.7997681387,12,0.42161341905165944
2025-09-20 00:00:00+00:00,0,1,0,7738524573,204419,9.559197929170397,0.0147601477801799,585010,0.0252197281680692,89.34175109863281,242,2126,206712.0,3180.0,445278.0,89.2555923461914,0.0228910725563764,16.838837265968323,490288.0,1729.0,431503.0,89.55223846435547,0.0115416571497917,13.176855833634086,344305.28571428574,1804.4285714285713,366995.0,89.42911093575614,0.019594860928399144,13.539990897585108,322380.6842105263,1719.842105263158,336492.7894736842,89.65438160143401,0.015861733375411226,17.51247412534331,-58.30634239467415,-1.1092728046750988,22.961249277038753,-33.144654088050316,35.57495544642795,31.380845224780927,27.885862390621142,-35.52006904076498,-0.23504422595358454,0.0965303687719965,0.25844242542776114,0.39643169002124606,96.10672308415609,0.3494276176003528,0.0036341197003133276,4.6762537565651095e-05,-0.041070665631980606,-0.03735680831105907,0.9974873434889181,1.0680084216504793,1.2353543250685952,97794.3184190929,127801.91947178458,503.77902119659785,524.7078830864841,131502.1624504436,141235.91190611976,12,0.4169365760532585
2025-09-21 00:00:00+00:00,0,1,0,7738524573,0,7.017358303070068,0.0128151178359985,182574,0.0,89.24191284179688,231,2041,204419.0,2126.0,585010.0,89.34175109863281,0.0147601477801799,9.559197929170397,453323.0,1751.0,528856.0,89.56596374511719,0.013965094462037,9.917079562232608,279544.85714285716,1845.857142857143,317526.14285714284,89.38281794956752,0.019430578553250786,13.125745003419029,306261.65,1735.9,328796.85,89.63375816345214,0.01570940259844059,16.987718334229648,-100.0,-100.0,16.561964591661905,-3.9981185324553192,-65.47755910871768,-68.79130271277414,-8.23464982041202,-13.17757771228556,-0.3618013917010776,-0.11174871278907261,0.3812724602314597,0.46943899647983856,0.0,0.0,0.011178967547583185,7.017358303070068,-0.04157720293317195,-0.03791253226144156,0.9972003827684318,0.9127648112091642,1.2368757138593915,137541.6162250019,143771.16163625955,506.86095477214207,515.7373770682741,124468.18778132001,141711.88983295983,12,0.0
