timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,platform_platform_share,daily_Estimated Revenue,session_session_length,ccu_playing,daily_rpv,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-01 00:00:00+00:00,0,0,1,6788960399,98967,0.0073429811745882,178686,15.571181223942684,918,0.1112075252975043,94.30713653564452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178686.0,918.0,98967.0,94.30713653564452,0.0073429811745882,15.571181223942684,178686.0,918.0,98967.0,94.30713653564452,0.0073429811745882,15.571181223942684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.43525571273122,1.8054926845040822,0.009275725487026109,8.714221641161743e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-09-02 00:00:00+00:00,0,0,0,6788960399,164971,0.0097154546529054,161067,15.549384117126465,1104,0.0935163002932119,94.70745086669922,0.0,178686.0,918.0,98967.0,94.30713653564452,0.0073429811745882,15.571181223942684,0.0,0.0,0.0,0.0,0.0,0.0,169876.5,1011.0,131969.0,94.50729370117188,0.008529217913746799,15.560282670534574,169876.5,1011.0,131969.0,94.50729370117188,0.008529217913746799,15.560282670534574,0.0,-9.860313622779627,0.0,20.261437908496728,0.0,66.6929380500571,0.0,32.30940434012825,0.0,0.4244793615416409,0.07333865706984652,0.07333865706984652,145.76199095022625,0.976329316490071,0.006692044710617559,9.653925123007962e-05,0.0,0.0,1.0,1.0,1.0,12458.514377725782,12458.514377725782,131.52186130069785,131.52186130069785,46671.875985436884,46671.875985436884,1,0.9013968637722037
2025-09-03 00:00:00+00:00,0,0,0,6788960399,185382,0.013855842873454,187894,16.975727438926697,1592,0.0990492388368189,95.04971313476562,0.0,161067.0,1104.0,164971.0,94.70745086669922,0.0097154546529054,15.549384117126465,0.0,0.0,0.0,0.0,0.0,0.0,175882.33333333334,1204.6666666666667,149773.33333333334,94.68810017903645,0.010304759566982534,16.03209759333195,175882.33333333334,1204.6666666666667,149773.33333333334,94.68810017903645,0.010304759566982534,16.03209759333195,0.0,16.6558016229271,0.0,44.20289855072463,0.0,12.372477586969822,0.0,42.61651531985093,0.0,0.36138895613202493,0.0775034369444862,0.0775034369444862,117.94978028876334,1.0135449313043807,0.008587626697162091,9.034688224235182e-05,0.37128829956056053,0.0,1.0,1.0,1.0,13631.485331149106,13631.485331149106,348.0938570749753,348.0938570749753,45167.63066990932,45167.63066990932,2,1.0
2025-09-04 00:00:00+00:00,0,0,0,6788960399,187103,0.0128876501694321,186786,18.21889082590739,1475,0.0900697886150428,95.21669006347656,0.0,187894.0,1592.0,185382.0,95.04971313476562,0.013855842873454,16.975727438926697,0.0,0.0,0.0,0.0,0.0,0.0,178608.25,1272.25,159105.75,94.82024765014648,0.010950482217594926,16.578795901475807,178608.25,1272.25,159105.75,94.82024765014648,0.010950482217594926,16.578795901475807,0.0,-0.5896941892769347,0.0,-7.349246231155782,0.0,0.9283533460638038,0.0,-6.9876131886341675,0.0,0.17567325897573927,0.06938972245071603,0.06938972245071603,126.54878048780488,0.9983004104669061,0.007883316230545579,9.753832346955297e-05,0.3070922851562383,0.0,1.0,1.0,1.0,12393.576894908101,12393.576894908101,314.72143767677045,314.72143767677045,41333.431709896366,41333.431709896366,2,0.9941030581072307
2025-09-05 00:00:00+00:00,0,0,0,6788960399,198942,0.0116657353937625,195636,43.77442534073539,1574,0.0859291733103485,95.47299194335938,0.0,186786.0,1475.0,187103.0,95.21669006347656,0.0128876501694321,18.21889082590739,0.0,0.0,0.0,0.0,0.0,0.0,182013.8,1332.6,167073.0,94.95079650878907,0.01109353285282844,22.017921789327726,182013.8,1332.6,167073.0,94.95079650878907,0.01109353285282844,22.017921789327726,0.0,4.738042465709413,0.0,6.711864406779666,0.0,6.327530825267358,0.0,-9.481284482471676,0.0,0.26917747268042636,0.07230300644022038,0.07230300644022038,124.21333333333334,0.9833771482283871,0.007911813936655222,0.00022375330505341724,0.2840950012207006,0.2840950012207006,1.0,1.0,1.0,13160.144953608984,13160.144953608984,304.1345097156848,304.1345097156848,39984.05676641628,39984.05676641628,3,1.0
2025-09-06 00:00:00+00:00,0,1,0,6788960399,190828,0.0070958947762846,200064,21.211179277171254,1056,0.0804056499222283,95.67447662353516,0.0,195636.0,1574.0,198942.0,95.47299194335938,0.0116657353937625,43.77442534073539,0.0,0.0,0.0,0.0,0.0,0.0,185022.16666666666,1286.5,171032.16666666666,95.07140986124675,0.010427259840071134,21.883464703968315,185022.16666666666,1286.5,171032.16666666666,95.07140986124675,0.010427259840071134,21.883464703968315,0.0,2.2633871066674915,0.0,-32.90978398983482,0.0,-4.0785756652692795,0.0,-39.173189372367624,0.0,0.21103840580938282,0.07505672463335215,0.07505672463335215,189.27530747398296,1.0483941120060367,0.005533750111356241,0.0001060214394180454,0.26572287423270957,0.26572287423270957,1.0,1.0,1.0,13887.157814566188,13887.157814566188,294.5326806994429,294.5326806994429,37054.41728818126,37054.41728818126,4,1.0
2025-09-07 00:00:00+00:00,0,1,0,6788960399,179492,0.008283301256597,172050,32.48941276384436,1022,0.0641340068416416,95.80516052246094,434.0,200064.0,1056.0,190828.0,95.67447662353516,0.0070958947762846,21.211179277171254,0.0,0.0,0.0,0.0,0.0,0.0,183169.0,1248.7142857142858,172240.7142857143,95.17623138427734,0.010120980042431973,23.398600141093464,183169.0,1248.7142857142858,172240.7142857143,95.17623138427734,0.010120980042431973,23.398600141093464,0.0,-14.002519193857966,0.0,-3.2196969696969724,0.0,-5.940428029429645,0.0,16.73371037407243,0.0,0.13659222766382317,0.07420631952335581,0.07420631952335581,168.1818181818182,0.9585332018518828,0.005693815357701972,0.00018883594262075992,0.24469293866838485,0.24469293866838485,1.0,1.0,1.0,13592.29734077356,13592.29734077356,286.8546172341861,286.8546172341861,33976.69267657014,33976.69267657014,4,0.8599748080614203
2025-09-08 00:00:00+00:00,0,0,0,6788960399,121337,0.0082352804020047,183998,25.686743692918256,889,0.0648854117795002,95.83679962158205,416.0,172050.0,1022.0,179492.0,95.80516052246094,0.008283301256597,32.48941276384436,178686.0,918.0,98967.0,94.30713653564452,0.0073429811745882,15.571181223942684,183927.85714285713,1244.5714285714287,175436.42857142858,95.39475468226841,0.010248451360634328,24.84368049380426,183272.625,1203.75,165877.75,95.25880241394043,0.009885267587378562,23.684618085071563,2.972812643407985,6.94449287997676,-3.1590413943355156,-13.013698630136982,22.603494093990918,-32.39977269181913,12.151729743015993,-0.5797308718435867,1.622001411695262,0.033024420551641676,0.06868147864007007,0.06868147864007007,206.73932584269662,1.516408709555127,0.007326641283027576,0.00013960262660622208,0.19131170000349446,0.21817597888765736,1.0014271885104875,1.0035751773777297,1.036739903097765,12587.434879247072,12587.434879247072,294.4567637434836,294.4567637434836,36240.82836387712,36240.82836387712,4,0.9196956973768394
2025-09-09 00:00:00+00:00,0,0,0,6788960399,121878,0.0078838691115379,191854,29.168888250986736,810,0.0650761098055752,95.87640380859376,407.0,183998.0,889.0,121337.0,95.83679962158205,0.0082352804020047,25.686743692918256,161067.0,1104.0,164971.0,94.70745086669922,0.0097154546529054,15.549384117126465,188326.0,1202.5714285714287,169280.2857142857,95.56174795968192,0.009986796283296115,26.789323941498584,184226.11111111112,1160.0,160988.88888888888,95.32742479112413,0.009662889978951823,24.293981436839914,19.114405806279365,4.269611626213332,-26.630434782608692,-8.886389201349832,-26.12156075916373,0.44586564691726505,-18.85228851147759,-4.267144205329743,1.2342776953629953,0.04132461347634564,0.06577212412473643,0.06577212412473643,236.56473489519112,1.5741350027486278,0.0066459357231352404,0.00015203611191257324,0.14473070417132466,0.19389661153157148,1.0024580876811813,1.022254656867919,1.0335206449674827,12116.942647017486,12116.942647017486,305.11186473160956,305.11186473160956,36936.85966769659,36936.85966769659,4,0.9589631317978247
2025-09-10 00:00:00+00:00,0,0,0,6788960399,128033,0.0083328280597925,205495,18.35751021992077,888,0.0665699640128904,95.98651885986328,386.0,191854.0,810.0,121878.0,95.87640380859376,0.0078838691115379,29.168888250986736,187894.0,1592.0,185382.0,95.04971313476562,0.013855842873454,16.975727438926697,190840.42857142858,1102.0,161087.57142857142,95.69557734898159,0.009197794167058756,26.986721481640593,186353.0,1132.8,157693.3,95.39333419799804,0.00952988378703589,23.700334315148,9.367515726952425,7.110094134081124,-44.221105527638194,9.629629629629633,-30.93558166380771,5.050132099312421,-39.86054738137137,5.694652484749607,0.9855955312241926,0.11485104456916417,0.07113826060373261,0.07113826060373261,231.15298087739032,1.6050033584829029,0.006935657715919209,8.93326888110755e-05,0.11709403991699109,0.1769663030451022,1.0031683885831708,1.0240802593541751,0.9651528153544855,13256.828278287383,13256.828278287383,300.2464913293002,300.2464913293002,36350.354374094095,36350.354374094095,5,1.0
