timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,session_session_length,daily_rpv,visits_visits_gained,ratings_like_ratio,daily_Estimated Revenue,platform_platform_share,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-07-12 00:00:00+00:00,1,0,0,4263576532,3142,59.97088644239638,0.0431794854475743,131464,79.4786376953125,1342919.0,0.0453425273299217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342919.0,3142.0,131464.0,79.4786376953125,0.0453425273299217,59.97088644239638,1342919.0,3142.0,131464.0,79.4786376953125,0.0453425273299217,59.97088644239638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.2729875914731,10.215030616513902,0.023899897311071387,4.465708042355194e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-07-13 00:00:00+00:00,1,1,0,4263576532,2689,14.153524518013,0.0319673491745722,240666,79.51056671142578,999632.0,0.0407985672354698,0.0,1342919.0,3142.0,131464.0,79.4786376953125,0.0453425273299217,59.97088644239638,0.0,0.0,0.0,0.0,0.0,0.0,1171275.5,2915.5,186065.0,79.49460220336914,0.04307054728269575,37.06220548020469,1171275.5,2915.5,186065.0,79.49460220336914,0.04307054728269575,37.06220548020469,0.0,-25.562748013841485,0.0,-14.417568427753025,0.0,83.0660865331954,0.0,-10.021408955414202,0.0,0.04017307925645586,0.20724463680251684,0.20724463680251684,371.6104089219331,4.153589814972555,0.011173114718677674,1.4158720768535053e-05,0.0,0.0,1.0,1.0,1.0,242740.56559318633,242740.56559318633,320.319371877506,320.319371877506,77217.47471913336,77217.47471913336,1,0.7443725198615851
2024-07-14 00:00:00+00:00,1,1,0,4263576532,4771,13.59325377146403,0.0328234209838504,263711,79.8371810913086,1034326.0,0.0673565939068794,0.0,999632.0,2689.0,240666.0,79.51056671142578,0.0407985672354698,14.153524518013,0.0,0.0,0.0,0.0,0.0,0.0,1125625.6666666667,3534.0,211947.0,79.60879516601562,0.05116589615742364,29.239221577291136,1125625.6666666667,3534.0,211947.0,79.60879516601562,0.05116589615742364,29.239221577291136,0.0,3.470677209212991,0.0,77.42655262179248,0.0,9.575511289504956,0.0,65.09548856980535,0.0,0.41078109915657635,0.1678883165085669,0.1678883165085669,216.74895222129086,3.9221802572503335,0.0180917061036282,1.3142124078230607e-05,0.17927169799804507,0.0,1.0,1.0,1.0,188979.39819549996,188979.39819549996,1094.9561635061013,1094.9561635061013,70646.3231385753,70646.3231385753,1,0.7702072872600656
2024-07-15 00:00:00+00:00,1,0,0,4263576532,4200,13.559613903363546,0.0452942930250723,349659,81.10971069335938,1441850.0,0.0625929981470108,0.0,1034326.0,4771.0,263711.0,79.8371810913086,0.0673565939068794,13.59325377146403,0.0,0.0,0.0,0.0,0.0,0.0,1204681.75,3700.5,246375.0,79.98402404785156,0.05402267165482043,25.31931965880924,1204681.75,3700.5,246375.0,79.98402404785156,0.05402267165482043,25.31931965880924,0.0,39.399957073495194,0.0,-11.96814085097464,0.0,32.591738683634745,0.0,-7.072204046502517,0.0,1.5939059779620735,0.18338945408892818,0.18338945408892818,343.2159009759581,4.123577189269576,0.012011668477950009,9.404310087078031e-06,0.5219833374023348,0.0,1.0,1.0,1.0,220925.92848339464,220925.92848339464,954.0309219307308,954.0309219307308,89824.36965916693,89824.36965916693,2,1.0
2024-07-16 00:00:00+00:00,1,0,0,4263576532,4140,14.285738348960876,0.0417829049567372,317007,81.8006591796875,1343857.0,0.0594047792255878,0.0,1441850.0,4200.0,349659.0,81.10971069335938,0.0625929981470108,13.559613903363546,0.0,0.0,0.0,0.0,0.0,0.0,1232516.8,3788.4,260501.4,80.34735107421875,0.0550990931689739,23.112603396839567,1232516.8,3788.4,260501.4,80.34735107421875,0.0550990931689739,23.112603396839567,0.0,-6.796338037937377,0.0,-1.4285714285714235,0.0,-9.338240971918355,0.0,-5.093571191357382,0.0,0.8518690060926204,0.1632406088432112,0.1632406088432112,324.5247524752475,4.239189547266946,0.013059607328521678,1.0630392756497247e-05,0.6243186950683551,0.6243186950683551,1.0,1.0,1.0,201196.7928414864,201196.7928414864,849.2722178430189,849.2722178430189,83958.85256064426,83958.85256064426,2,0.9320366196206262
2024-07-17 00:00:00+00:00,1,0,0,4263576532,4034,14.371992667516071,0.0397267406790646,302224,82.3569564819336,1290129.0,0.0633012130856514,0.0,1343857.0,4140.0,317007.0,81.8006591796875,0.0594047792255878,14.285738348960876,0.0,0.0,0.0,0.0,0.0,0.0,1242118.8333333333,3829.3333333333335,267455.1666666667,80.68228530883789,0.05646611315508682,21.655834941952318,1242118.8333333333,3829.3333333333335,267455.1666666667,80.68228530883789,0.05646611315508682,21.655834941952318,0.0,-3.998044434787329,0.0,-2.560386473429954,0.0,-4.66330396489667,0.0,6.559125226721241,0.0,0.680064571391914,0.14611033690238312,0.14611033690238312,319.73457249070634,4.268769956158491,0.01334767143684341,1.1139956955900623e-05,0.6438400268554721,0.6438400268554721,1.0,1.0,1.0,181486.4012111284,181486.4012111284,766.2009310009136,766.2009310009136,77002.59972083193,77002.59972083193,2,0.8947733814197039
2024-07-18 00:00:00+00:00,1,0,0,4263576532,3462,14.278501391410828,0.0400216307208489,301728,82.8080825805664,1311771.0,0.0529400892555713,0.0,1290129.0,4034.0,302224.0,82.3569564819336,0.0633012130856514,14.371992667516071,0.0,0.0,0.0,0.0,0.0,0.0,1252069.142857143,3776.8571428571427,272351.28571428574,80.98597063337054,0.05596239545515603,20.601930149017818,1252069.142857143,3776.8571428571427,272351.28571428574,80.98597063337054,0.05596239545515603,20.601930149017818,0.0,1.677506667937867,0.0,-14.17947446703024,0.0,-0.16411668166658178,0.0,-16.367970414817645,0.0,0.5477692691713054,0.13398003228325972,0.13398003228325972,378.7961305226682,4.3475138286343045,0.011473872249601464,1.0884895691790058e-05,0.6301640101841506,0.6301640101841506,1.0,1.0,1.0,167752.26418087335,167752.26418087335,713.0891549148275,713.0891549148275,71477.06514613454,71477.06514613454,2,0.9097832645559524
2024-07-19 00:00:00+00:00,1,0,0,4263576532,3496,14.330898801485697,0.0367575756640857,283604,83.1535873413086,1215571.0,0.0506115406751632,0.0,1311771.0,3462.0,301728.0,82.8080825805664,0.0529400892555713,14.278501391410828,1342919.0,3142.0,131464.0,79.4786376953125,0.0453425273299217,59.97088644239638,1233876.5714285714,3827.4285714285716,294085.5714285714,81.5109634399414,0.05671511164733339,14.081931914602007,1247506.875,3741.75,273757.875,81.2569227218628,0.05529353860765693,19.8180512305763,-9.48292488229,-7.333597098883871,11.266709102482487,0.9820912767186663,115.72749954360128,-6.006734542369285,11.620466823348984,-4.398459868790361,4.623820629744935,0.41723555234602916,0.12492401870889039,0.12492401870889039,347.60394623963396,4.286140935456004,0.012327004107826025,1.178942818811695e-05,0.6470753805978038,0.6007440657842748,1.0031263886148898,0.9890739651663815,1.0257095688840505,155843.57219196938,155843.57219196938,667.6181008416628,667.6181008416628,66294.38748370246,66294.38748370246,2,0.8430634254603461
2024-07-20 00:00:00+00:00,1,1,0,4263576532,3377,14.49685764312744,0.0348827882996112,273219,83.49617767333984,1163270.0,0.0496374741196632,0.0,1215571.0,3496.0,283604.0,83.1535873413086,0.0506115406751632,14.330898801485697,999632.0,2689.0,240666.0,79.51056671142578,0.0407985672354698,14.153524518013,1257253.4285714286,3925.714285714286,298736.0,82.08033643450055,0.05797781263078959,14.13097950390407,1238147.2222222222,3701.222222222222,273698.0,81.50572882758246,0.05466508699787984,19.22680749863754,16.36982409526706,-4.30258701466224,25.58571959836371,-3.403890160183065,13.526214754057486,-3.661796025443931,21.664748257406828,-1.9245937636077737,5.0126808633868425,0.411997056272595,0.11990325978414451,0.11990325978414451,344.3664890467732,4.257631212941951,0.012360002928043335,1.2462149957428182e-05,0.5740059443882518,0.569804509480798,1.0070499045304364,1.0154312879811778,1.0606003907583323,148457.88803712802,148457.88803712802,636.2249558485147,636.2249558485147,62012.98130633617,62012.98130633617,2,0.8067898879911225
2024-07-21 00:00:00+00:00,1,1,0,4263576532,3683,14.106385707855225,0.0331951170877206,277932,83.78960418701172,1116417.0,0.0541003979742527,0.0,1163270.0,3377.0,273219.0,83.49617767333984,0.0496374741196632,14.49685764312744,1034326.0,4771.0,263711.0,79.8371810913086,0.0673565939068794,13.59325377146403,1268980.7142857143,3770.285714285714,300767.5714285714,82.64496830531529,0.056084070354700054,14.204284066245668,1225974.2,3699.4,274121.4,81.73411636352539,0.05460861809551713,18.71476531955931,7.936666002788284,-4.02769778297386,-22.804443512890384,9.061297009179746,5.392645737189583,1.7249898433125077,-19.68062095145935,8.991037384034772,4.9506045199451565,0.3514250853731804,0.11840740172350273,0.11840740172350273,303.0447882736156,4.016856580542792,0.013251395120406717,1.2635397949383854e-05,0.43669101170131164,0.5389782992276277,1.0111440850200024,1.0350794611221952,1.0270186705073214,145164.41960204986,145164.41960204986,599.866318441034,599.866318441034,58481.72828081529,58481.72828081529,2,0.7742948295592468
