timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,sort_sort_position,visits_visits_gained,session_session_length,ccu_playing,daily_Estimated Revenue,platform_platform_share,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-03-23 00:00:00+00:00,0,1,0,7261493599,0.1759952550609025,341,82099,14.858076095581056,5745,306727.0,0.0737680867314338,90.85599517822266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306727.0,5745.0,82099.0,90.85599517822266,0.0737680867314338,14.858076095581056,306727.0,5745.0,82099.0,90.85599517822266,0.0737680867314338,14.858076095581056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.38096066829098,3.736017052375152,0.0699756394640682,4.844056002575916e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-03-24 00:00:00+00:00,0,0,0,7261493599,0.3277519445117598,314,585286,11.955154458681742,7110,667460.0,0.0980076119303703,91.2698974609375,306727.0,5745.0,82099.0,90.85599517822266,0.0737680867314338,14.858076095581056,0.0,0.0,0.0,0.0,0.0,0.0,487093.5,6427.5,333692.5,91.06294631958008,0.08588784933090204,13.406615277131399,487093.5,6427.5,333692.5,91.06294631958008,0.08588784933090204,13.406615277131399,0.0,117.60718815102682,0.0,23.759791122715402,0.0,612.9027150147992,0.0,32.859094322433656,0.0,0.4555585813604601,0.5236710210622126,0.5236710210622126,93.86302910982984,1.1403977877519917,0.012147886421533367,1.7911390266520054e-05,0.0,0.0,1.0,1.0,1.0,255076.75049776686,255076.75049776686,965.2007563196373,965.2007563196373,355806.9399049153,355806.9399049153,2,1.0
2025-03-25 00:00:00+00:00,0,0,0,7261493599,0.5692535634348347,192,1581461,11.867324312527977,13637,1737559.0,0.187455803155899,91.9605484008789,667460.0,7110.0,585286.0,91.2698974609375,0.0980076119303703,11.955154458681742,0.0,0.0,0.0,0.0,0.0,0.0,903915.3333333334,8830.666666666666,749615.3333333334,91.36214701334636,0.11974383393923436,12.893518288930258,903915.3333333334,8830.666666666666,749615.3333333334,91.36214701334636,0.11974383393923436,12.893518288930258,0.0,160.32406436340753,0.0,91.8002812939522,0.0,170.20311437485262,0.0,91.266575589126,0.0,0.7567127378849126,0.8232475521212241,0.8232475521212241,127.40570464877548,1.098704236965542,0.00862303362331817,6.82987886031445e-06,0.5522766113281354,0.0,1.0,1.0,1.0,744146.0854915071,744146.0854915071,4217.989608016281,4217.989608016281,763069.2623257297,763069.2623257297,3,1.0
2025-03-26 00:00:00+00:00,0,0,0,7261493599,0.4074966613215841,147,1775976,11.519339442253113,17235,1937309.0,0.2415536195039749,92.59503936767578,1737559.0,13637.0,1581461.0,91.9605484008789,0.187455803155899,11.867324312527977,0.0,0.0,0.0,0.0,0.0,0.0,1162263.75,10931.75,1006205.5,91.67037010192871,0.15019628033041948,12.549973577260971,1162263.75,10931.75,1006205.5,91.67037010192871,0.15019628033041948,12.549973577260971,0.0,11.496012509503274,0.0,26.38410207523649,0.0,12.299702616757546,0.0,28.858971254725606,0.0,0.6899599641696064,0.6862355492721617,0.6862355492721617,112.39899048503133,1.090841266525411,0.009704517569765824,5.946048614962558e-06,0.5907783508300585,0.0,1.0,1.0,1.0,797586.7028803724,797586.7028803724,5433.153987326331,5433.153987326331,807178.5349336705,807178.5349336705,4,1.0
2025-03-27 00:00:00+00:00,0,0,0,7261493599,0.3057302655551851,119,1889721,11.56096883614858,20225,2004627.0,0.2746140360832214,93.1807632446289,1937309.0,17235.0,1775976.0,92.59503936767578,0.2415536195039749,11.519339442253113,0.0,0.0,0.0,0.0,0.0,0.0,1330736.4,12790.4,1182908.6,91.97244873046876,0.1750798314809799,12.352172629038494,1330736.4,12790.4,1182908.6,91.97244873046876,0.1750798314809799,12.352172629038494,0.0,3.474819969349241,0.0,17.348418914998543,0.0,6.404647360099469,0.0,13.686574702186348,0.0,0.6325650714692488,0.5912369392301852,0.5912369392301852,99.11139127855236,1.0608052401358508,0.010702632450699098,5.7671392578316676e-06,0.5974678039550774,0.5974678039550774,1.0,1.0,1.0,786780.5160581953,786780.5160581953,6277.919304992698,6277.919304992698,802977.4705378104,802977.4705378104,5,1.0
2025-03-28 00:00:00+00:00,0,0,0,7261493599,0.2756903521479067,99,2237024,11.284818856612496,21398,2370407.0,0.2455223947763443,93.51969909667967,2004627.0,20225.0,1889721.0,93.1807632446289,0.2746140360832214,11.56096883614858,0.0,0.0,0.0,0.0,0.0,0.0,1504014.8333333333,14225.0,1358594.5,92.2303237915039,0.18682025869687394,12.17428033363416,1504014.8333333333,14225.0,1358594.5,92.2303237915039,0.18682025869687394,12.17428033363416,0.0,18.24678606044916,0.0,5.799752781211365,0.0,18.378533127377004,0.0,-10.593646895041042,0.0,0.3637401543502561,0.5464107053390954,0.5464107053390954,110.77185849806065,1.0596247248019133,0.009565382595187806,4.7607073789037565e-06,0.5624459402901837,0.5624459402901837,1.0,1.0,1.0,821809.8059221286,821809.8059221286,6624.068206170587,6624.068206170587,837264.2756656348,837264.2756656348,6,1.0
2025-03-29 00:00:00+00:00,0,1,0,7261493599,0.3057769191774096,91,3232295,11.541579445203146,24171,3467528.0,0.2689023613929748,93.87411499023438,2370407.0,21398.0,2237024.0,93.51969909667967,0.2455223947763443,11.284818856612496,0.0,0.0,0.0,0.0,0.0,0.0,1784516.7142857143,15645.857142857143,1626266.0,92.46515110560826,0.1985462733677455,12.08389449242973,1784516.7142857143,15645.857142857143,1626266.0,92.46515110560826,0.1985462733677455,12.08389449242973,0.0,46.28407695387333,0.0,12.959155061220674,0.0,44.49085034402849,0.0,9.522539334111734,0.0,0.3789745871490835,0.5913434875532272,0.5913434875532272,143.45225881184842,1.0727755131336982,0.007477966126864619,3.3284738051803305e-06,0.5276491982596307,0.5276491982596307,1.0,1.0,1.0,1055262.3374227402,1055262.3374227402,7120.188069346002,7120.188069346002,1041975.2617700031,1041975.2617700031,7,1.0
2025-03-30 00:00:00+00:00,0,1,0,7261493599,0.2441717583399718,84,3198123,12.092905044555664,22241,3557433.0,0.2845634222030639,94.18048095703124,3467528.0,24171.0,3232295.0,93.87411499023438,0.2689023613929748,11.541579445203146,306727.0,5745.0,82099.0,90.85599517822266,0.0737680867314338,14.858076095581056,2248903.285714286,18002.428571428572,2071412.2857142857,92.94007764543805,0.22865989272083548,11.688870056568959,2006131.25,16470.25,1822748.125,92.67956733703613,0.20929841697216028,12.085020811445471,1059.804321106391,2.5927692580997252,287.13664055700605,-7.98477514376732,3795.446960377106,-1.0572054840291445,285.75410426336396,5.8240696470500675,3.6590714484908693,0.32635830103828756,0.578613979947056,0.578613979947056,159.94213649851633,1.112349927645082,0.006954389510850736,3.3993336333311214e-06,0.48155512128557204,0.4947102864583338,1.0028108710030395,1.1210150311522669,1.0925065560875722,1160775.5868586623,1160775.5868586623,6992.254791655449,6992.254791655449,1113306.9979465217,1113306.9979465217,8,1.0
2025-03-31 00:00:00+00:00,0,0,0,7261493599,0.1310365851746055,78,2067519,11.49423348903656,17492,2270334.0,0.2341992706060409,94.30040740966795,3557433.0,22241.0,3198123.0,94.18048095703124,0.2845634222030639,12.092905044555664,667460.0,7110.0,585286.0,91.2698974609375,0.0980076119303703,11.955154458681742,2477885.285714286,19485.571428571428,2283159.8571428573,93.37300763811383,0.248115843960217,11.623024203762506,2035487.111111111,16583.777777777777,1849944.888888889,92.85966067843967,0.2120651784870359,12.019377775622258,240.14532706079765,-36.18055491136446,146.0196905766526,-21.352457173688233,253.24935159904732,-35.35211122273909,138.96028685244187,-17.698743994259125,3.3203827691681953,0.12733684455425998,0.5351897196047897,0.5351897196047897,129.78528554278856,1.0980953025847393,0.008460377650518495,5.062791829856193e-06,0.38870756966726844,0.454353205362957,1.0055282019762253,1.2173426558135674,1.1699980436693191,1089371.776254719,1089371.776254719,6549.51682908323,6549.51682908323,1044594.6048163187,1044594.6048163187,8,0.6381944508863554
2025-04-01 00:00:00+00:00,0,0,0,7261493599,0.081436480806254,61,1411669,11.692898074785868,11342,1551774.0,0.1513892710208892,94.34738159179688,2270334.0,17492.0,2067519.0,94.30040740966795,0.2341992706060409,11.49423348903656,1737559.0,13637.0,1581461.0,91.9605484008789,0.187455803155899,11.867324312527977,2451344.5714285714,19157.714285714286,2258903.8571428573,93.71398380824498,0.2429634822266442,11.598106169799347,1987115.8,16059.6,1806117.3,93.0084327697754,0.20599758774042126,11.98672980553862,-10.692298793882681,-31.649968683021967,-16.829214636650292,-35.15892979647839,-10.736401340279656,-31.72159481968485,-19.24001899531208,-35.35877774976115,2.5954969086451785,0.04981333953824052,0.5225652521325892,0.5225652521325892,136.80454906109495,1.099246991152323,0.008034455644732834,7.535176217419322e-06,0.2913248879568872,0.41158710826527,1.0075858824566588,1.2336193851553952,1.1794481910768968,1038397.6690436517,1038397.6690436517,6393.555578340845,6393.555578340845,994557.4273455673,994557.4273455673,8,0.4362061070440399
