timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_Estimated Revenue,visits_visits_gained,session_session_length,platform_platform_share,ccu_playing,ratings_like_ratio,daily_rpv,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-13 00:00:00+00:00,1,0,0,7527828266,0.0,158459,423387,15.136486411094666,0.0367303825914859,4165,97.09760284423828,0.050020505992848,148893.0,2544.0,329143.0,97.02162170410156,0.0262180566787719,12.996806144714355,58797.0,1117.0,148679.0,97.25714111328124,0.0104559557512402,12.622045576572418,105493.28571428571,2210.714285714286,262894.14285714284,97.22032710484096,0.02173622684287167,13.602420023509435,65760.55555555556,1248.2222222222222,163307.61111111112,96.79323408338759,0.01243531084360756,12.841818455192778,169.50184533224487,6.424747973376865,272.8737690241719,63.7185534591195,184.76583781166136,28.633147294640928,251.28670649863113,40.09574790959074,-0.16403758861998075,0.07831361587467,0.6188404670350808,0.651296468130188,38.036245799327894,0.37426426823622777,0.009837312347066992,9.552244358888467e-05,-0.061133520943775804,0.08052667670943581,1.0044124264004386,1.6042030792328588,1.747943989196321,45345.49101910504,42829.617575612356,1074.2742400603036,1022.266775101844,103416.88372361835,101191.92759721434,10,1.0
2025-06-14 00:00:00+00:00,1,1,0,7527828266,0.0,130264,447305,14.311163425445557,0.0187930576503276,2231,97.1944351196289,0.0356081133321071,158459.0,4165.0,423387.0,97.09760284423828,0.0367303825914859,15.136486411094666,45315.0,1000.0,160086.0,97.41712188720705,0.0088632572442293,13.437370697657268,117628.85714285714,2386.5714285714284,303925.4285714286,97.18851470947266,0.023154769758028573,13.727247556050617,69155.47368421052,1299.9473684210527,178254.84210526315,96.81434992740029,0.012769929096592825,12.919152400995555,187.46331236897277,-17.793246202487712,123.1,-46.434573829531814,179.41543920142925,5.649205100770693,112.03330934080027,-48.835115987373825,-0.22859099433872876,0.0997267414994285,0.5806719190972768,0.6387812849539681,58.36200716845878,0.29121898655506523,0.004987637098541044,0.00010986192319844591,-0.03579412187848308,0.07478242840683297,1.0038647657331061,1.7009334312421027,1.8132261802617644,46426.83523667542,44175.222341600325,1069.1148875855872,1018.7278817603959,123010.59151441097,117965.68425382732,10,0.8220675379751229
2025-06-15 00:00:00+00:00,1,1,0,7527828266,0.0,169723,350774,13.178052028020224,0.0264114663004875,2826,97.20319366455078,0.0420663741616374,130264.0,2231.0,447305.0,97.1944351196289,0.0187930576503276,14.311163425445557,56266.0,1354.0,180483.0,97.37681579589844,0.0135567104443907,12.836798230806986,133837.0,2596.8571428571427,328252.71428571426,97.16371154785156,0.02499116345175668,13.775998098509655,74183.85,1376.25,186880.8,96.83379211425782,0.01345200595678756,12.932097382346788,201.64397682436993,30.291561751519993,108.71491875923192,26.669654863290006,94.35293074694016,-21.580577011211588,94.82208762093651,40.538420048038844,-0.1782992490857005,0.009011364602407035,0.5628564821861055,0.6540845134371653,60.03643438273789,0.4838514717411446,0.008056446440025657,7.764401044059899e-05,-0.007321221487862875,0.06965413487943597,1.003407069230589,1.8041258306221635,1.8578019911704498,50347.27110734049,48522.50743214566,1078.2763106911893,1048.6309809511285,124082.64021482343,121126.50297914943,11,1.0
2025-06-16 00:00:00+00:00,1,0,0,7527828266,491.0,140556,336319,16.582042574882507,0.0301698632538318,2988,97.27467346191406,0.0321080837201031,169723.0,2826.0,350774.0,97.20319366455078,0.0264114663004875,13.178052028020224,97567.0,1729.0,202040.0,97.22222137451172,0.017661727964878,13.410082538922628,139978.2857142857,2776.714285714286,347435.4285714286,97.17120470319476,0.026778039921607228,14.229135246503919,77344.42857142857,1453.0,193996.90476190476,96.8547864641462,0.014248094399503954,13.10590429627706,44.06100423298862,-17.185060363062167,72.81665702718334,5.73248407643312,66.46159176400712,-4.120886952852832,70.82056361544807,14.230171511813893,0.05395071894138681,0.07353647001553387,0.5058880071747678,0.63950268310172,47.02442288390766,0.41792340627973357,0.008884395813510942,0.00011797379408270316,0.012926101684572174,0.06588157554725513,1.0032669344551772,1.8098043815142286,1.87941202316427,49171.55546537667,49461.9695943979,1068.7977018465783,1080.9011980750136,120134.79866742458,122480.47242066989,11,0.8281493963693783
2025-06-17 00:00:00+00:00,1,0,0,7527828266,395.0,131977,297754,16.150060137112934,0.0251854807138443,2393,97.32147979736328,0.0280480469170624,140556.0,2988.0,336319.0,97.27467346191406,0.0301698632538318,16.582042574882507,115559.0,2046.0,263794.0,97.22747802734376,0.0214420892298221,13.83026158809662,142323.7142857143,2826.285714285714,352286.85714285716,97.18463352748326,0.0273128101336104,14.560535039220538,79827.72727272728,1495.7272727272727,198713.13636363635,96.87599979747425,0.01474524832288306,13.244275016315056,14.207461123754971,-6.10361706366146,16.959921798631484,-19.912985274431062,12.873681736506516,-11.466791944552646,17.45814712316285,-16.521064408054443,0.09668230825969903,0.048117699893945876,0.43028151405033715,0.6220316521167183,55.12823725981621,0.44324024785477995,0.00803680878574667,0.00012236933532189405,0.037066050938194116,0.06282223960493184,1.0031858636881603,1.7828857108692662,1.852312659341506,45135.11704176277,49655.373080177356,987.8539844053342,1073.7203760232203,111432.02408811224,121558.43486209986,11,0.7776023284999676
2025-06-18 00:00:00+00:00,1,0,0,7527828266,322.0,126581,283814,21.136555949846905,0.0213201846927404,2091,97.36402130126952,0.025388509523449,131977.0,2393.0,297754.0,97.32147979736328,0.0251854807138443,16.150060137112934,116394.0,2637.0,281326.0,97.17942810058594,0.0276813637465238,13.56913455327352,143779.0,2748.285714285714,352642.28571428574,97.21100398472377,0.0264040702687842,15.641595238731023,81860.47826086957,1521.608695652174,202413.1739130435,96.89721812372622,0.015031115121572508,13.587417665599048,8.752169355808714,-4.088591193920155,-20.705346985210472,-12.620142081069785,0.8843832422172238,-4.681717122188111,-22.980006014271005,-15.34731881841418,0.18995090246107793,0.043712347977864496,0.36711354325927303,0.6044860612159245,60.50717017208413,0.4459982735232458,0.007367475292003594,0.00016697915935794114,0.05554253714424527,0.06027404121730596,1.0032383371480995,1.7563909111526452,1.7566275060251078,40868.18097625205,49483.51807316486,907.7620137604204,1056.3515142882743,100712.9416485017,120081.94085125682,11,0.7458093481731999
2025-06-19 00:00:00+00:00,1,0,1,7527828266,279.0,146020,293023,16.847365220387776,0.0256826560944318,2696,97.41460418701172,0.0276269664765,126581.0,2091.0,283814.0,97.36402130126952,0.0213201846927404,21.136555949846905,148893.0,2544.0,329143.0,97.02162170410156,0.0262180566787719,12.996806144714355,143368.57142857142,2770.0,347482.28571428574,97.26714433942523,0.026327584471021327,16.191675106684368,84533.79166666667,1570.5416666666667,206188.58333333334,96.91877587636311,0.01547492932877498,13.723248813715246,-1.9295735864009678,15.356965105347564,5.974842767295607,28.933524629363937,-10.97395357033265,3.2447307039117135,-2.042106289188095,20.461696108931182,0.40504629381343804,0.05195233831363222,0.334336340388954,0.5930949794630591,54.14163885799036,0.4983209566451895,0.009200611554002402,0.00011537631724469614,0.050302233014790226,0.05821501690408236,1.003594437299812,1.6959912551172651,1.7013056351776865,39221.73640721048,50136.567432476186,831.1133040541608,1060.5793322177913,90758.58483588255,118889.94669931797,11,0.8603430295245783
2025-06-20 00:00:00+00:00,1,0,0,7527828266,259.0,180108,342774,16.647419174512226,0.0312296375632286,3721,97.49406433105467,0.032194191419468,146020.0,2696.0,293023.0,97.41460418701172,0.0256826560944318,16.847365220387776,158459.0,4165.0,423387.0,97.09760284423828,0.0367303825914859,15.136486411094666,146461.2857142857,2706.5714285714284,335966.14285714284,97.32378169468471,0.02554176375269886,16.407522644315446,88356.76,1656.56,211652.0,96.94178741455079,0.016105117658153124,13.840215628147126,13.662209151894178,23.34474729489111,-10.66026410564226,38.01928783382789,-19.04002720914908,16.97853069554267,-14.976007980740103,21.598161219779087,0.4083123323367577,0.08156902623184248,0.3071715846196485,0.5961261706327148,48.39011284255776,0.5254408868791481,0.010855517467726642,9.242969076788071e-05,0.050394875662666566,0.05680825453538198,1.0039404501435527,1.6576126797121773,1.58594083538213,38696.64247893935,52671.776988313824,843.8750005086749,1123.8058135935526,82707.20900293364,119549.53642144888,12,1.0
2025-06-21 00:00:00+00:00,1,1,0,7527828266,208.0,226298,419300,17.861837188402813,0.0257308296859264,3306,97.54926300048828,0.0378013157302154,180108.0,3721.0,342774.0,97.49406433105467,0.0312296375632286,16.647419174512226,130264.0,2231.0,447305.0,97.1944351196289,0.0187930576503276,14.311163425445557,160180.42857142858,2860.1428571428573,331965.4285714286,97.37447139195034,0.026532874043498685,16.914761753309342,93662.19230769231,1720.0,219638.46153846153,96.96515186016376,0.01647533735152902,13.994893380464653,73.72259411656327,25.645723676904964,48.18467055132227,-11.152915882827196,-6.260828741015634,22.325497266420435,36.9166751078309,-17.607658321903752,0.3650701610875551,0.056617466727182375,0.2871687901291658,0.6221099822069199,68.42999697611128,0.5397029818674413,0.007884550716549686,7.893025240236507e-05,0.05607550484793894,0.055688325278780634,1.0042213055302267,1.710193031198921,1.6104601367107216,39889.07823260959,58268.18478999958,757.9409970077187,1147.633390939807,77993.51191232247,124011.21222606632,13,1.0
2025-06-22 00:00:00+00:00,1,1,0,7527828266,202.0,198969,377857,20.400765379269917,0.0260921753942966,3020,97.6551513671875,0.0311405718230682,226298.0,3306.0,419300.0,97.54926300048828,0.0257308296859264,17.861837188402813,169723.0,2826.0,350774.0,97.20319366455078,0.0264114663004875,13.178052028020224,164358.42857142858,2887.8571428571427,335834.4285714286,97.4390367780413,0.02648726105689999,17.94657794634501,97562.44444444444,1768.148148148148,225498.40740740742,96.99070739746094,0.01683151653829819,14.232147898938921,17.23160679460061,-12.076553924471266,6.864826610049546,-8.65093768905021,7.720925724255512,-9.8838540424517,-1.2089101852895134,1.4043297972931024,0.46496178324801907,0.1085486075878217,0.23536221534326895,0.6213909717360978,65.86196623634558,0.5265708281947187,0.007992420433072741,0.00010253186600628193,0.06168011256626885,0.055197905562589425,1.0046223952026985,1.684648529537615,1.5736705006130172,35091.968336903476,60624.42215828239,668.866619697122,1152.8220792640757,68494.6449223074,125357.25452090894,13,0.8792344607552873
2025-06-23 00:00:00+00:00,1,0,0,7527828266,195.0,183462,330913,18.6914355357488,0.0295767299830913,3202,97.68522644042967,0.027149988722984,198969.0,3020.0,377857.0,97.6551513671875,0.0260921753942966,20.400765379269917,140556.0,2988.0,336319.0,97.27467346191406,0.0301698632538318,16.582042574882507,170487.85714285713,2918.4285714285716,335062.14285714284,97.49768720354352,0.026402527732508486,18.247919797897335,100630.28571428571,1819.357142857143,229263.2142857143,97.01551164899554,0.017286702732755087,14.39140817168213,30.525911380517368,-7.793676401851545,7.161981258366801,6.026490066225176,-1.607402495844723,-12.423747608222158,-1.965979314358246,13.354787541234959,0.4220553653941028,0.030797221468725766,0.21145657786502367,0.6127998982243904,57.278176709335,0.5544099071057738,0.009676230077905438,0.00010188122692722129,0.06457710266113022,0.054619691511551965,1.004970087219583,1.6942002691606617,1.5273316225008373,32825.05405576249,61666.22884400561,610.5087051966406,1163.2724025522493,57448.14317569513,124616.57394297805,13,0.8107097720704558
2025-06-24 00:00:00+00:00,1,0,0,7527828266,190.0,202358,362065,16.358657399813335,0.030048344284296,3211,97.69230651855467,0.0285092402920187,183462.0,3202.0,330913.0,97.68522644042967,0.0295767299830913,18.6914355357488,131977.0,2393.0,297754.0,97.32147979736328,0.0251854807138443,16.150060137112934,180542.2857142857,3035.285714285714,344249.4285714286,97.55066244942802,0.0270972225282873,18.277719406854537,104138.13793103448,1867.344827586207,233842.58620689655,97.03884940311826,0.017726759337980635,14.459244351962518,53.328231434265064,10.29968058780566,34.18303384872545,0.2810743285446504,21.598702284436143,9.41395472526012,19.308202315862943,1.5945451085171314,0.381032760664457,0.007247849427183262,0.20412203378514382,0.6091245715569009,63.000622665006226,0.5588981014511166,0.008868548828114211,8.083978177305351e-05,0.06025668552943763,0.05382527318493747,1.0052743107472717,1.733680756168791,1.5286055398873664,32952.03228003712,63433.098649974825,570.9634473779892,1171.1770720049756,53095.002450407635,124831.17299763516,13,0.89421028908784
2025-06-25 00:00:00+00:00,1,0,0,7527828266,187.0,626148,385971,18.953416029612224,0.0276444740593433,3011,97.70893096923828,0.0836860703118423,202358.0,3211.0,362065.0,97.69230651855467,0.030048344284296,16.358657399813335,126581.0,2091.0,283814.0,97.36402130126952,0.0213201846927404,21.136555949846905,251909.0,3166.714285714286,358843.28571428574,97.59993525913784,0.028000692437802,17.96584227539244,121538.46666666666,1905.4666666666667,238913.53333333333,97.06118545532226,0.018057349828692722,14.609050074550842,394.66191608535246,209.42586900443766,43.99808703969392,-6.228589224540637,35.99434841128344,6.60268183889634,29.663389214242343,-8.000008926312196,0.35424755814217335,0.017017154447529492,0.6416285933629244,0.936969114223939,207.88446215139442,1.6222627548112298,0.007801084016457152,3.026981761467674e-05,0.05055100577218862,0.05293948265813743,1.005550620480146,2.0726688998873883,1.5506534847826634,126942.36742529443,113877.7894568024,564.8773522428763,1169.596297382381,50234.910977830456,125765.32993491006,14,1.0
2025-06-26 00:00:00+00:00,1,0,0,7527828266,186.0,618549,410276,15.453189492225649,0.0294850934296846,3225,97.71389770507812,0.0784111673946062,626148.0,3011.0,385971.0,97.70893096923828,0.0276444740593433,18.953416029612224,146020.0,2696.0,293023.0,97.41460418701172,0.0256826560944318,16.847365220387776,319413.14285714284,3242.285714285714,375593.71428571426,97.64269147600446,0.028543897771409543,17.766674314226425,141655.06666666668,2007.7,251554.46666666667,97.129212697347,0.018974900028357854,14.751220279932022,323.6056704561019,-1.2136108396098022,19.62166172106825,7.107273331119224,40.01494763209714,6.297105222931254,14.805467632598933,6.658181907856586,0.30723680557367405,0.005083195354371739,0.7274436405827395,1.0150921576725953,191.73868567885927,1.5076375229418173,0.007860542998998238,2.498292699414057e-05,0.036285400390628525,0.047577391423956,1.0052865534929996,2.254865642107703,1.504297663162962,168323.80751756058,143792.94726792202,555.7788515840913,1145.3758350202245,51591.771401141996,123183.88936358615,14,0.987863891603902
2025-06-27 00:00:00+00:00,1,0,0,7527828266,179.0,641851,361995,16.766308347384136,0.0257558058947324,3210,97.80205535888672,0.0775708150771334,618549.0,3225.0,410276.0,97.71389770507812,0.0294850934296846,15.453189492225649,180108.0,3721.0,342774.0,97.49406433105467,0.0312296375632286,16.647419174512226,385376.4285714286,3169.285714285714,378339.5714285714,97.68669019426618,0.027761921818767226,17.783658481779554,161728.03333333333,2096.4333333333334,260167.1,97.17886276245117,0.019585973086456408,14.905499502685334,256.37006684877963,3.7672035683510963,-13.732867508734214,-0.46511627906976605,5.607484815067654,-11.767931831255062,-17.527682341537563,-12.648043811852672,0.3159074656957861,0.09022017940034655,0.74833598626364,1.0443663701920407,199.89131111803178,1.7730886529132919,0.008867501298356888,2.6121766929734793e-05,0.03212765284947384,0.04628617877557002,1.0052256984428432,2.382867216205737,1.4174389853504108,198996.6502261,168903.3191306307,451.41102953119906,1131.4208547550788,48443.41564349889,121504.90911874786,15,1.0
2025-06-28 00:00:00+00:00,1,1,0,7527828266,172.0,675436,344008,15.45136292775472,0.0197157282382249,2304,97.80189514160156,0.0781381437298265,641851.0,3210.0,361995.0,97.80205535888672,0.0257558058947324,16.766308347384136,226298.0,3306.0,419300.0,97.54926300048828,0.0257308296859264,17.861837188402813,449539.0,3026.1428571428573,367583.5714285714,97.7227805001395,0.02690262161195273,17.439305015972682,182587.96666666667,2147.0,268367.4,97.22957916259766,0.01999535996777311,15.012301729122798,198.47192639793545,5.232522812926987,-30.30852994555354,-28.224299065420567,-17.95659432387312,-4.968853160955266,-23.377020955494054,-23.45132464965044,0.2589790361737787,-0.00016381791217989772,0.7294394970580491,1.0498464685218485,293.0308026030369,1.9634253754988968,0.006697499193335058,2.28760978858942e-05,0.02483858380999098,0.04410946923448094,1.005072544196834,2.462040671172379,1.3454432255939468,222376.71666183198,191689.331999585,442.95960175980866,1104.4586753325098,40941.94294692466,118445.87029542813,16,1.0
