timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,ccu_playing,daily_Estimated Revenue,platform_platform_share,session_session_length,daily_rpv,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-03-29 00:00:00+00:00,0,1,0,4257969255,94.12276458740234,1243.0,492073.0,0.0137010887265205,15.485496799151102,0.0085006508024373,107467.0,258.0,362985.0,1084.0,75415.0,94.12043762207033,0.0125325983390212,16.035462503847867,496383.0,1112.0,104545.0,94.12645721435548,0.0128043349832296,16.043112834294636,387678.0,1081.7142857142858,80018.71428571429,94.12335205078125,0.013999896789235699,16.26719912534915,400503.4,1131.2333333333333,86059.83333333333,94.13181660970052,0.015069348737597422,15.758676758250177,-0.8682811458087802,35.562902048294,11.78057553956835,14.667896678966796,2.794968673776843,42.50082874759664,7.003516734491999,9.323608368275194,-0.00392304890932671,0.002472327361413562,0.21478273422983205,0.20742369414870673,395.55707395498393,4.5787862433468565,0.01156623366955745,3.146985371946313e-05,-0.0007506779261863847,-0.00036788448210671557,0.9999100775994331,0.9679768011956952,0.9290313093827682,83614.53489507677,83073.89474711716,87.32684594086292,100.07744702128018,17350.7666760654,18793.310569021058,15,0.4295000034913519
2025-03-30 00:00:00+00:00,0,1,0,4257969255,94.11705017089844,1216.0,512927.0,0.0156400054693222,15.580825130144754,0.0088444865308617,111376.0,260.0,492073.0,1243.0,107467.0,94.12276458740234,0.0137010887265205,15.485496799151102,535322.0,1157.0,106289.0,94.12676239013672,0.0145499259233474,16.81558283170064,384478.71428571426,1090.142857142857,80745.42857142857,94.12196459089007,0.014155622438660672,16.090805167984023,405248.5,1134.8,87042.73333333334,94.13115361531575,0.015124058040479777,15.769348535445577,-4.1834634108069535,4.237989078856197,5.099394987035444,-2.1721641190667773,4.78600795943136,3.6373956656462036,7.491993785518969,14.151552343783003,-0.010318233615669303,-0.006071237419513764,0.20994331933947735,0.21058691368413496,421.468364831553,4.605322463345215,0.01091787352864595,3.0376242143429008e-05,-0.0009386880057224806,-0.0004278180861763825,0.9999023806245567,0.9487480256823018,0.935967212025564,81471.02438951626,85340.03089012517,90.28431891396993,101.15859859133978,17837.148844045234,19331.051324378288,15,0.44770216673300234
2025-03-31 00:00:00+00:00,0,0,0,4257969255,94.1183853149414,1009.0,353842.0,0.0137911159545183,15.741700609525044,0.0060912336243827,73245.0,261.0,512927.0,1216.0,111376.0,94.11705017089844,0.0156400054693222,15.580825130144754,355123.0,1140.0,70128.0,94.12406158447266,0.0155122699216008,16.69994656244914,384295.71428571426,1071.4285714285713,81190.71428571429,94.12115369524274,0.013909743300506029,15.953912888994866,399806.8,1128.2666666666667,85666.7,94.1306551615397,0.01512228806192672,15.788318622285042,-0.36072008853270665,-31.015134707278037,-11.491228070175442,-17.02302631578947,4.444729637234768,-34.236280706795,-11.09543590835662,-11.821540078297854,-0.006030625363695474,0.0014185995423243725,0.20924471548208404,0.2079474575429051,350.33861386138614,4.830871310378724,0.013775496272834012,4.44878112878453e-05,-0.0010226113455657846,-0.0004951230941273638,0.9998990608715018,0.9612035470275,0.9198173744306917,81280.90048430006,83138.80756836475,93.25623450861856,102.78465380332585,17852.26723557986,18768.31545019242,15,0.30884673663335915
2025-04-01 00:00:00+00:00,0,0,0,4257969255,94.11722564697266,1004.0,309784.0,0.0140066733583807,15.056739449501038,0.0053263730263403,69097.0,266.0,353842.0,1009.0,73245.0,94.1183853149414,0.0137911159545183,15.741700609525044,331270.0,1032.0,68699.0,94.12462615966795,0.0144230667501688,16.26512050628662,381226.28571428574,1067.4285714285713,81247.57142857143,94.12009647914341,0.013850258530250585,15.781287023739784,392658.43333333335,1118.7,84096.03333333334,94.13023173014322,0.015037559159100013,15.769829566121677,-6.485948018232857,-12.451320080713991,-2.7131782945736482,-0.49554013875123815,0.5793388550051626,-5.66318520035497,-2.886996219325033,1.5630163981891432,-0.007862461714047697,-0.0012321375519430688,0.21284386262727875,0.20697321623597348,308.24278606965174,4.4832556658658715,0.01453008770152537,4.860383636877524e-05,-0.0009474073137570071,-0.0005867759696091681,0.999892327355266,0.9708852614675852,0.9210443253264988,82414.54229752245,81269.77882917858,93.20849840988406,100.4456106042143,17851.36865685894,18082.63083064717,15,0.27039124089629984
2025-04-02 00:00:00+00:00,0,0,0,4257969255,94.11972045898438,1026.0,318778.0,0.0141170341521501,14.929799477259316,0.0054742441936914,73147.0,268.0,309784.0,1004.0,69097.0,94.11722564697266,0.0140066733583807,15.056739449501038,327000.0,986.0,67252.0,94.12196350097656,0.0140946181491017,16.270144780476887,380051.71428571426,1073.142857142857,82089.71428571429,94.1197760445731,0.013853460816400359,15.589809123280132,390735.8333333333,1114.7,83651.76666666666,94.12989781697591,0.01497341543436046,15.774568592350262,-2.514373088685018,2.9033132763473857,4.056795131845847,2.1912350597609542,8.765538571343612,5.861325383157001,0.15903944903841172,0.7879158094549643,-0.002383122821447703,0.0026507496311944934,0.2157946447541123,0.21073438512496498,310.3972736124635,4.357986547820857,0.014026357521736752,4.683432559001476e-05,-0.0007209777831955013,-0.0006579966645880672,0.9998924701647665,0.9726564135250311,0.9252037971650697,83308.80196129039,82341.47558379079,93.4917578784888,101.70245648542952,17682.418087244085,18185.599889953355,15,0.2782415456913226
2025-04-03 00:00:00+00:00,0,0,0,4257969255,94.12168884277344,987.0,311184.0,0.0141053283587098,15.062031984329224,0.0053371497099706,71154.0,271.0,318778.0,1026.0,73147.0,94.11972045898438,0.0141170341521501,14.929799477259316,309973.0,930.0,64881.0,94.1228485107422,0.0131857097148895,16.2986398935318,380224.71428571426,1081.2857142857142,82985.85714285714,94.11961037772042,0.013984834908374684,15.413150850536907,389152.23333333334,1108.2,83248.76666666666,94.12961883544922,0.014871909065792914,15.795497860021637,0.39067918818735947,-2.3822221106851837,6.129032258064515,-3.801169590643272,9.668469968095428,-2.7246503616006112,6.974358329622965,-0.08291963676037017,-0.0012320791254349928,0.002091361703437933,0.21975550899562343,0.21438566135430642,314.96356275303646,4.373325837959384,0.013871126414166256,4.840217871789843e-05,-7.711138043914216e-05,-0.0007098510877975923,0.9998936736613552,0.9770590573998529,0.9403523681126722,84514.49976203905,83428.65891067203,94.7523086790036,103.46893586798619,17457.118569433547,18328.347072007182,15,0.2716132140687517
2025-04-04 00:00:00+00:00,0,0,0,4257969255,94.12024688720705,1177.0,353758.0,0.0143284993246197,13.765180110931396,0.0060595164588108,88626.0,270.0,311184.0,987.0,71154.0,94.12168884277344,0.0141053283587098,15.062031984329224,362985.0,1084.0,75415.0,94.12043762207033,0.0125325983390212,16.035462503847867,378906.5714285714,1094.5714285714287,84873.14285714286,94.11958312988281,0.014241392192031615,15.088824794405982,388890.6,1115.3,83450.63333333333,94.12927551269532,0.01482995199039574,15.756784120043694,-2.541978318663307,13.681294668106325,8.579335793357924,19.250253292806473,17.51773519856792,24.55519015094021,14.329837572523374,1.582174907485201,-0.00020264978372042108,-0.0015320119986395042,0.22108434719680173,0.21479116547992347,300.3039049235993,3.991537567558419,0.013280377311654462,3.8911179958478506e-05,0.00010926382882362777,-0.0007639171018999846,0.9998970311546571,0.9743268966351243,0.9603127644145246,84807.98716817131,83530.26521818672,96.49406404336784,100.49812144409157,17461.61005079265,18353.945638910784,15,0.3087734182430121
2025-04-05 00:00:00+00:00,0,1,0,4257969255,94.12272644042967,1165.0,531529.0,0.0136572523042559,13.52430538336436,0.0090872349489666,131780.0,263.0,353758.0,1177.0,88626.0,94.12024688720705,0.0143284993246197,13.765180110931396,492073.0,1243.0,107467.0,94.12276458740234,0.0137010887265205,15.485496799151102,384543.14285714284,1083.4285714285713,88346.42857142857,94.11957768031529,0.014235129845993816,14.808654592150734,395260.13333333336,1117.2666666666667,85298.53333333334,94.1290283203125,0.014746107657750406,15.701236011095093,8.01832248467198,50.25214977470473,-6.275140788415124,-1.0195412064570974,22.623689132477875,48.69225735111593,-0.3199484591304702,-4.684698691442457,-4.052895474782048e-05,0.0026344525270838304,0.23005900810005936,0.21991873767935827,455.85677530017153,4.0334266700055394,0.008840424643916801,2.5444105475447033e-05,0.0009005410330630477,-0.0008001919450422668,0.9998995990911003,0.972886234728984,0.9653482923347555,88828.21507980426,86925.10957764152,98.90688261477362,100.88639337301322,21245.21709690241,20301.1121603504,15,0.46393869884296596
2025-04-06 00:00:00+00:00,0,1,0,4257969255,94.12398529052734,1311.0,578779.0,0.0165765304118394,14.36042340596517,0.0098726833627471,137221.0,260.0,531529.0,1165.0,131780.0,94.12272644042967,0.0136572523042559,13.52430538336436,512927.0,1216.0,111376.0,94.11705017089844,0.0156400054693222,15.580825130144754,393950.5714285714,1097.0,92038.57142857143,94.12056841169085,0.014368919123496273,14.634311488696508,401943.6666666667,1121.9333333333334,86961.8,94.12869033813476,0.01480214338128761,15.690392281122254,12.838474090855033,8.889449117545789,7.8125,12.532188841201709,23.205178853612995,4.128851115495524,5.98800904740211,21.375296015244505,0.007368611336966424,0.001337456048378094,0.244053226815799,0.23153836883119377,441.1425304878049,4.2178295025578985,0.009553861625686843,2.4811540492009347e-05,0.0010117122105215092,-0.0007975797897178257,0.9999137146558108,0.9801138918187658,0.9707323293234003,94989.08951324449,93065.38094202908,115.0650079040419,106.5373281946232,24998.013644164916,22407.487890096654,15,0.5051802934132155
2025-04-07 00:00:00+00:00,0,0,0,4257969255,94.12383270263672,1203.0,384052.0,0.0178493484854698,13.99035926659902,0.006537767983918,93842.0,258.0,578779.0,1311.0,137221.0,94.12398529052734,0.0165765304118394,14.36042340596517,353842.0,1009.0,73245.0,94.1183853149414,0.0137911159545183,15.741700609525044,398266.28571428574,1124.7142857142858,94981.0,94.12134660993304,0.014948666627917913,14.384119868278503,397199.36666666664,1119.6666666666667,86030.7,94.12832641601562,0.014927383357038058,15.674065620542148,8.53770892093082,-33.64444805357485,19.226957383548072,-8.23798627002288,28.120690832138706,-31.612508289547513,29.426426000152105,7.678434762930375,0.0057878040268910524,-0.00016211371645091788,0.24152422708323365,0.2267956869587507,318.98006644518273,4.092494911714246,0.012819283270995173,3.6428199406329384e-05,0.0010495867048000683,-0.0007871260764988861,0.9999258479742672,1.0026861046042765,1.0014257871169243,94503.84109735474,90083.10322274736,118.20937375672553,103.94837356983692,24611.638265907397,21471.825753362453,15,0.33521517201890916
2025-04-08 00:00:00+00:00,0,0,0,4257969255,94.12348175048828,1198.0,379612.0,0.0183718372136354,13.426661610603333,0.0064517994922487,97150.0,251.0,384052.0,1203.0,93842.0,94.12383270263672,0.0178493484854698,13.99035926659902,309784.0,1004.0,69097.0,94.11722564697266,0.0140066733583807,15.056739449501038,408241.71428571426,1152.4285714285713,98988.57142857143,94.1222403390067,0.015572261464382871,14.151251605578832,390943.9666666667,1115.1,85039.36666666667,94.12790018717448,0.01494448144609725,15.614108934840143,22.5408671848772,-1.1560934456792293,19.32270916334662,-0.41562759767248547,40.5994471540009,3.5250740606551423,31.164886504923484,2.9272145624302803,0.006647139747917308,-0.0003728621522980369,0.23563690527872952,0.21534704784161118,316.6071726438699,3.9074430525676522,0.012331319286471576,3.536934090930324e-05,0.0006896427699506581,-0.0007636081920446483,0.9999398706636765,1.0442461045416165,1.0420074808583983,93013.89816829402,84188.62909315592,119.39170457314155,96.93486970907587,24056.049171959752,20167.243769903536,15,0.3313397713862762
2025-04-09 00:00:00+00:00,0,0,0,4257969255,94.12316131591795,1099.0,372713.0,0.0171676184982061,13.099154472351074,0.0063240106857897,98565.0,246.0,379612.0,1198.0,97150.0,94.12348175048828,0.0183718372136354,13.426661610603333,318778.0,1026.0,73147.0,94.11972045898438,0.0141170341521501,14.929799477259316,415946.71428571426,1162.857142857143,102619.71428571429,94.12273188999721,0.016008059228105158,13.889730890591938,391639.0333333333,1114.3666666666666,85741.46666666666,94.12741266886393,0.014963241945952133,15.538015590946456,16.91929806950292,-1.8173819584207052,7.115009746588696,-8.263772954924875,34.74920365838654,1.4565105506948006,21.609243933091847,-6.554699464327607,0.0036558299544520168,-0.00034044062583449275,0.22924328002957425,0.21433140234451437,338.83,3.781354625327192,0.011149889414199622,3.514532449103354e-05,0.0004283360072540258,-0.0007259975683692866,0.9999502718843108,1.0620665431264409,1.0698255956781926,91238.64533205052,83940.54322718334,114.07015385279881,96.97190611053759,23207.21523223272,20262.209129539548,15,0.3253180621600296
2025-04-10 00:00:00+00:00,0,0,0,4257969255,94.12437438964844,1166.0,354992.0,0.0165700614452362,13.370697855949402,0.0060131606705493,92559.0,241.0,372713.0,1099.0,98565.0,94.12316131591795,0.0171676184982061,13.099154472351074,311184.0,987.0,71154.0,94.12168884277344,0.0141053283587098,15.062031984329224,422205.0,1188.4285714285713,105677.57142857143,94.12311553955078,0.016360163954751785,13.648111729394822,391960.1,1114.3333333333333,86454.63333333333,94.12691218058268,0.014953926298767286,15.458252044691557,14.077844619260627,-4.754596700410241,18.13576494427558,6.0964513193812575,30.082637659161815,-6.093440876578904,17.473773200072063,-3.4807218778326265,0.0028532710239392856,0.0012888153282597514,0.22096466227844824,0.21373523534841915,304.19194515852615,3.8352636127917026,0.01259723422644771,3.76646803062297e-05,0.00045531136649575797,-0.0006630037199523197,0.9999596646597244,1.0771632112554315,1.09403802238215,88654.30540966729,83775.6842206899,100.81884526436885,96.95336003969526,21824.457443000236,20107.362239742695,15,0.3098505003107303
2025-04-11 00:00:00+00:00,0,0,0,4257969255,94.12593841552734,1220.0,386142.0,0.0144611885771155,13.76108741760254,0.0065302697881541,99144.0,240.0,354992.0,1166.0,92559.0,94.12437438964844,0.0165700614452362,13.370697855949402,353758.0,1177.0,88626.0,94.12024688720705,0.0143284993246197,13.765180110931396,426831.28571428574,1194.5714285714287,107180.14285714286,94.12392861502511,0.016379119562251184,13.64752705891927,393625.9,1118.5666666666666,87301.86666666667,94.1264882405599,0.014875000715255698,15.40389845918342,9.154280609908461,8.77484563032407,3.6533559898045853,4.631217838765012,11.867849163902244,7.1143810974621635,0.9260512876446692,-12.727006928070194,0.006047081800719667,0.001661658724483317,0.21868268564774881,0.2111709424083889,316.25061425061426,3.8947198547581823,0.012305209541580514,3.563728312465211e-05,0.00034795488630249487,-0.0005882899673674021,0.9999728065331807,1.0843577257347286,1.1011172285492983,88100.45926403109,83122.35225935026,102.08572135953048,98.74581905887192,21153.445453517845,20088.05419377284,15,0.3370394033977837
2025-04-12 00:00:00+00:00,0,1,0,4257969255,94.12874603271484,1132.0,515839.0,0.0137667525559663,13.072038690249125,0.0087064021384179,135364.0,238.0,386142.0,1220.0,99144.0,94.12593841552734,0.0144611885771155,13.76108741760254,531529.0,1165.0,131780.0,94.12272644042967,0.0136572523042559,13.52430538336436,424589.85714285716,1189.857142857143,107692.14285714286,94.12478855678013,0.016394762455352672,13.582917531331379,399686.3,1123.6333333333334,89442.7,94.12619756062826,0.014816350148369826,15.32111092823139,-2.951861516492982,33.58790289582589,-2.832618025751077,-7.21311475409836,2.7196843223554312,36.53272008391835,0.8017736604036818,-4.802067391944043,0.006395471649423001,0.002982830487274768,0.22284714967341016,0.21323826881089017,455.2859664607237,3.8107265541314224,0.00836257525948362,2.5341266071357638e-05,0.0006923675537117269,-0.0004980119104781528,0.9999850306940614,1.0623077577161317,1.1065317902976606,90156.4913783477,85228.41467943009,98.08521188849,95.22767032433684,23498.026835095476,21666.439245906386,15,0.45024387093170215
