timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,visits_visits_gained,daily_Estimated Revenue,sort_sort_position,ccu_playing,platform_platform_share,ratings_like_ratio,daily_rpv,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-18 00:00:00+00:00,1,0,0,7938272070,13.583570202191671,1585412,189422,279,9320,0.0731436237692833,96.13595581054688,0.0018057629917983,192401.0,10261.0,1886946.0,96.13709259033205,0.0738744810223579,13.405176957448324,206712.0,14127.0,2052685.0,96.19486236572266,0.1097845956683158,15.269416769345602,198142.0,11330.42857142857,1876645.4285714286,96.15740094866071,0.08423174172639844,14.901299351737611,223158.96666666667,16513.633333333335,2591558.933333333,96.32100321451823,0.12222969830036161,14.740719256136153,-8.364294283834518,-1.5483287508900712,-34.02704041905571,-9.17064613585421,-22.763989603860313,-15.980001547474066,-33.37533073376998,-0.9893230286834975,-0.06123669573102619,-0.0011824570044116633,0.04695787337166586,0.08684960645543889,20.32206844759146,0.1194780161383816,0.005878594410415457,7.171024744720372e-05,-0.008477074759347608,-0.017957181156146064,0.9983014891830688,0.8878962067249818,0.689126643505339,9657.285800806743,19381.268432002405,2591.2419017541697,3924.463270864923,348750.3895966071,558521.9811625317,3,0.5634222588407461
2025-08-19 00:00:00+00:00,1,0,0,7938272070,12.602430979410808,1514465,178838,279,9361,0.0739285424351692,96.12928771972656,0.0016808029828994,189422.0,9320.0,1585412.0,96.13595581054688,0.0731436237692833,13.583570202191671,204419.0,12310.0,2005672.0,96.18382263183594,0.0974798277020454,15.565329194068909,194487.57142857142,10909.142857142857,1806473.0,96.1496102469308,0.08086727240255899,14.478028178215027,221577.53333333333,16211.3,2542329.0,96.30243199666342,0.12012420321504272,14.682742196983762,-12.514003101472959,-5.587524152421574,-23.956133225020302,0.4399141630901271,-24.490893825111982,-4.4749882049587075,-24.160163001993094,1.0731197409110882,-0.05669863249053719,-0.006936104981836166,0.05266165698199366,0.09471544928471942,19.10254219183935,0.11808650705925389,0.006181056557228753,7.046802419724337e-05,-0.007714680262965388,-0.01667391020676079,0.9984131060185697,0.8777404843477126,0.6731971595915008,10662.958636542568,20986.81562106656,2610.4283015594174,4116.336889718231,381782.49789586925,586457.4464743134,3,0.5319409040479002
2025-08-20 00:00:00+00:00,1,0,0,7938272070,13.136168241500854,1464219,193940,286,9868,0.0755914822220802,96.12939453125,0.0017963620846815,178838.0,9361.0,1514465.0,96.12928771972656,0.0739285424351692,12.602430979410808,202635.0,12140.0,1644648.0,96.1724090576172,0.0956517085433006,16.24864121278127,193245.42857142858,10584.57142857143,1780697.4285714286,96.14346531459263,0.07800152578524178,14.033389182317825,220459.13333333333,15863.866666666667,2493833.466666667,96.28510004679362,0.11742543081442512,14.647977170679303,-4.29096651614973,8.44451402945683,-18.714991762767706,5.416088024783683,-10.970675792023577,-3.3177392676621786,-20.972156824715082,2.2493880335450855,-0.04472647278850328,0.0001111123633323885,0.048653863788145645,0.09773820970782103,19.651433782551425,0.1324527734903225,0.006739424403436642,6.773280658293427e-05,-0.0066236768450039256,-0.015397722119088035,0.998529006750451,0.8765589597018068,0.6642643356234523,9764.97294859621,21547.281005737812,2682.645955801061,4199.157786930638,411067.7501500884,613746.5315639183,3,0.5768607283186447
2025-08-21 00:00:00+00:00,1,0,0,7938272070,12.909387310345968,1447314,185875,296,9131,0.0742320716381073,96.12126159667967,0.001699712474312,193940.0,9868.0,1464219.0,96.12939453125,0.0755914822220802,13.136168241500854,201760.0,12669.0,1983722.0,96.16643524169922,0.1001860201358795,15.395092527071634,190976.14285714287,10079.142857142857,1704067.7142857143,96.1370119367327,0.0742938188569886,13.6782884370713,219030.9,15587.9,2445861.5,96.26839218139648,0.11545955985784527,14.354348578717975,-7.873215701823955,-4.158502629679283,-27.92643460415186,-7.468585326307253,-27.04048248696138,-1.1545404068653675,-25.90575857047879,-1.798364768108518,-0.04697444062058409,-0.008460403407284378,0.047856607563023776,0.1021977567082358,20.35424879544459,0.12842746741379726,0.006308923765731717,6.94516091929349e-05,-0.005721228463303064,-0.014127864986161566,0.9986352712277959,0.8719141584915319,0.6434618228967766,9503.313854928587,22384.466629785926,2386.161358222131,4362.896438661218,398332.57354584156,637772.4501947623,3,0.5528719597619267
2025-08-22 00:00:00+00:00,1,0,0,7938272070,14.480756958325705,1602198,179937,320,10291,0.072010189294815,96.11366271972656,0.0016219026440476,185875.0,9131.0,1447314.0,96.12126159667967,0.0742320716381073,12.909387310345968,200040.0,11736.0,1952003.0,96.16278076171876,0.0787385106086731,17.31567374865214,188104.2857142857,9872.714285714286,1654095.5714285714,96.12999507359096,0.07333263009786603,13.273300324167524,217421.1,15291.866666666667,2404156.3666666667,96.25297063191732,0.11275240530570343,14.351595531569586,-10.049490101979607,-3.194620040349694,-12.312542603953647,12.703975468185313,-17.920310573293175,10.701478739236968,-8.545146792650883,-2.9931568582974744,-0.05107801750648955,-0.007905511046035762,0.05140197289532822,0.1076847867918503,17.48319082782744,0.11230627406458249,0.006423047324333619,8.047636940682737e-05,-0.004541669573105376,-0.0130025539037503,0.998722371293904,0.86516113530051,0.6503863921930595,10096.794075022517,23412.944797549564,1793.8276590379648,4412.3392789589125,326460.9641702877,650977.9724502298,3,0.5352098013378981
2025-08-23 00:00:00+00:00,1,1,0,7938272070,13.15728227297465,1747097,176263,332,10351,0.0680207908153534,96.11224365234376,0.0015651725558306,179937.0,10291.0,1602198.0,96.11366271972656,0.072010189294815,14.480756958325705,196317.0,10877.0,2078115.0,96.143310546875,0.0705480203032493,12.79561161994934,185239.42857142858,9797.57142857143,1606807.2857142857,96.12555694580078,0.0729715973138809,13.324967560313995,215672.46666666667,14912.8,2361349.4,96.23858337402343,0.10945983578761415,14.256546935770247,-10.215111274112786,-2.041825750123649,-4.835892249701201,0.58303371878341,-15.928762363969273,9.043763629713686,-3.5822826452573175,-5.540047205165244,-0.032313110870141326,-0.0014764470967376653,0.05471365478444019,0.11348101625985701,17.026951313755795,0.10088901710150204,0.005924681958310295,7.464531766540331e-05,-0.004541397094724502,-0.011904326747602598,0.9988255601416806,0.858892335375039,0.6666518069282354,10615.265824884964,24474.73069660347,1573.4719501859354,4328.475644715645,278173.5717738324,650539.1545035915,3,0.5242817497969953
2025-08-24 00:00:00+00:00,1,1,0,7938272070,14.515387018521627,1737946,175085,339,10340,0.0732125788927078,96.10841369628906,0.0015312351240756,176263.0,10351.0,1747097.0,96.11224365234376,0.0680207908153534,13.15728227297465,192401.0,10261.0,1886946.0,96.13709259033205,0.0738744810223579,13.405176957448324,182765.7142857143,9808.857142857143,1585521.5714285714,96.1214599609375,0.07287703986678803,13.483568997610183,213779.26666666666,14489.633333333333,2291340.966666667,96.22480087280273,0.10663996736208593,14.304398785697089,-8.999953222696345,-0.6683194998383102,0.7699054673033778,-0.10626992561104665,-7.896357394435238,-0.5237831671624393,-0.8959821043612926,7.632648805051145,-0.029831247513578685,-0.003984878418361593,0.05717576933831166,0.11861972453069683,16.93114785804081,0.10074242770349154,0.005949548519028486,8.290432712222352e-05,-0.004730224609374915,-0.010790301058793098,0.9989260470177347,0.8549272206583534,0.683393306182671,10959.957880724574,25358.43772237438,1473.3310766892866,4122.702524109497,226147.94816357005,596927.3678078704,3,0.5207778726290084
2025-08-25 00:00:00+00:00,1,0,0,7938272070,14.18447176615397,1544501,170045,350,9016,0.0736316218972206,96.10601043701172,0.0014662586390096,175085.0,10340.0,1737946.0,96.10841369628906,0.0732125788927078,14.515387018521627,189422.0,9320.0,1585412.0,96.13595581054688,0.0731436237692833,13.583570202191671,179997.57142857142,9765.42857142857,1579677.142857143,96.11718205043248,0.07294675388506477,13.569412078176226,211630.83333333334,13958.966666666667,2220333.433333333,96.21267293294271,0.10354214136799172,14.266682034068639,-10.229540391295622,-2.878601821972182,-3.2618025751072977,-12.804642166344294,-2.580464888622014,-11.130668041469638,0.6671779476999928,0.572364764157407,-0.03114898404315003,-0.0025005711622116955,0.06063004430398181,0.12406962527003784,18.858267716535433,0.11009697624218033,0.005837480301093816,8.341549796028116e-05,-0.00431469508579255,-0.00986670641533168,0.999007502030665,0.8505262139428552,0.70451270295647,11463.30948440149,26256.9581872525,1228.5729973795035,3738.3819059470907,216922.457927827,551677.6018651042,3,0.5057867512990818
2025-08-26 00:00:00+00:00,1,0,0,7938272070,17.68898296356201,1273925,166396,366,8598,0.0712903812527656,96.1084976196289,0.0014167194901051,170045.0,9016.0,1544501.0,96.10601043701172,0.0736316218972206,14.18447176615397,178838.0,9361.0,1514465.0,96.12928771972656,0.0739285424351692,12.602430979410808,178220.14285714287,9656.42857142857,1545314.2857142857,96.11421203613281,0.07256987371614998,14.296062361626399,208956.36666666667,13569.8,2147602.433333333,96.20209452311198,0.10100399156411484,14.37985429233975,-6.957134389782937,-2.1459025552059696,-8.15083858562119,-4.636202307009762,-15.882836513224142,-17.518667841587675,-3.5685286027613894,-3.179667355043514,-0.02162722786240856,0.002587957408572983,0.06459164978355991,0.12754979744683206,19.350622165368065,0.1306166920213576,0.006749214632561075,0.0001063059007287512,-0.003515788487027202,-0.00906861913084682,0.9990864805239967,0.8529060190898364,0.7184852063008264,12036.903076386981,26652.342243559306,1219.5587587049715,3665.3969291573067,232509.9338908745,526425.111605772,3,0.4949330604790615
2025-08-27 00:00:00+00:00,1,0,0,7938272070,15.60616127649943,1833577,162959,373,16197,0.1372266113758087,96.10588073730467,0.0013698472596179,166396.0,8598.0,1273925.0,96.1084976196289,0.0712903812527656,17.68898296356201,193940.0,9868.0,1464219.0,96.12939453125,0.0755914822220802,13.136168241500854,173794.2857142857,10560.57142857143,1598079.7142857143,96.11085292271206,0.08137489216668262,14.648918509483337,206192.76666666666,13463.366666666667,2107327.3,96.19235738118489,0.10070468237002686,14.4498295267423,-15.974528204599359,-2.0655544604437637,64.13660316173491,88.38101884159106,25.22559808334681,43.93131463783189,81.53713532518208,92.4896584425058,-0.024460565948625224,-0.002722841776792162,0.06848177334730143,0.13089373357671671,10.06043956043956,0.0888748665178138,0.008833548395541395,9.576682177527878e-05,-0.002239499773301141,-0.00833831549486408,0.9991526929925435,0.8428728539990121,0.808054702637169,12567.765261586279,26989.34106551278,1955.037505612513,3534.5902311723207,236013.27687807006,501270.2209570743,3,0.48470994857212546
2025-08-28 00:00:00+00:00,1,0,0,7938272070,14.960639397303265,2457425,164652,369,17926,0.1501280814409256,96.09364318847656,0.001359281089069,162959.0,16197.0,1833577.0,96.10588073730467,0.1372266113758087,15.60616127649943,185875.0,9131.0,1447314.0,96.12126159667967,0.0742320716381073,12.909387310345968,170762.42857142858,11817.0,1742381.2857142857,96.10690743582589,0.09221717928137095,14.94195452190581,203485.6,13357.733333333334,2094030.2666666666,96.18336130777995,0.10052229414383568,14.441472115781572,-11.417888365837259,1.0389116280782318,96.3202277954222,10.674816324010617,69.79211145611804,34.02355068808127,102.24153540106352,9.401580302660806,-0.02873288151272746,-0.012733402716069708,0.06820342711457031,0.13242063371955556,9.184581915546383,0.06700181409328297,0.007294624538032885,9.086162655586758e-05,-0.0025964464459981803,-0.007794712223651002,0.9992051237249922,0.8391867953871359,0.9173803688704013,12335.905145478679,26945.692104803995,2737.0973806988536,3340.6845874227074,305255.1362613918,485767.5487854544,3,0.48974565659029323
2025-08-29 00:00:00+00:00,1,0,0,7938272070,17.15157949924469,1916974,165892,354,13341,0.0950855314731597,96.08454895019533,0.0013444888417457,164652.0,17926.0,2457425.0,96.09364318847656,0.1501280814409256,14.960639397303265,179937.0,10291.0,1602198.0,96.11366271972656,0.072010189294815,14.480756958325705,168756.0,12252.714285714286,1787349.2857142857,96.10274832589286,0.0955136567354202,15.32350059917995,200663.73333333334,13195.366666666667,2059870.6,96.17511978149415,0.09900410622358319,14.54010645813412,-7.80550970617494,0.7531035152928522,29.637547371489646,-25.57737364721634,19.646510606054935,-21.992573527167668,32.04455147850336,-36.66372702526327,-0.030290979146363473,-0.009463933283704318,0.06505787957950636,0.13092301355399397,12.433818018288113,0.08653842642705303,0.006959402183127062,0.00010338941063965743,-0.004026957920611464,-0.007408532470430234,0.9992475033484158,0.8409890377135081,0.9647443967598633,11608.286747354117,26271.50067899503,2805.398653381647,3212.5321357129565,303373.430509638,459415.79042523156,3,0.49343394834606885
2025-08-30 00:00:00+00:00,1,1,0,7938272070,16.89851176738739,1825732,155411,318,12532,0.0818456634879112,96.07730865478516,0.0012398446243632,165892.0,13341.0,1916974.0,96.08454895019533,0.0950855314731597,17.15157949924469,176263.0,10351.0,1747097.0,96.11224365234376,0.0680207908153534,13.15728227297465,165777.14285714287,12564.285714285714,1798582.857142857,96.09775761195591,0.0974886385457856,15.857961955524628,197492.5,13067.266666666666,2037870.9333333333,96.16709696451822,0.0975408611198266,14.568353603945837,-11.83004941479494,-6.317965905528899,21.07042797797314,-6.064013192414364,4.500894913104414,-4.7596889681341565,20.324480951840542,-13.924166779238956,-0.03634812405896026,-0.007535337876152237,0.06782644964934495,0.13053519823122264,12.40014362084098,0.08512252339197462,0.0068640923946710715,0.00010873363554543658,-0.005396161760600699,-0.00705423832470247,0.9992789700973516,0.8394098148392616,0.9994646082324735,11904.103904042848,25779.722636679737,2831.716887855668,3157.5209495942186,287590.5823737466,454091.55598896253,3,0.46225895972325914
2025-08-31 00:00:00+00:00,1,1,0,7938272070,35.829506158828735,2482871,183698,309,13448,0.1035884693264961,96.06226348876952,0.0014406226633016,155411.0,12532.0,1825732.0,96.07730865478516,0.0818456634879112,16.89851176738739,175085.0,10340.0,1737946.0,96.10841369628906,0.0732125788927078,14.515387018521627,167007.57142857142,13008.285714285714,1905000.7142857143,96.09116472516742,0.10182805146489822,18.902836118425643,195394.76666666666,12943.766666666666,2031540.3666666667,96.15900472005208,0.09709608530004817,15.312501764297485,4.919324899334598,18.201414314302067,30.058027079303674,7.309288222151289,42.86237892316562,35.99317972188689,41.48998832332327,26.56561742186423,-0.04801890463553837,-0.015659437411696953,0.06380103003976947,0.12360893341432166,13.65885939475054,0.0739860935239513,0.005416308210813929,0.00019504464454803093,-0.007676805768691297,-0.006779315341697294,0.9992945019025293,0.8547187536167623,1.0487348810225174,11157.947954483008,24152.538702406917,2879.769133756424,3063.254925203181,353506.42999676015,446189.93137502106,3,0.5463966281874723
2025-09-01 00:00:00+00:00,0,0,1,7938272070,22.08587117989858,1915655,182509,297,11967,0.0958244353532791,96.06096649169922,0.0014062923968836,183698.0,13448.0,2482871.0,96.06226348876952,0.1035884693264961,35.829506158828735,170045.0,9016.0,1544501.0,96.10601043701172,0.0736316218972206,14.18447176615397,168788.14285714287,13429.857142857143,1958022.7142857143,96.08472987583706,0.10499845338719228,20.031607463246303,193454.86666666667,12705.866666666667,2003819.4333333333,96.15161565144857,0.09604290599624313,15.621245675616795,7.3298244582316485,-0.6472579995427274,32.730700976042584,-11.012790005948837,24.03067398467207,-22.845165938947286,30.140329500057117,-7.495075488320879,-0.04686902006199034,-0.0013501629289147665,0.0608078425318543,0.11723648162943824,15.249749331550802,0.09527232446744092,0.006246946215813278,0.00012101184143279041,-0.008791514805383593,-0.006559172939009356,0.9993043717969964,0.8724936506661995,1.0932452771816323,10604.453395823019,22679.96792209209,2818.3349314292377,2837.1312457739873,353037.4392171373,425544.9482982778,3,0.5428600323022972
