timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,visits_visits_gained,session_session_length,daily_Estimated Revenue,platform_platform_share,ccu_playing,daily_rpv,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-01 00:00:00+00:00,0,0,1,8374113155,418,3102272,8.102033064915585,152539,0.1956616044044494,24807,0.0121528990023831,94.09949493408205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152539.0,24807.0,3102272.0,94.09949493408205,0.1956616044044494,8.102033064915585,152539.0,24807.0,3102272.0,94.09949493408205,0.1956616044044494,8.102033064915585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14878265075782,0.049170076263436516,0.007996394901415833,5.3114154090176904e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-09-02 00:00:00+00:00,0,0,0,8374113155,367,4385746,7.598648309707642,151364,0.2074372172355651,24595,0.0094310286393435,93.9942855834961,152539.0,24807.0,3102272.0,94.09949493408205,0.1956616044044494,8.102033064915585,0.0,0.0,0.0,0.0,0.0,0.0,151951.5,24701.0,3744009.0,94.04689025878906,0.20154941082000727,7.850340687311613,151951.5,24701.0,3744009.0,94.04689025878906,0.20154941082000727,7.850340687311613,0.0,-0.7702948098519014,0.0,-0.8545974926432054,0.0,41.372065376601405,0.0,6.018356471602115,0.0,-0.11180649870613513,0.0054678661802890615,0.0054678661802890615,6.154008781915759,0.03451270672932114,0.005607938624822635,5.020082786448414e-05,0.0,0.0,1.0,1.0,1.0,830.8504678941933,830.8504678941933,149.90663761154806,149.90663761154806,907553.1688766229,907553.1688766229,1,0.992297051901481
2025-09-03 00:00:00+00:00,0,0,0,8374113155,266,4750197,10.69394224882126,188338,0.2392665147781372,26931,0.0092628610127127,93.92288970947266,151364.0,24595.0,4385746.0,93.9942855834961,0.2074372172355651,7.598648309707642,0.0,0.0,0.0,0.0,0.0,0.0,164080.33333333334,25444.333333333332,4079405.0,94.00555674235027,0.21412177880605057,8.798207874481497,164080.33333333334,25444.333333333332,4079405.0,94.00555674235027,0.21412177880605057,8.798207874481497,0.0,24.427208583282688,0.0,9.497865419800778,0.0,8.309897563607205,0.0,15.344063117867046,0.0,-0.07595767506527462,0.12808341200556017,0.12808341200556017,6.993093717510768,0.03964845254871481,0.005669447884067149,5.678028580815052e-05,-0.08830261230468602,0.0,1.0,1.0,1.0,21015.968936342982,21015.968936342982,1291.8472561929814,1291.8472561929814,865619.89788648,865619.89788648,2,1.0
2025-09-04 00:00:00+00:00,0,0,0,8374113155,217,5109409,8.095843334992727,214053,0.2264425009489059,26043,0.0084583163587464,94.05072784423828,188338.0,26931.0,4750197.0,93.92288970947266,0.2392665147781372,10.69394224882126,0.0,0.0,0.0,0.0,0.0,0.0,176573.5,25594.0,4336906.0,94.01684951782227,0.2172019593417644,8.622616739609303,176573.5,25594.0,4336906.0,94.01684951782227,0.2172019593417644,8.622616739609303,0.0,13.653643980503126,0.0,-3.297315361479336,0.0,7.562044268900858,0.0,-5.359719407925734,0.0,0.13610966949704206,0.17166292001068367,0.17166292001068367,8.218898786668715,0.0418938781581435,0.005097066001749713,3.782149987850135e-05,-0.021769714355485473,0.0,1.0,1.0,1.0,30311.12260650645,30311.12260650645,1096.4396928240062,1096.4396928240062,874504.9638216279,874504.9638216279,3,1.0
2025-09-05 00:00:00+00:00,0,0,0,8374113155,191,5435416,79.8269959449768,239668,0.1869819164276123,23404,0.0078054205378397,94.25276184082033,214053.0,26043.0,5109409.0,94.05072784423828,0.2264425009489059,8.095843334992727,0.0,0.0,0.0,0.0,0.0,0.0,189192.4,25156.0,4556608.0,94.06403198242188,0.21115795075893398,22.863492580682802,189192.4,25156.0,4556608.0,94.06403198242188,0.21115795075893398,22.863492580682802,0.0,11.966662462100498,0.0,-10.133241178051689,0.0,6.3805226788460345,0.0,-17.426315446938734,0.0,0.2148138575988945,0.20370280781561495,0.20370280781561495,10.240034180730612,0.044093765022996396,0.004305833388680206,0.00033307184468987143,0.03629760742187138,0.03629760742187138,1.0,1.0,1.0,38539.02309737495,38539.02309737495,1364.131591892806,1364.131591892806,902725.8957355217,902725.8957355217,4,1.0
2025-09-06 00:00:00+00:00,0,1,0,8374113155,171,7371106,8.01087322689238,321942,0.1853981912136078,28153,0.0084804107981689,93.29999542236328,239668.0,23404.0,5435416.0,94.25276184082033,0.1869819164276123,79.8269959449768,0.0,0.0,0.0,0.0,0.0,0.0,211317.33333333334,25655.5,5025691.0,93.93669255574544,0.2068646575013796,20.388056021717734,211317.33333333334,25655.5,5025691.0,93.93669255574544,0.2068646575013796,20.388056021717734,0.0,34.32832084383397,0.0,20.291403178943778,0.0,35.612545571488916,0.0,-0.8469937864914567,0.0,-1.0108631300015714,0.303942654082803,0.303942654082803,11.435035874120906,0.04367620765781856,0.0038193720427610127,2.4882893017995052e-05,-0.08840659005300597,-0.08840659005300597,1.0,1.0,1.0,64228.35114703372,64228.35114703372,1727.9136263135379,1727.9136263135379,1404337.7085299676,1404337.7085299676,5,1.0
2025-09-07 00:00:00+00:00,0,1,0,8374113155,151,7305302,25.41961807012558,522873,0.2194932401180267,26836,0.0115465054174998,93.62074279785156,321942.0,28153.0,7371106.0,93.29999542236328,0.1853981912136078,8.01087322689238,0.0,0.0,0.0,0.0,0.0,0.0,255825.2857142857,25824.14285714286,5351349.714285715,93.89155687604632,0.2086687407323292,21.10685060006171,255825.2857142857,25824.14285714286,5351349.714285715,93.89155687604632,0.2086687407323292,21.10685060006171,0.0,62.41217362133551,0.0,-4.678009448371401,0.0,-0.8927289880243161,0.0,18.390173432240275,0.0,0.343780697990681,0.5142038151024155,0.5142038151024155,19.48328799791333,0.07157444393476903,0.0036734958153002003,4.86151884968952e-05,-0.08910587855747665,-0.08910587855747665,1.0,1.0,1.0,131546.3379139512,131546.3379139512,1639.2541422418744,1639.2541422418744,1544618.2442049896,1544618.2442049896,6,1.0
2025-09-08 00:00:00+00:00,0,0,0,8374113155,119,4306776,10.608197461003842,695960,0.1811919957399368,19632,0.0134656346047888,93.71697235107422,522873.0,26836.0,7305302.0,93.62074279785156,0.2194932401180267,25.41961807012558,152539.0,24807.0,3102272.0,94.09949493408205,0.1956616044044494,8.102033064915585,333456.85714285716,25084.85714285714,5523421.714285715,93.83691079275948,0.20660165378025597,21.464874085217172,310842.125,25050.125,5220778.0,93.8697338104248,0.20523414760828015,19.794518957679475,356.2505326506664,33.103067092773955,-20.861047285040513,-26.844537188850794,38.826511666288454,-41.0458869462207,-7.395221310054623,-17.44985146581025,-0.40650864627466143,0.10278657308928629,0.6357041744529454,0.6357041744529454,35.448479600672336,0.1615964792233264,0.004558397149422875,1.5242517125246733e-05,-0.07810592651366928,-0.07395262945266261,0.9996503343907248,1.0727531126704823,1.0066631512733735,197603.63645832424,197603.63645832424,2663.8513706661643,2663.8513706661643,1476957.0835234178,1476957.0835234178,7,1.0
2025-09-09 00:00:00+00:00,0,0,0,8374113155,108,3398706,68.69215206666426,814066,0.1513052433729171,15797,0.014759675200152,93.71538543701172,695960.0,19632.0,4306776.0,93.71697235107422,0.1811919957399368,10.608197461003842,151364.0,24595.0,4385746.0,93.9942855834961,0.2074372172355651,7.598648309707642,428128.5714285714,23828.0,5382416.0,93.79706791469029,0.1985828003713063,30.192517479068123,366755.8888888889,24022.0,5018325.555555556,93.85258399115668,0.19924204713768423,25.22758930312223,437.82008932110676,16.970228174032997,-35.77149827200651,-19.53443357783211,-22.505635301269155,-21.084681441523777,-27.059741068019004,-16.49452131975846,-0.29672032161638384,-0.0016933048760381375,0.6805795757917071,0.6805795757917071,51.52968730219015,0.23952226537915744,0.004647944056372026,8.438144780056711e-05,-0.06864438738142128,-0.06205673217773355,0.9994084757807881,1.1673393240545233,0.9966912266971321,249606.5672791105,249606.5672791105,3965.15576617111,3965.15576617111,1509175.2312447112,1509175.2312447112,8,1.0
2025-09-10 00:00:00+00:00,0,0,0,8374113155,104,3353892,16.246461557305377,856404,0.1587015241384506,16827,0.0144963140863532,93.79210662841795,814066.0,15797.0,3398706.0,93.71538543701172,0.1513052433729171,68.69215206666426,188338.0,26931.0,4750197.0,93.92288970947266,0.2392665147781372,10.69394224882126,523566.5714285714,22384.571428571428,5182943.857142857,93.77838461739677,0.18707351599420816,30.98573452313728,415720.7,23302.5,4851882.2,93.8465362548828,0.1951879948377609,24.329476528540546,354.71652029861207,5.200806814189507,-37.51810181575136,6.520225359245435,-29.3946756313475,-1.3185606522011617,-33.67165301604843,4.888317549778587,-0.13924516319636648,0.08186616428931259,0.6776246929381734,0.6776246929381734,50.89160922272403,0.25534624986545484,0.005017154691577817,1.8970535619602148e-05,-0.05120141165596678,-0.04843093409682478,0.9992737969859543,1.259419055699106,0.9584273671631421,281702.6116855425,281702.6116855425,4376.336678344369,4376.336678344369,1517094.5983686347,1517094.5983686347,9,1.0
