timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,platform_platform_share,ccu_playing,daily_Estimated Revenue,session_session_length,sort_sort_position,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-30 00:00:00+00:00,1,0,0,7643219504,0.4474457474825772,85.97631072998047,0.0065355347469449,864,139932,52.96683120727539,488.0,9190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139932.0,864.0,9190.0,85.97631072998047,0.0065355347469449,52.96683120727539,139932.0,864.0,9190.0,85.97631072998047,0.0065355347469449,52.96683120727539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.77109826589594,15.224893917963225,0.09400500489609401,0.0003785156554013377,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-07-31 00:00:00+00:00,1,0,0,7643219504,0.4114086067030497,85.85929107666016,0.0064756800420582,850,137519,47.19111363093058,484.0,34349,139932.0,864.0,9190.0,85.97631072998047,0.0065355347469449,52.96683120727539,0.0,0.0,0.0,0.0,0.0,0.0,138725.5,857.0,21769.5,85.91780090332031,0.0065056073945015495,50.07897241910298,138725.5,857.0,21769.5,85.91780090332031,0.0065056073945015495,50.07897241910298,0.0,-1.7244089986564903,0.0,-1.620370370370372,0.0,273.7649619151251,0.0,-0.9158348506169256,0.0,-0.1361068558615286,0.012299459457728675,0.012299459457728675,161.59694477085782,4.003464337700145,0.024745269286754003,0.00034315818521619095,0.0,0.0,1.0,1.0,1.0,1706.2486630031392,1706.2486630031392,9.899494936611665,9.899494936611665,17790.09950787235,17790.09950787235,1,0.9827559100134351
2025-08-01 00:00:00+00:00,1,0,0,7643219504,0.4038184021498485,86.186767578125,0.0066754110157489,942,148905,44.29314581553141,445.0,37620,137519.0,850.0,34349.0,85.85929107666016,0.0064756800420582,47.19111363093058,0.0,0.0,0.0,0.0,0.0,0.0,142118.66666666666,885.3333333333334,27053.0,86.00745646158855,0.006562208601584,48.15036355124579,142118.66666666666,885.3333333333334,27053.0,86.00745646158855,0.006562208601584,48.15036355124579,0.0,8.279583184869011,0.0,10.8235294117647,0.0,9.522839092841128,0.0,3.0843243086978944,0.0,0.38141067478936197,0.042216118831705965,0.042216118831705965,157.90562036055144,3.9580287605326814,0.025039206825974856,0.00029745709249816266,0.10522842407224889,0.0,1.0,1.0,1.0,5999.698520203609,5999.698520203609,49.571497186723455,49.571497186723455,15556.025745671675,15556.025745671675,2,1.0
2025-08-02 00:00:00+00:00,1,1,0,7643219504,0.378401277664856,86.67888641357422,0.0058224429376423,844,153942,51.90645964940389,417.0,34434,148905.0,942.0,37620.0,86.186767578125,0.0066754110157489,44.29314581553141,0.0,0.0,0.0,0.0,0.0,0.0,145074.5,875.0,28898.25,86.17531394958496,0.006377267185598575,49.08938757578532,145074.5,875.0,28898.25,86.17531394958496,0.006377267185598575,49.08938757578532,0.0,3.382693663745351,0.0,-10.403397027600846,0.0,-8.468899521531103,0.0,-12.777761190947533,0.0,0.570991173329638,0.05292170699758662,0.05292170699758662,182.17988165680472,4.470509655873385,0.024509946275591693,0.00033717973307915197,0.24352035522459578,0.0,1.0,1.0,1.0,7677.590181821381,7677.590181821381,45.445938579078025,45.445938579078025,13226.731074481959,13226.731074481959,3,1.0
2025-08-03 00:00:00+00:00,1,1,0,7643219504,0.3456886215593819,86.66090393066406,0.0057606361806392,758,151753,56.88888502120972,388.0,29237,153942.0,844.0,34434.0,86.67888641357422,0.0058224429376423,51.90645964940389,0.0,0.0,0.0,0.0,0.0,0.0,146410.2,851.6,28966.0,86.27243194580078,0.0062539409846066995,50.649287064870194,146410.2,851.6,28966.0,86.27243194580078,0.0062539409846066995,50.649287064870194,0.0,-1.421964116355512,0.0,-10.189573459715639,0.0,-15.092640994366036,0.0,-1.0615261955341349,0.0,-0.020746093603873916,0.04978478027103618,0.04978478027103618,199.93807641633728,5.190266092071961,0.025925165880019155,0.00037487568710682894,0.21887817382812363,0.21887817382812363,1.0,1.0,1.0,7288.9996364384615,7288.9996364384615,65.47365882551547,65.47365882551547,11455.686862864226,11455.686862864226,3,0.9857803588364449
2025-08-04 00:00:00+00:00,1,0,0,7643219504,0.3587449328411728,86.80497741699219,0.0048269485123455,616,167159,50.82045046488444,367.0,22273,151753.0,758.0,29237.0,86.66090393066406,0.0057606361806392,56.88888502120972,0.0,0.0,0.0,0.0,0.0,0.0,149868.33333333334,812.3333333333334,27850.5,86.36118952433269,0.0060161089058965,50.6778142982059,149868.33333333334,812.3333333333334,27850.5,86.36118952433269,0.0060161089058965,50.6778142982059,0.0,10.152023353739303,0.0,-18.733509234828492,0.0,-23.81913329000923,0.0,-16.20806520348761,0.0,0.16624969252962973,0.071322920161045,0.071322920161045,270.9222042139384,7.504669120948191,0.02765556253928347,0.00030402279531517373,0.20115116664341542,0.20115116664341542,1.0,1.0,1.0,10689.047173002213,10689.047173002213,112.60846622997167,112.60846622997167,10604.35055531455,10604.35055531455,4,1.0
2025-08-05 00:00:00+00:00,1,0,0,7643219504,0.3282519153763866,86.84351348876953,0.0046185795217752,609,160167,52.13675260543823,403.0,22032,167159.0,616.0,22273.0,86.80497741699219,0.0048269485123455,50.82045046488444,0.0,0.0,0.0,0.0,0.0,0.0,151339.57142857142,783.2857142857143,27019.285714285714,86.43009294782367,0.005816461851022028,50.88623405638195,151339.57142857142,783.2857142857143,27019.285714285714,86.43009294782367,0.005816461851022028,50.88623405638195,0.0,-4.182843879180897,0.0,-1.1363636363636354,0.0,-1.0820275670093804,0.0,-4.316785025516056,0.0,0.044393850357482556,0.0694165434649564,0.0694165434649564,262.5688524590164,7.269414060727091,0.027640357645350156,0.0003255129152230048,0.17739704677037582,0.17739704677037582,1.0,1.0,1.0,10505.469938039303,10505.469938039303,128.34941148509967,128.34941148509967,9927.065489765606,9927.065489765606,4,0.958171561208191
2025-08-06 00:00:00+00:00,1,0,0,7643219504,0.3005407806545546,86.87852478027344,0.0052083092741668,661,153537,50.99208450317383,436.0,23741,160167.0,609.0,22032.0,86.84351348876953,0.0046185795217752,52.13675260543823,139932.0,864.0,9190.0,85.97631072998047,0.0065355347469449,52.96683120727539,153283.14285714287,754.2857142857143,29098.0,86.55898066929409,0.005626858212053729,50.60412738436744,151614.25,768.0,26609.5,86.48614692687988,0.005740442778915125,50.899465362230934,9.722579538633047,-4.139429470490175,-23.495370370370374,8.538587848932666,158.33514689880306,7.7568990559186535,-20.307832857877848,12.768639137016113,1.0493751623356973,0.04031537888944392,0.06435513063980788,0.06435513063980788,231.92900302114805,6.466894111700784,0.02784095695392132,0.0003321137731582659,0.16061728341239198,0.15563401721772724,1.0008421434530526,1.0110074934060806,0.9802132742654283,9757.154865606493,9757.154865606493,126.44931226158795,126.44931226158795,9263.473106778041,9263.473106778041,4,0.9185087252256834
2025-08-07 00:00:00+00:00,1,0,0,7643219504,0.2728430615305828,87.12871551513672,0.0048360396176576,618,145853,55.63190984725952,461.0,22625,153537.0,661.0,23741.0,86.87852478027344,0.0052083092741668,50.99208450317383,137519.0,850.0,34349.0,85.85929107666016,0.0064756800420582,47.19111363093058,154473.7142857143,721.1428571428571,27423.14285714286,86.74032701764789,0.005392623865710786,51.809955415271574,150974.11111111112,751.3333333333334,26166.777777777777,86.5575434366862,0.0056399535387754,51.42529252723411,6.060253492244705,-5.004656857956058,-27.294117647058826,-6.5052950075642935,-34.13199802032082,-4.700728697190515,-25.31997278666449,-7.147610422362138,1.4784939667660923,0.2879776509742138,0.061777697207096735,0.061777697207096735,235.62681744749597,6.446256519048882,0.027313709891275524,0.0003814219003061933,0.12170464651925984,0.15178171793619616,1.0021117001904678,1.0231801541923145,0.9561468598341829,9326.832922332802,9326.832922332802,128.41631516283283,128.41631516283283,8766.382888309434,8766.382888309434,4,0.8725405153177513
2025-08-08 00:00:00+00:00,1,0,0,7643219504,0.2575417668338265,87.0431900024414,0.0068455878645181,950,143969,57.94643712043762,473.0,29330,145853.0,618.0,22625.0,87.12871551513672,0.0048360396176576,55.63190984725952,148905.0,942.0,37620.0,86.186767578125,0.0066754110157489,44.29314581553141,153768.57142857142,722.2857142857143,26238.85714285714,86.8626730782645,0.0054169348441063855,53.76042560168675,150273.6,771.2,26483.1,86.60610809326172,0.005760516971349669,52.077406986554465,-3.314865182498905,-1.2917115177610294,0.849256900212314,53.721682847896446,-22.03615098351941,29.63535911602211,2.549308924464899,41.55359355459232,0.9936820330801899,-0.09815996045581254,0.06034429892941915,0.06034429892941915,151.3869610935857,4.908424533769732,0.032388940029320516,0.000402489665349987,0.07507433210100845,0.13687651663115538,1.0029624352213877,1.0232573880480098,0.9403556783267694,9068.155039599962,9068.155039599962,136.40120559910346,136.40120559910346,8325.337022874475,8325.337022874475,4,0.8612698089842605
