timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,visits_visits_gained,ratings_like_ratio,ccu_playing,platform_platform_share,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2020-04-13 00:00:00+00:00,0,0,0,1278035280,0.0,14599,91.54469299316406,704,0.0238280668854713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,14599.0,91.54469299316406,0.0238280668854713,0.0,0.0,704.0,14599.0,91.54469299316406,0.0238280668854713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04821917808219178,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2020-04-14 00:00:00+00:00,0,0,0,1278035280,0.0,13027,91.73478698730467,610,0.021146222949028,0.0,0.0,0.0,0.0,704.0,14599.0,91.54469299316406,0.0238280668854713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,13813.0,91.63973999023438,0.022487144917249652,0.0,0.0,657.0,13813.0,91.63973999023438,0.022487144917249652,0.0,0.0,0.0,0.0,-13.35227272727273,0.0,-10.767860812384411,0.0,-11.254979051945247,0.0,0.20765157206306117,0.0,0.0,0.0,0.0,0.04682222904513356,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,66.46803743153546,66.46803743153546,1111.5718600252528,1111.5718600252528,0,0.0
2020-04-15 00:00:00+00:00,0,0,0,1278035280,0.0,12132,91.8394546508789,598,0.0213026236742734,0.0,0.0,0.0,0.0,610.0,13027.0,91.73478698730467,0.021146222949028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.3333333333334,13252.666666666666,91.70631154378255,0.022092304502924234,0.0,0.0,637.3333333333334,13252.666666666666,91.70631154378255,0.022092304502924234,0.0,0.0,0.0,0.0,-1.967213114754096,0.0,-6.870346204037769,0.0,0.7396154179514447,0.0,0.11409811589655483,0.0,0.0,0.0,0.0,0.04928706832605291,0.0,0.14738082885741752,0.0,1.0,0.0,1.0,0.0,0.0,58.04595880277398,58.04595880277398,1248.8860369678785,1248.8860369678785,0,0.0
2020-04-16 00:00:00+00:00,0,0,0,1278035280,0.0,10967,91.92212677001952,491,0.0171247627586126,0.0,0.0,0.0,0.0,598.0,12132.0,91.8394546508789,0.0213026236742734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.75,12681.25,91.7602653503418,0.020850419066846326,0.0,0.0,600.75,12681.25,91.7602653503418,0.020850419066846326,0.0,0.0,0.0,0.0,-17.892976588628763,0.0,-9.60270359380152,0.0,-19.61195475046714,0.0,0.09001808585960003,0.0,0.0,0.0,0.0,0.04476659372720642,0.0,0.1236968994140417,0.0,1.0,0.0,1.0,0.0,0.0,87.17558909083056,87.17558909083056,1531.6262326908175,1531.6262326908175,0,0.0
2020-04-17 00:00:00+00:00,0,0,0,1278035280,0.0,10610,92.02401733398438,526,0.0174262598156929,0.0,0.0,0.0,0.0,491.0,10967.0,91.92212677001952,0.0171247627586126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.8,12267.0,91.81301574707031,0.02016558721661564,0.0,0.0,585.8,12267.0,91.81301574707031,0.02016558721661564,0.0,0.0,0.0,0.0,7.128309572301417,0.0,-3.255220206072762,0.0,1.7605911470433,0.0,0.11084443707418679,0.0,0.0,0.0,0.0,0.04957119969842616,0.0,0.11459884643554276,0.11459884643554276,1.0,0.0,1.0,0.0,0.0,82.5663369661026,82.5663369661026,1617.8456354053064,1617.8456354053064,0,0.0
2020-04-18 00:00:00+00:00,0,1,0,1278035280,0.0,12112,92.10821533203124,586,0.0187775921076536,0.0,0.0,0.0,0.0,526.0,10610.0,92.02401733398438,0.0174262598156929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.8333333333334,12241.166666666666,91.86221567789714,0.019934254698455302,0.0,0.0,585.8333333333334,12241.166666666666,91.86221567789714,0.019934254698455302,0.0,0.0,0.0,0.0,11.406844106463886,0.0,14.156456173421294,0.0,7.754574454030472,0.0,0.09149567741786324,0.0,0.0,0.0,0.0,0.04837777594320152,0.0,0.10765642438616636,0.10765642438616636,1.0,0.0,1.0,0.0,0.0,73.84962198052654,73.84962198052654,1448.4280329607911,1448.4280329607911,0,0.0
2020-04-19 00:00:00+00:00,0,1,0,1278035280,0.0,12985,92.2665557861328,592,0.0191777665168046,0.0,0.0,0.0,0.0,586.0,12112.0,92.10821533203124,0.0187775921076536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.7142857142857,12347.42857142857,91.91997855050224,0.01982618495821949,0.0,0.0,586.7142857142857,12347.42857142857,91.91997855050224,0.01982618495821949,0.0,0.0,0.0,0.0,1.0238907849829282,0.0,7.2077278731836225,0.0,2.131127392994614,0.0,0.17190698303162222,0.0,0.0,0.0,0.0,0.04558755582935469,0.0,0.11060741969517578,0.11060741969517578,1.0,0.0,1.0,0.0,0.0,67.45545267239778,67.45545267239778,1351.786824557637,1351.786824557637,0,0.0
2020-04-20 00:00:00+00:00,0,0,0,1278035280,0.0,10857,92.30665588378906,460,0.0165919121354818,0.0,0.0,0.0,0.0,592.0,12985.0,92.2665557861328,0.0191777665168046,0.0,0.0,704.0,14599.0,91.54469299316406,0.0238280668854713,0.0,0.0,551.8571428571429,11812.857142857143,92.02883039202008,0.018792448565363846,0.0,0.0,570.875,12161.125,91.96831321716309,0.019421900855377275,0.0,0.0,0.0,-34.65909090909091,-22.297297297297302,-25.631892595383242,-16.38814016172506,-30.368198917561394,-13.483605502533024,0.8323397738434712,0.04346114072926177,0.0,0.0,0.0,0.0,0.04236507644133358,0.0,0.09842491149902283,0.10596139090402686,1.0006580220158448,0.0,0.9675905929753958,0.0,0.0,76.8587526384787,76.8587526384787,1357.922303426399,1357.922303426399,0,0.0
2020-04-21 00:00:00+00:00,0,0,0,1278035280,0.0,10281,92.35466003417967,544,0.0193535555154085,0.0,0.0,0.0,0.0,460.0,10857.0,92.30665588378906,0.0165919121354818,0.0,0.0,610.0,13027.0,91.73478698730467,0.021146222949028,0.0,0.0,542.4285714285714,11420.57142857143,92.11738368443079,0.018536353217703916,0.0,0.0,567.8888888888889,11952.222222222223,92.01124064127603,0.01941430692871408,0.0,0.0,0.0,-10.81967213114754,18.260869565217398,-21.079296845014206,-5.305332964907428,-8.47748289583745,16.644515456545395,0.6757229914980734,0.05200508016567351,0.0,0.0,0.0,0.0,0.05290799455358879,0.0,0.0913290296282069,0.09992942810058038,1.0011535877835684,0.0,0.9547780039620339,0.0,0.0,72.4507495552055,72.4507495552055,1416.4117319637128,1416.4117319637128,0,0.0
2020-04-22 00:00:00+00:00,0,0,0,1278035280,0.0,10238,92.40340423583984,492,0.0180411096662282,0.0,0.0,0.0,0.0,544.0,10281.0,92.35466003417967,0.0193535555154085,0.0,0.0,598.0,12132.0,91.8394546508789,0.0213026236742734,0.0,0.0,527.2857142857143,11150.0,92.19794791085378,0.01807042264512603,0.0,0.0,560.3,11780.8,92.05045700073241,0.01927698720246549,0.0,0.0,0.0,-17.725752508361204,-9.558823529411764,-15.611605670952855,-0.4182472522128222,-15.310386447769064,-6.781419817848889,0.6140602501449433,0.052779363425869974,0.0,0.0,0.0,0.0,0.048051567535892174,0.0,0.08226994105747681,0.09406668923117724,1.001602283301214,0.0,0.9374090699616617,0.0,0.0,72.40019950862629,72.40019950862629,1441.2371074878693,1441.2371074878693,0,0.0
