timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,session_session_length,daily_Estimated Revenue,platform_platform_share,ccu_playing,daily_rpv,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-17 00:00:00+00:00,1,0,0,3990106548,4479862,11.126967072486876,7000001.0,0.2540276646614074,33325,0.0063157791063846,81.030517578125,13.0,6446477.0,33767.0,4547478.0,80.98867797851562,0.2669793665409088,13.7019761800766,3215740.0,27364.0,3414676.0,80.74828338623047,0.2161206305027008,12.957403739293415,4485275.714285715,32559.14285714286,4357447.428571428,80.90430232456752,0.25276192171233036,12.16126160962241,4518700.3,25508.1,3328869.566666667,80.51129430135092,0.20976359446843462,12.356342466672261,117.67932108939156,8.586457378192769,21.78409589241339,-1.3089702964432681,31.19435050353241,-1.486890096004867,17.539757343171768,-4.851199569205966,0.34952345741465773,0.05166104775840008,0.34216031579485756,0.34131117243747894,210.04624017283803,1.562548006490377,0.00743884355392118,1.5895662704791907e-06,0.04167447771345164,0.03365497355731533,1.004881402374996,0.9926030532022039,1.2049846988599642,1326889.517244901,1542282.8972865879,6776.9414188485935,5499.9643657153265,881900.1885219557,736441.556554255,28,0.5288779402776005
2025-07-18 00:00:00+00:00,1,0,0,3990106548,4431528,11.161946535110474,7168353.0,0.221271738409996,30764,0.006441971420695,81.07117462158203,13.0,7000001.0,33325.0,4479862.0,81.030517578125,0.2540276646614074,11.126967072486876,3080138.0,23660.0,3201850.0,80.78438568115234,0.1699152439832687,11.382296442985536,5069306.428571428,33574.0,4533115.714285715,80.94527217320034,0.26009856377329144,12.129783051354545,4527186.733333333,25739.5,3379742.0,80.54616241455078,0.20947423080603278,12.31984759039349,132.728306329132,2.405028227853112,30.025359256128482,-7.684921230307573,38.405234473819824,-1.078917163073323,30.22477161130068,-12.894629525910762,0.3550054110228906,0.050174976875627664,0.37511188447268135,0.34382293831777305,233.00351048269138,1.617580072250458,0.006942073492015961,1.5571143019876633e-06,0.04242270333426379,0.033914255857203465,1.0049550437498864,1.1197475887721857,1.2416733207347845,1564835.9483534636,1556550.644967907,5964.958874889325,5572.140694005629,873188.0394216711,758557.8358284656,28,0.5415976040321648
2025-07-19 00:00:00+00:00,1,1,0,3990106548,3904232,12.863303442796072,13000000.0,0.1867346167564392,26623,0.011637921040966,81.10987091064453,11.0,7168353.0,30764.0,4431528.0,81.07117462158203,0.221271738409996,11.161946535110474,2874488.0,21856.0,3065031.0,80.81558990478516,0.1604622155427932,13.011077602704368,6515808.142857143,34255.0,4653001.571428572,80.98731231689453,0.2638517639466694,12.108672457081932,4727635.633333334,25826.266666666666,3407418.8666666667,80.58098907470703,0.20830163906017937,12.367103541559645,352.25445366270446,81.35267613076533,21.810944363103957,-13.460538291509561,27.3798535806,-11.89874011853248,16.372951803497628,-15.60846491365414,0.36413890711692876,0.04773125496593256,0.5751719302654009,0.4560346247780172,488.28125,3.3297193072237237,0.006819009008939784,9.894848041008667e-07,0.04153224400112325,0.034233213770509384,1.0050424206360982,1.3782382248149303,1.2666811703312681,2801390.3749160427,2155965.5421343506,5777.277951853023,5564.703554599752,813183.8096682462,762153.8396701735,28,0.9822017487724367
2025-07-20 00:00:00+00:00,1,1,0,3990106548,3697589,12.724105834960938,12519068.0,0.1930436491966247,26306,0.0111670265116929,81.13489532470703,11.0,13000000.0,26623.0,3904232.0,81.10987091064453,0.1867346167564392,12.863303442796072,3393755.0,39638.0,5478627.0,80.86168670654297,0.3168573677539825,11.343425830205282,7819424.285714285,32350.428571428572,4398567.571428572,81.0263421194894,0.2461640898670469,12.305912457761309,4922822.2,25988.366666666665,3434296.6666666665,80.61544036865234,0.20891648977994917,12.388492134544585,268.8854381061685,-3.6994769230769275,-33.63439124072859,-1.1906997708748035,-32.50883843707557,-5.29279510029117,-39.075537184128365,3.378608931633953,0.3378715301296742,0.030852489076282907,0.6298460022763748,0.5207911963542136,475.88352909871895,3.3857371963900813,0.007114363680126785,1.0163779618884549e-06,0.03939819335937309,0.03449899166391505,1.0050970601780256,1.588402742986388,1.1782894214158512,3449409.3073647753,2563762.4629770815,5711.744270832216,5503.104669080078,784345.8838536207,757527.2128817841,28,0.9458654217385424
2025-07-21 00:00:00+00:00,1,0,0,3990106548,3702272,10.588714639345804,12446587.0,0.2068006098270416,27167,0.0110664283603589,81.16643524169922,11.0,12519068.0,26306.0,3697589.0,81.13489532470703,0.1930436491966247,12.724105834960938,3591054.0,39146.0,4924989.0,80.90525817871094,0.3101702332496643,13.43724803129832,9084500.42857143,30639.14285714286,4223893.714285715,81.06365312848773,0.23139700080667222,11.898979116053809,5121752.1,26187.266666666666,3462847.6333333333,80.65003789265951,0.21038044244050977,12.375893104738658,246.5998283512306,-0.5789648238990308,-30.600827670770958,3.2730175625332647,-24.826796567464417,0.12665009550818507,-33.32673878457503,7.126347169496738,0.3228184037326276,0.03887343031128143,0.6236685064830431,0.5658903688214068,458.13409157832746,3.36187714952409,0.007337924566880941,8.50732316305947e-07,0.03711046491350788,0.03469565352290413,1.0051285188034098,1.7737095140882413,1.0998978713152265,3833979.8251815257,2898350.1848808145,5615.726796288213,5431.436445128637,757578.0042251857,750690.1996401474,28,0.9403891936652521
2025-07-22 00:00:00+00:00,1,0,0,3990106548,3709934,11.546520233154297,9000000.0,0.2075711637735366,26938,0.0079760222898721,81.19378662109375,12.0,12446587.0,27167.0,3702272.0,81.16643524169922,0.2068006098270416,10.588714639345804,5011017.0,36522.0,4804295.0,80.94400024414062,0.2909213602542877,11.125840107599894,9654355.142857144,29270.0,4067556.4285714286,81.09933689662388,0.2194898298808506,11.959076276847295,5197469.533333333,26342.933333333334,3491003.3333333335,80.6845329284668,0.2108845954140027,12.230798637204698,79.60425997357423,-27.69102083968883,-26.24171732106676,-0.8429344425221807,-22.778805214917064,0.20695400013830412,-28.65042168367995,0.37260719257039554,0.3085915894936342,0.033697894102502346,0.5777716999490459,0.571536598515787,334.0881250232006,2.425918513397135,0.007261043657099114,1.282946550023083e-06,0.03396006992885521,0.03481679710583421,1.0051410592972614,1.8575106753276995,1.0408054199025507,3796060.3533245795,2970544.057970768,5604.247724266395,5381.931904984062,730563.5417626131,743308.0642863123,28,0.6799858260732254
2025-07-23 00:00:00+00:00,1,0,0,3990106548,3636965,10.706762671470642,9085451.0,0.1910596787929535,23783,0.0080253776809005,81.21874237060547,12.0,9000000.0,26938.0,3709934.0,81.19378662109375,0.2075711637735366,11.546520233154297,6446477.0,33767.0,4547478.0,80.98867797851562,0.2669793665409088,13.7019761800766,10031351.42857143,27843.714285714286,3937483.1428571427,81.13220323835101,0.20864416020257126,11.53118863276073,5273544.533333333,26338.933333333334,3517723.566666667,80.71870727539063,0.21013389031092322,12.199030981461208,40.936685262353365,0.9494555555555451,-29.567329049071578,-11.71207959017002,-20.02237284050632,-1.9668543968706764,-28.43653752407952,-7.954614061227405,0.28406982041473405,0.030736033568889987,0.5326300796197501,0.5767395963216175,381.99844433232425,2.4980852171837733,0.006539241774600037,1.178451294604896e-06,0.03094509669712825,0.03487695814902871,1.0051226782107603,1.9022028476605568,0.992910567133423,3722023.9041885473,3041461.9453387395,5809.628395466153,5383.8521136459085,712132.7464654506,733266.5308691055,28,0.686441989275868
2025-07-24 00:00:00+00:00,1,0,0,3990106548,3726632,10.381468017896015,8641380.0,0.1998676359653473,26587,0.0076075363151581,81.24348449707031,12.0,9085451.0,23783.0,3636965.0,81.21874237060547,0.1910596787929535,10.706762671470642,7000001.0,33325.0,4479862.0,81.030517578125,0.2540276646614074,11.126967072486876,10265834.142857144,26881.14285714286,3829878.8571428573,81.16262708391461,0.20090701324599128,11.424688767819177,5340287.533333333,26443.3,3545248.1,80.75274251302083,0.20967645049095152,12.139536174800662,23.448268078818856,-4.887715535530379,-20.219054763690924,11.789933986460909,-16.813687564483015,2.4654347787234743,-21.320523797378467,4.610055469599494,0.26282310086440663,0.03046356757403501,0.48521637412743823,0.5793653273393085,325.0105310666466,2.318817012568718,0.007134322054251116,1.201366774349611e-06,0.028341565813343544,0.03483999759389854,1.0050757975288294,1.9223373420961385,0.9581763368064137,3578740.019619185,3093977.4348356947,5838.08099210089,5356.315976296707,694670.3220933058,724762.8111880015,28,0.6528906575236276
2025-07-25 00:00:00+00:00,1,0,0,3990106548,3603107,10.810162345568338,8869523.0,0.1924752444028854,28263,0.0077836052483864,81.27082061767578,12.0,8641380.0,26587.0,3726632.0,81.24348449707031,0.1998676359653473,10.381468017896015,7168353.0,30764.0,4431528.0,81.07117462158203,0.221271738409996,11.161946535110474,10508858.42857143,26523.85714285714,3711533.0,81.19114794049945,0.1967932283878326,11.374433883598872,5508909.8,26592.833333333332,3569834.7333333334,80.78664067586263,0.20897254943847654,12.083520684639613,23.731671696413393,2.640122295281544,-8.129632037446367,6.303832700191814,-18.69380042278871,-3.314655163160729,-13.014085853907542,-3.6986436181911664,0.24626014983208933,0.03364715432221388,0.43301351573264163,0.5709250046959634,313.80989951882253,2.4616311806362727,0.007844061293749729,1.2187984772991582e-06,0.026869092668810098,0.03474197642291322,1.005007105893409,1.9076112715752633,0.9417180817127867,3372777.9667270565,3145174.3534346386,5595.093997482023,5341.912514829519,662581.3893590923,713329.2225979597,28,0.6701277693367191
2025-07-26 00:00:00+00:00,1,1,0,3990106548,3710702,11.417962034543356,13000000.0,0.1734018474817276,25153,0.011370403844906,81.283447265625,11.0,8869523.0,28263.0,3603107.0,81.27082061767578,0.1924752444028854,10.810162345568338,13000000.0,26623.0,3904232.0,81.10987091064453,0.1867346167564392,12.863303442796072,10508858.42857143,26313.85714285714,3683885.8571428573,81.2159445626395,0.1948885470628738,11.16795653956277,5811497.066666666,26641.933333333334,3597380.3666666667,80.81964874267578,0.20774575869242348,12.017643293407229,0.0,46.56932509222875,-5.521541524245954,-11.003785868449922,-4.95692878906786,2.986172767003592,-7.1399558937171985,-9.909532511741482,0.21400151798007805,0.015536508494995438,0.39038844064969586,0.5872107769339513,516.8164109088018,3.5033792788051215,0.006778499923060401,8.783047043260501e-07,0.025147301810129915,0.034544177368300906,1.004903458826275,1.8082876594479733,0.9381108345581903,3323116.5177005017,3412573.7076667123,5284.488137854119,5320.944458123676,603130.8735526499,701807.688500086,28,0.9822017487724367
2025-07-27 00:00:00+00:00,1,1,0,3990106548,3847023,11.0284410516421,13502835.0,0.1898734867572784,26335,0.011771627228214,81.30451965332031,12.0,13000000.0,25153.0,3710702.0,81.283447265625,0.1734018474817276,11.417962034543356,12519068.0,26306.0,3697589.0,81.13489532470703,0.1930436491966247,12.724105834960938,10649396.57142857,26318.0,3705233.5714285714,81.24017660958427,0.19443566671439577,10.925718713374366,6142041.566666666,26823.833333333332,3640323.566666667,80.85220820109049,0.2083101044098536,11.948315385977427,7.858148865394776,3.8679615384615396,0.11024100965559835,4.6992406472389,4.041390214001606,3.6737253490040533,-1.6421998094935164,9.499114060642588,0.2090645805783442,0.02592457431886963,0.3489244923113845,0.5960311055944525,512.713965674362,3.509943010493306,0.006845551262482376,8.167499813848068e-07,0.023059027535577033,0.03427987443459431,1.004798488713244,1.7338528982323513,0.9333952727124574,3222111.9705842407,3660847.825587416,4628.53673801612,5209.208359231305,474386.06750600325,674963.191665615,29,1.0
2025-07-28 00:00:00+00:00,1,0,0,3990106548,3923966,12.708874901135763,7332368.0,0.2037968635559082,28005,0.0063703516140593,81.3239517211914,13.0,13502835.0,26335.0,3847023.0,81.30451965332031,0.1898734867572784,11.0284410516421,12446587.0,27167.0,3702272.0,81.16643524169922,0.2068006098270416,10.588714639345804,9918793.857142856,26437.714285714286,3736904.1428571427,81.26267896379743,0.19400656010423384,11.22859875077293,6271954.3,27087.166666666668,3681667.5,80.88453877766928,0.20962554266055422,12.030069739288756,-41.08932834358527,-45.69756647400342,3.084624728530949,6.3413707993164925,5.988052741667826,2.00006602507965,-1.4524842425008289,7.332975781093931,0.19406603114098253,0.023900353822825515,0.3001525188249113,0.5788462587869805,261.81418267514107,1.8686110255259538,0.007136910172791973,1.7332563188153464e-06,0.021500451224196495,0.033887699793391325,1.0046750614127573,1.5814518701360525,0.925491033401344,2851943.3229140933,3630497.281837915,3670.395110030579,5055.252646118902,402688.7416998038,651936.8823485936,29,0.5430243352599657
2025-07-29 00:00:00+00:00,1,0,0,3990106548,3939739,11.168467223644257,6963953.0,0.2038665413856506,27565,0.006029522885708,81.34652709960938,13.0,7332368.0,28005.0,3923966.0,81.3239517211914,0.2037968635559082,12.708874901135763,9000000.0,26938.0,3709934.0,81.19378662109375,0.2075711637735366,11.546520233154297,9627930.0,26527.285714285714,3769733.4285714286,81.2844990321568,0.19347732833453588,11.17459117798578,6379932.7,27290.366666666665,3717695.6666666665,80.91663258870443,0.21028817147016524,12.011057292752797,-22.622744444444443,-5.024502316304913,2.327567005716835,-1.5711480092840513,6.194315047114052,0.40196576626809755,-1.7847480933949944,0.03418984400773706,0.18811843229877834,0.027759814839511954,0.275533912362804,0.5642954568090035,252.62834651382138,1.7676174062247763,0.006996654601572692,1.6037537329574918e-06,0.020642416817806417,0.033414297135706206,1.0045462401447454,1.5090958561365388,0.9200580659477825,2656461.7323532985,3600167.0373571995,2863.738723770404,4942.907217161924,325519.18259026203,634533.0365963915,29,0.5157400649567294
2025-07-30 00:00:00+00:00,1,0,0,3990106548,3842793,12.547216296195984,6906494.0,0.2030859440565109,27185,0.0059591954514703,81.36585235595703,13.0,6963953.0,27565.0,3939739.0,81.34652709960938,0.2038665413856506,11.168467223644257,9085451.0,23783.0,3636965.0,81.21874237060547,0.1910596787929535,10.706762671470642,9316650.42857143,27013.285714285714,3799137.4285714286,81.30551474434989,0.1951953662293298,11.437513124375116,6479967.066666666,27423.266666666666,3742224.3666666667,80.9477923075358,0.2103552867968877,12.070766820510228,-23.982926109006584,-0.8250917259206125,14.304335029222548,-1.3785597678215078,5.659334087625267,-2.460721382812414,6.294507213418887,-0.38289624370635433,0.1811281251811181,0.023756707307232006,0.2704620640780491,0.5510232504957359,254.0459795482969,1.797258453094285,0.007074279807868962,1.8167270513040237e-06,0.01996503557477759,0.0329637181639547,1.0044191747126967,1.4377620029115317,0.9279318300081716,2616450.2590343924,3570612.516179985,2313.674790989808,4882.309324513353,270664.1422343514,624248.5257190878,29,0.5114847363535139
2025-07-31 00:00:00+00:00,1,0,0,3990106548,3689961,11.088771025339762,6887480.0,0.1980760842561721,26710,0.0059238944379192,81.38307189941406,13.0,6906494.0,27185.0,3842793.0,81.36585235595703,0.2030859440565109,12.547216296195984,8641380.0,26587.0,3726632.0,81.24348449707031,0.1998676359653473,10.381468017896015,9066093.285714285,27030.85714285714,3793898.714285714,81.32545580182757,0.19493943027087618,11.538556411152795,6574725.5,27517.533333333333,3757096.9,80.9783925374349,0.21003071268399554,12.02334590686692,-20.29652671216866,-0.2753061104519894,0.46263211343888777,-1.7472871068603957,-0.9840252539021876,-3.97710727587981,-0.8963690897338727,-2.466866834932091,0.17181365768326184,0.021163108304578238,0.2716183827094056,0.538632038193412,257.85182134701057,1.8665449671297427,0.007238556928228529,1.6099893452105002e-06,0.019413266863144762,0.03244281976719058,1.004285874954016,1.3789310725921995,0.9281472589400526,2625453.4314020844,3541357.7966271997,1574.1206580672488,4838.68384593576,208587.48059386306,617239.5255135875,29,0.5100765876203034
