timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,visits_visits_gained,platform_platform_share,daily_Estimated Revenue,session_session_length,ccu_playing,sort_sort_position,daily_rpv,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-01 00:00:00+00:00,0,0,1,8315041579,89.67549896240234,184965,0.0038953975308686,237201,5.2762313683827715,498,188,0.0608761945850521,242949.0,626.0,228196.0,89.86756896972656,0.0047641638666391,6.801419446865718,218281.0,978.0,265761.0,90.28448486328124,0.0074179242365062,6.968008438746135,229991.7142857143,708.5714285714286,214781.14285714287,90.07215118408203,0.005554918964792528,6.1116125422605085,214079.81818181818,804.7272727272727,238954.45454545456,90.13348249955611,0.005980037131600709,6.160061163118548,8.667726462678838,-2.3659286516923284,-49.079754601227,-20.447284345047922,-30.401751950060397,-18.944679135480026,-47.48669025631206,-18.235441938804986,-0.6745188852781192,-0.21372560705288368,0.13849955622010265,0.13849955622010265,475.35270541082167,1.2824032524896467,0.002692386708908664,2.224362091543398e-05,-0.09986822945730181,-0.04464582963422968,0.9993195501408216,1.0743269320715796,0.928910446966675,29649.959813862082,29649.959813862082,189.3948736946652,189.3948736946652,38063.12000707151,38063.12000707151,9,0.9763407134830767
2025-09-02 00:00:00+00:00,0,0,0,8315041579,89.62391662597656,139677,0.0048900940455496,238586,5.743789434432983,576,188,0.0587063241864736,237201.0,498.0,184965.0,89.67549896240234,0.0038953975308686,5.2762313683827715,223911.0,836.0,218990.0,90.3143081665039,0.0070792222395539,6.324254473050435,232088.14285714287,671.4285714285714,203450.7142857143,89.97352382114956,0.005242186365649057,6.0286889653151565,216122.0,785.6666666666666,230681.33333333334,90.09101867675781,0.00588920854109645,6.125371852394751,6.553943307832122,0.5838929852740815,-31.100478468899517,15.662650602409634,-36.2176355084707,-24.484632227718762,-30.92328676691253,25.53517341423177,-0.7644320756513334,-0.05752110333661076,0.13483971456310478,0.13483971456310478,413.49393414211437,1.7081143773536276,0.004123770386173915,2.4074192786836598e-05,-0.11329950605120266,-0.0539416333178503,0.9986958205453329,1.0738756020078608,0.8901342734032424,29141.828790807333,29141.828790807333,192.27363707786753,192.27363707786753,46243.121958019256,46243.121958019256,9,0.9820414984214794
2025-09-03 00:00:00+00:00,0,0,0,8315041579,89.62352752685547,130462,0.0042054536752402,236517,6.605816006660461,431,189,0.0562718411333437,238586.0,576.0,139677.0,89.62391662597656,0.0048900940455496,5.743789434432983,228105.0,795.0,219226.0,90.22681427001952,0.0069934078492224,7.347537358601888,233289.85714285713,619.4285714285714,190770.14285714287,89.88734000069755,0.004843907197937315,5.922728772180668,217690.84615384616,758.3846153846154,222972.15384615384,90.05505781907301,0.005759688936030584,6.162329095030575,3.687775366607493,-0.8671925427309213,-45.78616352201258,-25.173611111111114,-40.48972293432348,-6.597363918182664,-39.86545950258276,-14.000556306938117,-0.6686335409766375,-0.00043414652666218245,0.13077626126542063,0.13077626126542063,547.4930555555555,1.8129048082598131,0.003303618650498609,2.7929443030384415e-05,-0.11461475917270694,-0.057794508043224904,0.9981376080096198,1.0716567153126266,0.8410015283352437,28468.794971705873,28468.794971705873,208.7209215122506,208.7209215122506,52276.50488643082,52276.50488643082,9,0.9735253077806453
2025-09-04 00:00:00+00:00,0,0,0,8315041579,89.67276000976562,122807,0.0046083219349384,241405,5.383925795555115,525,190,0.0558688417386324,236517.0,431.0,130462.0,89.62352752685547,0.0042054536752402,6.605816006660461,230603.0,765.0,192786.0,90.19202423095705,0.0059289787895977,5.805263197940329,234833.0,585.1428571428571,180773.14285714287,89.8131593976702,0.004655241932985985,5.862537714697065,219384.7142857143,741.7142857142857,215817.5,90.02775083269391,0.005677448435952572,6.1067288593537565,4.684240881514978,2.066659056220055,-31.372549019607842,21.809744779582374,-36.29879763053334,-5.86760895893057,-22.274609195370566,9.579662286380785,-0.5757318627883645,0.054932543126473554,0.12797895176795754,0.12797895176795754,458.9448669201521,1.9657107028858054,0.004274965800273598,2.2302369433879502e-05,-0.094079153878338,-0.057158400986223566,0.9976163856917575,1.0704164178647686,0.8199531859253111,28076.625768198577,28076.625768198577,210.00931428846698,210.00931428846698,56914.515249761935,56914.515249761935,9,0.9936447567184883
2025-09-05 00:00:00+00:00,0,0,0,8315041579,89.66233825683594,115252,0.0027848442550748,237890,8.234753650167715,373,194,0.0534020284867224,241405.0,525.0,122807.0,89.67276000976562,0.0046083219349384,5.383925795555115,239993.0,851.0,217845.0,90.19821166992188,0.0061069540679454,5.997772375742595,234532.57142857142,516.8571428571429,166117.0,89.73660605294364,0.004180654816861615,6.182106468186369,220618.4,717.1333333333333,209113.13333333333,90.00338999430339,0.005484608157227387,6.2485971787413535,-0.8762755580371095,-1.456059319401004,-56.16921269095182,-28.952380952380953,-47.094493791457225,-6.15192945027564,-54.39880136495405,-39.56923378201386,-0.5941064719186984,-0.011621983006382397,0.08253502127425055,0.12453169007583945,636.0695187165776,2.064067746609633,0.003236358272669692,3.46156586426881e-05,-0.05523109436035421,-0.05557651519775337,0.9970358456345185,1.0630689526738089,0.7622522333436935,18651.564770846926,27473.982213827578,190.08014504008977,223.64476509049115,60619.489886631214,60680.42659453901,9,0.9791766996365492
2025-09-06 00:00:00+00:00,0,1,0,8315041579,89.62710571289062,146828,0.0025754305534064,315684,8.024801935468401,394,196,0.0688468899103571,237890.0,373.0,115252.0,89.66233825683594,0.0027848442550748,8.234753650167715,207180.0,589.0,241460.0,90.03063201904297,0.0041163084097206,5.228809575239818,250033.14285714287,489.0,152598.14285714287,89.67895943777901,0.003960529408816729,6.5815339482190245,226560.0,696.9375,205220.3125,89.97987222671509,0.005302784556988575,6.359609976036794,52.37185056472633,32.70166883853882,-33.106960950764005,5.630026809651478,-39.19158452745797,27.39735536042758,-37.43348901349181,-7.519763494378074,-0.44821001152918205,-0.039294696781599914,0.11108523741993966,0.15725547449934985,799.2,2.150011237562062,0.0026833936075298477,2.5420282672500757e-05,-0.02495956420898214,-0.054069283429313365,0.99665577665883,1.103606739305892,0.7468772993232623,26195.34309170823,35627.8003025727,194.01723328917677,230.66959595924214,55262.03390421644,60655.624291809625,10,1.0
2025-09-07 00:00:00+00:00,0,1,0,8315041579,89.59573364257812,134590,0.0029468003194779,423643,12.42409880956014,363,209,0.0896629763392172,315684.0,394.0,146828.0,89.62710571289062,0.0025754305534064,8.024801935468401,242949.0,626.0,228196.0,89.86756896972656,0.0047641638666391,6.801419446865718,275846.5714285714,451.42857142857144,139225.85714285713,89.64012581961495,0.0037009060449365574,7.384773857175369,238153.11764705883,677.2941176470588,201065.58823529413,89.95727583941292,0.005164197248899711,6.716344613302873,74.37528040864542,34.19843894527439,-42.01277955271565,-7.868020304568524,-41.02000035057583,-8.33492249434713,-38.14653731554508,14.419715786174336,-0.302484344758458,-0.035002882289869586,0.21954180608901872,0.24751950914592727,1163.8543956043957,3.147632456850755,0.0026970599817224034,2.9326743231487148e-05,-0.006932394845139879,-0.052589865291819735,0.996474437261038,1.1582740303965873,0.7166469184973668,55229.63034797195,58947.54278157227,200.01362590946297,237.5765047058217,50178.43588880836,61176.876219756035,11,1.0
2025-09-08 00:00:00+00:00,0,0,0,8315041579,89.52214050292969,111113,0.0044455048628151,360101,9.880712426227072,535,231,0.0741556068285773,423643.0,363.0,134590.0,89.59573364257812,0.0029468003194779,12.42409880956014,237201.0,498.0,184965.0,89.67549896240234,0.0038953975308686,5.2762313683827715,293403.71428571426,456.7142857142857,128675.57142857143,89.61821746826172,0.0037794928066432,8.042556865438842,244928.0,669.3888888888889,196068.22222222222,89.93310165405273,0.005124269894117233,6.892142825131995,51.8125977546469,-14.998949587270417,7.429718875502012,47.38292011019283,-39.92755386154138,-17.443346459618102,14.121981841063501,50.85870710108831,-0.17101489397561842,-0.08213911160326326,0.23433301408419435,0.2613202458222058,671.830223880597,3.2408247385567974,0.004814874813254855,2.7438649122268334e-05,-0.014520372663225993,-0.05192015562264238,0.9964986842441809,1.1979182220314306,0.7375670846264626,61324.41416751576,64004.64516874122,170.98160366311004,232.9105202808932,47452.60806580867,63023.66738778802,11,0.8500105041272958
2025-09-09 00:00:00+00:00,0,0,0,8315041579,89.46011352539062,110821,0.0051079760305583,338685,15.916825652122498,471,243,0.0683231302387586,360101.0,535.0,111113.0,89.52214050292969,0.0044455048628151,9.880712426227072,238586.0,576.0,139677.0,89.62391662597656,0.0048900940455496,5.743789434432983,307703.5714285714,441.7142857142857,124553.28571428571,89.59481702532086,0.003810618804501586,9.4958477536802,249862.57894736843,658.9473684210526,191581.52631578947,89.90820754201789,0.005123412322350974,7.367126131815706,41.9551021434619,-5.947220363175887,-18.229166666666664,-11.962616822429906,-20.65909204808236,-0.26279553247594567,4.455578624443657,14.902045733534353,-0.1827671750494142,-0.06928674536891277,0.2353385650680837,0.2634061001300523,717.5529661016949,3.0561170164768727,0.004250058652614102,4.6995818109170435e-05,-0.03064591544015157,-0.051600365889698255,0.9965143280545264,1.2314912169916679,0.743765788257505,63516.90373782051,65815.32748896362,156.60077329886423,230.87887004136815,47968.772776591904,64294.597838014706,11,0.7994585063367033
2025-09-10 00:00:00+00:00,0,0,0,8315041579,89.50023651123047,109906,0.0043909512460231,331798,6.890371146409408,466,250,0.0653300479075916,338685.0,471.0,110821.0,89.46011352539062,0.0051079760305583,15.916825652122498,236517.0,431.0,130462.0,89.62352752685547,0.0042054536752402,6.605816006660461,321315.14285714284,446.7142857142857,121616.71428571429,89.57720402308873,0.0038371184574705714,9.53649848793005,253959.35,649.3,187497.75,89.88780899047852,0.0050867892685345795,7.343288382545391,40.28505350566767,-2.0334529134741763,8.120649651972167,-1.0615711252653925,-15.756312182857846,-0.8256557872605375,4.4108813247670575,-14.037356092621078,-0.13756545744983972,0.044850139641794406,0.2319116274263627,0.2623585923362541,710.4882226980728,3.018897795408846,0.004239948319943225,2.076670257116329e-05,-0.03667804173060481,-0.05005704263099199,0.9965445262168678,1.2652227329182517,0.7543301392896078,64309.67406439895,66628.41757663008,142.08148490091324,228.82516884017994,47178.95155960688,65190.27317651726,11,0.7832018940475826
2025-09-11 00:00:00+00:00,0,0,0,8315041579,89.49809265136719,97060,0.0033558916766196,328914,9.777581834793091,356,252,0.0633755547224949,331798.0,466.0,109906.0,89.50023651123047,0.0043909512460231,6.890371146409408,241405.0,525.0,122807.0,89.67276000976562,0.0046083219349384,5.383925795555115,333816.4285714286,422.57142857142856,117938.57142857143,89.55225154331752,0.0036581998491393144,10.164163636392617,257528.61904761905,635.3333333333334,183191.19047619047,89.86925106956845,0.005004365573681486,7.45920711836671,36.24987054949151,-0.8692035515584728,-32.19047619047619,-23.605150214592275,-20.965417280773902,-11.688169890633816,-27.177577348131642,-23.57255891513159,-0.1947830739004952,-0.002395367818952554,0.2257471033105399,0.26004677123465664,921.3277310924369,3.3887349192775678,0.003667796540320005,2.9726773892322e-05,-0.03150340488978288,-0.048292333429509046,0.9964726586404339,1.296230414335827,0.731001721452604,64185.48064959688,66969.48588385322,132.4467133157028,232.03304362381957,48388.89561245847,66533.89124770851,11,0.7763942753686477
2025-09-12 00:00:00+00:00,0,0,0,8315041579,89.5298843383789,94501,0.0029501465614885,330350,10.4866421547803,385,253,0.0625896931994116,328914.0,356.0,97060.0,89.49809265136719,0.0033558916766196,9.777581834793091,237890.0,373.0,115252.0,89.66233825683594,0.0027848442550748,8.234753650167715,347025.0,424.2857142857143,114974.14285714286,89.53332955496651,0.0036818144643412714,10.485861994194417,260838.68181818182,623.9545454545455,179159.81818181818,89.85382530905984,0.004910991982218168,7.596817801840055,38.866703098070545,0.4365882875158933,3.217158176943702,8.14606741573034,-18.00489362440565,-2.6365134968061033,5.93578280410012,-12.090530750974903,-0.14772525570058148,0.0355221950210316,0.21984825189625887,0.25753201615385957,855.8290155440415,3.495693212842056,0.0040739878521089505,3.174393949096658e-05,-0.01817321777343734,-0.046017444853995455,0.9964331429074839,1.3304200035863336,0.7497089137332069,63927.20772780257,67174.31161955143,90.36482832276235,232.64575099181474,46136.00681549192,67627.68537094873,11,0.779783921839851
2025-09-13 00:00:00+00:00,0,1,0,8315041579,89.48332977294922,124083,0.0020777992904186,327490,11.4639689196711,320,259,0.0606513625808948,330350.0,385.0,94501.0,89.5298843383789,0.0029501465614885,10.4866421547803,315684.0,394.0,146828.0,89.62710571289062,0.0025754305534064,8.024801935468401,348711.5714285714,413.7142857142857,111724.85714285714,89.51279013497489,0.003610724283914443,10.977171563366229,263736.5652173913,610.7391304347826,176765.1739130435,89.83771680748981,0.004787809691270361,7.764954806963144,3.739815765132226,-0.8657484486151001,-18.781725888324875,-16.883116883116877,-15.490914539461142,31.303372451085167,-19.32225515961231,-29.56962486059527,-0.16041568987174015,-0.05199891161897785,0.19967278015389145,0.2543645185668873,1020.2180685358255,2.639260500950969,0.0025788981657586794,3.5005447232660134e-05,-0.010133743286132585,-0.04429238963975148,0.9963831819856777,1.3221965302427345,0.754149499821995,59776.510851937994,67085.2244400062,91.83313223354793,235.96768218460156,35920.96220603908,67063.45262487145,11,0.7730329546339725
2025-09-14 00:00:00+00:00,0,1,0,8315041579,89.45238494873047,110430,0.0023042815737426,315184,13.44631484576634,288,264,0.057075142262768,327490.0,320.0,124083.0,89.48332977294922,0.0020777992904186,11.4639689196711,423643.0,363.0,134590.0,89.59573364257812,0.0029468003194779,12.42409880956014,333217.4285714286,403.0,108273.42857142857,89.4923117501395,0.003518935891666543,11.123202425681402,265880.2083333333,597.2916666666666,174001.20833333334,89.82166131337483,0.004684329353040037,8.001678141913278,-25.601508817565733,-3.7576719899844235,-20.661157024793386,-9.999999999999998,-17.950813581989745,-11.003118880104445,-21.803945842151208,10.90010398831025,-0.15999499978370801,-0.03458166375487348,0.1891752038202035,0.24990870603754284,1090.6020761245675,2.8541261058941783,0.0026079633436263366,4.2661658536308326e-05,-0.004756655011853409,-0.04283062147057947,0.9963332946817107,1.2532614994557052,0.7512144485277968,57609.90316977421,66445.77882557565,86.67284072119395,239.99972448655683,23259.578621115732,66972.46484026696,11,0.7439849118243427
2025-09-15 00:00:00+00:00,0,0,0,8315041579,89.40000915527344,61942,0.00209666416049,301294,14.6890143311542,236,266,0.053644295927469,315184.0,288.0,110430.0,89.45238494873047,0.0023042815737426,13.44631484576634,360101.0,535.0,111113.0,89.52214050292969,0.0044455048628151,9.880712426227072,324816.4285714286,360.2857142857143,101249.0,89.47486441476005,0.0031833872199058147,11.810102697813848,267296.76,582.84,169518.84,89.80479522705077,0.004580822745338036,8.269171589482914,-16.330696110257957,-4.406949591349818,-55.887850467289724,-18.055555555555557,-44.25314769648916,-43.9083582359866,-52.83630936886896,-9.010071321943048,-0.13642585730202494,-0.058551589750288624,0.17566315340933972,0.2447887439792085,1271.282700421941,4.8640524353034245,0.0038099543128359945,4.8752930951904944e-05,-0.010384968348908197,-0.04178080045259744,0.9963261336829891,1.2151902947548956,0.694937874019594,54299.2498977291,65431.23815011194,97.78606948137107,245.80711950633165,21528.016981200406,69287.1830383513,11,0.7111978717929955
