timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,ccu_playing,daily_Estimated Revenue,platform_platform_share,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-10-14 00:00:00+00:00,0,1,0,4924789901,0.0,91.61490631103516,212.0,0.0,0.002890589646995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,91.61490631103516,0.002890589646995,0.0,0.0,212.0,0.0,91.61490631103516,0.002890589646995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-10-15 00:00:00+00:00,0,1,0,4924789901,0.0,91.66666412353516,196.0,0.0,0.0027661994099617,0.0,15503.0,0.0,0.0,212.0,0.0,91.61490631103516,0.002890589646995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,7751.5,91.64078521728516,0.00282839452847835,0.0,0.0,204.0,7751.5,91.64078521728516,0.00282839452847835,0.0,0.0,0.0,0.0,-7.547169811320753,0.0,inf,0.0,-4.3032824518213335,0.0,0.05649496854178704,0.0,0.0,0.0,0.0,0.012641898864809082,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.313708498984761,11.313708498984761,10962.276428735046,10962.276428735046,0,0.0
2023-10-16 00:00:00+00:00,0,0,0,4924789901,0.0,91.64420318603516,222.0,0.0,0.0048291534185409,0.0,15949.0,0.0,0.0,196.0,15503.0,91.66666412353516,0.0027661994099617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,10484.0,91.64192454020183,0.0034953141584991997,0.0,0.0,210.0,10484.0,91.64192454020183,0.0034953141584991997,0.0,0.0,0.0,0.0,13.265306122448983,0.0,2.8768625427336714,0.0,74.57719791096922,0.0,-0.024502841588880386,0.0,0.0,0.0,0.0,0.013918495297805642,0.0,0.014648437500014808,0.0,1.0,0.0,1.0,0.0,0.0,13.114877048604,13.114877048604,9082.148479297175,9082.148479297175,0,0.0
2023-10-17 00:00:00+00:00,0,0,0,4924789901,0.0,91.02244567871094,174.0,0.0,0.0043006460182368,0.0,14602.0,0.0,0.0,222.0,15949.0,91.64420318603516,0.0048291534185409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,11513.5,91.4870548248291,0.0036966471234336,0.0,0.0,201.0,11513.5,91.4870548248291,0.0036966471234336,0.0,0.0,0.0,0.0,-21.62162162162162,0.0,-8.445670574957676,0.0,-10.944100435388226,0.0,-0.678447174735175,0.0,0.0,0.0,0.0,0.011915359857563514,0.0,-0.17998428344727652,0.0,1.0,0.0,1.0,0.0,0.0,20.944370763206678,20.944370763206678,7696.087425872101,7696.087425872101,0,0.0
2023-10-18 00:00:00+00:00,0,0,0,4924789901,0.0,90.41095733642578,246.0,0.0,0.0060704061761498,0.0,17085.0,0.0,0.0,174.0,14602.0,91.02244567871094,0.0043006460182368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,12627.8,91.27183532714844,0.00417139893397684,0.0,0.0,210.0,12627.8,91.27183532714844,0.00417139893397684,0.0,0.0,0.0,0.0,41.37931034482758,0.0,17.004519928776872,0.0,41.15103057560117,0.0,-0.6717995080505412,0.0,0.0,0.0,0.0,0.014397752545944048,0.0,-0.3052116394043021,-0.3052116394043021,1.0,0.0,1.0,0.0,0.0,27.09243436828813,27.09243436828813,7115.521323135783,7115.521323135783,0,0.0
2023-10-19 00:00:00+00:00,0,0,0,4924789901,0.0,90.5660400390625,212.0,0.0,0.0051183211617171,0.0,16072.0,0.0,0.0,246.0,17085.0,90.41095733642578,0.0060704061761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.33333333333334,13201.833333333334,91.15420277913411,0.004329219305266883,0.0,0.0,210.33333333333334,13201.833333333334,91.15420277913411,0.004329219305266883,0.0,0.0,0.0,0.0,-13.821138211382111,0.0,-5.92917764120574,0.0,-15.684041344274046,0.0,0.17153087104215814,0.0,0.0,0.0,0.0,0.013189821439681454,0.0,-0.2752345493861596,-0.2752345493861596,1.0,0.0,1.0,0.0,0.0,24.245961863095197,24.245961863095197,6517.791080317524,6517.791080317524,0,0.0
2023-10-20 00:00:00+00:00,0,0,0,4924789901,0.0,90.34091186523438,264.0,0.0,0.0052362554706633,0.0,17345.0,0.0,0.0,212.0,16072.0,90.5660400390625,0.0051183211617171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,13793.714285714286,91.03801836286273,0.004458795900323514,0.0,0.0,218.0,13793.714285714286,91.03801836286273,0.004458795900323514,0.0,0.0,0.0,0.0,24.52830188679245,0.0,7.920607267297153,0.0,2.3041600012968955,0.0,-0.24857901894685952,0.0,0.0,0.0,0.0,0.015219647180906262,0.0,-0.25915990556988616,-0.25915990556988616,1.0,0.0,1.0,0.0,0.0,30.02221399786054,30.02221399786054,6152.527548747364,6152.527548747364,0,0.0
2023-10-21 00:00:00+00:00,0,1,0,4924789901,0.0,90.45138549804688,220.0,0.0,0.0034408047795295,0.0,18845.0,0.0,0.0,264.0,17345.0,90.34091186523438,0.0052362554706633,0.0,0.0,212.0,0.0,91.61490631103516,0.002890589646995,0.0,0.0,219.14285714285714,16485.85714285714,90.8718011038644,0.004537398062114157,0.0,0.0,218.25,14425.125,90.96468925476074,0.004331547010224262,0.0,0.0,0.0,3.7735849056603765,-16.666666666666664,inf,8.648025367541079,19.034702248604972,-34.288829129766704,-1.270012555640343,0.12228527533273414,0.0,0.0,0.0,0.0,0.01167356468216067,0.0,-0.2396008627755257,-0.2216593424479141,0.9989788548539291,0.0,1.047523679508499,0.0,0.0,27.80416207281616,27.80416207281616,5969.5372263206955,5969.5372263206955,0,0.0
2023-10-22 00:00:00+00:00,0,1,0,4924789901,0.0,90.5,63.0,0.0,0.0008844893309287,0.0,10869.0,0.0,0.0,220.0,18845.0,90.45138549804688,0.0034408047795295,0.0,0.0,196.0,15503.0,91.66666412353516,0.0027661994099617,0.0,0.0,200.14285714285714,15823.857142857143,90.70513480050224,0.004268582336538014,0.0,0.0,201.0,14030.0,90.91305711534288,0.003948540601413645,0.0,0.0,0.0,-67.85714285714286,-71.36363636363636,-29.890988840869515,-42.32422393207747,-68.02510593620052,-74.29411467367102,-1.2727245337115112,0.05374655311849441,0.0,0.0,0.0,0.0,0.005795768169273229,0.0,-0.1658848353794652,-0.18614082336426457,0.9977129543165967,0.0,1.0810531706346869,0.0,0.0,57.91804554713496,57.91804554713496,5708.420687896085,5708.420687896085,0,0.0
2023-10-23 00:00:00+00:00,0,0,0,4924789901,0.0,90.47618865966795,211.0,0.0,0.0047523397952318,0.0,14692.0,0.0,0.0,63.0,10869.0,90.5,0.0008844893309287,0.0,0.0,222.0,15949.0,91.64420318603516,0.0048291534185409,0.0,0.0,198.57142857142858,15644.285714285714,90.53827558244977,0.004257608961779571,0.0,0.0,202.0,14096.2,90.86937026977539,0.00402892052079546,0.0,0.0,0.0,-4.95495495495496,234.92063492063494,-7.881371872844689,35.17342901830895,-1.590622965387356,437.2975828031659,-1.2745099916425362,-0.026310873295076753,0.0,0.0,0.0,0.0,0.014360579867964338,0.0,-0.056262152535575136,-0.15920433275627568,0.9963563664374183,0.0,1.056761715651556,0.0,0.0,54.69714597470126,54.69714597470126,5386.020522302777,5386.020522302777,0,0.0
