timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,ratings_like_ratio,daily_Estimated Revenue,platform_platform_share,ccu_playing,session_session_length,visits_visits_gained,daily_rpv,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-12-21 00:00:00+00:00,0,1,0,4777817887,8.0,93.52287292480467,25588296.0,0.3458639979362488,27540,11.47425615787506,4084380,0.0054972644392964,23673801.0,28495.0,3437501.0,93.52654266357422,0.35322967171669,11.856458028157553,31727146.0,30796.0,4324873.0,93.54462432861328,0.3767466843128204,11.357146541277569,23018041.285714287,26385.571428571428,3282681.5714285714,93.53470066615513,0.35897906763213017,12.022205699057805,24904343.266666666,25320.633333333335,3050765.433333333,93.54820404052734,0.37044405440489453,12.239627242208732,-19.348888172922962,8.08697766784472,-10.572801662553577,-3.3514651693279496,-5.560695077057753,18.81829270740576,-8.197201903157048,-2.085236425537007,-0.023252435898613033,-0.0039237404324321545,0.14980620573564427,0.18248357023706546,929.0982898224465,6.2649140714345695,0.00674275979640489,4.4841812481209904e-07,-0.003692081996371932,-0.0010091643710018572,0.9998556533018383,0.9242581118982123,0.9690506929820146,3681499.4262472573,4544633.473710755,2758.9224724062656,3120.240237036891,648543.8705899653,622300.4457172893,4,0.188351569197452
2024-12-22 00:00:00+00:00,0,1,0,4777817887,8.0,93.51935577392578,21086063.0,0.3994739055633545,32435,10.495607932408651,4335309,0.0045260184431185,25588296.0,27540.0,4084380.0,93.52287292480467,0.3458639979362488,11.47425615787506,21481926.0,25201.0,3787472.0,93.5434112548828,0.3431475162506103,12.166721423467,22961489.42857143,27419.0,3360944.0,93.53126416887555,0.36702569467680796,11.783475200335186,24663219.466666665,25571.433333333334,3112218.4,93.54680302937825,0.37205455005168914,12.185341815274171,-1.8427723845617971,-17.594891820854343,28.7052101107099,17.77414669571533,14.464450166232258,6.143625225860472,16.4146282998614,15.500285646090095,-0.025715847470508812,-0.00376073870369531,0.15090098394662746,0.18444751308239107,650.0821001356518,4.8637958992551855,0.007481587245202765,4.977509284050665e-07,-0.004091807774130265,-0.0011043714071413246,0.999833892126727,0.9310013017402212,0.986483553623568,3631502.045831157,4549069.495231882,3268.3558902347104,3377.9225883205154,705762.7653353863,655341.5498603599,4,0.1552113143542787
2024-12-23 00:00:00+00:00,0,0,0,4777817887,10.0,93.51272583007812,27545568.0,0.4069716036319732,33285,9.898057262102762,5725859,0.0059059017116295,21086063.0,32435.0,4335309.0,93.51935577392578,0.3994739055633545,10.495607932408651,17799823.0,23035.0,2586209.0,93.54266357421876,0.3308097720146179,12.771337350209556,24353738.714285713,28883.285714285714,3809465.4285714286,93.52698734828404,0.37790595633643015,11.373006616319929,24427090.3,25717.5,3182484.8333333335,93.54520848592122,0.37300905386606853,12.130766112395008,54.751920847752245,30.63400218428638,44.49750379856741,2.620625867118842,121.39970126157631,32.07499165572742,23.02284819264342,1.8768930746665857,-0.03200437425741054,-0.007089381436375941,0.13775824679131118,0.17124588628582407,827.542149852791,4.810730265846528,0.005813100564805986,3.593339190816048e-07,-0.004449571881969927,-0.001229333930603754,0.9998052157033791,0.9969971214412595,1.01312810619369,3401249.4306588876,4183038.727807356,3600.3623260830627,3613.4813641428586,952023.4297782538,806910.2501733324,4,0.20275875178382802
2024-12-24 00:00:00+00:00,0,0,0,4777817887,12.0,93.509521484375,20557325.0,0.4046850204467773,27520,11.265676021575928,4152292,0.0044029446058487,27545568.0,33285.0,5725859.0,93.51272583007812,0.4069716036319732,9.898057262102762,25468244.0,27637.0,2763069.0,93.54078674316406,0.399519145488739,12.08630633354187,23652178.85714286,28866.571428571428,4007925.8571428573,93.52252088274274,0.37864393847329275,11.255773714610509,24251110.6,25833.166666666668,3200120.4,93.54354476928711,0.37435938815275827,12.111906911387589,-19.282519046071645,-25.369754582660995,-0.42334551507037244,-17.320114165540033,50.27825942819379,-27.481762998355354,1.293023129522064,-0.5618532508876672,-0.03342419908751726,-0.0034266413204031565,0.14481203294729997,0.17452606012223834,746.9686784637186,4.950836802701543,0.006627663317593436,5.480127143761755e-07,-0.004349572317938104,-0.0013614726676556515,0.9997752502687789,0.9753029148752823,1.0114450190275077,3510844.5968606994,4232450.786606652,3366.4421725400757,3613.8014475536706,935197.2367173458,822505.9281384507,4,0.1513193540614041
2024-12-25 00:00:00+00:00,0,0,1,4777817887,11.0,93.5065460205078,19112113.0,0.3813879787921905,29867,10.140151063601175,4301579,0.0040897634446433,20557325.0,27520.0,4152292.0,93.509521484375,0.4046850204467773,11.265676021575928,25505290.0,26671.0,3249508.0,93.53536224365234,0.3750238418579101,11.774457176526388,22738867.85714286,29323.14285714286,4158221.714285714,93.51840427943638,0.3795531008924757,11.02230141276405,24280242.366666667,26067.6,3257724.7,93.54182535807291,0.37464040915171304,11.877094867614785,-25.066082369579014,-7.03015591765952,11.983052753927481,8.528343023255825,32.37631666086065,3.5952914679410863,1.696995290419867,-5.756833210398193,-0.03080783829059186,-0.003181990261491574,0.15563427726468865,0.17266942570581822,639.8859314316326,4.4430448811831935,0.006943262708121202,5.305614577017056e-07,-0.004226684570315091,-0.0014995978061558017,0.9997496191832169,0.9365173342898794,1.0131130855635309,3689947.108986925,4192455.5054504103,3112.159940373093,3640.553705523468,901126.8839711775,837482.0975706143,4,0.14068136753729213
2024-12-26 00:00:00+00:00,0,0,0,4777817887,10.0,93.50267028808594,6765637.0,0.3259533047676086,28346,10.585585236549376,4299802,0.0014464273713992,19112113.0,29867.0,4301579.0,93.5065460205078,0.3813879787921905,10.140151063601175,21608909.0,26120.0,3070632.0,93.53126525878906,0.3652595281600952,12.025903423627218,20618400.42857143,29641.14285714286,4333817.428571428,93.51431928362165,0.37393792612212046,10.81654167175293,23778984.6,26241.833333333332,3314099.6333333333,93.5400001525879,0.3733098069826762,11.827033298665826,-68.69052019238917,-64.60026685694041,8.522205206738143,-5.092577091773531,40.02987007234993,-0.04131041182784401,-10.76117674205025,-14.534981988718364,-0.03057263325156878,-0.004144878178913292,0.2592419827000875,0.22126604240608935,238.67206406321657,1.5734760406465134,0.006592395046935871,1.5646100540036838e-06,-0.0040751865931859576,-0.0016446174052978972,0.9997254557523588,0.8670849817772046,1.0016825680110606,5808510.516881236,5261481.814877346,2758.611026705458,3619.5896803456785,847206.0488084395,849118.6131548333,4,0.04980082869020827
2024-12-27 00:00:00+00:00,0,0,0,4777817887,10.0,93.4995346069336,17268777.0,0.3189816474914551,28837,11.496157010396322,3796496,0.0036886829350803,6765637.0,28346.0,4299802.0,93.50267028808594,0.3259533047676086,10.585585236549376,23673801.0,28495.0,3437501.0,93.52654266357422,0.35322967171669,11.856458028157553,19703397.0,29690.0,4385102.428571428,93.51046098981585,0.3690453512328012,10.76507009778704,23571067.8,26400.633333333335,3344878.933333333,93.53809127807617,0.3712864210208257,11.81450358111449,-27.05532584311239,155.2424405861562,1.2002105632567206,1.7321667960205955,10.443487870985347,-11.705329687273968,-9.695681582690984,-2.1388515392178675,-0.028877424388262796,-0.0033535739061618663,0.2694709574711997,0.22884830691619282,598.8202025105763,4.548608098465507,0.007595686233915107,6.657191962509636e-07,-0.003913061959394913,-0.0017898186162782393,0.9997046092358441,0.8359144849602443,0.9939640405327432,5874253.567361389,5394198.95823679,2735.8840395710504,3625.6556266460784,806509.0816691639,849317.9772798335,4,0.12711285058101826
2024-12-28 00:00:00+00:00,0,1,0,4777817887,11.0,93.49697875976562,19529529.0,0.3313550651073456,29766,11.730455915133158,3859031,0.004168144806277,17268777.0,28837.0,3796496.0,93.4995346069336,0.3189816474914551,11.496157010396322,25588296.0,27540.0,4084380.0,93.52287292480467,0.3458639979362488,11.47425615787506,18837858.85714286,30008.0,4352909.714285715,93.5067618233817,0.36697264654295786,10.801670063109624,23476636.5,26618.266666666666,3376434.1,93.5361198425293,0.36972705721855165,11.813753896409814,-23.677883826261812,13.091558249898071,8.082788671023966,3.2215556403232037,-5.517336780612969,1.647176765101288,-4.194982107266787,3.8790374660103266,-0.02768752095528848,-0.00273353998895276,0.2459956027252843,0.23174882557528942,656.0798535290759,5.060732587861412,0.0077133332918721586,6.00652238693566e-07,-0.003584453037799284,-0.0019307120623382739,0.999686131740369,0.8024087631608923,0.9925501511944644,5148183.691625728,5440682.937332973,2675.9340045413887,3625.1619315455146,794984.9161364967,850280.105437986,4,0.14375390345793818
2024-12-29 00:00:00+00:00,0,1,0,4777817887,12.0,93.49263763427734,25330617.0,0.6842376589775085,60149,11.131552139918009,5778152,0.0054015691550605,19529529.0,29766.0,3859031.0,93.49697875976562,0.3313550651073456,11.730455915133158,21086063.0,32435.0,4335309.0,93.51935577392578,0.3994739055633545,10.495607932408651,19444223.714285713,33967.142857142855,4559030.142857143,93.50294494628906,0.40765318274497986,10.892519235610962,23515359.866666667,27691.933333333334,3460464.2333333334,93.53402989705404,0.3801406155029933,11.802799048809089,20.12966574177455,29.704187950462103,85.44473562509636,102.07283477793455,33.281203254485426,49.73064481731295,71.28469455659902,106.49681596261198,-0.02856963612219987,-0.004643064990828005,0.24907412961163122,0.23175942848882924,421.1241396508728,4.383860551979153,0.010409727814407129,4.3945047609647775e-07,-0.003298623221251543,-0.002078717224324269,0.9996676615901272,0.8268733212902328,1.0723747111462494,5281083.045808827,5449906.363407819,8848.368684626506,7117.475118636455,951720.4304329355,956078.9737780099,4,0.18645483312720995
2024-12-30 00:00:00+00:00,0,0,0,4777817887,11.0,93.48833465576172,25228947.0,0.3735802173614502,33174,11.353530406951904,5057505,0.0053727525865724,25330617.0,60149.0,5778152.0,93.49263763427734,0.6842376589775085,11.131552139918009,27545568.0,33285.0,5725859.0,93.51272583007812,0.4069716036319732,9.898057262102762,19113277.85714286,33951.28571428572,4463551.0,93.49946049281529,0.4028829847063337,11.10044397058941,23455609.0,27787.766666666666,3501124.066666667,93.53184000651042,0.37998260656992594,11.801419031740439,-8.410140607737693,-0.40137198395128193,-0.33348355114917183,-44.846963374287185,-11.672554283994774,-12.471928741230764,-8.204844262480549,-45.401979493541724,-0.02608326738408051,-0.004602478467297111,0.2432225960334324,0.2310698767074828,760.4806932931424,4.988416622738559,0.0065593594945809255,4.5001996939990934e-07,-0.003466742379326473,-0.0022355840256544773,0.9996538129294487,0.8148702451998947,1.0602669115387353,5286080.306165542,5419884.679728924,8584.347602363272,7172.927665085358,905371.8543264326,997706.8759537861,4,0.1857064556643142
2024-12-31 00:00:00+00:00,0,0,0,4777817887,11.0,93.4868392944336,21284992.0,0.3694612681865692,30804,11.803516745567322,4103873,0.0045285084198171,25228947.0,33174.0,5057505.0,93.48833465576172,0.3735802173614502,11.353530406951904,20557325.0,27520.0,4152292.0,93.509521484375,0.4046850204467773,11.265676021575928,19217230.285714287,34420.42857142857,4456634.0,93.49622017996651,0.39785102009773254,11.177278359731037,23356448.7,27944.6,3506695.933333333,93.52963231404622,0.3791326532761256,11.79942066416596,3.539696920683988,-15.632657994009813,11.933139534883729,-7.144149032374747,-1.166078878845711,-18.85577967792419,-8.703992112512736,-1.1025608379299667,-0.024256556531732087,-0.0015995164890147962,0.24146876151543234,0.23256377602492692,690.9590001623113,5.186560795969857,0.007506078402991905,5.545464236500958e-07,-0.0033817291259790397,-0.00237949698069241,0.9996427641887062,0.8227804891295092,1.0493715501945282,5175811.566312033,5431863.904204495,8518.542885058085,7186.1544970320165,815352.4586693894,1000685.7132014344,4,0.1566756005775145
2025-01-01 00:00:00+00:00,0,0,1,4777817887,11.0,93.48294067382812,23958248.0,0.5628921985626221,50002,11.182817975680033,5039710,0.0050926392921231,21284992.0,30804.0,4103873.0,93.4868392944336,0.3694612681865692,11.803516745567322,19112113.0,29867.0,4301579.0,93.5065460205078,0.3813879787921905,10.140151063601175,19909535.285714287,37296.857142857145,4562081.285714285,93.4928479875837,0.42378019435065134,11.326230775742303,23641873.5,28856.266666666666,3592140.933333333,93.52731552124024,0.3851389527320862,11.758043477390752,25.356353847426494,12.559346980257269,67.41554223725181,62.323074925334375,17.159536068034555,22.803751480613556,47.590440670215514,52.3548601793828,-0.02524459268818946,-0.0041702346928129685,0.23907820678280625,0.22079288520021623,479.13621182729037,4.753893229195087,0.009921600663212633,4.6676274112018923e-07,-0.0033294132777569835,-0.0025234082384277914,0.9996314709401799,0.842130184213797,1.1003306503911203,5098151.872772242,5219957.461603534,9674.630193685653,8160.389768133425,789331.8463642034,1018946.371873796,4,0.1763530328874465
2025-01-02 00:00:00+00:00,0,0,0,4777817887,11.0,93.47896575927734,27342671.0,0.3813385367393493,34594,11.072621504465738,5622613,0.005804923014466,23958248.0,50002.0,5039710.0,93.48294067382812,0.5628921985626221,11.182817975680033,6765637.0,28346.0,4299802.0,93.50267028808594,0.3259533047676086,10.585585236549376,22849111.57142857,38189.42857142857,4751054.285714285,93.48946162632534,0.4316923703466143,11.395807385444641,23831004.233333334,29292.733333333334,3700733.9,93.52489115397135,0.385377428929011,11.716008165267983,304.14037879951286,14.126337618677297,22.041910675227538,-30.814767409303624,30.764463107836136,11.566201229832673,16.991768809102314,-32.25371790315812,-0.025351713203014548,-0.004252021301565101,0.24602358199651111,0.22024719329482795,790.364821505998,4.862982057811545,0.0061526542636574375,4.0495755149554287e-07,-0.003413609095975203,-0.0026671955927585612,0.999621175419625,0.9587976800183958,1.1201807317733048,5347016.501358165,5248711.79578883,9452.7304433758,8103.338400734723,762856.1821298037,1056540.165861344,4,0.2012652577139042
2025-01-03 00:00:00+00:00,0,0,0,4777817887,11.0,93.4783935546875,21763032.0,0.3585801422595978,33409,12.2513427734375,4019464,0.0046156888787479,27342671.0,34594.0,5622613.0,93.47896575927734,0.3813385367393493,11.072621504465738,17268777.0,28837.0,3796496.0,93.4995346069336,0.3189816474914551,11.496157010396322,23491148.0,38842.57142857143,4782906.857142857,93.48644147600446,0.43734929817063467,11.503691065879094,23722589.766666666,29757.533333333333,3764554.1,93.52246271769205,0.3846925069888433,11.689021580749086,26.02532304401175,-20.406342160208123,15.854631202968417,-3.42544949991328,5.872994466476467,-28.512526115526715,12.41403544045696,-5.968029004974984,-0.022610863610139642,-0.0006121212244858398,0.24623455982409623,0.22160254569303892,651.3927566596827,5.414410126720845,0.008311802690159013,5.629428018345375e-07,-0.0031604766845677356,-0.0027854181105076356,0.9996148386105237,0.9902438237585733,1.1368802101032827,5317994.887438558,5256986.282724967,9326.370721514544,7917.9778885595715,712189.0003887299,1013777.7589358211,4,0.16019438057518023
2025-01-04 00:00:00+00:00,0,1,0,4777817887,11.0,93.47746276855467,22193064.0,0.4058433473110199,37299,12.114476044972738,4189482,0.004702850070904,21763032.0,33409.0,4019464.0,93.4783935546875,0.3585801422595978,12.2513427734375,19529529.0,29766.0,3859031.0,93.49697875976562,0.3313550651073456,11.730455915133158,23871653.0,39918.71428571428,4830114.142857143,93.48365347726005,0.4479904813425882,11.558551084427608,23611792.833333332,30294.533333333333,3823730.8666666667,93.52003326416016,0.3859410961469015,11.682601628038618,13.63850095923973,1.9759746711763393,25.307397702076194,11.64356909814721,8.563056373478206,4.229867464915715,22.479898467688475,13.180653215650029,-0.02087339234896346,-0.0009957232868784693,0.24341443641953847,0.22246889754542362,594.9883109919571,5.297327617751403,0.00890300784130166,5.458676413092441e-07,-0.0026171548025960088,-0.0028834392814926484,0.9996109947181332,1.0110055245910772,1.160774236833459,5198055.879230012,5252889.5207026005,9147.959828095145,7862.919803973459,707052.6876682034,983600.1624745675,4,0.16335978095999362
2025-01-05 00:00:00+00:00,0,1,0,4777817887,11.0,93.47541046142578,23312171.0,0.3822835087776184,32636,12.788722356160482,4189266,0.0049355022118767,22193064.0,37299.0,4189482.0,93.47746276855467,0.4058433473110199,12.114476044972738,25330617.0,60149.0,5778152.0,93.49263763427734,0.6842376589775085,11.131552139918009,23583303.57142857,35988.28571428572,4603130.428571428,93.48119245256696,0.40485417417117525,11.79528968674796,23416357.333333332,30529.633333333335,3872479.9,93.51756896972657,0.38698146045207976,11.705524493588342,-7.9684044016772315,5.042597993679476,-45.741408834727096,-12.501675648140697,-27.498168964748594,-0.005155768660658477,-44.130010419349865,-5.805155779810356,-0.018426234714818968,-0.002195510092062314,0.24278372734158432,0.21979330988601273,714.2865765848577,5.564737458844232,0.007790384332151663,5.485856211150331e-07,-0.0022168840680789064,-0.0029692177777816075,0.9996110194313179,1.0071294708958678,1.046184935315031,5223191.726358718,5146758.68376694,9143.843295887089,7822.526020648183,712182.1244398049,963393.1180910929,4,0.17159735799716141
