timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,session_session_length,ccu_playing,platform_platform_share,ratings_like_ratio,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-10 00:00:00+00:00,1,1,0,1802741133,453126,17.34082595507304,3118,0.0237059295177459,92.7452392578125,0.0008179382727045,250548.0,173.0,250548.0,3599.0,504455.0,92.74370574951172,0.0241006910800933,17.240484793980915,259785.0,3599.0,539329.0,92.7378921508789,0.0287012383341789,20.074077288309734,247575.42857142858,3466.8571428571427,473179.28571428574,92.74342782156808,0.02597825229167933,18.31099694115775,291500.3,3202.9333333333334,420861.36666666664,92.72819264729817,0.024738450969258894,20.665087356832295,-3.5556325422945845,0.0,-13.36482356210058,-13.36482356210058,-15.983379347300076,-10.175139506992693,-17.404506238618744,-1.6379678119415764,0.007922443311136895,0.0016534904319298604,0.023391846446674865,0.42066314265133137,80.32959281821097,0.5529310767180062,0.006881073076642972,6.921131577085936e-05,0.0006967272077312248,0.0012511596000779836,1.0001642992690243,0.8493144898013093,1.0501163683999888,5750.298981907674,122623.43228180589,345.06514753586487,446.42394674784435,55736.357515133015,82019.9246644639,12,0.09139131113563957
2025-08-11 00:00:00+00:00,1,0,0,1802741133,370875,19.50696416695913,2890,0.0224121771752834,92.74790954589844,0.0008221235717375,252165.0,171.0,250548.0,3118.0,453126.0,92.7452392578125,0.0237059295177459,17.34082595507304,243617.0,3392.0,478542.0,92.7405776977539,0.0260644853115081,20.27788205941518,248796.57142857142,3395.1428571428573,457798.28571428574,92.74447522844586,0.025456493986504375,18.200865813664027,280363.0,3213.8,422548.7,92.72940190633138,0.024863302459319385,20.656548241774242,3.5087863326450863,0.6453853153886691,-14.799528301886788,-7.3123797305965414,-22.498965608034403,-18.15190476821017,-14.012584912283366,-5.457505226673409,0.007905760699955522,0.0028791645881875993,0.02413708911326505,0.3901549412696489,87.22414389484608,0.6799172769335303,0.007792361867578382,7.735763016012915e-05,0.0007697514125287637,0.0012641524844257397,1.000162551702099,0.8874087216521845,1.0238581149127535,5948.235624172029,109385.00979918258,386.7258449093761,434.13349289729933,63559.80733188006,80383.21068531211,12,0.09198113723725017
2025-08-12 00:00:00+00:00,1,0,0,1802741133,350999,20.366087079048157,2614,0.0204533021897077,92.74853515625,0.0008211409164277,252165.0,171.0,252165.0,2890.0,370875.0,92.74790954589844,0.0224121771752834,19.50696416695913,243617.0,3290.0,454215.0,92.74103546142578,0.026194367557764,19.20759693781535,250017.7142857143,3298.5714285714284,443053.14285714284,92.74554661342076,0.024636341791067756,18.366364405268715,268878.43333333335,3213.9,423244.9,92.73060150146485,0.024840399188299923,20.687256087197202,3.5087863326450863,0.0,-20.54711246200608,-9.550173010380625,-22.72404037735434,-5.359218065385907,-21.91717496288491,-8.740226218343427,0.00808670594079075,0.0006745277113306969,0.02381064421687504,0.340974585016064,96.4302103250478,0.7184188034188034,0.007447293447293447,8.076460378896503e-05,0.0007133483886755323,0.0012713541576143239,1.0001611669903345,0.929854102414242,0.9917852609499013,5887.2770251992215,91680.71222560277,458.5194999867756,433.99017548077074,72730.89307157444,79642.04753786846,12,0.09198113723725017
2025-08-13 00:00:00+00:00,1,0,0,1802741133,326581,25.651967644691467,2599,0.0216260645538568,92.74767303466795,0.0012247672639495,376520.0,169.0,252165.0,2614.0,350999.0,92.74853515625,0.0204533021897077,20.366087079048157,247400.0,3424.0,468764.0,92.7441864013672,0.0277693178504705,17.118556539217632,268463.4285714286,3180.714285714286,422741.28571428574,92.7460447038923,0.0237587341772658,19.585423134622122,261301.4,3214.866666666667,424115.4666666667,92.73176244099935,0.02483937566479042,20.84176075326072,52.19078415521423,49.31493268296552,-24.0946261682243,-0.5738332058148443,-30.33146743350599,-6.956714976395939,-22.122449423112545,5.733853405535894,0.0037594090110060208,-0.0009295258201036383,0.13626067252974078,0.26725416068023605,144.8153846153846,1.1529110606218347,0.007958185080622937,6.812891616853102e-05,0.0007468632289390626,0.0012590334068033142,1.0001540169464809,1.0274090707949846,0.9564948208800425,34977.2873414441,69833.88634157063,513.8853776073719,432.5363634969475,83586.06353643093,78386.49600305362,12,0.1373415731468262
2025-08-14 00:00:00+00:00,1,0,0,1802741133,325093,21.141993085543316,2601,0.0210791658610105,92.74868774414062,0.001109293097662,341396.0,170.0,376520.0,2599.0,326581.0,92.74767303466795,0.0216260645538568,25.651967644691467,245867.0,3621.0,468341.0,92.74488067626952,0.0286306384950876,18.410735964775085,282110.4285714286,3035.0,402277.28571428574,92.74658857073102,0.022679952372397644,19.975602723303297,252432.86666666667,3212.0,424232.3,92.7329091389974,0.024766652720669854,20.57709169652727,38.853933224060164,-9.328588122808878,-28.169014084507037,0.07695267410543494,-30.586260865480497,-0.45562969064336656,-26.375495032612594,-2.5288868045516333,0.004104881955035999,0.0010940538338832795,0.1557878112804356,0.1178415145516766,131.2052267486549,1.0501454963795087,0.008000762856281568,6.192788186639987e-05,0.000863756452294577,0.0012477072778361432,1.0001475143167688,1.1175661564860753,0.9157455643357617,41133.82422095801,29747.07133062144,550.6633362501072,436.4229994887938,92213.31115363643,78230.86918202956,12,0.12452954346657251
2025-08-15 00:00:00+00:00,1,0,0,1802741133,329234,20.16928156216939,2717,0.0189065039157867,92.75006866455078,0.0008211826405079,252984.0,171.0,341396.0,2601.0,325093.0,92.74868774414062,0.0210791658610105,21.141993085543316,251431.0,3824.0,484812.0,92.74436950683594,0.0253823362290859,18.58089633782705,282332.28571428574,2876.8571428571427,380051.85714285716,92.74740273611886,0.021754833470497757,20.202514898209348,252842.13333333333,3208.633333333333,423957.56666666665,92.73402531941731,0.024600388978918343,20.469606777032215,0.617664488468006,-25.89719856120165,-28.94874476987448,4.459823144944242,-32.090377300891895,1.273789346433185,-25.513145263115977,-10.307153326415563,0.006145017476688608,0.001488884041100924,0.15326520332029658,0.11732425217664384,93.07726269315673,0.7683994715021185,0.008252464045438668,7.972520727382807e-05,0.000919614519393509,0.0012458215698649968,1.0001442557535432,1.1166346446779667,0.8843288408626739,40625.38343578321,29664.514212080605,434.289776405221,439.9425889922826,88451.58530080205,78559.82893736326,12,0.0922798803276763
2025-08-16 00:00:00+00:00,1,1,0,1802741133,342215,21.098437388737995,2719,0.0185488611459732,92.75149536132812,0.0008190394894121,252624.0,170.0,252984.0,2717.0,329234.0,92.75006866455078,0.0189065039157867,20.16928156216939,250548.0,3599.0,504455.0,92.74370574951172,0.0241006910800933,17.240484793980915,282628.85714285716,2751.1428571428573,356874.71428571426,92.74851553780692,0.0209617149084806,20.753650983174644,253431.46666666667,3202.5666666666666,424041.6,92.73523127237955,0.0244276414935787,20.41662949323654,0.8285837444321986,-0.1423014894222585,-24.45123645457071,0.07361059992638808,-32.16144155573837,3.9427884118894196,-23.035978162077708,-1.8916388318354072,0.008399073288534176,0.0015382164109345453,0.15163271700931458,0.11629049924213848,92.87647058823529,0.7382004348131005,0.007945274329663137,8.351682291435129e-05,0.0008299691336516625,0.0012295070559092695,1.0001432493912519,1.1152082291130534,0.8581145631268091,40298.2033069211,29471.671782334044,444.2896849757041,445.55015843134663,76036.82480483314,78467.88089825053,12,0.09214856468353294
2025-08-17 00:00:00+00:00,1,1,0,1802741133,353848,19.377723534901936,2673,0.0196373146027326,92.75503540039062,0.0008219588946832,253811.0,171.0,252624.0,2719.0,342215.0,92.75149536132812,0.0185488611459732,21.098437388737995,250548.0,3118.0,453126.0,92.7452392578125,0.0237059295177459,17.34082595507304,283095.0,2687.5714285714284,342692.14285714284,92.74991498674665,0.02038048420633584,21.04463635172163,253817.16666666666,3193.133333333333,424252.7,92.73646494547526,0.024330730798343764,20.382686253388723,1.3023452591918616,0.46986826271455673,-14.271969211032708,-1.6917984553144527,-21.90957923403204,3.3993249857545704,-17.162857554130483,5.868033881938328,0.0105624209463695,0.0038166921715987456,0.15225218733114051,0.11581476259312776,94.91810022438295,0.7172861870458868,0.007554069673787406,7.63467587620047e-05,0.0010604858398517922,0.0012386131074468474,1.0001450350871073,1.115350091240217,0.8376437343889062,40397.86675097688,29395.77489956034,440.1477336900791,453.8687895867667,69768.54056028317,78263.15593368288,12,0.09258154154352785
2025-08-18 00:00:00+00:00,1,0,0,1802741133,319712,20.304152091344196,2596,0.0209795050323009,92.75582885742188,0.0008028504983775,248176.0,175.0,253811.0,2673.0,353848.0,92.75503540039062,0.0196373146027326,19.377723534901936,252165.0,2890.0,370875.0,92.74790954589844,0.0224121771752834,19.50696416695913,282525.14285714284,2645.5714285714284,335383.14285714284,92.75104631696429,0.020175816757338344,21.158520340919495,254066.16666666666,3183.5333333333333,422798.1,92.73771896362305,0.024340768344700288,20.35476127598021,-1.5819007395951101,-2.2201559428078332,-10.173010380622838,-2.8806584362139898,-13.795214020896529,-9.647080102190774,-6.392382729164215,6.8348980332653575,0.008538533711655028,0.0008554328374987819,0.15142368782379872,0.11537311566496368,95.5625721986908,0.7762461958068643,0.008119782429866787,8.181319014793553e-05,0.0014076232910191137,0.00123763376136254,1.0001437101698227,1.1120140338395164,0.8288898884217524,40227.346699002796,29312.40523338727,447.70433360606967,463.57491923869617,70315.6017838116,79824.0887025747,12,0.09052608694700612
2025-08-19 00:00:00+00:00,1,0,0,1802741133,310271,22.459784905115765,2525,0.0197545811533927,92.75689697265624,0.0007779697530924,240729.0,175.0,248176.0,2596.0,319712.0,92.75582885742188,0.0209795050323009,20.304152091344196,252165.0,2614.0,350999.0,92.74853515625,0.0204533021897077,20.366087079048157,280891.4285714286,2632.8571428571427,329564.85714285716,92.75224086216518,0.020075999466436203,21.457620030357724,254018.83333333334,3169.2,420208.4666666667,92.73893254597982,0.024212043856581,20.399953419632382,-4.535125810481233,-3.0006930565405154,-3.4047436878347326,-2.734976887519258,-11.60345186168622,-2.9529701731558444,-3.416177152394506,-5.8386691059787,0.009015577865612023,0.001151534353716066,0.15202707177097205,0.11547746705124659,95.30047505938242,0.7758644028465347,0.008138020833333334,9.329865369964593e-05,0.001675742013113949,0.0012425389783137354,1.000143503012381,1.1057897750551118,0.8291740914296836,40356.281182504055,29333.4514566461,458.80940044211144,477.32822510594946,71750.7618796308,82217.57048085696,12,0.08780967694162947
2025-08-20 00:00:00+00:00,1,0,0,1802741133,363334,19.74057062466939,3048,0.0240953173488378,92.75721740722656,0.0008062333202216,249750.0,179.0,240729.0,2525.0,310271.0,92.75689697265624,0.0197545811533927,22.459784905115765,376520.0,2599.0,326581.0,92.74767303466795,0.0216260645538568,25.651967644691467,262781.4285714286,2697.0,334815.28571428574,92.75360434395927,0.020428749865719197,20.613134741783142,254296.36666666667,3169.4,419940.0333333333,92.74010721842448,0.02420905586332078,20.361172817813028,-33.66886221183469,3.7473673716087452,17.275875336667944,20.71287128712871,11.253869637241598,17.102146188332146,11.417947952719999,21.973314249184227,0.01029068681328571,0.0003454563280769207,0.15164466555200973,0.11502109186321482,81.91210232863234,0.6873821679717066,0.008388952344255301,7.904100734199019e-05,0.0015563964843707911,0.0012435726382173566,1.000145537092199,1.0333668231913207,0.8438474420917366,40280.22434382688,29249.445750848427,440.56133025297305,477.2743445860434,67858.04990898528,82395.41869482411,12,0.09110022812445513
2025-08-21 00:00:00+00:00,1,0,0,1802741133,340734,23.836987614631653,2459,0.0199243687093257,92.75774383544922,0.0007903602297198,245110.0,179.0,249750.0,3048.0,363334.0,92.75721740722656,0.0240953173488378,19.74057062466939,341396.0,2601.0,325093.0,92.74868774414062,0.0210791658610105,21.141993085543316,249026.2857142857,2676.714285714286,337049.71428571426,92.75489807128906,0.020263778844049944,20.998133960224333,254346.13333333333,3157.0,419055.23333333334,92.74121297200521,0.02410606996466711,20.46626140938865,-28.20361105578273,-1.8578578578578586,-5.459438677431761,-19.3241469816273,4.811238630176606,-6.220172073078767,-5.47838163663199,-17.31020421573024,0.009764117993316113,0.0005675334355359496,0.15178495532574462,0.11492965590669564,99.63821138211382,0.7193566848137115,0.007216752021365578,9.724976690002347e-05,0.001297542027063292,0.001250212502824201,1.0001475622201317,0.9790842205881868,0.8406089783092427,40309.281224859966,29231.91358519853,410.60215765155726,491.0043893336035,63320.95995888858,83119.76516373636,12,0.08940771537771851
2025-08-22 00:00:00+00:00,1,0,0,1802741133,334049,21.209545254707336,2860,0.0199842955917119,92.7602996826172,0.000809589053645,251352.0,172.0,245110.0,2459.0,340734.0,92.75774383544922,0.0199243687093257,23.836987614631653,252984.0,2717.0,329234.0,92.75006866455078,0.0189065039157867,20.16928156216939,248793.14285714287,2697.1428571428573,337737.5714285714,92.75635964529855,0.02041774908346783,21.146743059158325,254554.2,3157.8,418347.9666666667,92.74242757161458,0.023940752260386892,20.352758908271788,-0.6451000853808897,2.5466117253478027,5.263157894736836,16.307442049613673,1.4624856485053295,-1.9619409862238535,5.700639741360414,0.3007717999022441,0.011030739075157392,0.002755400317311363,0.15179622680709812,0.11465567839588633,87.85459629500174,0.7524382577458464,0.008561592575961683,8.438150829593176e-05,0.0011863708496078098,0.0012536885873626058,1.0001502233017698,0.9773680530792376,0.8528449257315805,40311.41800922288,29186.08448952213,302.30677236106726,490.48261946784345,54426.91127971838,83768.99263285287,12,0.09168458274089308
2025-08-23 00:00:00+00:00,1,1,0,1802741133,382077,20.15497116247813,2978,0.0195753648877143,92.7587432861328,0.0008139227255178,252984.0,173.0,251352.0,2860.0,334049.0,92.7602996826172,0.0199842955917119,21.209545254707336,252624.0,2719.0,342215.0,92.75149536132812,0.0185488611459732,21.098437388737995,248844.57142857142,2734.1428571428573,343432.14285714284,92.75739506312779,0.02056439247514513,21.011962169692627,254939.53333333333,3160.0666666666666,419252.43333333335,92.74362970987956,0.023803884163498823,20.28160820669598,0.14250427512825237,0.6492886469970482,9.525560867966165,4.125874125874129,11.648232836082585,14.377531439998315,5.534052649717225,-2.0462602853372425,0.007814348196144572,-0.0016778691851238037,0.15145377621047787,0.11407756934217571,84.92245720040282,0.662126581483362,0.00779422002837117,7.966864107547139e-05,0.0007468632289390626,0.0012227551690476323,1.0001484237062026,0.9760925195670114,0.8639091139033027,40246.828856336266,29082.882291895246,203.36651533726123,489.4540190678247,35937.58827084896,83205.38176836584,12,0.0922798803276763
2025-08-24 00:00:00+00:00,1,1,0,1802741133,580910,21.62989914417267,4365,0.0310930199921131,92.76093292236328,0.000809969576297,252165.0,173.0,252984.0,2978.0,382077.0,92.7587432861328,0.0195753648877143,20.15497116247813,253811.0,2673.0,353848.0,92.75503540039062,0.0196373146027326,19.377723534901936,248609.42857142858,2975.8571428571427,375869.5714285714,92.75823756626674,0.0222009218164852,21.333701542445592,255174.7,3206.8,425609.13333333336,92.74488830566406,0.024096542596816966,20.317138176494172,-0.6485140517944465,-0.32373588843562784,63.2996632996633,46.57488247145736,64.16936085550857,52.040033815173395,58.336415243795095,58.83749892001961,0.006358169071041253,0.0023605712549779057,0.15122004167000483,0.1137617995470488,57.756527714154835,0.43408542788826515,0.007514059812948971,8.57764295907167e-05,0.0007888248988607146,0.001193322170033913,1.0001439352706825,0.9742714641045079,0.9213322503543655,40202.182922348766,29029.133070878317,473.7518708826566,534.8187188842614,66949.1992930297,88053.34392120325,12,0.09198113723725017
2025-08-25 00:00:00+00:00,1,0,0,1802741133,470946,29.851176023483276,4045,0.0320809595286846,92.7633056640625,0.0008086358974997,252165.0,165.0,252165.0,4365.0,580910.0,92.76093292236328,0.0310930199921131,21.62989914417267,248176.0,2596.0,319712.0,92.75582885742188,0.0209795050323009,20.304152091344196,249179.2857142857,3182.8571428571427,397474.4285714286,92.75930568150112,0.023786843887397158,22.697562104179745,255434.83333333334,3234.9,428237.1666666667,92.74619827270507,0.02440276096264516,20.69436555041207,1.6073270582167565,0.0,55.816640986132505,-7.3310423825887705,47.30319787809027,-18.92961043879431,52.915712164283434,3.1773675790325306,0.008060740476079076,0.0025579105604744967,0.15122004167000483,0.11339010084813204,62.32451804251112,0.5354424170872731,0.008589076902496459,0.00011837906785008002,0.0009877341134291683,0.0011681324382800662,1.0001413255641758,0.9755102014184401,0.9747603528883135,40202.182922348766,28963.78151179247,574.5304676357396,556.2735837697464,73321.16828266549,88195.32743275698,12,0.09198113723725017
2025-08-26 00:00:00+00:00,1,0,0,1802741133,474117,20.602473537127175,4128,0.033392708748579,92.76492309570312,0.0015023110999916,469232.0,142.0,252165.0,4045.0,470946.0,92.7633056640625,0.0320809595286846,29.851176023483276,240729.0,2525.0,310271.0,92.75689697265624,0.0197545811533927,22.459784905115765,281822.5714285714,3411.8571428571427,420881.0,92.76045227050781,0.025735147829566627,22.432231908752804,262829.23333333334,3258.233333333333,429071.3,92.74752960205078,0.02466091842701033,20.589208029376135,94.92126000606491,86.08133563341462,63.485148514851474,2.0519159456118707,52.80738451224898,0.6733256042094071,69.0377967990683,4.088871527428961,0.008652858503066518,0.00174361147335933,0.23907690201937187,0.18468894692062252,113.64301283603778,0.9896945486144799,0.008706693270451659,4.3906702080048025e-05,0.001245498657232538,0.001142627007439167,1.0001393316729026,1.0722649374057633,1.0435599917227627,67265.95992146441,48541.65432428791,651.0658252367372,578.8745134300591,78526.75892131675,88517.12821165111,12,0.1711597287018792
