timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_Estimated Revenue,visits_visits_gained,session_session_length,daily_rpv,ccu_playing,platform_platform_share,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-01 00:00:00+00:00,0,0,1,8114886122,0.0,94817,161378,10.81963590475229,0.081218364191002,1267,0.009891583584249,90.42253875732422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94817.0,1267.0,161378.0,90.42253875732422,0.009891583584249,10.81963590475229,94817.0,1267.0,161378.0,90.42253875732422,0.009891583584249,10.81963590475229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.77681388012618,0.5875423692054109,0.007851083474305827,0.00011410951406644615,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-09-02 00:00:00+00:00,0,0,0,8114886122,0.0,73693,240523,9.50743935505549,0.0546070815695231,1253,0.0108371349051594,90.6287078857422,94817.0,1267.0,161378.0,90.42253875732422,0.009891583584249,10.81963590475229,0.0,0.0,0.0,0.0,0.0,0.0,84255.0,1260.0,200950.5,90.5256233215332,0.010364359244704201,10.16353762990389,84255.0,1260.0,200950.5,90.5256233215332,0.010364359244704201,10.16353762990389,0.0,-22.278705295463897,0.0,-1.104972375690605,0.0,49.04324009468453,0.0,9.559150088122003,0.0,0.22800634803155084,0.17728234105732157,0.17728234105732157,58.76634768740032,0.30638522559079345,0.005209459347092182,0.00012901239388627962,0.0,0.0,1.0,1.0,1.0,14936.92364578463,14936.92364578463,9.899494936611665,9.899494936611665,55963.9661970093,55963.9661970093,1,0.777212947045361
2025-09-03 00:00:00+00:00,0,0,0,8114886122,0.0,91366,284980,11.99889592329661,0.0570004299234932,1554,0.0144612612202763,91.00790405273438,73693.0,1253.0,240523.0,90.6287078857422,0.0108371349051594,9.50743935505549,0.0,0.0,0.0,0.0,0.0,0.0,86625.33333333333,1358.0,228960.33333333334,90.68638356526692,0.011729993236561568,10.775323727701464,86625.33333333333,1358.0,228960.33333333334,90.68638356526692,0.011729993236561568,10.775323727701464,0.0,23.981925013230555,0.0,24.022346368715077,0.0,18.4834714351642,0.0,33.44173849299879,0.0,0.4184062377566189,0.13081473809995878,0.13081473809995878,58.75627009646302,0.3206038297289995,0.005452995111954832,0.00013132636425948767,0.2926826477050694,0.0,1.0,1.0,1.0,11331.870292821628,11331.870292821628,169.88525539316237,169.88525539316237,62606.988797843755,62606.988797843755,1,0.9636035731988989
2025-09-04 00:00:00+00:00,0,0,0,8114886122,0.0,92984,307204,11.725625534852346,0.0493655692784688,1765,0.0157900229096412,90.9902572631836,91366.0,1554.0,284980.0,91.00790405273438,0.0144612612202763,11.99889592329661,0.0,0.0,0.0,0.0,0.0,0.0,88215.0,1459.75,248521.25,90.7623519897461,0.012745000654831475,11.012899179489185,88215.0,1459.75,248521.25,90.7623519897461,0.012745000654831475,11.012899179489185,0.0,1.7708994593174765,0.0,13.57786357786357,0.0,7.798441995929539,0.0,9.188421875000973,0.0,-0.01939039222412786,0.11090448606807796,0.11090448606807796,52.652321630804074,0.30267736527725786,0.005745349196790417,0.000126102334084555,0.20823516845701434,0.0,1.0,1.0,1.0,9783.439238495497,9783.439238495497,246.2781286811045,246.2781286811045,64370.86199710238,64370.86199710238,1,0.9806680236666421
2025-09-05 00:00:00+00:00,0,0,0,8114886122,0.0,122635,378167,29.06691365014939,0.0550212919575232,2400,0.0180106498301029,91.19670104980467,92984.0,1765.0,307204.0,90.9902572631836,0.0157900229096412,11.725625534852346,0.0,0.0,0.0,0.0,0.0,0.0,95099.0,1647.8,274450.4,90.8492218017578,0.01379813048988576,14.623702073621226,95099.0,1647.8,274450.4,90.8492218017578,0.01379813048988576,14.623702073621226,0.0,31.88828185494279,0.0,35.977337110481585,0.0,23.099634119347414,0.0,14.063481308224146,0.0,0.2268855950411819,0.1847635548847333,0.1847635548847333,51.076634735526866,0.3242870893359565,0.006346385733324872,0.00023701778963884496,0.19098739624022645,0.19098739624022645,1.0,1.0,1.0,17570.829305983254,17570.829305983254,471.4909331047629,471.4909331047629,80432.02101339988,80432.02101339988,2,1.0
2025-09-06 00:00:00+00:00,0,1,0,8114886122,0.0,173242,496310,23.58294238214907,0.0642737098635245,2270,0.0152775980532169,90.78575134277344,122635.0,2400.0,378167.0,91.19670104980467,0.0180106498301029,29.06691365014939,0.0,0.0,0.0,0.0,0.0,0.0,108122.83333333333,1751.5,311427.0,90.83864339192708,0.014044708417107615,16.1169087917092,108122.83333333333,1751.5,311427.0,90.83864339192708,0.014044708417107615,16.1169087917092,0.0,41.26635952215925,0.0,-5.41666666666667,0.0,31.24095968183369,0.0,-15.174642795608584,0.0,-0.4506190490452089,0.32891056621023795,0.32891056621023795,76.28445618670189,0.34905935995776843,0.004573745091283489,0.00013612637960638566,0.10006844656808589,0.10006844656808589,1.0,1.0,1.0,35562.74233192186,35562.74233192186,492.30590083808664,492.30590083808664,115667.8939412316,115667.8939412316,3,1.0
2025-09-07 00:00:00+00:00,0,1,0,8114886122,0.0,141964,432130,18.25422975291377,0.043992575787667,1606,0.0136143798008561,90.49005126953124,173242.0,2270.0,496310.0,90.78575134277344,0.0152775980532169,23.58294238214907,0.0,0.0,0.0,0.0,0.0,0.0,112957.28571428571,1730.7142857142858,328670.28571428574,90.78884451729911,0.013983232900500258,16.422240357595566,112957.28571428571,1730.7142857142858,328670.28571428574,90.78884451729911,0.013983232900500258,16.422240357595566,0.0,-18.05451333972131,0.0,-29.251101321585903,0.0,-12.931433982793017,0.0,-10.886647538227301,0.0,-0.3257119854918056,0.3089051292979146,0.3089051292979146,88.34100808960797,0.3285207494949448,0.00371646560880844,0.0001285826066489189,0.025193623134068085,0.025193623134068085,1.0,1.0,1.0,34893.08494871291,34893.08494871291,452.7639982322337,452.7639982322337,115024.0600464591,115024.0600464591,3,0.8194548666027869
2025-09-08 00:00:00+00:00,0,0,0,8114886122,445.0,169594,294812,53.35019534567128,0.0476663631430337,1669,0.0157324708998203,90.40606689453124,141964.0,1606.0,432130.0,90.49005126953124,0.0136143798008561,18.25422975291377,94817.0,1267.0,161378.0,90.42253875732422,0.009891583584249,10.81963590475229,123639.71428571429,1788.142857142857,347732.28571428574,90.78649139404297,0.014817645374153298,22.498034563441138,120036.875,1723.0,324438.0,90.74099731445312,0.014201887650415263,21.03823473110503,78.86454960608329,19.462680679608923,31.72849250197316,3.922789539227889,82.68413290535266,-31.777011547450996,59.04906192039985,15.557749452758852,-0.01821654536507955,-0.09281061710292304,0.31663071914697866,0.31663071914697866,101.55329341317365,0.5752595713214818,0.005661215753715067,0.00031457410504832857,-0.06814765930175669,-0.015102386474608778,1.0005013619084677,1.0300144375277538,1.0433574563392656,38007.36205540598,38007.36205540598,419.74550112453346,419.74550112453346,107162.28808280856,107162.28808280856,3,0.9789427506032025
2025-09-09 00:00:00+00:00,0,0,0,8114886122,444.0,172050,272290,15.530312538146973,0.0449095145849975,1427,0.0137477973476052,89.97920989990234,169594.0,1669.0,294812.0,90.40606689453124,0.0157324708998203,53.35019534567128,73693.0,1253.0,240523.0,90.6287078857422,0.0108371349051594,9.50743935505549,137690.7142857143,1813.0,352270.4285714286,90.69370596749442,0.015233454294502699,23.358445018168492,125816.11111111111,1690.111111111111,318643.77777777775,90.65635426839192,0.014151433172325256,20.426243376331914,133.46857910520674,1.4481644397797089,13.886671987230637,-14.49970041941282,13.207468724404725,-7.639444798719186,26.858228377872063,-12.615142051448313,-0.7166581108700054,-0.47215525383585977,0.3143861667779188,0.3143861667779188,120.48319327731092,0.6318607666063145,0.005240716733200877,9.026574991221774e-05,-0.17718260628835975,-0.06135749816894736,1.0004120141318713,1.0943806247843446,1.0764601796158326,39554.844891126944,39554.844891126944,404.84331674255304,404.84331674255304,101737.12984547207,101737.12984547207,3,0.9931194514032394
2025-09-10 00:00:00+00:00,0,0,0,8114886122,419.0,185904,295705,15.811216416566268,0.0448915785782245,1585,0.0150927072390913,89.48995208740234,172050.0,1427.0,272290.0,89.97920989990234,0.0137477973476052,15.530312538146973,91366.0,1554.0,284980.0,91.00790405273438,0.0144612612202763,11.99889592329661,151196.14285714287,1817.4285714285713,353802.5714285714,90.4768556867327,0.015323660868619129,23.90306223149273,131824.9,1679.6,316349.9,90.53971405029297,0.01424556057900186,19.96474068035535,103.47175097957665,8.052310374891025,1.9948519948519872,11.072179397337067,3.7634219945259284,8.599287524330679,4.366465754243065,9.782729971069703,-1.6679342098159466,-0.5437453974582285,0.317500638989153,0.317500638989153,117.2156368221942,0.6286784847111658,0.005360053566718295,8.50499793796093e-05,-0.2612707955496672,-0.1082455721768469,0.9993057371097356,1.1469467669396516,1.075679737812944,41854.48998468119,41854.48998468119,383.1344991572078,383.1344991572078,96192.58315535558,96192.58315535558,4,1.0
