timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,ccu_playing,session_session_length,platform_platform_share,daily_Estimated Revenue,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-05-29 00:00:00+00:00,0,0,0,5039839070,0.0004367233154066,93.872314453125,0,17.180566360553104,7.825871762179304e-06,108,128,48.0,8.0,51.0,93.872314453125,4.803609408554621e-05,10.952416648467382,39.0,0.0,38.0,93.872314453125,2.0784286789421458e-06,15.99170290430387,52.285714285714285,2.2857142857142856,81.0,93.872314453125,2.3195374036991518e-05,13.605621933937071,32.5,0.9333333333333333,52.0,93.872314453125,9.931146399821955e-06,10.25743501320943,176.9230769230769,125.0,0.0,-100.0,236.84210526315786,150.98039215686273,276.5282803046398,-83.70835116559974,0.0,0.0,0.8581954788984277,0.8441886994587275,108.0,0.8372093023255814,0.0,0.15761987486745968,5.958809405921774e-15,1.8437050216627463e-15,1.0,1.6087912087912088,2.335618981249472,28.075252095391424,27.436132732408645,2.3673604720015926,1.7798359733284477,38.87031127867512,36.567368155133934,3,0.864
2025-05-30 00:00:00+00:00,0,0,0,5039839070,0.0002778283656382,93.872314453125,4,16.423256556193035,5.169628275325522e-05,69,129,108.0,0.0,128.0,93.872314453125,7.825871762179304e-06,17.180566360553104,30.0,2.0,32.0,93.872314453125,2.4260953068733215e-05,15.75020796060562,57.857142857142854,2.5714285714285716,94.85714285714286,93.872314453125,2.711470684906609e-05,13.701771733306703,34.2,1.0666666666666667,55.733333333333334,93.872314453125,1.1654355824930463e-05,10.496001257715017,129.99999999999997,-36.111111111111114,100.0,inf,303.125,0.78125,113.08430302303263,560.5817770116275,0.0,0.0,0.7769795700955728,0.8210291911725078,13.8,0.5307692307692308,0.03076923076923077,0.23461795080275763,5.958809405921774e-15,1.8437050216627463e-15,1.0,1.6917293233082704,2.3265727644134184,28.748244093536194,28.079198338099772,2.4729303701043857,1.8557149999176976,43.24070121723561,38.53519066438143,3,0.552
2025-05-31 00:00:00+00:00,0,1,0,5039839070,0.0002751740973609,93.872314453125,1,16.310314645369846,1.4329879377328323e-05,68,86,69.0,4.0,129.0,93.872314453125,5.169628275325522e-05,16.423256556193035,44.0,0.0,78.0,93.872314453125,8.88352224137634e-06,13.006746649742126,61.285714285714285,2.7142857142857144,96.0,93.872314453125,2.7892757868487805e-05,14.173710018396378,35.166666666666664,1.0,57.43333333333333,93.872314453125,1.1666355212961814e-05,10.410507691453622,54.54545454545454,-1.449275362318836,inf,-75.0,10.256410256410264,-33.333333333333336,61.30853267395173,-72.28063873426954,0.0,0.0,0.6742030514554403,0.8172942793274741,34.0,0.7816091954022989,0.011494252873563218,0.23638137167202675,5.958809405921774e-15,1.8437050216627463e-15,1.0,1.7427217332430605,2.3908716440845015,28.075741357037266,28.741515489682836,2.4405007592795287,1.819435304589368,41.9167804526598,38.7135219478827,3,0.544
2025-06-01 00:00:00+00:00,1,1,0,5039839070,6.82145799319631e-05,93.872314453125,3,8.835556268692017,2.533969745854847e-05,17,47,68.0,1.0,86.0,93.872314453125,1.4329879377328323e-05,16.310314645369846,45.0,1.0,90.0,93.872314453125,2.027133859883179e-06,14.076161503791807,57.285714285714285,3.0,89.85714285714286,93.872314453125,3.122312409686856e-05,13.425052127667836,35.03333333333333,1.0666666666666667,57.666666666666664,93.872314453125,1.2380761088100675e-05,10.324673861481141,-62.22222222222222,-75.0,200.0,200.0,-47.77777777777777,-45.34883720930233,1150.0258596641845,76.83119858384202,0.0,0.0,0.6288153401567056,0.8226073100804013,4.25,0.3541666666666667,0.0625,0.49086423714955646,5.958809405921774e-15,1.8437050216627463e-15,1.0,1.635177382085089,2.521906680428358,26.81448271953952,28.81867609648339,2.4235565546581275,1.8557149999176976,39.27313484914491,38.62582067721676,3,0.136
2025-06-02 00:00:00+00:00,1,0,0,5039839070,8.05049717713247e-05,93.872314453125,0,17.113178461790085,9.62414105742937e-07,20,41,17.0,3.0,47.0,93.872314453125,2.533969745854847e-05,8.835556268692017,51.0,5.0,88.0,93.872314453125,5.77801329200156e-05,9.809440712134045,52.857142857142854,2.2857142857142856,83.14285714285714,93.872314453125,2.3106307123401037e-05,14.468443234761555,31.533333333333335,1.0666666666666667,54.166666666666664,93.872314453125,1.1702405112146153e-05,10.236299573266564,-60.7843137254902,17.647058823529417,-100.0,-100.0,-53.40909090909092,-12.765957446808507,-98.33435117382787,-96.2019510796556,0.0,0.0,0.6060308224394911,0.7413758684579781,20.0,0.47619047619047616,0.0,0.8149132600852421,5.958809405921774e-15,1.8437050216627463e-15,1.0,1.6762307459981878,1.9744921579768722,26.189189112563724,23.37805238537491,2.4235565546581275,1.8557149999176976,36.894563165984096,34.9256188288012,3,0.16
2025-06-03 00:00:00+00:00,1,0,0,5039839070,0.0001093620178283,93.872314453125,0,10.442461490631104,5.310149390425067e-06,28,52,20.0,0.0,41.0,93.872314453125,9.62414105742937e-07,17.113178461790085,40.0,0.0,100.0,93.872314453125,1.3553910321206786e-05,14.46381370226542,51.142857142857146,2.2857142857142856,76.28571428571429,93.872314453125,2.192862699043222e-05,13.893964347385223,30.833333333333332,1.0666666666666667,53.56666666666667,93.872314453125,1.1879410091826988e-05,10.176635897044399,-30.000000000000004,39.99999999999999,0.0,0.0,-48.0,26.82926829268293,-60.822011769425124,451.7530716495359,0.0,0.0,0.5444179180980784,0.7508208147900652,28.0,0.5283018867924528,0.0,0.3600848789872794,5.958809405921774e-15,1.8437050216627463e-15,1.0,1.6586872586872587,1.8459356837524343,24.38214533196394,23.15030845602701,2.4235565546581275,1.8557149999176976,33.33941336491215,34.79861603801104,3,0.224
2025-06-04 00:00:00+00:00,1,0,0,5039839070,3.0145254925677095e-05,93.872314453125,1,4.613275527954102,1.5709430272181637e-06,8,19,28.0,0.0,52.0,93.872314453125,5.310149390425067e-06,10.442461490631104,48.0,8.0,51.0,93.872314453125,4.803609408554621e-05,10.952416648467382,45.42857142857143,1.2857142857142858,71.71428571428571,93.872314453125,1.5290748267813926e-05,12.98837275874047,29.933333333333334,1.1,52.13333333333333,93.872314453125,1.1665345359309262e-05,9.940129221695058,-83.33333333333334,-71.42857142857143,-87.5,inf,-62.745098039215684,-63.46153846153846,-96.72966119097754,-70.4162178553622,0.0,0.0,0.5806140955706378,0.7852401109024951,4.0,0.4,0.05,0.5125861697726779,5.958809405921774e-15,1.8437050216627463e-15,1.0,1.5176582882596246,1.3107840185469943,25.505547769710162,23.50485398634802,2.4235565546581275,1.8448436995751345,34.9867321790908,35.32092603672721,3,0.064
2025-06-05 00:00:00+00:00,1,0,0,5039839070,6.053285741116275e-05,93.872314453125,0,10.635156472524008,3.6089111290493743e-06,15,19,8.0,1.0,19.0,93.872314453125,1.5709430272181637e-06,4.613275527954102,108.0,0.0,128.0,93.872314453125,7.825871762179304e-06,17.180566360553104,32.142857142857146,1.2857142857142858,56.142857142857146,93.872314453125,1.4688325320223936e-05,12.05331420330774,28.666666666666668,1.0666666666666667,48.7,93.872314453125,1.1221793395558658e-05,9.973430709756803,-86.11111111111111,87.5,0.0,-100.0,-85.15625,0.0,-53.884867542930635,129.7289632100827,0.0,0.0,0.631147803966269,0.8107451949959625,15.0,0.75,0.0,0.6646972795327505,5.958809405921774e-15,1.8437050216627463e-15,1.0,1.1212624584717608,1.3089106885568982,26.64345372457607,23.24136225655093,2.4235565546581275,1.8557149999176974,36.64951313710473,33.24013983953322,3,0.12
2025-06-06 00:00:00+00:00,1,0,0,5039839070,1.4666653279836942e-05,93.872314453125,0,2.237103154261907,0.0,4,18,15.0,0.0,19.0,93.872314453125,3.6089111290493743e-06,10.635156472524008,69.0,4.0,129.0,93.872314453125,5.169628275325522e-05,16.423256556193035,22.857142857142858,0.7142857142857143,40.285714285714285,93.872314453125,7.3031420697589056e-06,10.026720860174724,28.033333333333335,1.0666666666666667,47.13333333333333,93.872314453125,1.1221793395558658e-05,9.784836726552909,-94.20289855072464,-73.33333333333334,-100.0,0.0,-86.04651162790698,-5.263157894736848,-100.0,-100.0,0.0,0.0,0.7039159250047066,0.8438625120122437,4.0,0.21052631578947367,0.0,0.44742063085238143,5.958809405921774e-15,1.8437050216627463e-15,1.0,0.8153558688635977,0.6507999044652997,28.4080355448328,23.656279086743233,2.4684826500112558,1.8557149999176974,37.89401066073692,33.551538670028776,3,0.032
2025-06-07 00:00:00+00:00,1,1,0,5039839070,0.0002436983569347,93.872314453125,0,18.50290624300639,1.0838335583684966e-05,61,71,4.0,0.0,18.0,93.872314453125,0.0,2.237103154261907,68.0,1.0,86.0,93.872314453125,1.4329879377328323e-05,16.310314645369846,21.857142857142858,0.5714285714285714,38.142857142857146,93.872314453125,6.804350099238425e-06,10.33994823126566,29.066666666666666,0.9666666666666667,47.43333333333333,93.872314453125,1.0836253801471685e-05,10.109056441320314,-10.29411764705882,1425.0,-100.0,0.0,-17.441860465116278,294.44444444444446,-24.3654793017129,inf,0.0,0.0,0.69601121975663,0.839800181927095,61.0,0.8472222222222222,0.0,0.2984339716613934,5.958809405921774e-15,1.8437050216627463e-15,1.0,0.7519659239842726,0.6279245783551431,28.934180707025618,24.410191954680897,2.4684826500112558,1.828572711411701,37.791867838534706,33.72882051500368,3,0.488
2025-06-08 00:00:00+00:00,1,1,0,5039839070,0.0001864011372355,93.872314453125,1,14.972683449586231,9.353217933494308e-07,47,70,61.0,0.0,71.0,93.872314453125,1.0838335583684966e-05,18.50290624300639,17.0,3.0,47.0,93.872314453125,2.533969745854847e-05,8.835556268692017,26.142857142857142,0.2857142857142857,41.42857142857143,93.872314453125,3.3180107184957057e-06,11.216680685679119,30.233333333333334,1.0,48.86666666666667,93.872314453125,1.0787096338541838e-05,10.262544037567244,176.47058823529412,-22.95081967213115,-66.66666666666667,inf,48.93617021276595,-1.4084507042253502,-96.30886755897751,-91.37024512548423,0.0,0.0,0.6941827803417914,0.8071479982204308,23.5,0.6619718309859155,0.014084507042253521,0.31193090519971317,5.958809405921774e-15,1.8437050216627463e-15,1.0,0.8647031028508426,0.30759071898158485,28.957338837114726,24.402774479531026,2.4684826500112558,1.819435304589368,37.23234148891594,33.74420341877722,3,0.376
2025-06-09 00:00:00+00:00,1,0,0,5039839070,0.0001484634706236,93.872314453125,4,15.493824342886606,3.102580740232952e-05,37,80,47.0,1.0,70.0,93.872314453125,9.353217933494308e-07,14.972683449586231,20.0,0.0,41.0,93.872314453125,9.62414105742937e-07,17.113178461790085,28.571428571428573,0.8571428571428571,47.0,93.872314453125,7.612781189436646e-06,10.98534438297862,31.1,1.1333333333333333,50.8,93.872314453125,1.182128991861949e-05,10.550785151786274,85.00000000000001,-21.276595744680847,inf,300.0,95.1219512195122,14.28571428571428,3123.748199157898,3217.126535801616,0.0,0.0,0.7086837373813242,0.7767395869432816,7.4,0.4567901234567901,0.04938271604938271,0.40773221954964756,5.958809405921774e-15,1.8437050216627463e-15,1.0,0.9186954524575104,0.6439890436530026,28.853552164811056,24.15660115393606,2.3766261061327354,1.8888663510036974,36.92292238978649,33.81328039446162,3,0.296
2025-06-10 00:00:00+00:00,1,0,0,5039839070,0.0002580968838246,93.872314453125,0,17.26537933945656,1.168952167063253e-06,64,82,37.0,4.0,80.0,93.872314453125,3.102580740232952e-05,15.493824342886606,28.0,0.0,52.0,93.872314453125,5.310149390425067e-06,10.442461490631104,33.714285714285715,0.8571428571428571,51.285714285714285,93.872314453125,7.021181586099244e-06,11.96004693281083,32.36666666666667,1.1333333333333333,52.1,93.872314453125,1.1860254990854932e-05,10.791981078849897,128.57142857142856,72.97297297297298,0.0,-100.0,57.692307692307686,2.499999999999991,-77.98645421970546,-96.23232313697827,0.0,0.0,0.695598900702968,0.7682540837247696,64.0,0.7710843373493976,0.0,0.265621220607024,5.958809405921774e-15,1.8437050216627463e-15,1.0,1.041636015889363,0.5919924648764344,29.513267644111647,24.86582384322504,2.3766261061327354,1.8888663510036974,35.912668798347184,34.24994336768537,3,0.512
2025-06-11 00:00:00+00:00,1,0,0,5039839070,3.803816649185788e-05,93.872314453125,0,5.219696988662084,0.0,10,19,64.0,0.0,82.0,93.872314453125,1.168952167063253e-06,17.26537933945656,8.0,1.0,19.0,93.872314453125,1.5709430272181637e-06,4.613275527954102,34.0,0.7142857142857143,51.285714285714285,93.872314453125,6.796761153639506e-06,12.046678570054826,32.3,1.1,51.766666666666666,93.872314453125,1.1722261452481083e-05,10.747315967082978,25.0,-84.375,-100.0,0.0,0.0,-76.82926829268293,-100.0,-100.0,0.0,0.0,0.7726583151102453,0.7716694039591269,10.0,0.5,0.0,0.4745179080601894,5.958809405921774e-15,1.8437050216627463e-15,1.0,1.0526315789473686,0.5798165465931434,30.685573085806887,24.924921747879797,1.5191090506254996,1.9000907419347652,37.7598688068125,34.53003024188868,3,0.08
2025-06-12 00:00:00+00:00,1,0,0,5039839070,6.177210616884964e-05,93.872314453125,0,7.329963435297427,8.025362149055582e-06,16,24,10.0,0.0,19.0,93.872314453125,0.0,5.219696988662084,15.0,0.0,19.0,93.872314453125,3.6089111290493743e-06,10.635156472524008,34.142857142857146,0.7142857142857143,52.0,93.872314453125,7.4276827279261075e-06,11.574508136165317,32.2,1.0666666666666667,51.1,93.872314453125,1.1583955502677176e-05,10.765488946092301,6.666666666666665,60.00000000000001,0.0,0.0,26.315789473684205,26.315789473684205,122.37627533847161,inf,0.0,0.0,0.7264414070659357,0.7759647540956018,16.0,0.64,0.0,0.43117431972337805,5.958809405921774e-15,1.8437050216627463e-15,1.0,1.0603371783496007,0.6412043559913098,24.076343777042442,24.986065081878383,1.5191090506254996,1.9106477207072154,33.68054513928063,34.87648155300705,3,0.128
2025-06-13 00:00:00+00:00,1,0,0,5039839070,4.746052465485545e-05,93.872314453125,0,4.579665670792262,0.0,12,31,16.0,0.0,24.0,93.872314453125,8.025362149055582e-06,7.329963435297427,4.0,0.0,18.0,93.872314453125,0.0,2.237103154261907,35.285714285714285,0.7142857142857143,53.857142857142854,93.872314453125,7.4276827279261075e-06,11.909159924241079,31.633333333333333,1.0666666666666667,50.93333333333333,93.872314453125,1.1448391785506828e-05,10.553503262320001,200.0,-25.0,0.0,0.0,72.22222222222223,29.166666666666675,0.0,-100.0,0.0,0.0,0.7670855746512054,0.7982875144374393,12.0,0.375,0.0,0.3522819746763278,5.958809405921774e-15,1.8437050216627463e-15,1.0,1.1154598825831703,0.6487970421600381,22.300273491645758,25.25249504003766,1.2666473875533013,1.9106477207072154,26.280921087108275,34.962968915729945,3,0.096
2025-06-14 00:00:00+00:00,1,1,0,5039839070,0.0001862467735396,93.872314453125,4,11.56295084953308,2.3288124793907627e-05,47,73,12.0,0.0,31.0,93.872314453125,0.0,4.579665670792262,61.0,0.0,71.0,93.872314453125,1.0838335583684966e-05,18.50290624300639,33.285714285714285,1.2857142857142858,54.142857142857146,93.872314453125,9.206224043672201e-06,10.917737725173465,32.7,1.2,52.43333333333333,93.872314453125,1.2224662611970416e-05,10.695898210325678,-22.95081967213115,291.66666666666663,inf,inf,2.8169014084507005,135.48387096774195,114.86809126821491,inf,0.0,0.0,0.7281335072473799,0.7706869757292371,9.4,0.6351351351351351,0.05405405405405406,0.2408948093652725,5.958809405921774e-15,1.8437050216627463e-15,1.0,1.0179117518567058,0.7530861452697637,20.075680985534905,25.201464106346055,1.5424399110243736,1.9722208731310478,24.998021899764353,34.9104107911837,3,0.376
2025-06-15 00:00:00+00:00,1,1,0,5039839070,5.615906869066592e-05,93.872314453125,0,7.585470070441564,7.462172675332113e-07,14,24,47.0,4.0,73.0,93.872314453125,2.3288124793907627e-05,11.56295084953308,47.0,1.0,70.0,93.872314453125,9.353217933494308e-07,14.972683449586231,28.571428571428573,1.1428571428571428,47.57142857142857,93.872314453125,9.179209111412742e-06,9.862421528152797,32.86666666666667,1.1666666666666667,52.4,93.872314453125,1.2158825262531536e-05,10.76722884706541,-70.2127659574468,-70.2127659574468,-100.0,-100.0,-65.71428571428571,-67.12328767123287,-20.21812462414967,-96.79571767097183,0.0,0.0,0.7388469713890667,0.7623356834779096,14.0,0.56,0.0,0.5056980046961043,5.958809405921774e-15,1.8437050216627463e-15,1.0,0.8693132425383947,0.7549421028114668,20.21274214585804,25.05543279697396,1.437335752680655,1.9841324575731838,25.68372726365559,34.937974597356344,3,0.112
