timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,session_session_length,daily_Estimated Revenue,platform_platform_share,ccu_playing,ratings_like_ratio,sort_sort_position,daily_rpv,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-02 00:00:00+00:00,0,0,0,8051387991,18178,58.4308230082194,32349,0.0114102195948362,1328,90.95831298828124,494,0.2248722673683426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32349.0,1328.0,18178.0,90.95831298828124,0.0114102195948362,58.4308230082194,32349.0,1328.0,18178.0,90.95831298828124,0.0114102195948362,58.4308230082194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.340857787810382,1.7794708179767864,0.07305132295505803,0.001806207820965051,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-09-03 00:00:00+00:00,0,0,0,8051387991,52283,53.25028657913208,140400,0.014347611926496,1603,90.42863464355467,473,0.8003895412699847,32349.0,1328.0,18178.0,90.95831298828124,0.0114102195948362,58.4308230082194,0.0,0.0,0.0,0.0,0.0,0.0,86374.5,1465.5,35230.5,90.69347381591795,0.0128789157606661,55.840554793675736,86374.5,1465.5,35230.5,90.69347381591795,0.0128789157606661,55.840554793675736,0.0,334.0165074654549,0.0,20.707831325301207,0.0,187.61689954890528,0.0,25.74352147428558,0.0,-0.5823308802954674,0.8845619345291451,0.8845619345291451,87.53117206982543,2.685333945375258,0.030659475174049423,0.00037927284406188044,0.0,0.0,1.0,1.0,1.0,76403.59481398764,76403.59481398764,194.45436482630058,194.45436482630058,24115.876772367203,24115.876772367203,2,1.0
2025-09-04 00:00:00+00:00,0,0,0,8051387991,53679,64.13683207829793,151364,0.015317597426474,1771,90.0826416015625,402,0.6614962439712785,140400.0,1603.0,52283.0,90.42863464355467,0.014347611926496,53.25028657913208,0.0,0.0,0.0,0.0,0.0,0.0,108037.66666666667,1567.3333333333333,41380.0,90.48986307779948,0.013691809649268733,58.60598055521647,108037.66666666667,1567.3333333333333,41380.0,90.48986307779948,0.013691809649268733,58.60598055521647,0.0,7.809116809116801,0.0,10.480349344978169,0.0,2.670083966107528,0.0,6.760605910916162,0.0,-0.38261447090955913,0.6088353133793447,0.6088353133793447,85.41986455981942,2.819746646795827,0.032991803278688524,0.00042372300121096637,-0.4378356933593702,0.0,1.0,1.0,1.0,65777.14664177319,65777.14664177319,223.64331721143233,223.64331721143233,20105.641173561216,20105.641173561216,3,1.0
2025-09-05 00:00:00+00:00,0,0,0,8051387991,43017,114.71704355875652,173075,0.0113910902291536,1516,90.12496185302734,337,0.6123385956947318,151364.0,1771.0,53679.0,90.0826416015625,0.015317597426474,64.13683207829793,0.0,0.0,0.0,0.0,0.0,0.0,124297.0,1554.5,41789.25,90.39863777160645,0.01311662979423995,72.63374630610149,124297.0,1554.5,41789.25,90.39863777160645,0.01311662979423995,72.63374630610149,0.0,14.343569144578638,0.0,-14.398644833427444,0.0,-19.862516067735992,0.0,-25.633962611747872,0.0,0.04697936329622898,0.5051162805328948,0.5051162805328948,114.09030982201713,4.023315821284114,0.03524106188107304,0.0006628131200094554,-0.2846046447753982,0.0,1.0,1.0,1.0,62784.43832139723,62784.43832139723,184.39902385858773,184.39902385858773,16436.57953823321,16436.57953823321,4,1.0
2025-09-06 00:00:00+00:00,0,1,0,8051387991,62924,66.8941535949707,222356,0.0120592070743441,1794,89.82735443115234,294,0.6654525913465781,173075.0,1516.0,43017.0,90.12496185302734,0.0113910902291536,114.71704355875652,0.0,0.0,0.0,0.0,0.0,0.0,143908.8,1602.4,46016.2,90.28438110351563,0.01290514525026078,71.48582776387533,143908.8,1602.4,46016.2,90.28438110351563,0.01290514525026078,71.48582776387533,0.0,28.47378304203381,0.0,18.3377308707124,0.0,46.27705325801428,0.0,5.865258124991102,0.0,-0.3302164192427903,0.48540198175277355,0.48540198175277355,123.87520891364902,3.5336670639650376,0.028510131108462455,0.00030084123097078437,-0.2565589904785106,-0.2565589904785106,1.0,1.0,1.0,69853.61671166353,69853.61671166353,192.28702504329303,192.28702504329303,17086.731451626434,17086.731451626434,5,1.0
2025-09-07 00:00:00+00:00,0,1,0,8051387991,72847,62.15517859025435,289645,0.0140237333253026,1709,89.38794708251953,254,0.7178938356950676,222356.0,1794.0,62924.0,89.82735443115234,0.0120592070743441,66.8941535949707,0.0,0.0,0.0,0.0,0.0,0.0,168198.16666666666,1620.1666666666667,50488.0,90.13497543334961,0.013091576596101084,69.93071956827184,168198.16666666666,1620.1666666666667,50488.0,90.13497543334961,0.013091576596101084,69.93071956827184,0.0,30.26183237690909,0.0,-4.7380156075808255,0.0,15.769817557688647,0.0,16.29067515672753,0.0,-0.48916875200816223,0.5129396087947625,0.5129396087947625,169.3830409356725,3.9760185591917416,0.0234598067208434,0.00021459015001158087,-0.2746671404157259,-0.2746671404157259,1.0,1.0,1.0,86275.50180999626,86275.50180999626,177.40734670995636,177.40734670995636,18802.847784311823,18802.847784311823,6,1.0
2025-09-08 00:00:00+00:00,0,0,0,8051387991,63992,192.3170587290888,385502,0.0166960228234529,1787,89.12997436523438,212,0.8134830346177162,289645.0,1709.0,72847.0,89.38794708251953,0.0140237333253026,62.15517859025435,0.0,0.0,0.0,0.0,0.0,0.0,199241.57142857142,1644.0,52417.142857142855,89.99140385219029,0.013606497485722771,87.4144823055314,199241.57142857142,1644.0,52417.142857142855,89.99140385219029,0.013606497485722771,87.4144823055314,0.0,33.094650347839604,0.0,4.564072557050913,0.0,-12.15561382074759,0.0,19.055478567385254,0.0,-0.2885989953958834,0.5711283657208794,0.5711283657208794,215.60514541387025,6.024127638960511,0.027924929289141,0.0004988730534628493,-0.2793456486293222,-0.2793456486293222,1.0,1.0,1.0,113792.51307365985,113792.51307365985,173.79298029552285,173.79298029552285,17907.36484828306,17907.36484828306,7,1.0
2025-09-09 00:00:00+00:00,0,0,0,8051387991,55743,76.56076018015544,401610,0.0159385818988084,1665,88.99437713623047,207,0.7517993399211377,385502.0,1787.0,63992.0,89.12997436523438,0.0166960228234529,192.3170587290888,32349.0,1328.0,18178.0,90.95831298828124,0.0114102195948362,58.4308230082194,251993.14285714287,1692.142857142857,57783.57142857143,89.71084158761161,0.014253406386290229,90.00447333009369,224537.625,1646.625,52832.875,89.86677551269531,0.013898008037358476,86.0577670398594,1141.4912362051377,4.178447842034538,25.37650602409638,-6.827084499160607,206.65089668830456,-12.890673834229283,39.686898804485324,-4.536654822851127,-2.159160375263114,-0.15213426231702742,0.5671658173191327,0.5671658173191327,241.062424969988,7.204542192881745,0.029868685419058554,0.00019063412152594286,-0.24804006304059623,-0.2693159920828651,0.9982648323121188,1.122275800579715,1.0255718911642897,127350.06560202193,127350.06560202193,161.07224421713025,161.07224421713025,16620.645315282694,16620.645315282694,8,1.0
2025-09-10 00:00:00+00:00,0,0,0,8051387991,50592,75.92436931444252,430709,0.0142547516152262,1478,88.8568344116211,198,0.7281539210662932,401610.0,1665.0,55743.0,88.99437713623047,0.0159385818988084,76.56076018015544,140400.0,1603.0,52283.0,90.42863464355467,0.014347611926496,53.25028657913208,293465.85714285716,1674.2857142857142,57542.0,89.48629869733539,0.0142401406275374,93.24362800656661,247445.55555555556,1627.888888888889,52583.88888888889,89.75455983479817,0.013937646212677112,84.93183395925752,206.77279202279203,7.245586514280022,-7.797878976918282,-11.23123123123123,-3.2343209073695034,-9.240622140896615,-0.6472178906533843,-10.564492464088582,-1.738166497956306,-0.1545521515351811,0.5557879079729576,0.5557879079729576,291.2163624070318,8.51321329037614,0.029213527563101613,0.0001762772383145098,-0.23699896676199644,-0.25585060119628883,0.9970111698173715,1.185981524234608,1.0217034074652542,137527.24765942848,137527.24765942848,160.81234750824052,160.81234750824052,15565.123388881666,15565.123388881666,9,1.0
2025-09-11 00:00:00+00:00,0,0,0,8051387991,43819,157.03642139434814,438003,0.0136792846024036,1426,88.85263061523438,197,0.6898443628109947,430709.0,1478.0,50592.0,88.8568344116211,0.0142547516152262,75.92436931444252,151364.0,1771.0,53679.0,90.0826416015625,0.015317597426474,64.13683207829793,334414.28571428574,1625.0,56133.42857142857,89.31058284214565,0.014006095938384486,106.5149979088595,266501.3,1607.7,51707.4,89.6643669128418,0.01391181005164976,92.14229270276658,189.3706561665918,1.6934867857416602,-19.480519480519476,-3.518267929634644,-18.368449486763915,-13.387492093611641,-10.695625289373645,-4.037018871713727,-1.3654250857434769,-0.004730976986244695,0.5365096742838669,0.5365096742838669,306.9397337070778,9.995504335919671,0.03254221816522136,0.0003585273682303087,-0.21970013209750663,-0.23526930375532124,0.9960543515459152,1.2548317239513869,1.0067773989426736,142980.52565922707,142980.52565922707,164.5087299270839,164.5087299270839,14934.395343189046,14934.395343189046,10,1.0
