timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,daily_Estimated Revenue,ratings_like_ratio,visits_visits_gained,daily_rpv,ccu_playing,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-11-12 00:00:00+00:00,0,0,0,5170731021,0.0276165939867496,597686.0,96.09638214111328,158056,0.0063673451504482,1524,12.938284397125244,189.0,720300.0,1697.0,190786.0,96.0959930419922,0.0288794226944446,12.085324366887413,687403.0,1576.0,185397.0,96.10358428955078,0.0296057071536779,11.665541489919027,787912.7142857143,1843.5714285714287,209356.57142857142,96.10125623430524,0.03043368591793941,12.164840096519105,891664.5,1921.8,235383.33333333334,96.09805196126302,0.032021899707615334,12.307684393829769,-13.051586914808343,-17.022629459947247,-3.2994923857868064,-10.194460813199768,-14.747272070206098,-17.15534682838363,-6.71868149138668,-4.372762991338897,-0.007494151743392408,0.00040490670709658616,0.20826238505586717,0.2203245050652911,391.92524590163936,3.7814585877246816,0.009642091144334007,2.1647257506228585e-05,-0.0016610281807985163,0.0006384997001878968,1.000033343787692,0.8836425744051876,0.9504022620713467,167350.35520299058,196455.53964679028,283.58409609923353,301.1334221421055,43141.87194632111,47745.523369384195,3,0.12358799425241367
2024-11-13 00:00:00+00:00,0,0,0,5170731021,0.0281592663377523,590062.0,96.0945281982422,165698,0.0062748509172988,1508,11.44615320364634,195.0,597686.0,1524.0,158056.0,96.09638214111328,0.0276165939867496,12.938284397125244,652520.0,1682.0,177907.0,96.10482025146484,0.03255245834589,11.81279726823171,778990.1428571428,1818.7142857142858,207612.42857142858,96.09978594098773,0.02980608705963403,12.112462373006911,885725.9333333333,1920.0666666666666,234067.26666666666,96.09864552815755,0.032031335122883274,12.281337040106456,-9.571813890761971,-1.2755861773573463,-10.344827586206895,-1.049868766404205,-6.8625742663301565,4.834995191577662,-13.495730372979253,1.965022736920674,-0.010709195642544245,-0.0019292535574977343,0.22300722374289367,0.22908070093479713,391.02849569251157,3.5610474414450297,0.009100839473985963,1.9398188335222407e-05,-0.0018727438790460793,0.00046865698758246266,1.0000118671061795,0.8794934341884945,0.9305290255709784,176576.9445396617,202902.7176441274,292.38110197341496,303.4286751767559,44983.83000327494,49130.81006999228,3,0.12201152288085669
2024-11-14 00:00:00+00:00,0,0,0,5170731021,0.0295910909771919,595942.0,96.09198760986328,167262,0.0063268609282302,1661,12.539419713227645,191.0,590062.0,1508.0,165698.0,96.0945281982422,0.0281592663377523,11.44615320364634,659812.0,1654.0,174549.0,96.10503387451172,0.032203409820795,12.223133047421774,769865.8571428572,1819.7142857142858,206571.42857142858,96.09792218889508,0.029432898653405013,12.15764618240775,879591.0,1905.2,232541.9,96.09911575317383,0.0317490867649515,12.307000089546333,-9.68003006917122,0.9965054519694538,0.4232164449818665,10.145888594164454,-4.174758950208823,0.9438858646453108,-8.111932426224689,5.084737017881724,-0.013575006555299751,-0.0026438429185926537,0.23440723430663626,0.23750090240429858,358.56919374247894,3.5629039297393925,0.009930468782695516,2.104130716063054e-05,-0.0019585745675167686,0.00028249806371321873,0.999987579862006,0.8752543592906898,0.9270470949701969,183491.20361517093,208903.6562466994,273.856433471675,304.8765041104376,46550.48757738323,50498.050026097575,3,0.12322737435839538
2024-11-15 00:00:00+00:00,0,0,0,5170731021,0.0290736947208642,749705.0,96.09054565429688,196735,0.0079432942371795,1966,12.059437473615011,181.0,595942.0,1661.0,167262.0,96.09198760986328,0.0295910909771919,12.539419713227645,751562.0,2116.0,205121.0,96.1034927368164,0.0307935532182455,11.7663596868515,769600.5714285715,1798.2857142857142,205373.42857142858,96.09607260567802,0.02918720458235054,12.199514437659682,872722.2333333333,1900.9666666666667,230774.2,96.09939092000326,0.031407814969619065,12.29145468823806,-0.24708540346638497,25.801671974789485,-7.088846880907374,18.362432269717033,-4.088318602190899,17.620858294173214,-5.585125189003093,-1.7484865857987364,-0.013472020788030115,-0.0015005991678140873,0.23571113470664676,0.24028120727669142,381.1413319776309,3.8107158832140535,0.009993087182823683,1.6085555502577025e-05,-0.0019531249999946308,0.00011117190487414389,0.9999654699754756,0.8818390801035375,0.9292975207152573,183170.95441543896,209698.75184254372,266.0501997578437,303.0551882519383,46167.623314691824,50801.59521144893,3,0.15502209727349442
2024-11-16 00:00:00+00:00,0,1,0,5170731021,0.0272101201117038,962483.0,96.08808135986328,251807,0.010173676645793,2065,12.104487657546995,179.0,749705.0,1966.0,196735.0,96.09054565429688,0.0290736947208642,12.059437473615011,1081648.0,2305.0,285993.0,96.10269165039062,0.032034620642662,11.98660178979238,752577.0,1764.0,200489.7142857143,96.09398542131696,0.028497990220785085,12.21635527591034,871933.7333333333,1901.4666666666667,230904.96666666667,96.09947102864584,0.03100029379129405,12.10216063478949,-11.016985192964812,28.3815634149432,-10.412147505422997,5.035605289928791,-11.953439419845935,27.992985488093126,-15.060270526610164,-6.409830697654806,-0.015202790136714661,-0.002564554521788942,0.2282361207192927,0.24004310722269837,465.86786060019364,3.8222892044732495,0.008200692591180583,1.2576300133349744e-05,-0.0018637520926321684,-5.636416765093648e-05,0.9999429174034971,0.8631126096279794,0.9192812949659304,176174.9399006604,209301.682641621,245.52304562717853,303.3218085469802,43847.813278702735,50852.179496565324,3,0.1990197921183462
2024-11-17 00:00:00+00:00,0,1,0,5170731021,0.0271895658224821,957562.0,96.0879364013672,246968,0.0100943884963552,1763,12.264758547147116,178.0,962483.0,2065.0,251807.0,96.08808135986328,0.0272101201117038,12.104487657546995,1051861.0,1927.0,273084.0,96.10037994384766,0.0289557427167892,12.34138011932373,739105.7142857143,1740.5714285714287,196758.85714285713,96.09220777239118,0.028245679235884075,12.205409337027964,869811.1,1879.9333333333334,230146.8,96.09939219156901,0.030711694248020605,12.104226558268358,-8.964967804681411,-0.5112817577037743,-8.510638297872342,-14.624697336561743,-9.563357794671234,-1.9217098809802713,-6.099573792949309,-0.07553913447394534,-0.012948484165953289,-0.00015086001721176245,0.22318842556429386,0.2391949852054774,542.8356009070295,3.8772558499244845,0.007138547752956849,1.2808304568103734e-05,-0.0015983581542909535,-0.00019401915213605874,0.9999252397022084,0.8497312971583305,0.9197043643303571,171482.82533269544,208054.45319606003,245.5310906657162,288.6228816571426,42001.43195315119,50421.360318546926,3,0.19800224022702512
2024-11-18 00:00:00+00:00,0,0,0,5170731021,0.0270019527524709,611339.0,96.0858383178711,165447,0.0064305633982986,1563,12.333782403365426,182.0,957562.0,1763.0,246968.0,96.0879364013672,0.0271895658224821,12.264758547147116,720300.0,1697.0,190786.0,96.0959930419922,0.0288794226944446,12.085324366887413,723539.8571428572,1721.4285714285713,193139.0,96.09075709751674,0.027977469244173544,12.240903342239111,843697.0,1843.0666666666666,223974.96666666667,96.09917373657227,0.030417659506201695,12.098296162635231,-15.12716923504096,-36.15671883387186,-7.896287566293458,-11.344299489506525,-13.281372847064254,-33.00872987593534,-6.501064657136856,-0.6900186315445533,-0.010567271120942578,-0.002183503543407017,0.23057784573150053,0.22294976171405137,390.8817135549872,3.695052221846139,0.009447077027223055,2.0174996570427953e-05,-0.0017400469098724923,-0.0003297409040639735,0.9999124171548176,0.8575825884682027,0.9197771853047854,175731.36410734654,188102.04510886,248.13990426348545,252.76661353810394,43105.504275381936,46334.97108834537,3,0.12641112694337214
2024-11-19 00:00:00+00:00,0,0,0,5170731021,0.0269857924431562,575093.0,96.08607482910156,155564,0.0060392737202735,1546,11.808845440546673,184.0,611339.0,1563.0,165447.0,96.0858383178711,0.0270019527524709,12.333782403365426,597686.0,1524.0,158056.0,96.09638214111328,0.0276165939867496,12.938284397125244,720312.2857142857,1724.5714285714287,192783.0,96.08928462437221,0.02788735473794592,12.079554919870743,818637.9,1819.7333333333333,217831.03333333333,96.09876352945963,0.030174553704758435,12.074839520272425,-3.7800785027589767,-5.928952676011178,1.4435695538057791,-1.0876519513755567,-1.5766563749557094,-5.97351417674542,-2.2841395426824063,-0.05984866895680785,-0.010726014634543368,0.00024614577402992666,0.2411600854674242,0.20863179443861873,371.74725274725273,3.696801979879793,0.009937968051939704,2.053376568099593e-05,-0.0014381408691436807,-0.0004197168403246862,0.999901362881901,0.8798912018540623,0.9242010672571495,181861.83495205294,170793.8940724625,250.21574207550813,246.52046614807864,44759.0221230524,42497.11523961176,3,0.11891627104968717
2024-11-20 00:00:00+00:00,0,0,0,5170731021,0.0257062278687953,628971.0,96.08512878417967,170508,0.0065937257804776,1420,11.86772338549296,183.0,575093.0,1546.0,155564.0,96.08607482910156,0.0269857924431562,11.808845440546673,590062.0,1508.0,165698.0,96.0945281982422,0.0281592663377523,11.44615320364634,725870.7142857143,1712.0,193470.14285714287,96.08794185093471,0.027536920670952057,12.139779231563116,809444.9,1799.5,215696.1,96.09831212361654,0.02989654298871751,12.060451204064965,6.594052828346841,9.368571691882877,-5.835543766578244,-8.150064683053039,2.902871489094627,9.606335656064392,-8.711301067060406,-4.741623122819972,-0.00978142485192901,-0.0009845806726693773,0.24318425550201014,0.21422184460520838,442.6256157635468,3.6887847562298766,0.008328006146303128,1.8868444677176344e-05,-0.0011343274797740764,-0.0005083213526096237,0.9998920868384401,0.896751235674861,0.921073740242946,182979.23358920126,173400.77958427844,267.6290794659722,253.726943915987,45095.973324297374,43230.39562491356,3,0.1300570271562909
2024-11-21 00:00:00+00:00,0,0,0,5170731021,0.0255042165517807,557112.0,96.08289337158205,152615,0.0058305968612431,1439,11.728923877080282,193.0,628971.0,1420.0,170508.0,96.08512878417967,0.0257062278687953,11.86772338549296,595942.0,1661.0,167262.0,96.09198760986328,0.0295910909771919,12.539419713227645,720323.5714285715,1680.2857142857142,191377.7142857143,96.08664267403739,0.026953081467321886,12.023994112113494,798673.4333333333,1780.7666666666667,213144.0,96.09778391520182,0.02959948349744077,12.042854164524355,-6.515734752710833,-11.424851066265374,-13.365442504515357,1.3380281690140938,-8.75692028075713,-10.49393576840969,-13.8111650853335,-0.7858458193308882,-0.009464096338773764,-0.0023264917536236496,0.25357787970078927,0.2238748793043835,386.8833333333333,3.650416732190596,0.009428893431881323,2.105304287833937e-05,-0.0010972704206187731,-0.0006048488935198743,0.9998840634954261,0.9019000023855033,0.9105929659094323,188939.53782483682,178802.91849111757,280.37557229266764,259.02824813775464,46429.74358800787,44643.883308107586,3,0.11519820550247234
2024-11-22 00:00:00+00:00,0,0,0,5170731021,0.0248808003962039,627313.0,96.0827407836914,168506,0.0065542553247278,1767,11.88385772705078,194.0,557112.0,1439.0,152615.0,96.08289337158205,0.0255042165517807,11.728923877080282,749705.0,1966.0,196735.0,96.09054565429688,0.0290736947208642,12.059437473615011,702839.0,1651.857142857143,187345.0,96.08552769252232,0.02635409656379899,11.998911291175746,790307.2,1773.8333333333333,211009.7,96.09728291829427,0.02928837618480121,12.03331654980793,-16.32535463949153,12.60087738192679,-10.12207527975585,22.793606671299504,-14.348743233283345,10.412475837892732,-14.421608140678954,-2.4443650496422387,-0.008122412618560837,-0.00015880859254302493,0.26013018966868096,0.2287835826602877,354.8150452488688,3.7227711608419827,0.01048621125531877,1.894403397190367e-05,-0.0009577614920380449,-0.000701992556833329,0.9998776736925856,0.8893237971259784,0.8998141924124519,191512.99249569277,180809.31261822052,260.1137219595066,256.42059782413463,47083.53307143399,45211.79898498802,3,0.1297141901240189
2024-11-23 00:00:00+00:00,0,1,0,5170731021,0.0237378645688295,849365.0,96.08389282226562,223788,0.0088561887721436,1790,12.006755709648132,204.0,627313.0,1767.0,168506.0,96.0827407836914,0.0248808003962039,11.88385772705078,962483.0,2065.0,251807.0,96.08808135986328,0.0272101201117038,12.104487657546995,686679.2857142857,1612.5714285714287,183342.2857142857,96.08492933000836,0.025858060057674083,11.984949584333052,789744.8333333334,1771.0,210887.33333333334,96.0967633565267,0.02898969290157154,12.029675113972834,-11.75272706115329,35.397321592251394,-13.317191283292972,1.3016411997736288,-11.127172795037465,32.80714039856147,-12.760897521289483,-4.593645739583129,-0.00435906049780499,0.001199006777730105,0.23330088777384553,0.2286702073773432,474.24064768285876,3.7953831510932172,0.007998605829598417,1.4136138849033435e-05,-0.0007681165422673553,-0.0007732302248813782,0.9998768530166368,0.8694951289721878,0.8919742663528633,167889.88459561515,180591.11481351868,201.6323495761116,255.73288866473243,40440.74556491216,45170.692561727345,3,0.1756295391530023
2024-11-24 00:00:00+00:00,0,1,0,5170731021,0.022902239114046,818696.0,96.08361053466795,213187,0.0085166492198645,1473,12.22729710737864,212.0,849365.0,1790.0,223788.0,96.08389282226562,0.0237378645688295,12.006755709648132,957562.0,1763.0,246968.0,96.0879364013672,0.0271895658224821,12.264758547147116,666841.2857142857,1571.142857142857,178516.42857142858,96.08431134905133,0.025245584813611787,11.979597950080414,785536.1,1747.0,209624.5,96.0962303161621,0.028666853532195037,12.033319959193612,-14.50203746598131,-3.610815138368073,-16.44923425978446,-17.709497206703904,-13.67829030481682,-4.7370725865551355,-15.76827940698876,-3.520221679420854,-0.0045019873058493864,-0.00029379284016695095,0.20194191712712542,0.22698628111019045,555.4246947082768,3.840253672814605,0.00690939452502017,1.4935070126528667e-05,-0.00047983442033941876,-0.0008385120430033097,0.9998759684217419,0.8488996059051719,0.8806541947569897,141959.8162795653,178305.91801680267,196.73561217756114,248.4448179902082,33819.488217948914,44533.59488169073,3,0.1692878811658196
2024-11-25 00:00:00+00:00,0,0,0,5170731021,0.0228236149996519,563667.0,96.08356475830078,152104,0.0058529769665221,1360,12.03894845644633,205.0,818696.0,1473.0,213187.0,96.08361053466795,0.022902239114046,12.22729710737864,611339.0,1563.0,165447.0,96.0858383178711,0.0270019527524709,12.333782403365426,660031.0,1542.142857142857,176610.2857142857,96.083986554827,0.024648679420351927,11.937478814806257,766145.0,1723.5666666666666,204702.23333333334,96.0956298828125,0.02827714687834178,12.027602986312719,-7.797964795309964,-31.150634667813204,-12.987843889955219,-7.6714188730481965,-8.06481834061663,-28.652309943852106,-15.474205851414391,-0.3433031766133299,-0.00236617550527507,-4.7642222145150015e-05,0.2118953403100094,0.220873836255961,414.1565025716385,3.7057756155287467,0.008941191939778442,2.1358225864243366e-05,-0.0003416878836481633,-0.0008833464048594247,0.99987883603032,0.8614961919741041,0.8716819814389055,146586.10880864854,169221.38527832323,211.38560411331727,250.7546793090471,35098.43349475194,42332.495877515765,3,0.11655363176697338
2024-11-26 00:00:00+00:00,0,0,0,5170731021,0.0220637153834104,542220.0,96.08264923095705,147214,0.0056211552868512,1375,11.870121876398722,203.0,563667.0,1360.0,152104.0,96.08356475830078,0.0228236149996519,12.03894845644633,575093.0,1546.0,155564.0,96.08607482910156,0.0269857924431562,11.808845440546673,655334.8571428572,1517.7142857142858,175417.42857142858,96.08349718366351,0.02394552555467396,11.94623259135655,747366.4,1708.0666666666666,200052.0,96.09500147501628,0.028044852552314543,12.015795802888086,-5.716118958151117,-3.80490608816908,-11.0608020698577,1.1029411764705843,-5.367565760715842,-3.2149055909114765,-18.239512773670942,-3.3294445961040364,-0.0035651348549881057,-0.0009528448970841374,0.21812864284469957,0.21586399779214713,394.05523255813955,3.683184458105492,0.009340080834154128,2.1891667560641735e-05,-0.00018664768763619537,-0.0009265988766794761,0.9998802821044156,0.8768588702179508,0.8538296113344241,150034.02215230858,161329.49891952495,220.77237046428147,257.5878736347247,35847.313492682646,40640.66453180313,3,0.11211887553588964
