timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,session_session_length,platform_platform_share,ccu_playing,ratings_like_ratio,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-09-10 00:00:00+00:00,0,1,0,4434528807,797742,0.0,0.3060026168823242,19916,89.29850006103516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19916.0,797742.0,89.29850006103516,0.3060026168823242,0.0,0.0,19916.0,797742.0,89.29850006103516,0.3060026168823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02496543372991051,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-09-11 00:00:00+00:00,0,0,0,4434528807,511710,0.0,0.2418451905250549,9146,89.9560775756836,0.0,0.0,0.0,0.0,19916.0,797742.0,89.29850006103516,0.3060026168823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14531.0,654726.0,89.62728881835938,0.2739239037036896,0.0,0.0,14531.0,654726.0,89.62728881835938,0.2739239037036896,0.0,0.0,0.0,0.0,-54.07712392046595,0.0,-35.85520130568529,0.0,-20.966299899958564,0.0,0.7363813660912433,0.0,0.0,0.0,0.0,0.017873369929510993,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7615.540033379117,7615.540033379117,202255.16683635057,202255.16683635057,0,0.0
2023-09-12 00:00:00+00:00,0,0,0,4434528807,422906,0.0,0.2252129912376403,7917,90.08113098144533,0.0,0.0,0.0,0.0,9146.0,511710.0,89.9560775756836,0.2418451905250549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12326.333333333334,577452.6666666666,89.77856953938802,0.25768693288167316,0.0,0.0,12326.333333333334,577452.6666666666,89.77856953938802,0.25768693288167316,0.0,0.0,0.0,0.0,-13.437568335884542,0.0,-17.35436086846065,0.0,-6.877209032482923,0.0,0.13901607221205037,0.0,0.0,0.0,0.0,0.018720427895494753,0.0,0.3913154602050755,0.0,1.0,0.0,1.0,0.0,0.0,6601.506671460185,6601.506671460185,195875.16532050032,195875.16532050032,0,0.0
2023-09-13 00:00:00+00:00,0,0,0,4434528807,531571,0.0,0.3008752167224884,10330,90.32633972167967,0.0,0.0,0.0,0.0,7917.0,422906.0,90.08113098144533,0.2252129912376403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11827.25,565982.25,89.91551208496094,0.268484003841877,0.0,0.0,11827.25,565982.25,89.91551208496094,0.268484003841877,0.0,0.0,0.0,0.0,30.47871668561324,0.0,25.69483525889915,0.0,33.59585300521621,0.0,0.27220877176248326,0.0,0.0,0.0,0.0,0.019432927242217422,0.0,0.3208572387695188,0.0,1.0,0.0,1.0,0.0,0.0,5481.751263662614,5481.751263662614,161568.36146633615,161568.36146633615,0,0.0
2023-09-14 00:00:00+00:00,0,0,0,4434528807,556939,0.0,0.3005041182041168,10608,90.55018615722656,0.0,0.0,0.0,0.0,10330.0,531571.0,90.32633972167967,0.3008752167224884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11583.4,564173.6,90.04244689941406,0.27488802671432494,0.0,0.0,11583.4,564173.6,90.04244689941406,0.27488802671432494,0.0,0.0,0.0,0.0,2.6911907066795804,0.0,4.772269367591542,0.0,-0.12333967629971632,0.0,0.2478196683676437,0.0,0.0,0.0,0.0,0.019046935037885588,0.0,0.28736343383788604,0.28736343383788604,1.0,0.0,1.0,0.0,0.0,4778.5470385881945,4778.5470385881945,139980.74026200888,139980.74026200888,0,0.0
2023-09-15 00:00:00+00:00,0,0,0,4434528807,642924,0.0,0.3101535737514496,13143,90.54155731201172,0.0,0.0,0.0,0.0,10608.0,556939.0,90.55018615722656,0.3005041182041168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11843.333333333334,577298.6666666666,90.12563196818034,0.2807656178871791,0.0,0.0,11843.333333333334,577298.6666666666,90.12563196818034,0.2807656178871791,0.0,0.0,0.0,0.0,23.897058823529417,0.0,15.43885416535742,0.0,3.2110892872284635,0.0,-0.009529351159875965,0.0,0.0,0.0,0.0,0.020442508846288447,0.0,0.2355091639927512,0.2355091639927512,1.0,0.0,1.0,0.0,0.0,4321.226847397237,4321.226847397237,129264.42033857059,129264.42033857059,0,0.0
2023-09-16 00:00:00+00:00,0,1,0,4434528807,1302767,0.0,0.439761608839035,27320,90.8543930053711,0.0,0.0,0.0,0.0,13143.0,642924.0,90.54155731201172,0.3101535737514496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14054.285714285714,680937.0,90.22974068777901,0.3034793308803013,0.0,0.0,14054.285714285714,680937.0,90.22974068777901,0.3034793308803013,0.0,0.0,0.0,0.0,107.86730579015446,0.0,102.63157076108529,0.0,41.78834166568415,0.0,0.3455161393804307,0.0,0.0,0.0,0.0,0.020970733085246183,0.0,0.2252747671944812,0.2252747671944812,1.0,0.0,1.0,0.0,0.0,7055.423982400248,7055.423982400248,298514.21673124155,298514.21673124155,0,0.0
2023-09-17 00:00:00+00:00,0,1,0,4434528807,1368422,0.0,0.4752755165100097,29386,91.37784576416016,0.0,0.0,0.0,0.0,27320.0,1302767.0,90.8543930053711,0.439761608839035,0.0,0.0,19916.0,797742.0,89.29850006103516,0.3060026168823242,0.0,0.0,15407.142857142857,762462.7142857143,90.52679007393974,0.3276611736842564,0.0,0.0,15970.75,766872.625,90.37325382232666,0.3249538540840149,0.0,0.0,0.0,47.54970877686282,7.562225475841866,71.53691293676401,5.039657897383032,55.31746798517765,8.075718061140226,2.3285337398766703,0.5761446876411558,0.0,0.0,0.0,0.0,0.02147435405572692,0.0,0.21525165012904085,0.24585860116141345,1.0016989125113822,0.0,1.0083313971082846,0.0,0.0,8488.250917760217,8488.250917760217,368049.0257746873,368049.0257746873,0,0.0
2023-09-18 00:00:00+00:00,0,0,0,4434528807,738326,0.0,0.3737809956073761,13661,91.63770294189452,0.0,0.0,0.0,0.0,29386.0,1368422.0,91.37784576416016,0.4752755165100097,0.0,0.0,9146.0,511710.0,89.9560775756836,0.2418451905250549,0.0,0.0,16052.142857142857,794836.4285714285,90.76702226911273,0.3465091458388737,0.0,0.0,15714.111111111111,763700.7777777778,90.51374816894531,0.33037909203105503,0.0,0.0,0.0,49.36584299147169,-53.51187640372967,44.28602137929687,-46.04544504546112,54.55382627038547,-21.35488098522661,1.8693849393289774,0.28437656366404607,0.0,0.0,0.0,0.0,0.018502641783383244,0.0,0.2527476719447519,0.2563976287841738,1.002798183759827,0.0,1.0488228649962585,0.0,0.0,7977.272394817111,7977.272394817111,344409.8143711855,344409.8143711855,0,0.0
2023-09-19 00:00:00+00:00,0,0,0,4434528807,597338,0.0,0.325774073600769,11467,91.7841567993164,0.0,0.0,0.0,0.0,13661.0,738326.0,91.63770294189452,0.3737809956073761,0.0,0.0,7917.0,422906.0,90.08113098144533,0.2252129912376403,0.0,0.0,16559.285714285714,819755.2857142857,91.01031167166573,0.360875014747892,0.0,0.0,15289.4,747064.5,90.64078903198242,0.3299185901880264,0.0,0.0,0.0,44.84021725401035,-16.060317692701854,41.24604522045088,-19.09562984372757,44.65154599230851,-12.843596269146374,1.8905466653408975,0.15981834192717592,0.0,0.0,0.0,0.0,0.01919680449460022,0.0,0.26374190194266367,0.2557660189541887,1.0040767809242364,0.0,1.093830494796377,0.0,0.0,7640.020043603726,7640.020043603726,328946.7836610421,328946.7836610421,0,0.0
