timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,visits_visits_gained,session_session_length,ccu_playing,platform_platform_share,daily_Estimated Revenue,ratings_like_ratio,daily_rpv,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-05-05 00:00:00+00:00,0,0,0,7219654364,0.0,53,8.740740776062012,12,0.0001571934117237,723.0,96.55172729492188,0.023524076747623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0,12.0,53.0,96.55172729492188,0.0001571934117237,8.740740776062012,723.0,12.0,53.0,96.55172729492188,0.0001571934117237,8.740740776062012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.61538461538461,13.38888888888889,0.2222222222222222,0.012072846375776259,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-05-06 00:00:00+00:00,0,0,0,7219654364,0.0,1333,14.364857902129492,17,0.0001420899498043,593.0,96.55172729492188,0.0189085538343223,723.0,12.0,53.0,96.55172729492188,0.0001571934117237,8.740740776062012,0.0,0.0,0.0,0.0,0.0,0.0,658.0,14.5,693.0,96.55172729492188,0.000149641680764,11.552799339095753,658.0,14.5,693.0,96.55172729492188,0.000149641680764,11.552799339095753,0.0,-17.980636237897652,0.0,41.66666666666667,0.0,2415.0943396226417,0.0,-9.60820288444879,0.0,0.0,0.13970194765083765,0.13970194765083765,32.94444444444444,0.444527736131934,0.012743628185907047,0.024183262461497462,0.0,0.0,1.0,1.0,1.0,91.92388155425118,91.92388155425118,3.5355339059327378,3.5355339059327378,905.0966799187809,905.0966799187809,1,0.8201936376210235
2025-05-07 00:00:00+00:00,0,0,0,7219654364,0.0,1183,13.1135224259418,3,0.0001454128068871,464.0,93.75,0.0142054571433335,593.0,17.0,1333.0,96.55172729492188,0.0001420899498043,14.364857902129492,0.0,0.0,0.0,0.0,0.0,0.0,593.3333333333334,10.666666666666666,856.3333333333334,95.61781819661458,0.00014823205613836665,12.073040368044436,593.3333333333334,10.666666666666666,856.3333333333334,95.61781819661458,0.00014823205613836665,12.073040368044436,0.0,-21.753794266441815,0.0,-82.35294117647058,0.0,-11.252813203300827,0.0,2.338558840633409,0.0,-2.9017888891452626,0.21825896924144164,0.21825896924144164,116.0,0.3918918918918919,0.002533783783783784,0.028201123496649032,-1.400863647460937,0.0,1.0,1.0,1.0,129.50032174992205,129.50032174992205,7.094598884597588,7.094598884597588,699.7380462239661,699.7380462239661,1,0.6417704011065007
2025-05-08 00:00:00+00:00,0,0,0,7219654364,0.0,1355,15.130388220151266,10,0.0001537565258331,620.0,93.93939208984376,0.0182770602044458,464.0,3.0,1183.0,93.75,0.0001454128068871,13.1135224259418,0.0,0.0,0.0,0.0,0.0,0.0,600.0,10.5,981.0,95.19821166992188,0.00014961317356205,12.837377331071142,600.0,10.5,981.0,95.19821166992188,0.00014961317356205,12.837377331071142,0.0,33.62068965517242,0.0,233.33333333333334,0.0,14.539306846999157,0.0,5.737953296285747,0.0,0.20201822916667833,0.17762319668331614,0.17762319668331614,56.36363636363637,0.45722713864306785,0.007374631268436578,0.024364554299760494,-1.063873291015632,0.0,1.0,1.0,1.0,106.57391800998968,106.57391800998968,5.802298395176403,5.802298395176403,623.3693394235341,623.3693394235341,1,0.8575380359612724
2025-05-09 00:00:00+00:00,0,0,0,7219654364,0.0,1643,14.36438731352488,10,0.0001166863803518,978.0,94.11764526367188,0.0276308757099028,620.0,10.0,1355.0,93.93939208984376,0.0001537565258331,15.130388220151266,0.0,0.0,0.0,0.0,0.0,0.0,675.6,10.4,1113.4,94.98209838867187,0.00014302781492,13.142779327561891,675.6,10.4,1113.4,94.98209838867187,0.00014302781492,13.142779327561891,0.0,57.74193548387097,0.0,0.0,0.0,21.25461254612546,0.0,-24.109640407418542,0.0,0.18975338232722905,0.2850820039432461,0.2850820039432461,88.9090909090909,0.5948905109489051,0.006082725060827251,0.014672510024029499,-0.7480499267578142,-0.7480499267578142,1.0,1.0,1.0,192.60140186405707,192.60140186405707,5.029910535983716,5.029910535983716,615.7035000712599,615.7035000712599,2,1.0
2025-05-10 00:00:00+00:00,0,1,0,7219654364,0.0,1603,15.992883602778116,23,0.000180532966624,838.0,91.66666412353516,0.0226469855000122,978.0,10.0,1643.0,94.11764526367188,0.0001166863803518,14.36438731352488,0.0,0.0,0.0,0.0,0.0,0.0,702.6666666666666,12.5,1195.0,94.4295260111491,0.00014927867353733333,13.617796706764594,702.6666666666666,12.5,1195.0,94.4295260111491,0.00014927867353733333,13.617796706764594,0.0,-14.314928425357875,0.0,129.99999999999997,0.0,-2.4345709068776644,0.0,54.716399702953964,0.0,-2.6041675110658136,0.26269306755783195,0.26269306755783195,34.916666666666664,0.5224438902743143,0.014339152119700748,0.019061839812608006,-0.9010905674525685,-0.9010905674525685,1.0,1.0,1.0,184.58566213730325,184.58566213730325,6.833739825307955,6.833739825307955,585.8532239392389,585.8532239392389,2,0.8568507157464212
2025-05-11 00:00:00+00:00,0,1,0,7219654364,0.0,1602,16.162822365760803,16,0.000144281584653,838.0,89.1891860961914,0.0216618029008658,838.0,23.0,1603.0,91.66666412353516,0.000180532966624,15.992883602778116,0.0,0.0,0.0,0.0,0.0,0.0,722.0,13.0,1253.142857142857,93.680906023298,0.00014856480369671428,13.98137180090691,722.0,13.0,1253.142857142857,93.680906023298,0.00014856480369671428,13.98137180090691,0.0,0.0,0.0,-30.434782608695656,0.0,-0.06238303181534954,0.0,-20.08020066855799,0.0,-2.7027033775386067,0.24389974787471408,0.24389974787471408,49.294117647058826,0.5227698066126014,0.009981285090455396,0.019264388993755426,-1.1246465955461724,-1.1246465955461724,1.0,1.0,1.0,176.09561796554357,176.09561796554357,6.377042156569663,6.377042156569663,556.4927159066351,556.4927159066351,2,0.8568507157464212
2025-05-12 00:00:00+00:00,0,0,0,7219654364,0.0,1310,14.201019366582235,9,0.0001467749389121,618.0,89.1891860961914,0.0154048219347321,838.0,16.0,1602.0,89.1891860961914,0.000144281584653,16.162822365760803,723.0,12.0,53.0,96.55172729492188,0.0001571934117237,8.740740776062012,707.0,12.571428571428571,1432.7142857142858,92.62911442347935,0.0001470764504379143,14.761411599552657,709.0,12.5,1260.25,93.11944103240967,0.0001483410705986375,14.008827746616326,-14.522821576763489,-26.25298329355609,-25.0,-43.75,2371.698113207547,-18.22721598002497,-6.627805006174581,1.7281167690918808,-7.6254888493514255,0.0,0.23572332602687815,0.23572332602687815,61.8,0.47139588100686497,0.006864988558352402,0.022941872967014918,-1.1957849775041798,-1.1240743909563229,0.9947344335028852,0.997179125528914,0.9914749155064084,167.12783815305662,167.12783815305662,6.07100838882165,6.07100838882165,515.6041532582364,515.6041532582364,2,0.6319018404907976
2025-05-13 00:00:00+00:00,0,0,0,7219654364,0.0,1078,13.774700542291006,11,9.978775051422416e-05,497.0,89.1891860961914,0.0120165631489094,618.0,9.0,1310.0,89.1891860961914,0.0001467749389121,14.201019366582235,593.0,17.0,1333.0,96.55172729492188,0.0001420899498043,14.364857902129492,693.2857142857143,11.714285714285714,1396.2857142857142,91.57732282366071,0.0001410332791107606,14.677103405290016,685.4444444444445,12.333333333333334,1240.0,92.68274603949652,0.00014294625725592492,13.982813612802401,-16.18887015177066,-19.579288025889962,-35.29411764705882,22.222222222222232,-19.129782445611397,-17.70992366412214,-29.771422502674195,-32.013086665984126,-7.6254888493514255,0.0,0.2502952379371921,0.2502952379371921,41.416666666666664,0.4606116774791474,0.010194624652455977,0.027660041249580332,-1.0039754595075345,-1.0488690694173188,0.988073042037784,1.0114396869138318,0.9866175009973195,171.5634803149487,171.5634803149487,5.70087712549569,5.70087712549569,486.1144412584345,486.1144412584345,2,0.5081799591002045
2025-05-14 00:00:00+00:00,0,0,0,7219654364,0.0,1254,14.573523581027985,5,0.0001409862597938,573.0,89.1891860961914,0.0134888433632606,497.0,11.0,1078.0,89.1891860961914,9.978775051422416e-05,13.774700542291006,464.0,3.0,1183.0,93.75,0.0001454128068871,13.1135224259418,708.8571428571429,12.0,1406.4285714285713,90.92577798025948,0.00014040091524028915,14.885674998873755,674.2,11.6,1241.4,92.33339004516601,0.00014275025750971242,14.041884609624958,23.49137931034482,15.291750503018097,66.66666666666667,-54.54545454545454,6.001690617075228,16.326530612244895,-3.044124646281543,41.286138897081614,-4.8648681640624964,0.0,0.245645023566323,0.245645023566323,95.5,0.45657370517928286,0.00398406374501992,0.025389413904229937,-0.9494647979736289,-0.9533716837565137,0.9847551133537068,1.051404839598254,0.983542290498051,165.61387488841498,165.61387488841498,5.853773711604052,5.853773711604052,458.3344727258565,458.3344727258565,2,0.5858895705521472
