timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,ccu_playing,platform_platform_share,daily_Estimated Revenue,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-20 00:00:00+00:00,1,0,0,7907828295,0.081391868325224,98.04898071289062,838,0.006412701215595,19707,32.10745465755463,71517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19707.0,838.0,71517.0,98.04898071289062,0.006412701215595,32.10745465755463,19707.0,838.0,71517.0,98.04898071289062,0.006412701215595,32.10745465755463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.488676996424314,0.2755530076344417,0.011717329902961492,0.0016291584461921365,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-06-21 00:00:00+00:00,1,1,0,7907828295,0.096693351559582,97.86971282958984,629,0.0043584550730884,33485,10.57261965672175,116372,0.0,19707.0,838.0,71517.0,98.04898071289062,0.006412701215595,32.10745465755463,0.0,0.0,0.0,0.0,0.0,0.0,26596.0,733.5,93944.5,97.95934677124023,0.0053855781443417,21.340037157138187,26596.0,733.5,93944.5,97.95934677124023,0.0053855781443417,21.340037157138187,0.0,69.91424366976202,0.0,-24.940334128878284,0.0,62.71935344044073,0.0,-32.03402237907006,0.0,-0.18283502999966172,0.3663151312674181,0.3663151312674181,53.15079365079365,0.28773856478736476,0.005405033813685305,0.0003157325346927597,0.0,0.0,1.0,1.0,1.0,9742.517231188252,9742.517231188252,147.78531726798843,147.78531726798843,31717.274670122588,31717.274670122588,2,1.0
2025-06-22 00:00:00+00:00,1,1,0,7907828295,0.0508676635770845,97.8094482421875,447,0.0039662425406277,22594,11.656371235847471,87018,0.0,33485.0,629.0,116372.0,97.86971282958984,0.0043584550730884,10.57261965672175,0.0,0.0,0.0,0.0,0.0,0.0,25262.0,638.0,91635.66666666667,97.90938059488933,0.004912466276437033,18.11214851670795,25262.0,638.0,91635.66666666667,97.90938059488933,0.004912466276437033,18.11214851670795,0.0,-32.52501119904435,0.0,-28.934817170111295,0.0,-25.22428075482075,0.0,-8.998888961422246,0.0,-0.06157634027932346,0.2876317654683536,0.2876317654683536,50.433035714285715,0.25964444546593274,0.00513680920258794,0.0005158827721109746,-0.11976623535156328,0.0,1.0,1.0,1.0,7266.153659261549,7266.153659261549,195.65530915362353,195.65530915362353,22781.23987699821,22781.23987699821,2,0.6747498880095565
2025-06-23 00:00:00+00:00,1,0,0,7907828295,0.0396280352253403,98.01309967041016,1779,0.0147462198510766,20654,11.04864764213562,88750,0.0,22594.0,447.0,87018.0,97.8094482421875,0.0039662425406277,11.656371235847471,0.0,0.0,0.0,0.0,0.0,0.0,24110.0,923.25,90914.25,97.93531036376953,0.007370904670096925,16.346273298064865,24110.0,923.25,90914.25,97.93531036376953,0.007370904670096925,16.346273298064865,0.0,-8.586350358502258,0.0,297.9865771812081,0.0,1.9903927922958475,0.0,271.7931946931025,0.0,0.20821242925161965,0.2639761311973539,0.2639761311973539,11.603370786516853,0.23271850458023008,0.02004484456513166,0.0005349139502365345,-0.016790771484392467,0.0,1.0,1.0,1.0,6364.464523168203,6364.464523168203,592.4448638199733,592.4448638199733,18656.679632685627,18656.679632685627,2,0.6168134985814544
2025-06-24 00:00:00+00:00,1,0,0,7907828295,0.1602173865229559,97.78032684326172,4770,0.0387543402612209,111459,13.144330461819967,280878,0.0,20654.0,1779.0,88750.0,98.01309967041016,0.0147462198510766,11.04864764213562,0.0,0.0,0.0,0.0,0.0,0.0,41579.8,1692.6,128907.0,97.90431365966796,0.01364759178832172,15.705884730815887,41579.8,1692.6,128907.0,97.90431365966796,0.01364759178832172,15.705884730815887,0.0,439.64849423840417,0.0,168.12816188870153,0.0,216.48225352112678,0.0,162.80864284273844,0.0,-0.2374915474882333,0.9487922981061845,0.9487922981061845,23.361769021169565,0.39682211913314985,0.016982401674742506,0.00011792867810712334,-0.039392089843753,-0.039392089843753,1.0,1.0,1.0,39450.593996795535,39450.593996795535,1795.1992368536703,1795.1992368536703,86477.15903057871,86477.15903057871,3,1.0
2025-06-25 00:00:00+00:00,1,0,0,7907828295,0.1886055670526207,97.97303009033205,5443,0.0523339360952377,227391,14.016965389251707,706703,0.0,111459.0,4770.0,280878.0,97.78032684326172,0.0387543402612209,13.144330461819967,0.0,0.0,0.0,0.0,0.0,0.0,72548.33333333333,2317.6666666666665,225206.33333333334,97.91576639811198,0.02009531583947438,15.424398173888525,72548.33333333333,2317.6666666666665,225206.33333333334,97.91576639811198,0.02009531583947438,15.424398173888525,0.0,104.01313487470732,0.0,14.10901467505241,0.0,151.60496728116834,0.0,35.04019354344441,0.0,0.1970777285079217,1.1531939126400486,1.1531939126400486,41.7691036002939,0.3217627181960198,0.007701951595010075,6.164229783480381e-05,-0.012693132672985476,-0.012693132672985476,1.0,1.0,1.0,83662.29637218111,83662.29637218111,2218.657762402004,2218.657762402004,248241.83537402932,248241.83537402932,4,1.0
2025-06-26 00:00:00+00:00,1,0,0,7907828295,0.088300023092218,97.90664672851562,3533,0.0312349181622266,168621,14.449937542279562,601039,0.0,227391.0,5443.0,706703.0,97.97303009033205,0.0523339360952377,14.016965389251707,0.0,0.0,0.0,0.0,0.0,0.0,86273.0,2491.285714285714,278896.71428571426,97.91446358816964,0.021686687599867558,15.285189512230101,86273.0,2491.285714285714,278896.71428571426,97.91446358816964,0.021686687599867558,15.285189512230101,0.0,-25.845350079818463,0.0,-35.09094249494764,0.0,-14.951684087940764,0.0,-40.31613042560939,0.0,-0.06775677118000534,0.980212155687712,0.980212155687712,47.71392190152801,0.2805487155596965,0.005878144549447624,8.569426019309202e-05,-0.008910315377360534,-0.008910315377360534,1.0,1.0,1.0,84565.84330764598,84565.84330764598,2076.786035704025,2076.786035704025,267454.5564002193,267454.5564002193,4,0.7415464992018154
2025-06-27 00:00:00+00:00,1,0,0,7907828295,0.0869992369517767,97.91766357421876,4018,0.0341380722820758,214523,14.446764469146729,586122,0.0,168621.0,3533.0,601039.0,97.90664672851562,0.0312349181622266,14.449937542279562,19707.0,838.0,71517.0,98.04898071289062,0.006412701215595,32.10745465755463,114103.85714285714,2945.5714285714284,352411.71428571426,97.8957039969308,0.025647454895079098,12.762233771028972,102304.25,2682.125,317299.875,97.91486358642578,0.023243110685143585,15.180386381844679,988.5624397422235,27.221994887943968,379.47494033412886,13.727710161335981,719.5561894374764,-2.481868897026651,432.3508944882022,9.294578922124641,-0.1339301415650529,0.011252398147898468,0.8843739174932365,0.8843739174932365,53.377208260761385,0.366003381542782,0.0068552163965584015,6.734334838594623e-05,0.010649272373746773,-0.005673544747487415,0.9998043239933837,1.1153383866540945,1.1034433059544095,90475.21034870743,90475.21034870743,1997.060013226586,1997.060013226586,270391.4074593335,270391.4074593335,4,0.943410249306261
2025-06-28 00:00:00+00:00,1,1,0,7907828295,0.077740407987734,97.90473175048828,7084,0.0546116903424263,244434,12.307793736457825,813612,411.0,214523.0,4018.0,586122.0,97.91766357421876,0.0341380722820758,14.446764469146729,33485.0,629.0,116372.0,97.86971282958984,0.0043584550730884,10.57261965672175,144239.42857142858,3867.714285714286,452017.4285714286,97.9007066999163,0.03282648850498452,13.01011578241984,118096.44444444444,3171.222222222222,372445.6666666667,97.91373782687717,0.026728508424841663,14.86120942124614,629.9805883231298,13.943027088004545,1026.2321144674086,76.30662020905923,599.1475612690338,38.81273864485551,1153.0056964365695,59.97297647969473,0.0357811624106974,-0.013206834455037342,0.8212789387564858,0.8212789387564858,34.50021171489061,0.30043030285897593,0.008706842196474246,5.035201070410467e-05,0.00790350777762325,-0.004646937052407068,0.9998669121693229,1.221369781706531,1.2281451693157464,96990.12256424762,96990.12256424762,2375.428896945654,2375.428896945654,302228.55444390094,302228.55444390094,5,1.0
2025-06-29 00:00:00+00:00,1,1,0,7907828295,0.0924951426380844,97.95674896240234,12935,0.1071600317955017,387792,11.668907205263771,1239962,382.0,244434.0,7084.0,813612.0,97.90473175048828,0.0546116903424263,12.307793736457825,22594.0,447.0,87018.0,97.8094482421875,0.0039662425406277,11.656371235847471,196410.57142857142,5651.714285714285,616723.7142857143,97.92174965994698,0.04756845839853795,13.011906635193597,145066.0,4147.6,459197.3,97.91803894042968,0.03477166076190767,14.541979199647903,1616.3494733114987,58.6489604555831,2793.7360178970916,82.59457933370977,1324.9488611551633,52.40212779555857,2601.8022901479567,96.22178168005185,0.15059968424533388,0.05313043709329612,0.8619640677987308,0.8619640677987308,29.97773654916512,0.3127448157727287,0.010431762883247323,3.009055657338779e-05,0.0008711133684455897,-0.0010335286458323877,1.0000378961788599,1.3539393891647349,1.3680237686734007,125041.67945929068,125041.67945929068,3814.2935912171206,3814.2935912171206,395539.42389688257,395539.42389688257,6,1.0
2025-06-30 00:00:00+00:00,1,0,0,7907828295,0.0511009704513003,98.0940170288086,22383,0.1908176690340042,306727,12.052864154179892,2822249,341.0,387792.0,12935.0,1239962.0,97.95674896240234,0.1071600317955017,11.668907205263771,20654.0,1779.0,88750.0,98.01309967041016,0.0147462198510766,11.04864764213562,237278.14285714287,8595.142857142857,1007223.5714285715,97.93330928257534,0.0727215225675276,13.155366136914209,159762.45454545456,5805.363636363636,674020.1818181818,97.93403694846414,0.04895766151391645,14.315696013696265,1385.0731093250704,-20.90424763790898,1158.178752107926,73.04213374565134,3079.9988732394363,127.60770088115603,1194.0107428282572,78.06794738373179,0.08255769756342346,0.140131300660995,0.8027460312475788,0.8027460312475788,13.702957469621158,0.10868172557356719,0.00793090619186819,3.9294958902284406e-05,0.03237833295550707,0.007223857532849822,0.9999925698366832,1.4851933987383379,1.485396163108325,128248.67632873535,128248.67632873535,6582.091996815712,6582.091996815712,805260.1246493978,805260.1246493978,6,0.7909575236209102
2025-07-01 00:00:00+00:00,1,0,0,7907828295,0.0440708519956273,98.08666229248048,32112,0.2741028368473053,415001,13.472366571426392,3808281,303.0,306727.0,22383.0,2822249.0,98.0940170288086,0.1908176690340042,12.052864154179892,111459.0,4770.0,280878.0,97.78032684326172,0.0387543402612209,13.144330461819967,280641.28571428574,12501.142857142857,1511138.2857142857,97.97707148960659,0.10634273636553966,13.202228438286554,181032.33333333334,7997.583333333333,935208.5833333334,97.94675572713216,0.06771975945836552,14.245418560173775,272.335118743215,35.29979427960368,573.2075471698114,43.46602332127061,1255.8488026830155,34.93781023573752,607.2829391488398,43.64646535875012,0.31328945106698924,-0.0074976400711079805,0.7886068044181574,0.7886068044181574,12.92314638931274,0.10897328506659959,0.008432148669662593,3.24633774570397e-05,0.02695437840052798,0.011427019025900695,1.0003095126760388,1.5502274126773987,1.570335411940141,142763.32988636268,142763.32988636268,9851.66594548938,9851.66594548938,1186645.2708394106,1186645.2708394106,7,1.0
