timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,daily_Estimated Revenue,ccu_playing,daily_rpv,ratings_like_ratio,visits_visits_gained,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-26 00:00:00+00:00,1,0,0,6853277050,0.0122435893863439,286276,1377,0.0777029612256022,88.44861602783203,114227,19.50920820236206,367.0,311130.0,872.0,79021.0,88.34294128417969,0.0078235603868961,34.450193564097084,148358.0,2123.0,168384.0,87.10505676269531,0.0200721658766269,23.205460786819454,185753.0,1387.4285714285713,133820.0,87.76610238211495,0.0125860347013388,24.834628082457044,98922.0,1289.1333333333334,116534.96666666666,86.34652557373047,0.012240260563945974,23.29697977575127,92.96296795589048,-7.988300710314011,-35.13895430993876,57.91284403669725,-32.16279456480425,44.5527138355627,-39.0021512297236,56.49638758909601,1.5424584003165709,0.11961877442183688,0.37387012593360147,0.7657535727242699,207.74746008708271,2.506180621213713,0.012054837693034982,6.81480112002084e-05,0.2324207850865005,0.12390473464439807,1.0164404624152747,1.877772386324579,1.0282489196685334,60556.411922690306,75749.87492103023,525.0995771604337,747.4994514279309,46896.96695363729,67536.9075959178,16,0.9201169928968599
2025-06-27 00:00:00+00:00,1,0,0,6853277050,0.0122078778222203,265571,1455,0.0697664205888475,88.5628890991211,122477,23.05474281311035,398.0,286276.0,1377.0,114227.0,88.44861602783203,0.0122435893863439,19.50920820236206,155119.0,1856.0,177388.0,87.17708587646484,0.0149654680863022,23.80654565493266,201531.85714285713,1330.142857142857,125975.57142857143,87.96407427106585,0.012192093235041385,24.727227676482432,107735.0,1335.5333333333333,120536.66666666667,86.39915110270182,0.012630055627475137,23.523639628679856,71.20468801371851,-7.232530844359985,-21.60560344827587,5.664488017429203,-30.955307010620782,7.22246053910196,-18.42635491372239,-0.2916756107766316,1.5896415998809754,0.1291971275764192,0.37837426111508604,0.7359151232786736,182.39766483516485,2.1683159424549716,0.011879684514769999,8.681164736158311e-05,0.23364557538714115,0.1426010793785633,1.0181127146319275,1.8706256754337693,0.9653237954486108,65189.80415345587,79283.8158064279,505.94122926732086,711.080466533189,48208.77298580313,64006.95709510578,16,0.8535692475813969
2025-06-28 00:00:00+00:00,1,1,0,6853277050,0.0130468141287565,238736,1717,0.0604867364404843,88.6767578125,146206,24.857178568840027,432.0,265571.0,1455.0,122477.0,88.5628890991211,0.0122078778222203,23.05474281311035,150928.0,1656.0,155724.0,87.34268188476562,0.0131302298977971,24.846938927968345,214075.85714285713,1338.857142857143,124615.85714285714,88.15465654645648,0.012180176696607014,24.72869048232124,115416.56666666667,1389.1333333333334,124655.66666666667,86.47290674845378,0.013034323183819608,23.876937554999827,58.17873423089155,-10.104642449665057,3.6835748792270584,18.00687285223368,-6.112095759163649,19.37424985915723,-0.6352955712877084,6.872089635507339,1.5274043559762251,0.1285738468304265,0.37167766889868126,0.6972249893638045,138.9615832363213,1.632862995615805,0.011743623766303939,0.00010411950627192278,0.22123418535505396,0.15774315992107285,1.0194482857260116,1.8548104776078402,0.9344694407859317,66691.21261509215,80471.3144665735,416.43590459680934,675.1339960657281,44261.4858902047,61413.02104172424,16,0.7673191270530003
2025-06-29 00:00:00+00:00,1,1,0,6853277050,0.0108998138457536,220524,1195,0.0538884791181348,88.83307647705078,131031,24.389251708984375,452.0,238736.0,1717.0,146206.0,88.6767578125,0.0130468141287565,24.857178568840027,156661.0,1385.0,160191.0,87.44596099853516,0.0130576705560088,23.087045272191364,223199.14285714287,1311.7142857142858,120450.14285714286,88.35281590053013,0.011871911452284844,24.91471997329167,122487.7,1424.9666666666667,128204.56666666667,86.60792236328125,0.01335697472095485,24.12117590909995,40.76509150330969,-7.6285101534749655,-13.718411552346566,-30.40186371578334,-18.203269846620596,-10.379191004473142,-16.525587017986222,-16.45612685069755,1.5862544852573102,0.1762791834150068,0.36962262535740975,0.6536301787702172,184.3846153846154,1.6829782037975456,0.009119909640393187,0.00011059631202350924,0.19267981392996913,0.1613128288701865,1.0201470430144928,1.8222167846824038,0.8888173931825901,67552.54782971337,80061.65724815274,379.22704063878217,632.6419417306934,32832.537068876045,58433.48055794805,16,0.7087841095362067
2025-06-30 00:00:00+00:00,1,0,0,6853277050,0.013037602417171,213455,1446,0.0507433688036339,88.94756317138672,111324,24.872811396916703,459.0,220524.0,1195.0,131031.0,88.83307647705078,0.0108998138457536,24.389251708984375,126700.0,1514.0,131342.0,87.466796875,0.0166951790452003,24.565872589747112,235592.7142857143,1302.0,117590.42857142857,88.5643539428711,0.011349400505423515,24.9585683743159,129239.7,1465.2,130981.9,86.76916885375977,0.013728547709373094,24.40487701501247,68.47277032359906,-3.2055467885581668,-4.491413474240424,21.0041841004184,-15.241126220097156,-15.03995237768162,-21.907980849602314,19.613074146676812,1.6929467515575114,0.12887845257223418,0.35587362809944156,0.610171411331302,147.51554941257774,1.9174039973051875,0.012988996182348979,0.00011652430194942613,0.12982858930315327,0.15918139668805276,1.0206892046198681,1.8229128842431102,0.8267007367192067,66880.77984278531,78858.37014903408,327.09369561990326,591.6721715787301,31046.428407067426,55408.536131457535,16,0.6860637032751583
2025-07-01 00:00:00+00:00,1,0,0,6853277050,0.0123332077637314,227611,1403,0.0526731878051524,89.01370239257812,109589,25.377841869990032,456.0,213455.0,1446.0,111324.0,88.94756317138672,0.013037602417171,24.872811396916703,113457.0,1052.0,118847.0,88.13863372802734,0.0101865455508232,23.576592365900677,251900.42857142858,1352.142857142857,116267.85714285714,88.68936375209263,0.011656066535838972,25.215889732042946,136349.8,1500.4333333333334,133681.93333333332,86.92548141479492,0.014026317077999268,24.64571600098541,100.61432965793209,6.631842777166153,33.36501901140685,-2.973720608575381,-7.789847450924292,-1.5585138873917548,21.07350526435061,-5.402792867129358,0.9928321186042144,0.07435754149214269,0.3332392624772373,0.5701998571942273,162.11609686609685,2.076932201843234,0.012802262980198924,0.00011149606290525118,0.11715589250836943,0.15680127000649524,1.0202918903477882,1.8474572648542835,0.8310140481653512,65065.29923794306,77746.63648846144,326.2195124907009,552.930168524352,27577.730751678715,52123.03429647266,16,0.7315623694275705
2025-07-02 00:00:00+00:00,1,0,0,6853277050,0.0118399914354085,221131,1325,0.0498642052074244,89.10604095458984,114217,26.017127354939777,444.0,227611.0,1403.0,109589.0,89.01370239257812,0.0123332077637314,25.377841869990032,311130.0,872.0,79021.0,88.34294128417969,0.0078235603868961,34.450193564097084,239043.42857142858,1416.857142857143,121295.85714285714,88.79837799072266,0.012229842399912172,24.011165987877614,142916.6,1527.0666666666666,136551.86666666667,87.06708119710287,0.014252657241498387,24.757388518973823,-28.926493748593842,-2.8469625808945964,51.94954128440368,-5.559515324305064,44.54005897166575,4.223051583644355,51.33763721233151,-3.9990920267581553,0.8637924652694418,0.10373522225204379,0.30355509437901246,0.5335026966030137,166.7654600301659,1.9360433556882453,0.011600623369346337,0.00011765428501953484,0.11231095450265173,0.156611231039046,1.0198846311351644,1.6726078606084147,0.8580745465697065,61484.152018679095,76246.39148933427,318.6649347815678,522.7974443473232,27135.456281485178,48343.5142172987,16,0.7107350625140616
2025-07-03 00:00:00+00:00,1,0,0,6853277050,0.0109398094937205,223592,1264,0.0492692183509206,89.17574310302734,96136,24.86825585365295,439.0,221131.0,1325.0,114217.0,89.10604095458984,0.0118399914354085,26.017127354939777,286276.0,1377.0,114227.0,88.44861602783203,0.0122435893863439,19.50920820236206,230088.57142857142,1400.7142857142858,118711.42857142857,88.90225328717914,0.0120435881295374,24.776744223776316,149163.23333333334,1558.4333333333334,138258.73333333334,87.21332728068033,0.014494557228560207,24.893064039340917,-21.896351772415436,1.1129149689550477,-8.206245461147422,-4.603773584905657,-15.83776165004771,-15.830393023805566,-10.648673779256224,-7.602893520648413,0.8220898278006983,0.07822381927284905,0.28685857404653603,0.5019022230084732,176.75256916996048,2.3257642739007873,0.013147903512695425,0.00011122108408426449,0.10277693612235156,0.15450018690743605,1.0193654577707292,1.542528720293929,0.830904175934854,59643.86010463537,74865.3584011316,256.964967467347,474.0183819608499,26426.995950902343,45836.00438891059,16,0.7186449394143927
2025-07-04 00:00:00+00:00,1,0,1,6853277050,0.0107441022992134,229961,1315,0.0496253658574344,89.2600326538086,99091,25.205955425898235,433.0,223592.0,1264.0,96136.0,89.17574310302734,0.0109398094937205,24.86825585365295,265571.0,1455.0,122477.0,88.5628890991211,0.0122078778222203,23.05474281311035,225001.42857142858,1380.7142857142858,115370.57142857143,89.00184522356305,0.011834477340536415,25.084060311317444,155649.7,1582.9,139983.46666666667,87.37243270874023,0.0146370273083448,24.986493167669877,-13.408843586084329,2.8484918959533534,-9.621993127147766,4.034810126582289,-19.09419727785625,3.073770491803285,-11.990417534672504,-1.788945178793433,0.7871734558108745,0.09452071589004518,0.27137394490697325,0.46948006648405965,174.74240121580547,2.3206817906591852,0.01327049610463004,0.00010960921989675788,0.09262984139579152,0.1489015827454777,1.0186490459783184,1.4455628797962898,0.8085301127906889,57875.010189209424,73074.43150422395,220.2046999727982,439.5151992193538,22813.810488265724,43194.63976142805,16,0.7391154822742905
2025-07-05 00:00:00+00:00,1,1,0,6853277050,0.0104240849614143,228017,1495,0.0480695963020042,89.26457214355469,107331,38.12660471598307,434.0,229961.0,1315.0,99091.0,89.2600326538086,0.0107441022992134,25.205955425898235,238736.0,1717.0,146206.0,88.6767578125,0.0130468141287565,24.857178568840027,223470.14285714287,1349.0,109817.0,89.08581869942802,0.011459801745201814,26.979692618052162,162038.66666666666,1605.9333333333334,141724.3,87.54351654052735,0.014707529265433509,25.58050836065541,-4.4898967897593955,-0.8453607350811687,-12.929528246942345,13.688212927756659,-26.58919606582493,8.315588701294763,-20.102449084190134,-2.9785395641898305,0.6628730521446968,0.00508569133477188,0.2518036312993774,0.4358332323226154,152.4177807486631,2.1244083777438227,0.013928744456452875,0.00016720874981792258,0.07433809552873726,0.13876151656680275,1.0176175486186538,1.3791161545216135,0.779179258350028,55087.83583025869,70621.83585458016,207.11515350931472,414.6938990207816,20658.90624744342,40632.3357006843,16,0.7328672902002379
2025-07-06 00:00:00+00:00,1,1,0,6853277050,0.0089039057493209,232600,1133,0.0478814569982092,89.25988006591797,121019,37.087589502334595,434.0,228017.0,1495.0,107331.0,89.26457214355469,0.0104240849614143,38.12660471598307,220524.0,1195.0,131031.0,88.83307647705078,0.0108998138457536,24.389251708984375,225195.2857142857,1340.142857142857,108386.71428571429,89.14679064069476,0.01117467201714,28.793740874245053,167685.96666666667,1597.3,142193.8,87.73698323567709,0.014581705909222325,26.169974732456577,5.476047958498853,2.0099378555107794,-5.188284518828457,-24.214046822742475,-7.640939930245516,12.75307227175746,-18.31139618233274,-14.583334822389515,0.48045571063548564,-0.005256371619832834,0.2326635875207473,0.4126978638701733,205.11463844797177,1.9219963642373161,0.009362088910923815,0.00015944724873209743,0.0568814958844923,0.1216442273641719,1.0160685648517305,1.3429584490032997,0.7663487445644123,52162.52818787203,69203.64024433843,214.103664426556,421.93406495851286,16655.601505034363,40296.46429120568,16,0.7475974672966285
2025-07-07 00:00:00+00:00,1,0,0,6853277050,0.0087281558662652,221742,1169,0.0446789899266538,89.32049560546875,92088,23.999072392781574,448.0,232600.0,1133.0,121019.0,89.25988006591797,0.0089039057493209,37.087589502334595,213455.0,1446.0,111324.0,88.94756317138672,0.013037602417171,24.872811396916703,226379.14285714287,1300.5714285714287,105638.71428571429,89.20006670270648,0.010559036795582028,28.66892101651146,172228.03333333333,1591.2,141781.03333333333,87.8452522277832,0.014470691544314183,26.243693718702897,3.8823171160197623,-4.668099742046428,-19.156293222683264,3.1774051191526986,-17.27929287485178,-23.906163494988387,-33.0539804253434,-1.9738515658603517,0.41927223274622616,0.06790905332385577,0.19071165604494794,0.3953175136536717,189.52307692307693,2.4079097394911444,0.012694241440345753,0.00010822922208494326,0.047031675066271136,0.12038073004021436,1.0154227398813795,1.3144151882580257,0.7296843252616272,44051.7089609372,68084.75791879502,210.6179291701261,426.8963695615463,16889.905864447184,40756.982165093475,16,0.7126988718542089
2025-07-08 00:00:00+00:00,1,0,0,6853277050,0.0091279102489352,217529,1011,0.0429832787289567,89.37567138671875,97442,25.057866096496586,457.0,221742.0,1169.0,92088.0,89.32049560546875,0.0087281558662652,23.999072392781574,227611.0,1403.0,109589.0,89.01370239257812,0.0123332077637314,25.377841869990032,224938.85714285713,1244.5714285714287,103903.42857142857,89.25177655901227,0.010101137150611143,28.623210191726685,176462.66666666666,1580.6333333333334,140456.8,87.95641581217448,0.014371480792760806,26.360495187234186,-4.429487151323974,-1.8999558044935139,-27.94012829650748,-13.5158254918734,-11.084141656553125,5.814003996177575,-25.989163372582645,4.58005549849394,0.4066441282761568,0.06177281135306689,0.12101293435299484,0.3783435103951074,214.949604743083,2.2323717455332863,0.010375296327083526,0.00011519269110695806,0.03922298976353994,0.11780965463470737,1.0147273025495258,1.2747107441584837,0.7028598720111905,28851.860589535907,66763.50476034837,214.59823181680986,437.42912595057703,17151.638188667057,41549.674246119204,16,0.699157908269855
2025-07-09 00:00:00+00:00,1,0,0,6853277050,0.0080194724723696,200460,1000,0.0389102512094991,89.45469665527344,86270,24.847347497940063,483.0,217529.0,1011.0,97442.0,89.37567138671875,0.0091279102489352,25.057866096496586,221131.0,1325.0,114217.0,89.10604095458984,0.0118399914354085,26.017127354939777,221985.85714285713,1198.142857142857,99911.0,89.30158451625279,0.009555348727319873,28.456098783583872,180930.5,1562.5666666666666,138706.83333333334,88.07418746948242,0.01413898554941014,26.501371581082186,-9.347852630341292,-7.846769855973223,-24.52830188679245,-1.0880316518298683,-24.468336587373162,-11.465281911290814,-32.26791998863542,-12.143390396448117,0.39128177724927493,0.08841921669349162,0.09397796940357132,0.3512591339432138,200.25974025974025,2.3236081649685296,0.011591380649349144,0.00012395103036470965,0.04014505658831364,0.11344240419856844,1.0139359451620902,1.2269123068960575,0.6758157219927641,21663.298053503742,63553.490733912644,197.0449968134967,450.089392142873,16226.14789925042,42712.50184187242,16,0.6442965962780831
2025-07-10 00:00:00+00:00,1,0,0,6853277050,0.0324911065399646,299515,4027,0.0554470383144915,89.28250122070312,177807,21.79181424776713,0.0,200460.0,1000.0,86270.0,89.45469665527344,0.0080194724723696,24.847347497940063,223592.0,1264.0,96136.0,89.17574310302734,0.0109398094937205,24.86825585365295,232832.0,1592.857142857143,111578.28571428571,89.31683567592076,0.012634105448211887,28.01660712560018,188311.1,1652.4666666666667,140604.56666666668,88.18363571166992,0.014741320069879247,26.533080836194724,33.95604493899602,49.41384814925671,218.59177215189877,302.7,84.9536073895315,106.10525095629998,196.99883310230075,305.1526662372107,0.1197165439400294,-0.19249457100490863,0.1054203851543386,0.34015155408194403,74.35824230387288,1.6844855124628813,0.02264802483577792,7.275676173482262e-05,0.020123073032928523,0.10692671117050734,1.012850456381227,1.2364220696496382,0.8570538722666361,24400.632467933257,64054.31331588037,754.1674144452206,633.8638346833972,24237.904354883507,43155.36630768618,16,0.9626683379937646
2025-07-11 00:00:00+00:00,1,0,0,6853277050,0.0198534354567527,238040,2782,0.0431543051295007,89.1487808227539,266863,24.438510100046795,420.0,299515.0,4027.0,177807.0,89.28250122070312,0.0324911065399646,21.79181424776713,229961.0,1315.0,99091.0,89.2600326538086,0.0107441022992134,25.205955425898235,233986.14285714287,1802.4285714285713,135545.7142857143,89.30094255719867,0.013935438756431787,27.90697207904997,194130.23333333334,1679.6666666666667,144821.36666666667,88.27634785970052,0.014697867849220784,26.59891504452424,3.5132044129221995,-20.524848505083217,111.55893536121675,-30.916314874596473,169.31103732932354,50.085767152024395,84.78449761415818,-38.895785428752184,-0.12463790091380433,-0.1497722354559361,0.09792592692435438,0.3097458425837061,85.53359683794466,0.8919899274536843,0.010424785658612627,0.000102665129536705,-0.005997521536684086,0.10062780327208322,1.0116066729349356,1.2053050101442702,0.948126551373952,22473.391689450586,60131.032694804795,828.2622879151372,664.5471537372127,47322.728788374196,48925.3030970354,16,0.765082120014142
