timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,ccu_playing,daily_Estimated Revenue,platform_platform_share,session_session_length,daily_rpv,sort_sort_position,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-11 00:00:00+00:00,1,0,0,7094518649,95.09976196289062,6988,1693429.0,0.0752115324139595,60.51116625467936,0.3134551164968547,51,221570,1654695.0,7220.0,215349.0,95.0532455444336,0.0767107307910919,63.96691791216532,1458412.0,7045.0,215632.0,95.1585693359375,0.0773160010576248,53.10799129803976,1669190.7142857143,6996.285714285715,223426.7142857143,95.0797871180943,0.07175128055470328,57.205203067688714,991476.0333333333,5518.766666666666,175455.56666666668,95.33792241414388,0.05927535438289241,53.395958720313175,16.11458216196795,2.3408543568452123,-0.8090844570617484,-3.2132963988919627,2.753765674853459,2.8887991121389067,-2.7219057049999384,-1.954352880844279,-0.06179934551061583,0.04893722270145062,0.12421887420737152,0.5980728560520974,242.29918443267994,7.642827806888086,0.03153842334962608,3.5732900831259254e-05,-0.013899939400807675,-0.029509640906889085,0.9972924174398489,1.6835411630414407,1.2104740882900833,189621.7795595777,592974.9029628711,1107.799402637285,3016.1384387340704,30599.986070168437,97355.98262958093,15,0.9096592838019605
2025-06-12 00:00:00+00:00,1,0,0,7094518649,95.13314056396484,6818,1560529.0,0.0712532773613929,247.3907889490542,0.2780578665110692,51,209804,1693429.0,6988.0,221570.0,95.09976196289062,0.0752115324139595,60.51116625467936,1521264.0,6658.0,200301.0,95.1767120361328,0.0739673376083374,55.127960205078125,1674800.0,7019.142857142857,224784.2857142857,95.07356262207031,0.07136355766228264,84.67132145968529,1036147.2333333333,5702.5,181057.0,95.30828603108723,0.06109399292618032,60.04728880976709,2.5810773146541344,-7.847981816775307,2.403124061279671,-2.4327418431597025,4.744359738593418,-5.31028568849573,-3.6692685375748546,-5.262829948445424,-0.04577955177881288,0.03509851169474221,0.10250157601358385,0.5629342449910492,228.85012465170846,7.437997187864922,0.03249684230595076,0.00015852997952558055,0.0056629180908269175,-0.02611143729577959,0.9975372192829031,1.6163726023878782,1.1680945088743995,159334.6071716167,583282.7604960644,1025.461729291624,2916.9156330522874,31208.537541040692,94180.99400365894,15,0.8382693886145741
2025-06-13 00:00:00+00:00,1,0,0,7094518649,95.12077331542967,6648,1564151.0,0.0606339685618877,54.401183128356934,0.2684476746852803,52,217092,1560529.0,6818.0,209804.0,95.13314056396484,0.0712532773613929,247.3907889490542,1525646.0,6455.0,211427.0,95.1284637451172,0.0646800771355629,51.10522699356079,1680300.7142857143,7046.714285714285,225593.57142857142,95.07246398925781,0.07078554215175761,85.14217233608474,1080533.3666666667,5878.8,186895.16666666666,95.28212814331054,0.06251288490990793,60.089034112179334,2.5238489138371456,0.23210078120945443,2.989930286599529,-2.4933998239953015,2.6794118064390915,3.4737183275819428,-6.255571658016057,-14.903607514984362,-0.008084257208373913,-0.012999937205748768,0.0855238647736949,0.5280261476328681,235.24605203790043,7.2049812753059745,0.030622820634474628,3.477998501958693e-05,0.018564224243170085,-0.023202411112717376,0.9977995437535003,1.5550660128796092,1.1323352338285464,134806.93686990923,570549.8709897734,871.5840227948298,2802.948169584894,28022.093774671444,90621.63339538261,15,0.8402150184141882
2025-06-14 00:00:00+00:00,1,1,0,7094518649,95.07649230957033,6537,1572071.0,0.0583677627146244,55.80601612726847,0.2599346659703923,51,215664,1564151.0,6648.0,217092.0,95.12077331542967,0.0606339685618877,54.401183128356934,1734057.0,7010.0,245570.0,95.05191802978516,0.0658432841300964,57.072797775268555,1657159.857142857,6979.142857142857,221321.2857142857,95.0759746006557,0.0697176105209759,84.9612035292276,1124931.1333333333,6050.666666666667,192625.16666666666,95.25637308756511,0.06386108839263514,60.26890117845674,-9.34144610009936,0.5063449756449456,-6.747503566333812,-1.669675090252709,-12.178197662580937,-0.6577856392681491,-11.353506305520078,-3.7375185906728836,0.025853533831332598,-0.04655240313543585,0.07831435681567023,0.4929152007780374,240.4513612725604,7.289411819256718,0.030310898847749984,3.549838437887608e-05,0.016060692923417202,-0.020618639851569375,0.9981061793446242,1.4731211609660524,1.0917072081880799,124431.90268974217,554495.6554484651,786.2567772555154,2672.6966407232476,22299.605579348306,86604.98126913044,15,0.8444694049445426
2025-06-15 00:00:00+00:00,1,1,0,7094518649,95.04471588134766,6744,1691229.0,0.0664929822087287,66.36408042907715,0.2696260299861879,52,223771,1572071.0,6537.0,215664.0,95.07649230957033,0.0583677627146244,55.80601612726847,1861608.0,7525.0,244636.0,95.00440216064452,0.0719935894012451,57.2613574663798,1632820.0,6867.571428571428,218340.57142857142,95.08173370361328,0.06893180949347355,86.26159252389866,1172264.9666666666,6217.4,198470.8,95.234912109375,0.06545040396352604,60.637903155105704,-9.152249023424908,7.579683105915702,-10.378737541528238,3.166590178981177,-8.528998185058622,3.759088211291628,-7.64041248431111,13.920731438398048,0.042433529169483286,-0.033421961045010384,0.07892052922663671,0.46023097666752943,250.73817642698296,7.557822247644924,0.03013781885133082,3.924012726186098e-05,0.002486910138811555,-0.019003672700568908,0.9983915729812844,1.3928762237456613,1.0531915056152688,126268.85000153146,539512.6505221288,541.3703664095246,2547.7374357219996,16304.222813919427,82348.47294541277,15,0.9084775097657509
2025-06-16 00:00:00+00:00,1,0,0,7094518649,95.04842376708984,6940,1633833.0,0.0694480389356613,63.42110904057821,0.2520650256156143,49,197340,1691229.0,6744.0,223771.0,95.04471588134766,0.0664929822087287,66.36408042907715,1693636.0,7118.0,225134.0,95.04400634765624,0.0738524124026298,55.39099486668905,1624276.7142857143,6842.142857142857,214370.0,95.08236476353237,0.06830261328390662,87.40875169159709,1214203.4666666666,6381.6,202753.0,95.2141596476237,0.06709625050425524,61.05368779488808,-3.531042089327341,-3.3937450221111387,-2.500702444506886,2.906287069988145,-12.345536436078064,-11.811628852711031,-5.963750301014759,4.444163321862105,0.004647762234943897,0.0039012013532735423,0.07004658719252983,0.43167158151213825,235.3887047975796,8.279237462058061,0.035167552611976224,3.881735172641664e-05,-0.006471633911132411,-0.017199337018344477,0.9986158058362423,1.3377302559881625,1.0179795856040401,113216.37893252849,524137.1307335208,458.21171746474073,2423.183608396194,14202.976698720311,78633.30213390988,15,0.8776460995010765
2025-06-17 00:00:00+00:00,1,0,0,7094518649,95.04049682617188,6584,1613355.0,0.0661316737532615,58.49106200536093,0.2412479877719417,48,201897,1633833.0,6940.0,197340.0,95.04842376708984,0.0694480389356613,63.42110904057821,1654695.0,7220.0,215349.0,95.0532455444336,0.0767107307910919,63.96691791216532,1618371.0,6751.285714285715,212448.2857142857,95.0805435180664,0.06679131942135944,86.62648656205361,1254449.9333333333,6538.266666666666,207208.53333333333,95.20035807291667,0.06857120667894677,61.22698901482827,-2.4983456165637796,-1.2533716726250477,-8.808864265927973,-5.129682997118157,-6.246604349219176,2.309212526603832,-13.790843769485917,-4.775318688944097,-0.013412186179118102,-0.008339897290032816,0.06417853312511884,0.40334505696618744,245.00455580865605,7.990940970192869,0.03261052610724227,3.625428114152173e-05,-0.01511737278529435,-0.01666191873348828,0.9987414484853251,1.2901040982159033,0.9740432268324978,104418.08373918867,505976.17982156336,298.57761705560387,2269.42930595175,14389.90387313336,74422.30405005973,15,0.8666459319040314
2025-06-18 00:00:00+00:00,1,0,0,7094518649,95.05934143066406,6411,1535119.0,0.0630379393696785,54.941139459609985,0.2229141946077178,50,194879,1613355.0,6584.0,201897.0,95.04049682617188,0.0661316737532615,58.49106200536093,1693429.0,6988.0,221570.0,95.09976196289062,0.0752115324139595,60.51116625467936,1595755.2857142857,6668.857142857143,208635.2857142857,95.07476915631976,0.06505223470074785,85.83076844847226,1295436.1666666667,6696.333333333333,211877.46666666667,95.18445536295573,0.0699988243480523,61.28684537664128,-9.348487595287436,-4.849273718431468,-8.257012020606759,-2.627582017010932,-12.046305907839505,-3.4760298568081716,-16.185806422980885,-4.678143177089056,-0.042503294847717754,0.019827973465513793,0.05918167019068058,0.3669282618485202,239.4134435433562,7.877252668308703,0.03289716748768473,3.578947538929203e-05,-0.014643532889223921,-0.015254016235487465,0.9988476458029022,1.2318285738620227,0.9293332467598495,96612.4786811909,475332.1409707099,318.6799007168297,2075.438122975206,15615.358800281694,68705.95565598586,15,0.8246198984963536
2025-06-19 00:00:00+00:00,1,0,1,7094518649,95.03949737548828,6354,1528627.0,0.0612467117607593,58.79227534929911,0.215709120910731,50,201020,1535119.0,6411.0,194879.0,95.05934143066406,0.0630379393696785,54.941139459609985,1560529.0,6818.0,209804.0,95.13314056396484,0.0712532773613929,247.3907889490542,1591197.857142857,6602.571428571428,207380.42857142858,95.06139155796596,0.06362272532922877,58.88812364850725,1337516.6333333333,6854.833333333333,216866.5,95.16898625691732,0.071385454510649,61.62601126288446,-2.0443067703323714,-0.42289881110194605,-6.805514813728363,-0.8890968647636832,-4.186764789994468,3.1511861206184433,-14.043656616496147,-2.841507236483032,-0.09843382434494563,-0.020875439359380188,0.05877437022664965,0.3254283317304251,240.5392604248623,7.604314972067595,0.03160863790350262,3.846081280030139e-05,-0.010083879743299662,-0.013988434618651084,0.9988694352731582,1.1896658460069423,0.8912561496647442,95978.48360757936,435265.8066473614,341.06098194692794,1841.0695557733281,15560.731867339955,61727.01981988782,15,0.8211325907495026
2025-06-20 00:00:00+00:00,1,0,0,7094518649,95.03805541992188,5758,1470216.0,0.0489291250705719,63.347237745920815,0.202104485838645,51,186661,1528627.0,6354.0,201020.0,95.03949737548828,0.0612467117607593,58.79227534929911,1564151.0,6648.0,217092.0,95.12077331542967,0.0606339685618877,54.401183128356934,1577778.5714285714,6475.428571428572,203033.14285714287,95.04957471575055,0.06195060483046937,60.16613145101638,1379429.0333333334,6996.933333333333,221603.83333333334,95.15154291788737,0.07238104275117313,61.75514412179662,-6.005494354445318,-3.8211414556984846,-13.387484957882068,-9.379918161787849,-14.017559375748533,-7.1430703412595715,-19.304102582975315,-20.11142530933271,-0.08696091571238629,-0.0015172171636268494,0.062441235067401464,0.2756950865575128,255.29015454071887,7.876354051708436,0.030847199751422357,4.30869985491399e-05,-0.004101072038917602,-0.012127154289812753,0.9989283599717893,1.1437910420197075,0.8558954454889405,101719.24727375859,380301.8067447796,434.95065401557986,1555.4801217615734,17426.561828723592,52862.720312459605,15,0.7897559529181224
2025-06-21 00:00:00+00:00,1,1,0,7094518649,95.02655029296876,5290,1394252.0,0.0420441329479217,62.57303285598755,0.1865875259678125,51,170839,1470216.0,5758.0,186661.0,95.03805541992188,0.0489291250705719,63.347237745920815,1572071.0,6537.0,215664.0,95.07649230957033,0.0583677627146244,55.80601612726847,1552375.857142857,6297.285714285715,196629.57142857142,95.04244014195034,0.05961865772094042,61.13284812654768,1418986.9333333333,7124.5,225895.76666666666,95.13171946207682,0.07317133111258343,62.03363948386649,-11.311130349710663,-5.166859835561577,-19.076028759369745,-8.127822160472387,-20.78464648712812,-8.476328745694062,-27.96685877187599,-14.071357525236305,-0.05252824897973296,-0.012105810564277952,0.07133400221433993,0.21796528452262512,263.5138915138915,8.161156637789745,0.03096464528213533,4.487925280131192e-05,-0.002722603934154438,-0.009694171773976001,0.9990615189062985,1.0940029260848658,0.8147816475992421,114474.51387493011,309289.89065788727,578.4686918689174,1202.9710275411644,18526.569298065962,41868.24515950934,15,0.7489503697878394
2025-06-22 00:00:00+00:00,1,1,0,7094518649,95.04077911376952,5556,1441465.0,0.0499211996793746,58.271625677744545,0.1887959912294812,53,176260,1394252.0,5290.0,170839.0,95.02655029296876,0.0420441329479217,62.57303285598755,1691229.0,6744.0,223771.0,95.04471588134766,0.0664929822087287,66.36408042907715,1516695.2857142857,6127.571428571428,189842.2857142857,95.04187774658203,0.057251260216746966,59.976783162071584,1456254.2333333334,7171.766666666666,228921.23333333334,95.11557388305664,0.07336075641214843,62.342886556404224,-14.768195200058653,3.386260159569443,-17.61565836298933,5.02835538752362,-21.231973758887435,3.1731630365431807,-24.922603828075374,18.73523409606257,-0.004142016251651448,0.014973521354710861,0.060615223106127755,0.15787131844686772,259.39625697318695,8.178014421794952,0.03152143695996278,4.0425251568711677e-05,-0.002575465611049272,-0.007567593889585388,0.9992251937988071,1.0415044646720815,0.7804071688561031,95454.28585986557,229900.77581016588,585.597093609561,1105.4882735644474,17379.72633543181,33892.60931813821,15,0.7743117777749129
2025-06-23 00:00:00+00:00,1,0,0,7094518649,95.03338623046876,5355,1348278.0,0.0487182177603244,56.82674090067545,0.1726669847847885,55,164510,1441465.0,5556.0,176260.0,95.04077911376952,0.0499211996793746,58.271625677744545,1633833.0,6940.0,197340.0,95.04842376708984,0.0694480389356613,63.42110904057821,1475901.7142857143,5901.142857142857,185152.2857142857,95.03972952706474,0.05428985719169884,59.03473057065691,1472899.6333333333,7128.9,227276.53333333333,95.10273056030273,0.07270203158259388,62.68373246446323,-17.477612461004277,-6.464742466865303,-22.8386167146974,-3.617710583153344,-16.6362622884362,-6.666288437535462,-29.84939746756796,-2.4097616378943254,-0.01582092161562798,-0.007778643409372954,0.06862227543723931,0.13621104832760278,251.73226288274833,8.195670806207488,0.032551014825756334,4.214761254953571e-05,-0.002550125122070438,-0.00600740901620225,0.9993375475880996,1.002038211487355,0.7467447058893024,106370.64901500817,200625.2031376751,629.806882140246,1150.7842408399213,19191.532531329944,35793.037239233985,15,0.7242545154511584
2025-06-24 00:00:00+00:00,1,0,0,7094518649,95.03329467773438,5562,1374304.0,0.0527337081730365,61.424207051595054,0.1723300500857069,57,172898,1348278.0,5355.0,164510.0,95.03338623046876,0.0487182177603244,56.82674090067545,1613355.0,6584.0,201897.0,95.04049682617188,0.0661316737532615,58.49106200536093,1441751.5714285714,5755.142857142857,181009.57142857142,95.03870064871651,0.05237586210880956,59.453751291547505,1481614.6333333333,7064.366666666667,224591.1,95.09173227945963,0.07168273863693073,62.97613714259604,-14.817011755007425,1.9303140746937952,-15.522478736330502,3.8655462184874034,-14.363264436816792,5.098778189775688,-20.259528936486703,8.242276908541335,-0.007577978522854689,-9.633744310066916e-05,0.07283105779013811,0.1281265518194352,247.04368146683444,7.948594266016576,0.03216906980375826,4.469474174335032e-05,-0.0031299591064401894,-0.004658744226440249,0.9994423108142855,0.9730948513817806,0.730662124588885,111435.98192231017,189834.1740942168,613.6896206955593,1183.1989217818548,19880.45154441636,36769.62575030153,15,0.7382349022995174
2025-06-25 00:00:00+00:00,1,0,0,7094518649,95.04701232910156,5705,1942513.0,0.0529216527938842,58.48220205307007,0.2380862771628481,61,205579,1374304.0,5562.0,172898.0,95.03329467773438,0.0527337081730365,61.424207051595054,1535119.0,6411.0,194879.0,95.05934143066406,0.0630379393696785,54.941139459609985,1499950.7142857143,5654.285714285715,182538.14285714287,95.0369393484933,0.05093067831226751,59.959617376327515,1509274.7666666666,6971.8,221811.13333333333,95.0869768778483,0.070264300579826,63.378784094801276,26.5382683687714,41.34521910727176,-11.012322570581812,2.571017619561311,5.490586466474068,18.90189591551088,-16.047933477756203,0.3564031951460711,-0.012969900040271654,0.01443457412868554,0.09821320664376115,0.12895084416422314,340.43340343498073,9.448939585562798,0.027750753964393422,3.0106450740159436e-05,0.0007092612130294599,-0.00427179729049955,0.999473770951628,0.9938221637392474,0.724844307734994,152019.60654316563,194622.25523742757,590.8953720070496,1177.0794775849763,18771.911059749924,34835.62216223332,16,1.0
2025-06-26 00:00:00+00:00,1,0,0,7094518649,95.05458068847656,5497,1788139.0,0.0505195371806621,51.30759302775065,0.213336791410417,66,203121,1942513.0,5705.0,205579.0,95.04701232910156,0.0529216527938842,58.48220205307007,1528627.0,6354.0,201020.0,95.03949737548828,0.0612467117607593,58.79227534929911,1537023.857142857,5531.857142857143,182838.2857142857,95.03909410749164,0.04939822480082506,58.890377044677734,1531985.8,6869.933333333333,219930.33333333334,95.08574040730794,0.06875338206688558,63.42197150112926,16.97680336668135,-7.947128281766968,-13.487566887000312,-3.6459246275197144,1.0451696348622086,-1.195647415348844,-17.514694702304144,-4.539003387852802,0.015870573187792836,0.007962753577972492,0.10554796759846855,0.121137543173157,325.23444889050563,8.803275863766604,0.02706255353925227,2.869327515057582e-05,0.002964837210520609,-0.004448405468424215,0.9995094290729978,1.003288579530474,0.7184842885658893,165088.72207012714,185580.9959881635,583.4352087911319,1167.7196148265093,18465.028178474702,34246.293885901534,16,0.9205287171823303
2025-06-27 00:00:00+00:00,1,0,0,7094518649,95.04778289794922,5069,1744032.0,0.0432625636458396,55.559033473332725,0.203407035883826,69,175491,1788139.0,5497.0,203121.0,95.05458068847656,0.0505195371806621,51.30759302775065,1470216.0,5758.0,186661.0,95.03805541992188,0.0489291250705719,63.347237745920815,1576140.4285714286,5433.428571428572,181242.57142857142,95.04048374720982,0.048588716025863295,57.777776434308,1552443.3666666667,6743.533333333334,217256.6,95.08315607706706,0.06686326190829273,63.45749952781604,18.624202158050252,-2.4666426938845354,-11.965960402917675,-7.786065126432595,-5.98411023191775,-13.602729407594483,-11.581162378356968,-14.364687286961786,0.010235350443954516,-0.007151460222232231,0.10903861535686778,0.11155841531184157,343.9905325443787,9.937957285802202,0.028884507555899983,3.1856641172118147e-05,0.0037473951067359306,-0.004420379536832961,0.9995512104181454,1.01526436481586,0.7266877899631318,171949.48035385853,173188.12184671356,614.328115071288,1149.8607032078303,17996.731394925457,34487.45692587074,16,0.8978225628348433
2025-06-28 00:00:00+00:00,1,1,0,7094518649,95.04122924804688,4341,1699926.0,0.0368453487753868,50.79475371042887,0.1942710061439932,71,163001,1744032.0,5069.0,175491.0,95.04778289794922,0.0432625636458396,55.559033473332725,1394252.0,5290.0,170839.0,95.02655029296876,0.0420441329479217,62.57303285598755,1619808.142857143,5297.857142857143,180122.85714285713,95.04258074079242,0.047846032572644026,56.095165127799625,1570131.7,6585.166666666667,213921.7,95.08139241536459,0.06480456317464506,63.19825485800775,21.9238702903062,-2.528967358397094,-17.939508506616253,-14.361807062536991,-4.58794537547047,-7.117174100096301,-12.365064535816227,-14.83318215486732,0.015447214523578445,-0.006895110756433009,0.11035767945953726,0.10141915933943335,391.5076001842469,10.428865903485846,0.026631575072698494,2.988054999445792e-05,0.0018367767334023539,-0.004615130228248714,0.9995918057825381,1.0316383924081929,0.7383127086853647,175037.43252933637,159241.43706619536,724.5949228346901,1142.4064160972778,18203.65153638793,34743.060308449356,16,0.8751169232844259
2025-06-29 00:00:00+00:00,1,1,0,7094518649,95.04744720458984,4770,1633766.0,0.0418042428791523,54.455845514933266,0.1833729736826544,73,156604,1699926.0,4341.0,163001.0,95.04122924804688,0.0368453487753868,50.79475371042887,1441465.0,5556.0,176260.0,95.04077911376952,0.0499211996793746,58.271625677744545,1647279.7142857143,5185.571428571428,177314.85714285713,95.04353332519531,0.04668646731546942,55.550053675969444,1582620.5333333334,6433.4,209484.16666666666,95.07968521118164,0.06314547869066393,63.29599252795252,13.34066383852539,-3.8919341194851964,-14.146868250539956,9.882515549412574,-11.151707704527404,-3.9245158005165592,-16.259538737759726,13.458670547524054,0.007016031310458359,0.006542378073359778,0.1093844243887119,0.09372102645649258,342.43680570111087,10.432399987229015,0.030458797611825933,3.3331463736832283e-05,0.0021008082798585656,-0.004715021831439196,0.9996197727631719,1.0408557702813288,0.7393477456109936,173044.79207763736,148324.82087512175,718.2957087959898,1066.0236330433268,16966.68125707317,33193.78643047448,16,0.8410579491617302
2025-06-30 00:00:00+00:00,1,0,0,7094518649,95.06996154785156,4870,1611712.0,0.043562676757574,57.22267039616903,0.1778144879998867,74,158969,1633766.0,4770.0,156604.0,95.04744720458984,0.0418042428791523,54.455845514933266,1348278.0,5355.0,164510.0,95.03338623046876,0.0487182177603244,56.82674090067545,1684913.142857143,5116.285714285715,176523.2857142857,95.04875837053571,0.04594996145793364,55.606615032468525,1589834.9333333333,6309.766666666666,204975.5,95.07526499430338,0.061925225208202955,63.48773182486566,19.538552138357225,-1.3498873155641578,-9.056956115779647,2.0964360587002018,-3.368184304905475,1.510178539500906,-10.58236782821933,4.206352650626832,0.038486808513904514,0.02368747812158123,0.10923479712547049,0.09063956290959255,330.8790802709916,10.138466377303894,0.030634710951751902,3.550425565604362e-05,0.003482818603519461,-0.003930287260365799,0.9997212037876596,1.05980382461748,0.7420233241533186,172635.4848355865,144101.94345573455,642.8766395089974,1022.8063046254683,17657.804873498484,30350.395841024794,16,0.8297046145894519
2025-07-01 00:00:00+00:00,1,0,0,7094518649,95.0731430053711,4987,1728243.0,0.0448474436998367,55.60640009244283,0.1873248748078007,75,161622,1611712.0,4870.0,158969.0,95.06996154785156,0.043562676757574,57.22267039616903,1374304.0,5562.0,172898.0,95.03329467773438,0.0527337081730365,61.424207051595054,1735475.857142857,5034.142857142857,174912.42857142858,95.05445098876953,0.04482335224747652,54.77549975258963,1596235.7,6175.333333333333,200990.4,95.07228113810221,0.06043602700034773,63.50441266684141,25.75405441590799,7.230261982289643,-10.338007910823443,2.4024640657084095,-6.521764277203901,1.668878838012433,-14.954883216864612,2.949237829007667,0.04193091249951042,0.0033464382100723,0.11141641313116493,0.09139746143821541,346.4801523656776,10.693051112774791,0.0308557569157855,3.2175086441754074e-05,0.003886359078544483,-0.003341262359109913,0.9998124569104766,1.0872303239069625,0.7416660967342976,176997.64189669155,145891.89083705278,575.5632167568771,913.500781696938,17238.749548618587,27736.43241186455,16,0.8896944319034158
2025-07-02 00:00:00+00:00,1,0,0,7094518649,95.08936309814452,5794,1501445.0,0.0520027615129947,51.39356263478597,0.1597097071054002,80,192456,1728243.0,4987.0,161622.0,95.0731430053711,0.0448474436998367,55.60640009244283,1942513.0,5705.0,205579.0,95.04701232910156,0.0529216527938842,58.48220205307007,1672466.142857143,5046.857142857143,173037.7142857143,95.06050109863281,0.044692082064492315,53.76283697854905,1599453.6,6105.7,198741.13333333333,95.06844660441081,0.0593833735833565,63.44978244293139,-22.706051388073078,-13.123038831923516,1.5600350569675792,16.18207339081612,-6.383434105623631,19.077848312729696,-1.7363238530518688,15.954795241058628,0.0445577067654801,0.017060646425148818,0.11222134944474496,0.08912589788984093,259.09318377911995,7.801456948824932,0.03010542614713936,3.422937796949472e-05,0.0065642765590162,-0.0023198977460845704,0.9999164233132886,1.0456484282239529,0.7526026119374642,178006.45035491406,142552.7382331385,511.8489432042893,856.6947772569339,17067.1417708201,25431.91911851275,16,0.7729394861192692
2025-07-03 00:00:00+00:00,1,0,0,7094518649,95.09912872314452,5830,1413232.0,0.051553625613451,53.560083866119385,0.14717613783549,83,201051,1501445.0,5794.0,192456.0,95.08936309814452,0.0520027615129947,51.39356263478597,1788139.0,5497.0,203121.0,95.05458068847656,0.0505195371806621,51.30759302775065,1618908.0,5094.428571428572,172742.0,95.06686510358539,0.04483980898346216,54.0846213840303,1597772.8,6114.633333333333,197671.6,95.06738917032878,0.05852845186988509,63.46590187538073,-20.966323087858385,-5.875206884035045,6.057849736219767,0.6213324128408804,-1.0190969914484427,4.46595585484475,2.0469079696651127,-0.8636770172896879,0.04686574212973138,0.010269944693930277,0.11626725418112732,0.09043411154444526,242.36528897273195,7.029186479119829,0.02899747329049201,3.7898976224104154e-05,0.00985717773437516,-0.0016915683088624656,0.9999944874183675,1.0132279132552513,0.7661198536934785,183465.76570637288,144493.16361788064,448.0068435505632,852.2153476971487,17070.38945009807,24596.49231033591,16,0.7275276922213648
2025-07-04 00:00:00+00:00,1,0,1,7094518649,95.09877014160156,5275,1435285.0,0.0456904508173465,67.98208045959473,0.1464081143650226,82,188555,1413232.0,5830.0,201051.0,95.09912872314452,0.051553625613451,53.560083866119385,1744032.0,5069.0,175491.0,95.04778289794922,0.0432625636458396,55.559033473332725,1574801.2857142857,5123.857142857143,174608.2857142857,95.07414899553571,0.04518665000796314,55.85934238206773,1597001.9,6055.633333333333,196769.03333333333,95.06539586385091,0.05747426686187582,63.961704847432564,-17.703058200766964,1.560465656028165,4.063917932531069,-9.519725557461411,7.444256400613147,-6.215338396725212,5.611981738720595,-11.372963058052555,0.053643801146940895,-0.00037706080777688555,0.11759816178997239,0.09099653448635184,272.0403714935557,7.611982647065063,0.02797577377543011,4.736483213770268e-05,0.010549545288085396,-0.0008602817013461481,1.0000920748460074,0.9860985673932422,0.786206636033432,185272.47675367218,145321.6384681194,429.3219353536818,846.8365263135784,17153.403697738242,24410.804006427763,16,0.7388805119965736
2025-07-05 00:00:00+00:00,1,1,0,7094518649,95.11785888671876,5508,1413232.0,0.0422141700983047,54.31863387425741,0.1415264269309105,83,186982,1435285.0,5275.0,188555.0,95.09877014160156,0.0456904508173465,67.98208045959473,1699926.0,4341.0,163001.0,95.04122924804688,0.0368453487753868,50.79475371042887,1533845.0,5290.571428571428,178034.14285714287,95.08509608677456,0.045953624482665704,56.36275383404323,1593400.8333333333,6017.3,196325.06666666668,95.06343409220378,0.05641582794487472,63.934727303071874,-16.86508706849592,-1.5364892686818288,26.883206634416034,4.417061611374407,14.712179679879256,-0.8342393466097442,14.571232194453643,-7.608330968190002,0.08062778572854867,0.020072546772986755,0.11663225855031938,0.09323796434536215,256.53149391904157,7.558077472283577,0.029457223383943996,3.8435724239568e-05,0.010529926845017022,0.00024588715380287053,1.000227868841239,0.9626234453456731,0.8145519822481043,183908.84436787077,148565.45008620367,433.69666439033574,844.654679491095,17182.952964404012,24465.409258835192,16,0.7275276922213648
2025-07-06 00:00:00+00:00,1,1,0,7094518649,95.13218688964844,5933,1630010.0,0.0489339940249919,64.46497090657552,0.1600947451451003,84,196541,1413232.0,5508.0,186982.0,95.11785888671876,0.0422141700983047,54.31863387425741,1633766.0,4770.0,156604.0,95.04744720458984,0.0418042428791523,54.455845514933266,1533308.4285714286,5456.714285714285,183739.42857142858,95.09720175606864,0.046972160360642785,57.79262888999212,1596879.6333333333,5999.9,195828.86666666667,95.06355819702148,0.055890958507855686,64.38005210017236,-0.22989828408719326,15.339165826983825,24.381551362683428,7.716049382716039,25.50190288881511,5.112256794771697,17.05508975835368,15.918408228892478,0.08915514045968465,0.015063420368544023,0.11324820307286403,0.09277186112854102,274.68992248062017,8.293443640545023,0.030186932055235014,3.9548795012165876e-05,0.010196958269387,0.0011379339538523478,1.0003539059518205,0.9601903591010138,0.8404250278520572,180097.94594671458,148145.4955825955,461.98315939051986,840.6944317563929,17771.87791842073,24298.94496039912,16,0.8391243713684284
